"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;codegeo;efft1;pct1;st1;efft2;pct2;st2;efft3;pct3;st3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59184;0;0;;0;0;;3;0.0812787862;87.889460851;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59188;0;0;;0;0;;3;0.0812787862;87.970739637;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59200;0;0;;0;0;;3;0.0812787862;88.052018423;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59210;0;0;;4;0.3626473255;80.14505893;4;0.108371715;84.421565971;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59250;0;0;;0;0;;4;0.108371715;84.529937686;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59265;0;0;;2;0.1813236627;88.395285585;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59274;0;0;;2;0.1813236627;88.75793291;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59286;0;0;;0;0;;3;0.0812787862;88.133297209;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59290;0;0;;0;0;;3;0.0812787862;88.214575996;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59300;0;0;;0;0;;4;0.108371715;84.638309401;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59320;0;0;;0;0;;4;0.108371715;84.746681116;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59360;0;0;;2;0.1813236627;88.939256573;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59400;0;0;;4;0.3626473255;80.507706256;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59470;0;0;;0;0;;8;0.21674343;73.394743972;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59496;0;0;;2;0.1813236627;89.120580236;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59500;0;0;;0;0;;4;0.108371715;84.855052831;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59540;0;0;;0;0;;4;0.108371715;84.963424546;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59553;0;0;;0;0;;5;0.1354646437;80.818206448;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59600;0;0;;0;0;;3;0.0812787862;88.295854782;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59610;0;0;;0;0;;3;0.0812787862;88.377133568;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;59630;0;0;;6;0.5439709882;72.801450589;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59660;0;0;;0;0;;3;0.0812787862;88.458412354;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59670;0;0;;0;0;;4;0.108371715;85.071796261;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59820;0;0;;2;0.1813236627;89.301903898;5;0.1354646437;80.953671092;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;59C06;0;0;;0;0;;7;0.1896505012;76.131129775;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;60130;0;0;;2;0.1813236627;89.483227561;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60190;0;0;;0;0;;5;0.1354646437;81.224600379;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60200;0;0;;0;0;;8;0.21674343;73.611487402;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;60210;0;0;;2;0.1813236627;89.664551224;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;60250;0;0;;2;0.1813236627;89.845874887;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60280;0;0;;0;0;;3;0.0812787862;88.539691141;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60380;0;0;;0;0;;3;0.0812787862;88.620969927;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60480;0;0;;0;0;;3;0.0812787862;88.783527499;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60510;0;0;;0;0;;5;0.1354646437;81.360065023;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60610;0;0;;0;0;;3;0.0812787862;88.864806286;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60700;0;0;;0;0;;5;0.1354646437;81.495529667;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;60870;0;0;;0;0;;4;0.108371715;85.180167976;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62110;0;0;;0;0;;5;0.1354646437;81.63099431;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62113;0;0;;0;0;;5;0.1354646437;81.766458954;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62122;0;0;;0;0;;9;0.2438363587;72.256840965;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62123;0;0;;0;0;;4;0.108371715;85.396911406;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62131;0;0;;0;0;;4;0.108371715;85.505283121;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62132;0;0;;5;0.4533091568;75.883952856;7;0.1896505012;76.320780276;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62136;0;0;;0;0;;7;0.1896505012;76.510430778;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62137;0;0;;9;0.8159564823;57.751586582;5;0.1354646437;82.037388242;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62138;0;0;;0;0;;4;0.108371715;85.613654836;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62142;0;0;;4;0.3626473255;81.233000907;9;0.2438363587;72.744513682;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62143;0;0;;0;0;;4;0.108371715;85.722026551;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62145;0;0;;0;0;;6;0.1625575725;79.463560011;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62157;0;0;;0;0;;3;0.0812787862;88.946085072;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62160;0;0;;0;0;;6;0.1625575725;79.626117583;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62162;0;0;;3;0.2719854941;85.131459655;8;0.21674343;73.828230832;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62173;0;0;;0;0;;5;0.1354646437;82.172852885;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62217;0;0;;0;0;;7;0.1896505012;76.88973178;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62260;0;0;;7;0.6346328196;67.905711695;13;0.3522080737;66.431861284;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62290;0;0;;0;0;;8;0.21674343;74.261717692;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62300;0;0;;0;0;;3;0.0812787862;89.189921431;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62320;0;0;;0;0;;4;0.108371715;85.938769981;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62410;0;0;;0;0;;6;0.1625575725;79.788675156;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62440;0;0;;0;0;;3;0.0812787862;89.271200217;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62450;0;0;;0;0;;3;0.0812787862;89.352479003;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62460;0;0;;3;0.2719854941;85.675430644;19;0.5147656462;60.308859388;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62470;0;0;;7;0.6346328196;68.540344515;3;0.0812787862;89.433757789;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62490;0;0;;0;0;;4;0.108371715;86.155513411;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62510;0;0;;6;0.5439709882;74.433363554;10;0.2709292875;71.471146031;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62530;0;0;;0;0;;5;0.1354646437;82.308317529;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62540;0;0;;0;0;;5;0.1354646437;82.443782173;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62580;0;0;;4;0.3626473255;82.320942883;3;0.0812787862;89.515036575;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62690;0;0;;0;0;;6;0.1625575725;79.951232728;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62700;0;0;;7;0.6346328196;70.444242974;19;0.5147656462;60.823625034;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62720;0;0;;0;0;;5;0.1354646437;82.579246817;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62730;0;0;;11;0.9972801451;54.125113327;7;0.1896505012;77.837984286;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62800;0;0;;8;0.725294651;65.276518586;8;0.21674343;74.478461122;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62810;0;0;;0;0;;3;0.0812787862;89.596315362;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62850;0;0;;0;0;;12;0.3251151449;68.057437009;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62860;0;0;;0;0;;5;0.1354646437;82.71471146;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62880;0;0;;0;0;;8;0.21674343;74.695204552;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62890;0;0;;8;0.725294651;66.001813237;8;0.21674343;74.911947982;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62910;0;0;;0;0;;11;0.2980222162;68.951503658;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;62940;0;0;;0;0;;3;0.0812787862;89.677594148;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;67800;0;0;;0;0;;4;0.108371715;86.263885126;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76110;0;0;;0;0;;3;0.0812787862;89.758872934;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76350;0;0;;0;0;;4;0.108371715;86.372256841;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76440;0;0;;0;0;;3;0.0812787862;89.84015172;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76490;0;0;;0;0;;3;0.0812787862;89.921430507;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76510;0;0;;0;0;;4;0.108371715;86.480628556;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;76C02;0;0;;0;0;;19;0.5147656462;61.33839068;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80110;0;0;;0;0;;5;0.1354646437;82.850176104;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80135;0;0;;0;0;;7;0.1896505012;78.217285289;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80220;0;0;;5;0.4533091568;78.15049864;14;0.3793010024;65.727445137;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80260;0;0;;3;0.2719854941;86.76337262;7;0.1896505012;78.596586291;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80270;0;0;;0;0;;10;0.2709292875;71.742075318;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80300;0;0;;0;0;;5;0.1354646437;82.985640748;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;80430;0;0;;5;0.4533091568;78.603807797;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80450;0;0;;0;0;;4;0.108371715;86.589000271;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80470;0;0;;0;0;;4;0.108371715;86.697371986;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80490;0;0;;0;0;;5;0.1354646437;83.256570035;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80500;0;0;;3;0.2719854941;87.307343608;5;0.1354646437;83.392034679;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80510;0;0;;0;0;;5;0.1354646437;83.527499323;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80520;0;0;;0;0;;7;0.1896505012;78.975887293;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80600;0;0;;0;0;;5;0.1354646437;83.662963966;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80610;0;0;;0;0;;6;0.1625575725;80.113790301;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80640;0;0;;0;0;;4;0.108371715;86.805743701;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80690;0;0;;0;0;;4;0.108371715;86.914115416;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80700;0;0;;0;0;;10;0.2709292875;72.013004606;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80740;0;0;;0;0;;4;0.108371715;87.022487131;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80800;0;0;;5;0.4533091568;79.057116954;8;0.21674343;75.562178271;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80870;0;0;;0;0;;4;0.108371715;87.130858846;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";2;80C01;0;0;;4;0.3626473255;83.771532185;0;0;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;80C07;0;0;;0;0;;6;0.1625575725;80.276347873;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:10";="620000026";3;99100;0;0;;0;0;;4;0.108371715;87.239230561;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62800;44;38.260869565;38.260869565;29;19.863013699;19.863013699;889;27.807319362;27.807319362;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62160;16;13.913043478;52.173913043;11;7.5342465753;46.575342466;439;13.731623397;41.538942759;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62300;10;8.6956521739;60.869565217;4;2.7397260274;75.342465753;234;7.3193619018;48.858304661;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62210;5;4.347826087;65.217391304;0;0;;139;4.347826087;53.206130748;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62143;4;3.4782608696;68.695652174;4;2.7397260274;72.602739726;122;3.8160775727;61.151079137;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62153;4;3.4782608696;72.173913043;0;0;;74;2.3146700031;66.374726306;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62580;4;3.4782608696;75.652173913;9;6.1643835616;59.589041096;59;1.8454801376;70.503597122;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62670;4;3.4782608696;79.130434783;7;4.7945205479;69.863013699;132;4.1288708164;57.335001564;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";1;62530;3;2.6086956522;81.739130435;0;0;;0;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62750;3;2.6086956522;84.347826087;10;6.8493150685;53.424657534;58;1.8142008133;72.317797936;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62110;2;1.7391304348;86.086956522;0;0;;93;2.9089771661;64.060056303;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62114;2;1.7391304348;87.826086957;0;0;;33;1.0322177041;83.45323741;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62440;2;1.7391304348;89.565217391;4;2.7397260274;78.082191781;54;1.6890835158;74.006881451;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";2;62000;0;0;;3;2.0547945205;82.876712329;0;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62138;0;0;;0;0;;50;1.5639662183;77.259931185;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";2;62149;0;0;;8;5.4794520548;65.068493151;0;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62172;0;0;;0;0;;29;0.9071004066;86.299655927;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62220;0;0;;0;0;;24;0.7507037848;89.740381608;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62221;0;0;;0;0;;30;0.938379731;85.392555521;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";2;62290;0;0;;28;19.178082192;39.04109589;0;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62320;0;0;;3;2.0547945205;84.931506849;73;2.2833906788;68.658116985;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62410;0;0;;0;0;;28;0.8758210823;88.989677823;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62430;0;0;;0;0;;34;1.0634970285;82.421019706;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";2;62590;0;0;;3;2.0547945205;86.98630137;0;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62640;0;0;;0;0;;29;0.9071004066;87.206756334;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62680;0;0;;0;0;;54;1.6890835158;75.695964967;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62710;0;0;;0;0;;48;1.5014075696;78.761338755;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62740;0;0;;4;2.7397260274;80.821917808;35;1.0947763528;81.357522678;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62880;0;0;;3;2.0547945205;89.04109589;48;1.5014075696;80.262746325;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62950;0;0;;0;0;;32;1.0009383797;84.45417579;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:06";="620003350";3;62980;0;0;;0;0;;29;0.9071004066;88.113856741;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59970;6;75;75;0;0;;25;2.7352297593;48.905908096;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59300;1;12.5;87.5;0;0;;70;7.658643326;27.024070022;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;02110;0;0;;0;0;;3;0.3282275711;88.621444201;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59111;0;0;;0;0;;4;0.4376367615;87.417943107;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59121;0;0;;0;0;;3;0.3282275711;88.949671772;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59124;0;0;;0;0;;5;0.5470459519;84.245076586;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59125;0;0;;0;0;;13;1.4223194748;63.785557987;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59135;0;0;;0;0;;17;1.8599562363;62.363238512;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59145;0;0;;0;0;;7;0.7658643326;76.695842451;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59154;0;0;;0;0;;9;0.9846827133;74.945295405;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59156;0;0;;0;0;;5;0.5470459519;84.792122538;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59158;0;0;;6;12;54;21;2.2975929978;56.236323851;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59163;0;0;;0;0;;27;2.95404814;40.481400438;2023.7;X590000600;29AUG23;14:23:02
