"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois;semaine;ponder;ponder_cn;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";2;;44;44;24.886363636;76.909090909;79.5;47.727272727;11.363636364;4.5454545455;9.0909090909;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";3;;34;34;22.529411765;81.176470588;83.5;64.705882353;14.705882353;5.8823529412;8.8235294118;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";4;;32;32;15.34375;79.375;81;40.625;9.375;0;6.25;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";5;;27;27;21.703703704;75.074074074;81;25.925925926;14.814814815;3.7037037037;7.4074074074;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";6;;7;7;8.2857142857;78.285714286;79;71.428571429;14.285714286;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";7;;5;5;4.8;69;69;40;0;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:22";="020004404";99;;207;207;19.512077295;78.463768116;81;46.376811594;10.628019324;4.347826087;7.729468599;9999;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";1;;43;43;14.976744186;70.465116279;71;51.162790698;9.3023255814;2.3255813953;4.6511627907;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";2;;16;16;12.4375;62.4375;69;43.75;12.5;0;18.75;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";3;;24;24;5.875;71.75;71;45.833333333;0;0;4.1666666667;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";4;;31;31;14.677419355;76.709677419;79;58.064516129;3.2258064516;9.6774193548;3.2258064516;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";5;;24;24;12.625;73.291666667;80;54.166666667;8.3333333333;8.3333333333;4.1666666667;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";6;;13;13;15.384615385;77.615384615;79;69.230769231;0;7.6923076923;7.6923076923;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";7;;4;4;15;86.5;87;0;0;25;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";99;;155;155;12.916129032;72.535483871;78;51.612903226;5.8064516129;5.1612903226;5.8064516129;9999;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:18";="590781811";6;;2;2;19.5;38;38;100;0;0;0;2023;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:18";="590781811";99;;2;2;19.5;38;38;100;0;0;0;9999;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";1;;11;11;15.181818182;78.727272727;78;54.545454545;0;0;18.181818182;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";2;;4;4;10.5;83.5;84.5;75;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";3;;4;4;5.5;59;62.5;75;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";4;;5;5;13.6;84.6;83;60;0;0;20;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";5;;10;10;5.9;83;85;50;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";6;;6;6;12.333333333;83.5;84;50;0;0;16.666666667;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";7;;1;1;4;67;67;100;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:53";="800000093";99;;41;41;10.634146341;79.43902439;81;58.536585366;0;0;9.756097561;9999;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";1;;53;53;14.981132075;71.33047299;76;50.943396226;11.320754717;5.6603773585;1.8867924528;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";2;;24;24;20.5;63.125913242;66.5;50;25;4.1666666667;8.3333333333;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";3;;69;69;12.855072464;66.030772285;77;53.623188406;1.4492753623;2.8985507246;2.8985507246;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";4;;59;59;11.966101695;64.583515208;74;50.847457627;3.3898305085;1.6949152542;1.6949152542;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";5;;21;21;28.904761905;75.523809524;76;66.666666667;9.5238095238;4.7619047619;4.7619047619;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";6;;8;8;16.25;53.751027397;61.5;62.5;12.5;0;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";7;;3;3;13.333333333;61;81;33.333333333;0;0;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";99;;237;237;15.426160338;66.924455234;75;53.164556962;7.5949367089;3.3755274262;2.9535864979;9999;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";1;;8;8;17.5;73.375;76;50;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";2;;3;3;13;86;84;66.666666667;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";3;;1;1;15;92;92;0;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";4;;1;1;17;96;96;0;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";5;;3;3;11.666666667;93;90;33.333333333;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:40";="020000048";99;;16;16;15.375;82;83.5;43.75;0;0;0;9999;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";1;;211;211;12.151658768;64.753827177;72;44.549763033;6.1611374408;9.9526066351;6.63507109;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";2;;73;73;10.205479452;62.917470445;74;52.054794521;4.1095890411;9.5890410959;4.1095890411;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";3;;150;150;6.9466666667;58.719360731;70;42.666666667;0.6666666667;6.6666666667;2;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";4;;202;202;8.4207920792;64.993435508;71.5;42.574257426;4.9504950495;8.9108910891;4.9504950495;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";5;;140;140;12.335714286;68.06037182;75;41.428571429;5.7142857143;8.5714285714;5;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";6;;58;58;9.1724137931;69.689655172;74;50;8.6206896552;8.6206896552;3.4482758621;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";7;;21;21;9.4285714286;67.378995434;76;52.380952381;0;4.7619047619;0;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";99;;855;855;9.9520467836;64.535698149;72;44.444444444;4.6783625731;8.6549707602;4.5614035088;9999;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";1;;93;93;16.827956989;68.833230225;73;38.709677419;1.0752688172;17.204301075;3.2258064516;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";2;;45;45;14.622222222;65.501917808;71;35.555555556;4.4444444444;26.666666667;8.8888888889;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";3;;77;77;13.857142857;66.340686711;73;51.948051948;3.8961038961;12.987012987;9.0909090909;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";4;;100;100;12.46;68.331506849;73;53;5;10;18;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";5;;72;72;14.277777778;63.822336377;72;51.388888889;5.5555555556;11.111111111;9.7222222222;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";6;;29;29;13.103448276;74.609825224;85;41.379310345;3.4482758621;6.8965517241;10.344827586;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";7;;15;15;9.2;66.866666667;69;66.666666667;13.333333333;0;13.333333333;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";99;;431;431;14.11136891;67.406852493;73;47.331786543;4.1763341067;13.457076566;10.208816705;9999;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";1;;10;10;11.3;78.1;85.5;40;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";2;;11;11;13.545454545;83.818181818;84;63.636363636;0;0;18.181818182;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";3;;4;4;8;79;78.5;50;0;0;25;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";4;;9;9;4.8888888889;87.777777778;92;22.222222222;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";5;;10;10;8.6;79.2;81;50;0;0;10;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";6;;1;1;5;80;80;100;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:52";="800000069";99;;45;45;9.5333333333;81.8;84;46.666666667;0;0;8.8888888889;9999;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";1;;4;4;12.75;85.5;85.5;50;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";2;;1;1;17;98;98;100;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";5;;1;1;18;97;97;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";6;;4;4;24.75;84.75;85.5;75;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";99;;10;10;18.5;87.6;86;60;0;0;0;9999;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";1;;80;80;19.7375;73.875;80;55;2.5;5;1.25;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";2;;25;25;18.6;70.6;78;48;4;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";3;;100;100;17.65;70.21509589;76.5;46;4;7;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";4;;84;84;14.404761905;70.755479452;75.5;58.333333333;2.380952381;3.5714285714;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";5;;46;46;21.630434783;75.416319238;77.5;63.043478261;6.5217391304;10.869565217;2.1739130435;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";6;;14;14;20.642857143;79.714285714;81.5;71.428571429;21.428571429;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";7;;11;11;22.454545455;86.909090909;87;36.363636364;18.181818182;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";99;;360;360;18.194444444;72.725334855;78;53.888888889;4.7222222222;5.2777777778;0.5555555556;9999;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";1;;62;62;12.403225806;72.90101635;76.5;50;9.6774193548;8.064516129;9.6774193548;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";2;;16;16;10.5;62.219863014;73.5;37.5;0;0;6.25;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";3;;44;44;12.931818182;74.33113325;81;50;6.8181818182;9.0909090909;6.8181818182;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";4;;58;58;9.0172413793;67.024515824;82;51.724137931;6.8965517241;0;8.6206896552;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";5;;43;43;7.2558139535;61.570627588;75;53.488372093;2.3255813953;2.3255813953;9.3023255814;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";6;;10;10;6.3;70.6;71;70;10;0;20;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";7;;7;7;14.714285714;52.967123288;70;42.857142857;42.857142857;14.285714286;14.285714286;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";99;;240;240;10.445833333;68.323664384;77;50.833333333;7.5;4.5833333333;9.1666666667;9999;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";1;;61;61;12.672131148;67.581675275;76;57.37704918;0;1.6393442623;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";2;;23;23;7.652173913;52.619535438;61;60.869565217;4.347826087;13.043478261;4.347826087;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";3;;63;63;8.1904761905;55.750858882;73;57.142857143;1.5873015873;4.7619047619;4.7619047619;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";4;;65;65;13.769230769;65.254457323;76;66.153846154;3.0769230769;4.6153846154;4.6153846154;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";5;;36;36;13.861111111;62.8347793;78;41.666666667;0;2.7777777778;2.7777777778;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";6;;20;20;22.5;59.891232877;75;45;10;10;10;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";7;;5;5;2.8;35.795616438;0.3616438356;60;0;0;20;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";99;;273;273;12.172161172;61.265311857;75;56.776556777;2.1978021978;4.7619047619;4.0293040293;9999;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";1;;82;82;14.451219512;78.475609756;84;42.682926829;4.8780487805;2.4390243902;4.8780487805;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";2;;18;18;17;74.450989346;76.5;72.222222222;11.111111111;11.111111111;5.5555555556;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";3;;38;38;9.4210526316;70.24109589;80;44.736842105;2.6315789474;10.526315789;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";4;;101;101;11.623762376;73.614458158;75;47.524752475;3.9603960396;1.9801980198;4.9504950495;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";5;;51;51;15.274509804;77.882352941;80;54.901960784;7.8431372549;0;1.9607843137;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";6;;11;11;12.909090909;77.929265255;87;36.363636364;9.0909090909;9.0909090909;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";7;;9;9;12.555555556;75.555555556;77;44.444444444;0;11.111111111;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";99;;310;310;13.087096774;75.446973045;80;48.064516129;5.1612903226;3.8709677419;3.5483870968;9999;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";1;;57;57;16.929824561;74.616438356;80;42.105263158;8.7719298246;0;7.0175438596;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";2;;34;34;22.441176471;69.821273167;78;50;5.8823529412;0;11.764705882;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";3;;57;57;13.368421053;72.749002644;79;50.877192982;7.0175438596;0;8.7719298246;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";4;;43;43;10.209302326;70.199872571;77;65.11627907;6.976744186;2.3255813953;9.3023255814;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";5;;43;43;14.976744186;68.614335776;76;69.76744186;4.6511627907;9.3023255814;6.976744186;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";6;;9;9;15.777777778;62.673059361;67;55.555555556;33.333333333;0;11.111111111;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";7;;5;5;12.2;84.4;86;20;20;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";99;;248;248;15.225806452;71.487185152;77;54.032258065;8.064516129;2.0161290323;8.4677419355;9999;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";1;;12;12;9.5;63.75;67;50;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";2;;4;4;8;59;66.5;50;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";3;;10;10;4.2;64.4;60;30;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";4;;9;9;4.7777777778;66.666666667;63;33.333333333;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";5;;7;7;6.1428571429;73.285714286;76;71.428571429;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";6;;4;4;6.75;73.5;76.5;50;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";7;;1;1;6;91;91;100;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";99;;47;47;6.5319148936;66.872340426;68;46.808510638;0;0;0;9999;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";1;;104;104;10.769230769;72.180848261;76;57.692307692;4.8076923077;8.6538461538;3.8461538462;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";2;;46;46;16.260869565;64.839070876;73.5;50;13.043478261;8.6956521739;10.869565217;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";3;;45;45;8.4888888889;53.167427702;65;42.222222222;4.4444444444;6.6666666667;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";4;;54;54;9.2592592593;64.911922882;73.5;57.407407407;9.2592592593;3.7037037037;3.7037037037;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";5;;48;48;12.375;63.348744292;73.5;60.416666667;4.1666666667;10.416666667;2.0833333333;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";6;;17;17;14.294117647;64.480419017;76;64.705882353;11.764705882;11.764705882;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";7;;7;7;6;41.731506849;40;42.857142857;0;0;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";99;;321;321;11.30529595;64.848009218;74;54.828660436;6.8535825545;7.7881619938;3.738317757;9999;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";1;;7;7;5.8571428571;65.142857143;66;14.285714286;0;0;14.285714286;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";2;;5;5;16.4;63.2;63;20;0;0;40;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";3;;5;5;5.2;64;64;0;0;0;20;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";4;;2;2;9.5;44.5;44.5;0;0;0;50;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";5;;1;1;1;47;47;0;0;0;0;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";7;;2;2;6;61.5;61.5;100;0;0;50;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";99;;22;22;8.2272727273;61.409090909;63.5;18.181818182;0;0;27.272727273;9999;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";1;;38;38;10.736842105;67.111751983;75;63.157894737;15.789473684;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";2;;35;35;9.9428571429;73.831076321;78;40;2.8571428571;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";3;;39;39;8.8974358974;75.293010186;85;53.846153846;5.1282051282;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";4;;38;38;8.8157894737;70.219971161;80;65.789473684;0;0;2.6315789474;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";5;;36;36;8.1111111111;71.762937595;74;52.777777778;8.3333333333;0;2.7777777778;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";6;;5;5;7.6;60.643287671;74;60;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";7;;9;9;4.8888888889;75.222222222;80;44.444444444;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";99;;200;200;9.06;71.514013699;80;55;6;0;1;9999;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";1;;57;57;10.052631579;72.214083153;75;47.368421053;12.280701754;0;7.0175438596;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";2;;21;21;13.238095238;68.476190476;72;42.857142857;9.5238095238;0;14.285714286;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";3;;39;39;9.3333333333;59.127572884;73;41.025641026;7.6923076923;0;5.1282051282;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";4;;29;29;13.448275862;58.345205479;72;31.034482759;6.8965517241;0;13.793103448;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";5;;17;17;11.764705882;74.370507655;86;52.941176471;5.8823529412;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
