"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;col1;col4;col6;col5;col1_am;col1_coef;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_nn2;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_nn3;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_po;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_caisson;1514.76664;0;1514.76664;0;1504.1632735;1504.1632735;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_suppdia;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_sdc;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_ctc;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_sc_v;433633.02423;303231.80273;130401.2215;287846.49663;411145.07885;430597.59306;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_si_v;0;0;0;0;0;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:11";="590782165";mnt_tot;24348693.546;17601018.497;6747675.0488;16497431.067;22796600.853;24178252.691;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";coefgeo;;1;1;;;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";coefp;;0.993;0.993;;;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";coefrep;;1;1;;;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";coefseg;;1.0023;1.0013;;;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_ghs;28556593.588;20706029.745;7850563.8428;18872692.528;26032036.059;28356697.433;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_sejc;-34527.62775;-26916.74645;-7610.8813;-23716.86688;-30699.25285;-34285.93436;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_ghs50;-2963.278639;-588.490422;-2374.788217;-584.370989;-2942.535688;-2942.535688;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_exh;397548.81464;267673.12545;129875.68919;255190.49138;376625.77444;394765.97294;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_9615;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_rap;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_ant;21002.726262;13767.5928;7235.133462;13158.548914;20343.036441;20855.707178;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_rdth;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_jrea;1075887.9205;806627.94701;269259.97351;753230.72812;1013321.9075;1068356.7051;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_rep;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_nn1;162552.57019;95970.746196;66581.823994;95298.950973;161414.7022;161414.7022;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_nn2;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_nn3;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_po;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_caisson;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_suppdia;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_sdc;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_supp_inno;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_ctc;0;0;0;0;0;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_sc_v;336165.06913;242663.09437;93501.974754;224823.99825;313616.05284;333811.91365;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_si_v;472055.58693;348462.40439;123593.18254;325761.14966;440840.91137;468751.19782;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:14";="620101360";mnt_tot;30984315.369;22453689.418;8530625.9507;20515855.157;28324556.655;30767425.161;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";coefgeo;;1;1;;;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";coefp;;0.993;0.993;;;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";coefrep;;1;1;;;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";coefseg;;1.0023;1.0013;;;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_ghs;9631904.6037;6996422.0847;2635482.5191;6459146.9827;8897595.2921;9564481.2715;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_sejc;-7916.944167;-5796.310923;-2120.633244;-5755.736747;-7861.525558;-7861.525558;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_ghs50;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_exh;60122.243946;51551.576544;8570.667402;49273.80867;57060.727111;59701.388238;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_9615;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_rap;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_ant;5910.180186;4302.37275;1607.807436;4272.2561408;5868.8089247;5868.8089247;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_rdth;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_jrea;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_rep;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_nn1;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_nn2;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_nn3;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_po;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_caisson;627.3377;324.384372;302.953328;322.1136814;622.9463361;622.9463361;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_suppdia;26645.79405;25591.365072;1054.428978;24814.290798;25861.338774;26459.273492;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_sdc;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_ctc;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_sc_v;409572.51484;307114.41224;102458.1026;287538.06214;381737.32518;406705.50724;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_si_v;0;0;0;0;0;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:41";="590781662";mnt_tot;10126865.73;7379509.8847;2747355.8456;6819611.7773;9360884.9129;10055977.67;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";coefgeo;;1;1;;;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";coefp;;0.993;0.993;;;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";coefrep;;1;1;;;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";coefseg;;1.0023;1.0013;;;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_ghs;5939336;4378235.7746;1561100.2255;3895735.7289;5291353.3484;5897760.648;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_sejc;-5930.689284;-5930.689284;0;-5043.565333;-5043.565333;-5889.174459;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_ghs50;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_exh;94655.387981;80414.42877;14240.959211;67616.877013;80524.662047;93992.800265;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_9615;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_rap;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_ant;6827.225568;6023.32185;803.903718;5981.1585971;6779.434989;6779.434989;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_rdth;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_jrea;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_rep;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_nn1;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_nn2;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_nn3;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_po;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_caisson;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_suppdia;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_sdc;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_ctc;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_sc_v;286535.47879;212378.7402;74156.738598;191460.71555;260829.5082;284529.73044;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_si_v;0;0;0;0;0;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:30";="590781621";mnt_tot;6321423.4031;4671121.5761;1650301.827;4155750.9147;5634443.3883;6277173.4393;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";coefgeo;;1;1;;;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";coefp;;0.993;0.993;;;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";coefrep;;0.9853;0.9841;;;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";coefseg;;0.9897;0.9931;;;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_ghs;12422105.727;9050202.1053;3371903.6215;8632567.3021;11860727.419;12335150.987;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_sejc;-12524.7485;-11106.74052;-1418.007978;-11028.99334;-12437.07526;-12437.07526;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_ghs50;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_exh;101573.30754;67239.225113;34334.08243;65919.513187;99362.400667;100862.29439;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_9615;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_rap;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_ant;2092.9187137;2092.9187137;0;2078.2682827;2078.2682827;2078.2682827;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_rdth;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_jrea;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_rep;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_nn1;175979.3843;112972.09047;63007.293827;112181.28584;174747.52861;174747.52861;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_nn2;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_nn3;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_po;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_caisson;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_suppdia;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_sdc;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_ctc;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_sc_v;90165.842265;79326.324355;10839.517909;77720.75955;88484.400834;89534.681369;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_si_v;0;0;0;0;0;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:09";="590052056";mnt_tot;12779392.431;9300725.9234;3478666.5077;8879438.1357;12212962.943;12689936.684;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";coefgeo;;1;1;;;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";coefp;;0.993;0.993;;;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";coefrep;;1;1;;;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";coefseg;;1.0023;1.0013;;;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_ghs;2994584.9071;2070293.4582;924291.44886;1862529.5128;2697173.6729;2973622.8127;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_sejc;-927.147546;-927.147546;0;-920.6575132;-920.6575132;-920.6575132;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_ghs50;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_exh;196052.2937;138503.84785;57548.445849;130467.51858;182941.2944;194679.92764;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_9615;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_rap;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_ant;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_rdth;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_jrea;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_rep;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_nn1;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_nn2;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_nn3;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_po;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_caisson;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_suppdia;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_sdc;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_ctc;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_sc_v;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_si_v;0;0;0;0;0;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:34";="590781795";mnt_tot;3189710.0532;2207870.1585;981839.89471;1992076.3739;2879194.3098;3167382.0829;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";coefgeo;;1;1;;;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";coefp;;0.993;0.993;;;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";coefrep;;1;1;;;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";coefseg;;1.0023;1.0013;;;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_ghs;5244899.0123;3831180.1238;1413718.8885;3435733.5124;4702444.0587;5208184.7192;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_sejc;-14758.08077;-12394.67233;-2363.408442;-11025.76102;-12964.14703;-14654.77421;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_ghs50;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_exh;78030.221835;59377.414668;18652.807167;56625.102951;75022.079701;77484.010282;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_9615;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_rap;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_ant;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_rdth;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_jrea;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_rep;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_nn1;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_nn2;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_nn3;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_po;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_caisson;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_suppdia;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_sdc;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_supp_inno;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_ctc;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_sc_v;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_si_v;0;0;0;0;0;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:34";="620100677";mnt_tot;5308171.1534;3878162.8662;1430008.2872;3481332.8544;4764501.9913;5271013.9553;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:41";="590781415";coefgeo;;1;1;;;;2023.7;X590781415;31AUG23;10:37:00
