"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois_e;semaine_e;ponder;ponder_cn;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee_e;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";5;;30;30;5;59.109863014;72.5;60;3.3333333333;3.3333333333;13.333333333;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";6;;9;9;13.444444444;64.111111111;67;66.666666667;33.333333333;11.111111111;11.111111111;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";7;;4;4;3.5;37.192465753;31.3;25;0;0;25;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:45";="620100057";99;;240;240;10.445833333;68.323664384;77;50.833333333;7.5;4.5833333333;9.1666666667;9999;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";11;;4;4;51.25;74.25;75.5;100;0;25;0;2022;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";12;;26;26;19.038461538;74.807692308;81;61.538461538;0;0;0;2022;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";1;;41;41;6.9756097561;61.621516873;70;48.780487805;2.4390243902;2.4390243902;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";2;;22;22;8.5;56.23860523;63.5;63.636363636;0;18.181818182;4.5454545455;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";3;;86;86;13.058139535;60.247722205;75;60.465116279;4.6511627907;4.6511627907;5.8139534884;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";4;;56;56;13.732142857;63.922651663;76;62.5;1.7857142857;1.7857142857;3.5714285714;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";5;;24;24;6.5833333333;55.630936073;75;37.5;0;8.3333333333;8.3333333333;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";6;;9;9;9.5555555556;49.400608828;68;22.222222222;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";7;;5;5;2.8;35.795616438;0.3616438356;60;0;0;20;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:34";="600101984";99;;273;273;12.172161172;61.265311857;75;56.776556777;2.1978021978;4.7619047619;4.0293040293;9999;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";11;;3;3;57.333333333;73.333333333;74;66.666666667;66.666666667;0;33.333333333;2022;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";12;;47;47;19.765957447;82.382978723;86;51.063829787;2.1276595745;2.1276595745;6.3829787234;2022;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";1;;38;38;8.4210526316;75.052631579;82.5;31.578947368;5.2631578947;2.6315789474;2.6315789474;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";2;;22;22;9.8636363636;76.368991283;80;68.181818182;4.5454545455;13.636363636;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";3;;69;69;13.043478261;70.726980345;76;49.275362319;4.347826087;5.7971014493;4.347826087;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";4;;90;90;12.422222222;76.311780822;80;46.666666667;5.5555555556;1.1111111111;3.3333333333;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";5;;27;27;9.2962962963;74.148148148;76;51.851851852;3.7037037037;3.7037037037;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";6;;9;9;11.333333333;73.024657534;79;44.444444444;11.111111111;0;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";7;;5;5;9.6;71.4;71;40;0;20;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:00";="800000028";99;;310;310;13.087096774;75.446973045;80;48.064516129;5.1612903226;3.8709677419;3.5483870968;9999;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";9;;1;1;133;58;58;0;0;0;0;2022;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";10;;2;2;90;65.5;65.5;50;50;0;0;2022;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";11;;1;1;48;71;71;0;0;0;0;2022;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";12;;32;32;24.5625;78.28125;82;34.375;9.375;0;12.5;2022;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";1;;37;37;15.405405405;72.30099963;78;54.054054054;8.1081081081;0;13.513513514;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";2;;37;37;14.864864865;71.160088856;77;54.054054054;8.1081081081;0;5.4054054054;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";3;;56;56;11.196428571;72.262377691;77;53.571428571;7.1428571429;1.7857142857;10.714285714;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";4;;45;45;10.2;69.879878234;77;66.666666667;2.2222222222;4.4444444444;6.6666666667;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";5;;27;27;12.333333333;65.126534754;75;70.37037037;14.814814815;7.4074074074;3.7037037037;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";6;;7;7;10.285714286;62.722504892;74;28.571428571;14.285714286;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";7;;3;3;6;89;86;33.333333333;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:50";="590783239";99;;248;248;15.225806452;71.487185152;77;54.032258065;8.064516129;2.0161290323;8.4677419355;9999;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";12;;5;5;16.2;67;64;60;0;0;0;2022;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";1;;9;9;6.2222222222;65.111111111;69;44.444444444;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";2;;2;2;4.5;40;40;50;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";3;;10;10;4.2;64.4;60;30;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";4;;13;13;5.5384615385;71.923076923;74;46.153846154;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";5;;3;3;4.6666666667;59.333333333;68;66.666666667;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";6;;4;4;6.75;73.5;76.5;50;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";7;;1;1;6;91;91;100;0;0;0;2023;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";99;;47;47;6.5319148936;66.872340426;68;46.808510638;0;0;0;9999;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";11;;4;4;71;63.5;66.5;50;50;0;50;2022;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";12;;54;54;17.962962963;72.703703704;75.5;48.148148148;9.2592592593;11.111111111;11.111111111;2022;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";1;;70;70;9.1142857143;71.684696673;76;61.428571429;7.1428571429;10;1.4285714286;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";2;;32;32;5.96875;61.17114726;70.5;46.875;3.125;3.125;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";3;;47;47;9.7659574468;55.117749927;67;48.936170213;8.5106382979;6.3829787234;2.1276595745;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";4;;66;66;11.46969697;66.897633873;73.5;57.575757576;4.5454545455;7.5757575758;1.5151515152;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";5;;32;32;8.1875;57.585616438;74;59.375;6.25;6.25;3.125;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";6;;10;10;3.9;60.916712329;79.5;70;0;10;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";7;;6;6;4.8333333333;33.853424658;30;50;0;0;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";99;;321;321;11.30529595;64.848009218;74;54.828660436;6.8535825545;7.7881619938;3.738317757;9999;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";12;;2;2;13;67.5;67.5;50;0;0;50;2022;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";1;;7;7;9.7142857143;61.714285714;63;14.285714286;0;0;14.285714286;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";2;;4;4;9.5;65;64;0;0;0;50;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";3;;5;5;7;66.8;68;0;0;0;20;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";4;;1;1;1;20;20;0;0;0;0;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";5;;1;1;1;47;47;0;0;0;0;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";7;;2;2;6;61.5;61.5;100;0;0;50;2023;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";99;;22;22;8.2272727273;61.409090909;63.5;18.181818182;0;0;27.272727273;9999;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";12;;14;14;14.285714286;64.571428571;67;85.714285714;35.714285714;0;0;2022;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";1;;35;35;12.485714286;72.235616438;83;42.857142857;5.7142857143;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";2;;33;33;8.2121212121;74.729929431;81;51.515151515;6.0606060606;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";3;;44;44;10.477272727;73.986986301;83.5;52.272727273;2.2727272727;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";4;;36;36;7.8055555556;68.87108067;74;61.111111111;5.5555555556;0;5.5555555556;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";5;;25;25;3.8;69.858630137;75;60;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";6;;5;5;7.6;65.843287671;80;40;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";7;;8;8;3.625;74.25;76;50;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:27";="620103432";99;;200;200;9.06;71.514013699;80;55;6;0;1;9999;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";12;;22;22;17.045454545;74.681818182;76;40.909090909;27.272727273;0;18.181818182;2022;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";1;;46;46;9.8695652174;70.982668255;74;52.173913043;4.347826087;0;4.347826087;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";2;;18;18;12.888888889;70.166666667;76.5;38.888888889;16.666666667;0;16.666666667;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";3;;42;42;10.142857143;59.166079583;71;42.857142857;7.1428571429;0;9.5238095238;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";4;;25;25;11.24;57.560438356;72;28;8;0;4;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";5;;15;15;14;75.086575342;86;46.666666667;6.6666666667;0;6.6666666667;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";6;;11;11;11.909090909;79.636363636;82;63.636363636;18.181818182;0;9.0909090909;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";7;;4;4;6.25;57.545205479;67.5;50;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:55";="590782637";99;;183;183;11.661202186;67.364308706;74;44.262295082;10.382513661;0;8.7431693989;9999;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";12;;36;36;18.027777778;74.666666667;77;52.777777778;16.666666667;8.3333333333;16.666666667;2022;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";1;;81;81;11.024691358;68.932250972;73;45.679012346;4.9382716049;9.8765432099;7.4074074074;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";2;;46;46;7.1956521739;66.988505063;73.5;36.956521739;2.1739130435;6.5217391304;0;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";3;;115;115;10.426086957;69.098558666;75;47.826086957;5.2173913043;5.2173913043;6.0869565217;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";4;;101;101;8.495049505;67.300339075;73;47.524752475;7.9207920792;5.9405940594;9.900990099;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";5;;60;60;7.2;72.333333333;77.5;40;5;11.666666667;5;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";6;;18;18;5.1111111111;68.913089802;73.5;33.333333333;11.111111111;22.222222222;5.5555555556;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";7;;6;6;7;60.166666667;63;0;16.666666667;0;16.666666667;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";99;;463;463;9.7105831533;69.196733631;74;44.492440605;6.6954643629;7.9913606911;7.343412527;9999;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";11;;3;3;41.333333333;84;83;100;0;0;33.333333333;2022;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";12;;20;20;20.05;81.25;83;40;0;10;10;2022;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";1;;29;29;8.7931034483;72.484364667;77;37.931034483;0;3.4482758621;3.4482758621;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";2;;41;41;12.634146341;73.078783829;83;24.390243902;0;4.8780487805;2.4390243902;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";3;;35;35;10.685714286;66.861761252;76;42.857142857;0;8.5714285714;5.7142857143;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";4;;39;39;10.461538462;71.459290481;80;41.025641026;0;10.256410256;2.5641025641;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";5;;20;20;8.45;69.819726027;81;35;0;20;10;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";6;;10;10;8;71.339726027;89.5;20;0;10;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";7;;5;5;6.2;66.631232877;83;60;0;20;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:06";="590780227";99;;202;202;11.683168317;72.006428862;81;37.128712871;0;8.9108910891;4.9504950495;9999;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";4;;1;1;334;39;39;0;0;0;100;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";9;;2;2;180.5;52;52;100;0;0;0;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";10;;2;2;144;46.5;46.5;50;50;0;50;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";11;;13;13;70.692307692;66.769230769;73;53.846153846;38.461538462;15.384615385;7.6923076923;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";12;;85;85;24.011764706;71.058823529;74;52.941176471;21.176470588;21.176470588;12.941176471;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";1;;83;83;10.638554217;65.319194587;72;46.987951807;8.4337349398;7.2289156627;7.2289156627;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";2;;50;50;15.06;61.337917808;73;42;18;14;4;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";3;;68;68;8.3235294118;58.957211926;67;50;5.8823529412;10.294117647;2.9411764706;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";4;;76;76;9.2631578947;62.802054795;71;53.947368421;10.526315789;7.8947368421;6.5789473684;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";5;;33;33;8.2424242424;51.768700706;62;57.575757576;18.181818182;3.0303030303;12.121212121;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";6;;8;8;8;66.375;66;62.5;12.5;37.5;25;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";7;;3;3;7.3333333333;26.023744292;4;100;0;0;33.333333333;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:03";="800000044";99;;424;424;16.997641509;63.046872577;70;51.179245283;13.91509434;11.79245283;8.4905660377;9999;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";8;;1;1;139;76;76;0;100;0;0;2022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";10;;1;1;135;50;50;100;100;0;0;2022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";11;;2;2;52.5;67.5;67.5;0;0;0;0;2022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";12;;22;22;16.727272727;77.181818182;83;50;0;9.0909090909;0;2022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";1;;42;42;11.952380952;75.862883235;75.5;45.238095238;4.7619047619;9.5238095238;4.7619047619;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";2;;29;29;10.068965517;65;69;68.965517241;0;3.4482758621;3.4482758621;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";3;;58;58;7.8448275862;67.24322154;75.5;56.896551724;3.4482758621;3.4482758621;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";4;;67;67;8.6119402985;63.923860151;74;55.223880597;4.4776119403;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";5;;24;24;8.4166666667;61.973858447;69.5;45.833333333;0;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";6;;10;10;7.2;62.34109589;86;60;10;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";7;;6;6;7.6666666667;80.833333333;82.5;33.333333333;16.666666667;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";99;;262;262;11.041984733;67.973397469;75;53.435114504;4.1984732824;3.4351145038;1.1450381679;9999;2023.7;X590781902;07SEP23;20:00:41
