"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;eff;nbj;nb0j;mnt_ghs_am;mnt_exinf_am;mnt_ghs50_am;mnt_exh_am;mnt_9615_am;mnt_rdth_am;mnt_rea_am;mnt_rep_am;mnt_si_am;mnt_sc_am;mnt_suppdia_am;mnt_nn1_am;mnt_nn2_am;mnt_nn3_am;mnt_caisson_am;mnt_ant_am;mnt_rap_am;mnt_sdc_am;mnt_ctc_am;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";05M16T;5339;1;0;1;312.0280176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";05M17T;5340;1;1;0;283.9155072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";05M22E;1805;1;0;1;728.431548;0;0;0;0;0;0;0;388.2589464;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";06C091;5352;1;1;0;945.6036888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";06C12J;5354;1;0;1;761.7720552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";06M091;2158;1;5;0;1286.4381984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";06M093;2160;1;22;0;4919.2723632;0;0;0;0;0;0;0;8541.6968208;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";06M12T;5381;1;0;1;304.2100776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";07M043;2521;2;10;0;10810.871947;0;0;0;0;0;0;0;1553.0357856;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";07M074;2532;1;14;0;7730.7158448;0;0;0;0;0;11634.056928;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";08C322;2809;1;4;0;4365.61788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";08C323;2810;1;8;0;7142.5212224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";08M101;5530;1;1;0;307.99988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";09C29J;5946;1;0;1;594.7962312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";09M031;3520;1;1;0;692.348748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";09M102;3556;1;6;0;3993.1924104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";09M104;3558;1;37;0;9436.85496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";10M082;3927;4;27;0;10837.526921;0;0;0;0;0;0;0;358.2411088;573.1921824;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";10M08T;3930;2;1;1;1170.5741424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";10M08T;5597;1;1;0;294.2940856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";10M16T;5605;1;1;0;274.7086576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";11C092;85;1;7;0;4963.5178944;0;0;0;0;0;0;0;0;0;301.0748832;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";11K022;4274;1;7;0;5648.0487024;0;0;0;0;0;0;0;388.2589464;0;602.1497664;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";11K023;4275;1;83;0;9941.332596;0;0;2984.889492;0;0;0;0;776.5178928;0;3010.748832;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14C08A;5326;2;19;0;5229.203372;0;0;291.1277176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14M03A;5477;2;3;0;1784.1421104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14M03B;5478;2;8;0;3780.4239504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14M03T;5481;1;0;1;443.9948448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14Z13A;5490;2;7;0;4788.1715232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";14Z14A;5495;2;7;0;3935.911824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";16M11T;6186;1;1;0;789.6279768;0;0;0;0;0;0;0;388.2589464;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";16M131;5742;1;1;0;426.193332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";16M15T;6209;1;0;1;675.9591384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";17M091;6502;2;4;0;3602.6350464;0;0;0;0;0;0;0;388.2589464;310.6087608;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";17M094;6505;2;26;0;46225.129829;-989.6068728;0;0;0;0;0;0;10094.732606;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";17M14Z;6522;1;0;1;613.3434528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";18M074;6784;1;22;0;9126.9919104;0;0;0;0;0;0;0;6600.4020888;1553.043804;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";19M021;7064;1;3;0;1622.52324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";19M07T;7078;1;0;1;585.3993288;0;0;0;0;0;0;0;388.2589464;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";19M16T;5787;3;0;3;819.9334536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";19M22T;5793;2;2;0;545.7645728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";23K03J;7960;20;0;20;12535.325088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";23M061;7963;2;4;0;2574.227136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";23M20T;5877;1;1;0;329.6043504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";27C024;8909;1;55;0;39521.383094;0;0;0;0;0;12881.540261;0;6448.3399584;286.5960912;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";27C054;8921;1;72;0;49574.736245;0;0;0;0;0;7756.037952;0;10094.732606;0;301.0748832;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";28Z04Z;9605;13;13;0;3774.7167248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";28Z04Z;D11;83;83;0;19614.857503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";28Z07Z;9606;15;15;0;5147.231068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:32";="590780193";28Z17Z;9616;2;2;0;617.2073304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 14:34:38";="800000093";20Z051;5797;1;1;0;274.95698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";01M303;316;1;21;0;5520.4712952;0;0;0;0;0;0;0;1432.9644352;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";02C05J;424;2;0;2;2346.664944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";03M131;868;1;2;0;1004.4970416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";04M071;1151;1;2;0;1925.8843992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";04M141;1185;1;3;0;1358.8221192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";04M192;1210;1;27;0;5941.393848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";08M101;3063;1;1;0;1207.4156024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";13K02Z;5205;1;0;1;1120.7959152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";14C05Z;5313;1;4;0;715.0403456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";14C08A;5326;3;15;0;7575.7877376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";14Z13A;5490;3;18;0;7024.0584024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";14Z14A;5495;1;5;0;1967.955912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:11";="600100713";16M111;6182;1;2;0;1703.491664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:44:33";="590782215";09C191;3431;1;3;0;2929.6676232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:33";="590782215";09C28J;3620;1;0;1;2535.9564632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:33";="590782215";14Z13B;5491;1;3;0;2831.2890216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";02C101;445;2;4;0;3854.6533584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";03M111;860;1;2;0;948.2479656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";04M162;1196;1;10;0;2212.0279896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";06M091;2158;1;6;0;1286.4381984;0;0;147.59162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";11C111;4158;1;1;0;1633.160352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";14Z14A;5495;3;15;0;5643.7842848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344.18982;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";20Z051;5797;2;1;1;588.8231856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:05";="620100685";23M16T;5875;1;1;0;246.72032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";01M304;317;1;40;0;8399.995656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";03C131;655;1;3;0;1420.5718176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";03M043;832;1;4;0;3253.1370456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";05K103;1704;1;12;0;5349.1708608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";05M144;1779;1;17;0;6505.1354784;0;0;0;0;0;13185.264518;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";07M061;2524;1;2;0;2359.5585312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";07M14T;2559;1;0;1;422.6979744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";09C291;3631;1;1;0;1104.7463056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";11C111;4158;1;1;0;1748.7168192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";14Z14A;5495;1;4;0;1837.9141864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";14Z16Z;5502;1;3;0;989.5567536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";18M092;6787;1;10;0;2031.918064;0;0;457.39384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";18M102;6791;1;7;0;3100.545476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:49";="600100721";28Z07Z;9606;2;2;0;670.4865008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:43";="620100057";05K104;1705;1;31;0;6684.3423632;0;0;0;0;0;6440.7701304;0;0;3725.7491856;0;0;0;0;0;0;0;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";04M193;1211;1;110;0;9010.8213312;0;0;10494.802656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";05M172;1791;1;6;0;2893.5759528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";07M151;2561;1;5;0;2236.1592328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";09C233;3473;1;37;0;7505.4323944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";09M102;3556;1;11;0;3993.1924104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";10M022;3912;1;14;0;2494.9492152;0;0;316.165512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";10M02T;5594;1;0;1;293.112612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";10M084;3929;1;19;0;7045.6558224;0;0;0;0;0;15512.075904;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";14C08A;5326;3;15;0;7933.1441648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";14Z10A;5483;1;4;0;1903.8808776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344.18982;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";14Z14A;5495;4;15;0;7871.823648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";28Z07Z;9606;13;13;0;4429.3116424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:22";="600101984";28Z17Z;9616;1;1;0;319.1483568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:51";="800000028";05M081;1748;1;3;0;771.0733992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";06M12T;5381;1;1;0;304.2100776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";14C08A;5326;1;7;0;2703.9407928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";14Z14A;5495;1;5;0;1967.955912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";19M16T;5787;1;1;0;279.4652952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";19M22T;5793;1;0;1;272.8822864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";21M102;7585;1;5;0;2078.7060528;0;0;0;0;0;0;0;1164.7768392;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";28Z04Z;9605;39;39;0;11741.920445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/05 12:10:44";="590781803";05M04T;1733;1;0;1;800.7494976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:44";="590781803";06M09T;2162;1;1;0;632.8682568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";10M122;3946;1;11;0;2410.1947272;0;0;242.3641584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";14C08A;5326;2;12;0;5229.203372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";28Z04Z;9605;8;8;0;2249.4484864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";28Z07Z;9606;1;1;0;358.9597128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";28Z17Z;9616;2;2;0;638.2967136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:02:06";="590781902";04M083;1158;1;6;0;4561.2187296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:06";="590781902";04M23Z;1225;1;8;0;1631.704308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
