"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";K;0;0;0;0;0;1170;0;0;0;1170;1170;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";M;0;0;0;1;0;1414;0;0;0;1415;1415;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";Z;0;0;0;0;0;10311;0;0;0;10311;10311;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";C;0;0;0;0;0;666;0;0;0;666;666;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";K;0;0;0;0;0;604;0;0;0;604;604;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";M;0;0;0;2;0;1368;0;0;0;1370;1370;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";Z;0;0;0;0;0;2470;0;0;0;2470;2470;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";C;0;0;0;1306;0;0;0;0;0;1306;1306;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";K;0;0;0;876;0;0;0;0;0;876;876;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";M;0;0;0;1954;0;0;0;0;0;1954;1954;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";Z;0;0;0;7191;0;0;0;0;0;7191;7191;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";K;0;0;0;4;0;86;0;0;0;90;90;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";M;0;0;0;57;0;482;0;0;0;539;539;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";Z;0;0;0;0;0;1601;0;0;0;1601;1601;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";C;0;0;0;5;0;2945;0;0;0;2950;2950;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";K;0;4;0;15;0;1973;0;0;0;1992;1992;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";M;0;1;0;42;0;1292;0;0;0;1335;1335;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";Z;0;0;0;0;0;14767;0;0;0;14767;14767;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";C;0;18;0;892;0;0;0;0;0;910;910;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";K;0;34;0;810;0;49;0;0;0;893;893;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";M;0;132;0;1392;0;246;0;0;0;1770;1770;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";Z;0;5;0;3;0;35720;0;0;0;35728;35728;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";C;0;15;0;615;0;74;0;0;0;704;704;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";K;0;3;0;924;0;74;0;0;0;1001;1001;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";M;0;2;0;357;0;799;0;0;0;1158;1158;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";Z;0;13;0;174;0;1236;0;0;0;1423;1423;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";C;0;0;0;2;0;1335;0;0;0;1337;1337;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";K;0;0;0;0;0;444;0;0;0;444;444;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";M;0;1;0;2;0;2419;0;0;0;2422;2422;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";Z;0;0;0;0;0;1311;0;0;0;1311;1311;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";C;0;0;0;0;0;696;0;0;0;696;696;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";K;0;0;0;0;0;430;0;0;0;430;430;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";M;0;0;0;2;0;2397;0;0;0;2399;2399;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";Z;0;0;0;0;0;770;0;0;0;770;770;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";C;0;0;0;1;0;1199;0;0;0;1200;1200;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";K;0;0;0;0;0;1284;0;0;0;1284;1284;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";M;0;0;0;4;0;1370;0;0;0;1374;1374;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";Z;0;0;0;5;0;1414;0;0;0;1419;1419;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";C;0;43;0;2351;0;1934;0;0;0;4328;4328;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";K;0;9;0;1119;0;1422;0;0;0;2550;2550;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";M;0;34;0;1911;0;3972;0;0;0;5917;5917;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";Z;0;0;0;8;0;28965;0;0;0;28973;28973;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";C;0;0;0;1039;0;29;0;0;0;1068;1068;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";K;0;0;0;900;0;9;0;0;0;909;909;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";M;0;3;0;2776;0;428;0;0;0;3207;3207;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";Z;0;0;0;2036;0;432;0;0;0;2468;2468;2023.7;X590781902;07SEP23;20:00:41
