"champ";"statut";"annee";"periode";"date du resultat";"ipe";finess;type;moiss;moist;mnt_am;mnt3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;2;4;761370.83551;-3.49246E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;2;5;763338.81341;1967.9779066;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;2;6;763407.80208;68.988667716;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;2;7;763407.80208;3.49246E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;3;913105.29035;913105.29035;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;4;915646.98915;2541.6987914;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;5;915466.11855;-180.8705973;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;6;915466.11855;2.328306E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;3;7;915466.11855;-1.16415E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;3;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;4;817400.93354;817400.93354;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;5;819521.98304;2121.0495012;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;6;819696.7464;174.76335919;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;4;7;819696.7464;-3.49246E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;3;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;4;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;5;762645.51033;762645.51033;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;6;763054.71688;409.20654636;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;5;7;763054.71688;6.984919E-10;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;6;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;11;6;2;0;;2023.7;X600100168;11AUG23;8:30:51
