"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;indication;code1;nb;nbok;montant;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893133446;9313344;NTHIO02;9313344;4;4;236.872;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893133446;9313344;NTHIO04;9313344;59;59;3493.862;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893810507;9381050;NGABA02;9381050;3;3;385.945;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893810507;9381050;NGABA04;9381050;2;2;257.29;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893815649;9381564;CTHYM01;9381564;8;8;4590.416;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893825983;9382598;NARTE02;9382598;8;6;888.27;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893869529;9386952;NALEM01;9386952;5;5;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893869529;9386952;NALEM02;9386952;29;29;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400893975138;9397513;NCHLO08;9397513;1;1;26.04;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894049920;9404992;NCIDO02;9404992;6;6;5452.14;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894049920;9404992;NCIDO05;9404992;7;7;6360.83;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894060925;9406092;NIMMU06;9406092;2;2;400.23;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894060925;9406092;NIMMU07;9406092;8;8;1600.11;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894061007;9406100;NIMMU06;9406100;7;7;6792.506;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894061007;9406100;NIMMU07;9406100;8;8;7762.852;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894078036;9407803;CRIFA01;9407803;435;435;2331.6;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894078036;9407803;NXXXX02;9407803;11;11;58.96;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894082118;9408211;NLUTE02;9408211;1;1;20598.675;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894109174;9410917;NISON03;9410917;1;1;32.67;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894153467;9415346;CCAPT03;9415346;2;2;274.545;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894178941;9417894;NXXXX00;9417894;1;1;20.42;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB01;9419723;2;2;5294.09;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB02;9419723;126;126;333527.67;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB03;9419723;18;18;47646.81;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB04;9419723;4;4;10588.18;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB05;9419723;34;34;89999.53;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197232;9419723;CPEMB06;9419723;8;8;21176.36;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197690;9419769;NPROP07;9419769;1;1;25.015;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197690;9419769;NPROP10;9419769;5;5;125.075;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894197812;9419781;NPROP06;9419781;2;2;26.463;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894228080;9422808;CVENE01;9422808;24;24;1056.96;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894228080;9422808;CVENE02;9422808;2;2;88.08;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894255116;9425511;NETHO01;9425511;61;61;52.338;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894389798;9438979;CNIVO05;9438979;4;4;9924.708;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894405450;9440545;CDURV04;9440545;185.566;182.566;366998.92;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894405450;9440545;CDURV05;9440545;47.19;47.19;94862.565;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894405511;9440551;CDURV04;9440551;5.5;5.5;2653.498;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894405511;9440551;CDURV05;9440551;4;4;1929.816;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894512301;9451230;NXXXX01;9451230;1;1;143.96;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894513360;9451336;NMICR03;9451336;1;1;53092;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894513360;9451336;NXXXX01;9451336;1;1;26546;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894554462;9455446;NMITO02;9455446;7;6;1519.248;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894554462;9455446;NMITO03;9455446;9;8;2025.664;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894554752;9455475;CISAT01;9455475;11;11;34546.556;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:19";="800000044";3400894554813;9455481;CISAT01;9455481;7.4;7.4;4648.081;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400890000529;9000052;NTRAZ08;9000052;15;15;6.43;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400890010559;9001055;CDERU02;9001055;4;4;6534.4;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400890010559;9001055;CDERU04;9001055;12;12;19603.2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400890019958;9001995;CSACI01;9001995;19;19;20853.95;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400892461397;9246139;NUBID05;9246139;28;28;36.88;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400893825983;9382598;NARTE02;9382598;10;10;1480.45;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400894078036;9407803;CRIFA01;9407803;280;280;2851.52;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:02";="590781902";3400894197232;9419723;CPEMB02;9419723;30;30;79411.34;2023.7;X590781902;07SEP23;20:00:41
