"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag_ct;ponder;ponder_cn;dms;pct_rea;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:08:03";="800000028";D50;9;9;12;11.111111111;80.888888889;84;66.666666667;88.888888889;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";Z29;84;84;10;10.714285714;66.523646445;77.5;48.80952381;89.285714286;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";I10;50;50;10.84;8;81.82;83.5;44;96;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";J12;44;44;13.886363636;15.909090909;79;80.5;52.272727273;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";Z71;37;37;13.756756757;16.216216216;76.891891892;79;59.459459459;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";R50;30;30;6.3;6.6666666667;51.294429224;67;53.333333333;70;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";J96;26;26;16.192307692;34.615384615;71.384615385;72;61.538461538;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";Z60;25;25;9.04;0;81.68;86;40;84;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";E87;25;25;13.72;12;77.2;78;60;96;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";R05;23;23;11.956521739;17.391304348;65.764026206;72;69.565217391;91.304347826;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";I48;22;22;9.8636363636;9.0909090909;83.090909091;85.5;27.272727273;90.909090909;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";E11;20;20;11.25;5;77.05;77;45;90;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";F06;17;17;13.470588235;0;83.294117647;85;47.058823529;94.117647059;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";J44;16;16;11.375;12.5;73.625;76.5;81.25;93.75;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";E43;16;16;21.375;25;75.375;72.5;62.5;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";R39;16;16;13.25;6.25;76.375;77;56.25;81.25;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";J15;15;15;16.933333333;6.6666666667;80.733333333;84;53.333333333;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";R06;15;15;10.4;13.333333333;74;70;53.333333333;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";E78;14;14;9.0714285714;0;82.142857143;86.5;28.571428571;92.857142857;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";E55;12;12;15.166666667;8.3333333333;79.666666667;80;41.666666667;91.666666667;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:53";="590783239";J00;10;10;1.6;0;0.1569863014;0.1273972603;50;90;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";Z29;17;17;6.3529411765;0;66.117647059;63;41.176470588;94.117647059;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";Z99;17;17;5.1176470588;0;66.529411765;63;47.058823529;94.117647059;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R05;12;12;5.5;0;65.833333333;65;58.333333333;91.666666667;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R06;11;11;4.8181818182;0;64.181818182;62;45.454545455;90.909090909;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";I10;7;7;5;0;73;76;42.857142857;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";J44;7;7;9;0;69;68;71.428571429;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R09;6;6;4.6666666667;0;64;63;66.666666667;83.333333333;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";F17;6;6;7.8333333333;0;59.833333333;59.5;50;83.333333333;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R53;5;5;5.4;0;68;68;40;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";Z74;4;4;6.75;0;77.75;78.5;50;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";G47;4;4;6;0;69.75;71.5;50;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";C34;4;4;4.5;0;66.5;61.5;25;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";J43;4;4;6.25;0;71.5;72;100;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";J96;3;3;4.3333333333;0;56;58;100;66.666666667;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R63;3;3;6.6666666667;0;68;68;66.666666667;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";E66;3;3;4.3333333333;0;56;59;66.666666667;66.666666667;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";R51;2;2;4.5;0;55;55;100;50;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";J98;2;2;4.5;0;77;77;50;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";E11;2;2;7.5;0;68.5;68.5;50;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:09";="590785374";Z60;2;2;5;0;78.5;78.5;50;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";Z29;113;113;6.9557522124;7.9646017699;56.627276033;74;53.097345133;60.17699115;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R53;39;39;7.5897435897;5.1282051282;72.18285915;79;58.974358974;51.282051282;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R50;37;37;3.5405405405;5.4054054054;34.206664198;1;59.459459459;32.432432432;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R06;37;37;6.2702702703;10.810810811;61.74298408;75;59.459459459;89.189189189;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";J12;36;36;13.083333333;25;73.777777778;80;55.555555556;91.666666667;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";I10;30;30;8.3333333333;13.333333333;78.766666667;81.5;53.333333333;73.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";E43;24;24;15.125;12.5;76.5;80;50;83.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";J96;21;21;15.761904762;42.857142857;65.142857143;69;66.666666667;95.238095238;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";E11;19;19;9.2631578947;10.526315789;76.157894737;80;57.894736842;57.894736842;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";U07;18;18;13.5;33.333333333;68.944444444;68;38.888888889;61.111111111;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";I48;17;17;5.8823529412;11.764705882;84.647058824;85;58.823529412;70.588235294;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";E87;17;17;12.058823529;23.529411765;69.117647059;76;47.058823529;82.352941176;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";Z95;16;16;6.125;6.25;80.9375;85;56.25;62.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";Z60;15;15;10.6;6.6666666667;79.466666667;83;26.666666667;80;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";Z92;14;14;3.2857142857;0;75.071428571;79;78.571428571;57.142857143;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";I50;13;13;9.2307692308;7.6923076923;77.384615385;80;53.846153846;84.615384615;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R05;12;12;2.5;0;42.921461187;59;58.333333333;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R39;11;11;11;0;81.818181818;80;45.454545455;72.727272727;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R41;10;10;9;0;79.7;76;60;40;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:51";="020000063";R26;10;10;8.9;0;80.6;80;50;90;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";C50;3;3;7.3333333333;0;49;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";C79;3;3;7.3333333333;0;51.333333333;61;0;66.666666667;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";R05;3;3;7.3333333333;0;49;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";C77;3;3;7.3333333333;0;51.333333333;61;0;66.666666667;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";Z29;2;2;10.5;0;67;67;0;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";R50;2;2;0.5;0;43;43;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";C78;2;2;0.5;0;46.5;46.5;0;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";R11;1;1;1;0;20;20;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";D61;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";L27;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";L89;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";E43;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";Z53;1;1;0;0;73;73;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";J18;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";Y43;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";R60;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";K12;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";E87;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";R52;1;1;21;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:19";="590000188";C54;1;1;0;0;73;73;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";B97;33;33;7.8484848485;6.0606060606;76.666666667;80;69.696969697;72.727272727;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";I10;28;28;10.392857143;14.285714286;80.25;84;64.285714286;75;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";J12;26;26;11.269230769;26.923076923;74.346153846;74.5;65.384615385;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";Z92;25;25;10.2;8;79.12;81;60;72;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";Z29;24;24;12.125;29.166666667;74.625;71.5;66.666666667;83.333333333;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";E87;19;19;14;36.842105263;76.789473684;81;42.105263158;89.473684211;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";E11;19;19;8;15.789473684;74.736842105;75;84.210526316;73.684210526;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";J44;15;15;11.266666667;20;73.133333333;69;86.666666667;80;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";I48;14;14;11.142857143;7.1428571429;84.714285714;86.5;64.285714286;78.571428571;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";J96;14;14;14.928571429;50;72.928571429;70;71.428571429;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";R53;14;14;6.5714285714;0;79.214285714;82.5;78.571428571;50;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";N18;11;11;7.1818181818;18.181818182;79.545454545;83;72.727272727;72.727272727;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";Z95;10;10;14;30;74.6;73;80;70;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";I50;9;9;12.777777778;0;86.888888889;89;44.444444444;77.777777778;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";Z60;9;9;11.333333333;11.111111111;78.666666667;85;55.555555556;55.555555556;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";R39;9;9;13.888888889;22.222222222;84.333333333;85;44.444444444;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";Z86;8;8;12.125;12.5;80.125;86;50;62.5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";U07;8;8;17.5;37.5;76.5;81;75;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";J90;8;8;9;12.5;73.5;73;75;87.5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:30";="620103432";B96;8;8;18.125;37.5;72.625;71.5;50;75;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";Z29;48;48;9.0625;2.0833333333;68.565239726;82.5;35.416666667;66.666666667;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";J12;26;26;11.576923077;19.230769231;81.423076923;86;46.153846154;96.153846154;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";J96;17;17;15;23.529411765;81.411764706;85;58.823529412;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";E87;14;14;11.142857143;0;85;87;28.571428571;78.571428571;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";Z71;13;13;14.153846154;7.6923076923;87.615384615;89;46.153846154;61.538461538;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";Z60;11;11;13.636363636;9.0909090909;87.363636364;89;45.454545455;72.727272727;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";I10;10;10;16.9;20;87;89;60;90;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";Z11;10;10;10.4;10;51.031780822;78.5;50;40;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";J44;9;9;14.444444444;22.222222222;75;75;66.666666667;88.888888889;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";R65;6;6;15.166666667;50;78.333333333;74.5;50;66.666666667;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";I95;5;5;12.8;0;83.4;82;40;80;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";U07;5;5;8.4;40;77.6;75;60;80;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";N17;5;5;16.4;60;82.4;85;80;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";I25;5;5;8.4;0;84.2;85;20;80;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";Z95;5;5;19.6;20;78.2;78;60;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";E43;4;4;17.5;25;85.5;86.5;50;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";N18;4;4;17.75;25;89.5;89;75;75;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";R50;4;4;1;0;0.3178082192;0.2794520548;50;25;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";R41;4;4;11.75;0;84;83.5;25;75;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:58";="590782637";R11;4;4;11.5;0;83.25;84;25;75;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z29;202;202;7.4455445545;8.4158415842;71.298684389;75;46.534653465;75.247524752;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";J12;148;148;8.5540540541;11.486486486;75.547297297;79;50.675675676;100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";I10;81;81;8.2098765432;8.6419753086;80.061728395;82;43.209876543;67.901234568;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";E66;77;77;8.1558441558;11.688311688;74.376623377;77;48.051948052;76.623376623;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";E87;74;74;12.162162162;13.513513514;77.554054054;80.5;45.945945946;81.081081081;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z87;68;68;8.8088235294;5.8823529412;77.485294118;80;38.235294118;73.529411765;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z86;64;64;9;14.0625;76.734375;76;56.25;76.5625;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z74;59;59;10.576271186;6.7796610169;79.491525424;82;45.762711864;86.440677966;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z92;55;55;7.4727272727;9.0909090909;78.636363636;80;45.454545455;80;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";J96;53;53;12.037735849;26.41509434;75.566037736;75;60.377358491;96.226415094;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";F17;50;50;8.2;18;67.2;69.5;78;88;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z50;47;47;15.680851064;27.659574468;76.255319149;78;46.808510638;91.489361702;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z60;47;47;7.5957446809;0;82.255319149;86;25.531914894;65.957446809;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z71;44;44;15.840909091;13.636363636;81.454545455;85.5;50;81.818181818;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";I50;43;43;11.744186047;6.976744186;83.558139535;85;51.162790698;86.046511628;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";E11;42;42;8.5;14.285714286;78.214285714;79;40.476190476;78.571428571;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";E83;36;36;14.888888889;22.222222222;75.916666667;74.5;52.777777778;83.333333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";J44;33;33;10.878787879;9.0909090909;74.090909091;73;72.727272727;96.96969697;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";Z75;31;31;11.096774194;9.6774193548;76.290322581;80;48.387096774;87.096774194;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:47";="590781803";I48;31;31;11.225806452;19.35483871;80.612903226;84;51.612903226;77.419354839;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";I10;60;60;12.95;0;82.2;85;38.333333333;70;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";Z29;59;59;10.576271186;0;71.109589041;79;44.06779661;71.186440678;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";J12;39;39;13.025641026;0;76.435897436;78;56.41025641;97.435897436;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";I48;36;36;12.444444444;0;86.555555556;86.5;27.777777778;72.222222222;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";E78;26;26;11.153846154;0;81.461538462;85;53.846153846;69.230769231;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";E11;25;25;13.68;0;77.68;78;64;76;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";R39;24;24;16.666666667;0;80.541666667;83.5;50;66.666666667;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";J96;22;22;11.818181818;0;75.910087173;82;40.909090909;95.454545455;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";Z92;22;22;11.954545455;0;83.409090909;85;54.545454545;77.272727273;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";Z86;20;20;11.05;0;83.5;85;45;55;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";R29;19;19;15.263157895;0;88;89;15.789473684;63.157894737;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";E55;18;18;15.444444444;0;79.166666667;82;38.888888889;66.666666667;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";R26;18;18;14.055555556;0;87.055555556;89;16.666666667;77.777777778;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";H91;18;18;14.5;0;89.333333333;90.5;22.222222222;72.222222222;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";E87;18;18;13.888888889;0;83.666666667;85.5;50;77.777777778;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";F03;17;17;16.941176471;0;85.117647059;85;35.294117647;64.705882353;2023.7;X590780227;05SEP23;17:40:33
