"champ";"statut";"annee";"periode";"date du resultat";"ipe";eff;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:08:51";="800000028";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:51";="800000028";1;Nombre de séjours/séances en SU valorisés;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";45;Nombre de séjours/séance en SU;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:48";="590783239";45;Nombre de séjours/séances en SU valorisés;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:44";="590785374";;Nombre de séjours/séance en SU;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:44";="590785374";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:44";="590785374";;Nombre de séjours/séances en SU valorisés;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:57:01";="020000063";;Nombre de séjours/séance en SU;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:01";="020000063";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:01";="020000063";;Nombre de séjours/séances en SU valorisés;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:28:10";="590000188";;Nombre de séjours/séance en SU;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:10";="590000188";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:10";="590000188";;Nombre de séjours/séances en SU valorisés;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:18";="620103432";;Nombre de séjours/séance en SU;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:18";="620103432";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:18";="620103432";;Nombre de séjours/séances en SU valorisés;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:42";="590782637";;Nombre de séjours/séance en SU;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:42";="590782637";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:42";="590782637";;Nombre de séjours/séances en SU valorisés;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:44";="590781803";2;Nombre de séjours/séance en SU;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:44";="590781803";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:44";="590781803";2;Nombre de séjours/séances en SU valorisés;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:55";="590780227";;Nombre de séjours/séance en SU;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:55";="590780227";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:55";="590780227";;Nombre de séjours/séances en SU valorisés;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";14;Nombre de séjours/séance en SU;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";;Nombre de séjours/séances en SU non valorisés (CM90, ghs 9999, PIE);2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:23";="800000044";14;Nombre de séjours/séances en SU valorisés;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:02:06";="590781902";6;Nombre de sÃ©jours/sÃ©ance en SU;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:06";="590781902";;Nombre de sÃ©jours/sÃ©ances en SU non valorisÃ©s (CM90, ghs 9999, PIE);2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:06";="590781902";6;Nombre de sÃ©jours/sÃ©ances en SU valorisÃ©s;2023.7;X590781902;07SEP23;20:00:41
