"champ";"statut";"annee";"periode";"date du resultat";"ipe";cl_age_cov;ponder;ponder_cn;dms;pct_homme;pct_dc;pct_rea;nb_rea;pct_sc;nb_sc;pct_si;nb_si;moy_igs_rea;med_igs_rea;moy_igs_sc;med_igs_sc;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:13:38";="800000085";80-89;15;15;10.866666667;66.666666667;6.6666666667;0;0;0;0;0;0;;;;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:38";="800000085";>90;10;10;11.1;70;30;0;0;0;0;0;0;;;;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";0-17;69;69;13.927536232;47.826086957;1.4492753623;15.942028986;474;14.492753623;69;1.4492753623;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";18-39;110;110;6.9090909091;42.727272727;3.6363636364;11.818181818;86;10.909090909;75;29.090909091;59;31.384615385;27;24.25;23;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";40-59;187;187;10.914438503;55.080213904;5.8823529412;16.042780749;436;10.160427807;141;25.13368984;255;39.5;38.5;25.666666667;26;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";60-69;168;168;18.470238095;58.333333333;5.3571428571;19.642857143;601;9.5238095238;133;32.142857143;282;40.692307692;42;30.736842105;37;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";70-79;202;202;12.282178218;51.485148515;7.4257425743;10.396039604;172;7.9207920792;162;21.782178218;134;43.576923077;42;30.789473684;34;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";80-89;152;152;11.197368421;51.315789474;8.5526315789;1.9736842105;21;5.9210526316;58;18.421052632;58;72;75;46.888888889;47;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:17";="590780193";>90;58;58;11.620689655;37.931034483;6.8965517241;0;0;0;0;6.8965517241;9;;;;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";0-17;;;;;;;;;;;;;;;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";18-39;5;5;5.4;40;0;20;4;0;0;0;0;31;31;;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";40-59;15;15;22.8;60;0;20;180;13.333333333;17;0;0;45.666666667;46;35.5;35.5;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";60-69;23;23;18.391304348;60.869565217;13.043478261;17.391304348;59;13.043478261;10;4.347826087;2;44.25;43;28.666666667;28;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";70-79;53;53;21.754716981;67.924528302;11.320754717;18.867924528;138;13.20754717;35;5.6603773585;16;54.6;47;38.714285714;35;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";80-89;62;62;18;40.322580645;8.064516129;6.4516129032;39;3.2258064516;9;8.064516129;18;48;52.5;36;36;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:23";="020004404";>90;49;49;19.959183673;20.408163265;6.1224489796;0;0;4.0816326531;10;0;0;;;47.5;47.5;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";0-17;5;5;2;20;0;0;0;20;2;0;0;;;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";18-39;5;5;7.2;40;0;0;0;0;0;0;0;;;;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";40-59;19;19;9.6315789474;57.894736842;5.2631578947;10.526315789;15;10.526315789;8;10.526315789;9;66;66;26.5;26.5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";60-69;23;23;11.304347826;56.52173913;17.391304348;13.043478261;36;13.043478261;13;8.6956521739;11;75.333333333;91;35.333333333;32;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";70-79;38;38;16.105263158;68.421052632;15.789473684;7.8947368421;31;5.2631578947;9;5.2631578947;8;65.75;60.5;35;35;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";80-89;43;43;13.209302326;48.837209302;6.976744186;2.3255813953;12;2.3255813953;7;2.3255813953;2;65;65;44;44;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:51";="590781605";>90;22;22;15.136363636;27.272727273;22.727272727;0;0;0;0;4.5454545455;2;;;;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";0-17;;;;;;;;;;;;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";18-39;1;1;19;100;0;0;0;0;0;0;0;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";40-59;1;1;20;100;0;0;0;0;0;0;0;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";60-69;;;;;;;;;;;;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";70-79;;;;;;;;;;;;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";80-89;;;;;;;;;;;;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:19";="590781811";>90;;;;;;;;;;;;;;;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";0-17;;;;;;;;;;;;;;;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";18-39;1;1;1;100;0;0;0;0;0;0;0;;;;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";40-59;1;1;0;0;0;0;0;0;0;0;0;;;;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";60-69;5;5;9;100;20;0;0;20;1;0;0;;;34;34;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";70-79;11;11;17.818181818;45.454545455;0;0;0;27.272727273;42;0;0;;;36.333333333;43;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";80-89;16;16;6.4375;62.5;18.75;0;0;0;0;0;0;;;;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";>90;7;7;13;42.857142857;14.285714286;0;0;0;0;0;0;;;;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";0-17;20;20;2.25;65;0;0;0;0;0;0;0;;;;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";18-39;15;15;9.6;40;0;6.6666666667;57;0;0;0;0;25;25;;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";40-59;25;25;25.72;60;0;28;218;12;13;4;2;50;45;27.666666667;28;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";60-69;36;36;19.611111111;66.666666667;11.111111111;11.111111111;85;2.7777777778;2;8.3333333333;6;43.5;46.5;57;57;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";70-79;44;44;18.409090909;61.363636364;20.454545455;11.363636364;70;6.8181818182;7;9.0909090909;27;45.2;41;38;33;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";80-89;67;67;14.044776119;43.28358209;10.447761194;1.4925373134;7;0;0;0;0;51;51;;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:30";="600100713";>90;30;30;12.233333333;40;16.666666667;0;0;0;0;0;0;;;;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";0-17;;;;;;;;;;;;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";18-39;;;;;;;;;;;;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";40-59;1;1;52;100;100;0;0;0;0;0;0;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";60-69;;;;;;;;;;;;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";70-79;4;4;12.25;75;25;0;0;0;0;0;0;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";80-89;6;6;13.333333333;16.666666667;0;0;0;0;0;0;0;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";>90;5;5;13;40;0;0;0;0;0;0;0;;;;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";0-17;66;66;3.9090909091;60.606060606;0;1.5151515152;37;9.0909090909;22;0;0;0;0;0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";18-39;98;98;4.612244898;16.326530612;0;0;0;2.0408163265;12;3.0612244898;34;;;19.5;19.5;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";40-59;76;76;10.25;60.526315789;2.6315789474;11.842105263;84;6.5789473684;190;11.842105263;18;29.666666667;26;29.833333333;28;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";60-69;127;127;11.881889764;59.05511811;6.2992125984;11.023622047;131;10.236220472;136;12.598425197;83;45.714285714;41.5;32.933333333;31;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";70-79;203;203;10.477832512;50.738916256;9.3596059113;7.881773399;129;3.9408866995;53;13.793103448;115;53.941176471;55;33.555555556;33;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";80-89;195;195;11.328205128;36.41025641;14.871794872;0;0;2.0512820513;45;7.6923076923;72;;;41.5;37.5;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:58";="590782215";>90;90;90;13.055555556;32.222222222;17.777777778;0;0;1.1111111111;3;3.3333333333;10;;;28;28;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";0-17;24;24;2.5;62.5;0;4.1666666667;8;29.166666667;24;0;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";18-39;28;28;6.1785714286;39.285714286;0;3.5714285714;3;7.1428571429;5;7.1428571429;11;9;9;19.5;19.5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";40-59;50;50;15.72;60;2;8;81;24;84;20;54;58.25;59.5;16.416666667;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";60-69;78;78;20.576923077;56.41025641;15.384615385;7.6923076923;30;12.820512821;67;14.102564103;71;33.666666667;37;23.181818182;21;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";70-79;117;117;14.478632479;49.572649573;10.256410256;3.4188034188;25;9.4017094017;118;11.965811966;71;45;35;21.266666667;16;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";80-89;85;85;13.941176471;45.882352941;11.764705882;2.3529411765;4;2.3529411765;7;20;55;42;42;44;44;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:02";="620100685";>90;49;49;11.816326531;14.285714286;26.530612245;0;0;0;0;8.1632653061;16;;;;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";0-17;;;;;;;;;;;;;;;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";18-39;;;;;;;;;;;;;;;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";40-59;3;3;7;100;0;0;0;0;0;0;0;;;;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";60-69;3;3;5;66.666666667;0;0;0;0;0;0;0;;;;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";70-79;7;7;7.5714285714;71.428571429;0;0;0;28.571428571;8;0;0;;;49;49;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";80-89;18;18;11.944444444;50;0;0;0;11.111111111;31;0;0;;;37;37;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";>90;14;14;8.9285714286;14.285714286;7.1428571429;0;0;0;0;0;0;;;;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";0-17;;;;;;;;;;;;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";18-39;;;;;;;;;;;;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";40-59;;;;;;;;;;;;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";60-69;;;;;;;;;;;;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";70-79;1;1;33;0;100;0;0;0;0;0;0;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";80-89;6;6;17.166666667;66.666666667;50;0;0;0;0;0;0;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";>90;3;3;16.333333333;66.666666667;33.333333333;0;0;0;0;0;0;;;;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";0-17;12;12;2.1666666667;75;0;0;0;0;0;0;0;;;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";18-39;16;16;8;18.75;0;0;0;0;0;0;0;;;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";40-59;37;37;17.702702703;48.648648649;2.7027027027;2.7027027027;7;0;0;10.810810811;17;33;33;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";60-69;45;45;24.777777778;71.111111111;20;13.333333333;103;4.4444444444;7;11.111111111;25;51.428571429;49;23.5;23.5;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";70-79;80;80;20.125;63.75;17.5;6.25;54;0;0;7.5;18;46.333333333;40.5;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";80-89;108;108;17.759259259;50;15.740740741;4.6296296296;62;0;0;3.7037037037;33;69.4;62;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";>90;62;62;17.709677419;43.548387097;22.580645161;0;0;0;0;0;0;;;;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";0-17;28;28;2.7857142857;60.714285714;0;3.5714285714;6;46.428571429;29;0;0;47;47;17;17;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";18-39;9;9;5.1111111111;22.222222222;0;0;0;0;0;0;0;;;;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";40-59;13;13;7.6153846154;76.923076923;7.6923076923;15.384615385;20;0;0;7.6923076923;2;52.5;52.5;;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";60-69;25;25;12.36;76;16;16;41;8;3;4;7;60.75;57;28;28;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";70-79;57;57;11.877192982;61.403508772;3.5087719298;17.543859649;116;10.526315789;35;8.7719298246;90;46.916666667;43;37.5;36.5;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";80-89;61;61;12.196721311;39.344262295;9.8360655738;1.6393442623;29;1.6393442623;2;4.9180327869;3;28;28;38;38;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";>90;47;47;11.787234043;31.914893617;17.021276596;0;0;0;0;2.1276595745;2;;;;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";0-17;46;46;2.8695652174;52.173913043;0;0;0;8.6956521739;16;0;0;;;;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";18-39;17;17;5.7647058824;47.058823529;5.8823529412;0;0;0;0;0;0;;;;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";40-59;27;27;12.074074074;51.851851852;0;3.7037037037;9;0;0;7.4074074074;3;37;37;;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";60-69;24;24;22.291666667;62.5;12.5;12.5;140;8.3333333333;10;8.3333333333;28;82;77;57.333333333;57;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";70-79;59;59;16.118644068;64.406779661;8.4745762712;1.6949152542;18;5.0847457627;6;8.4745762712;35;70;70;48;46;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";80-89;78;78;13.551282051;58.974358974;7.6923076923;1.2820512821;4;0;0;5.1282051282;28;79;79;;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";>90;22;22;10.181818182;45.454545455;27.272727273;0;0;9.0909090909;9;0;0;;;57;57;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";0-17;9;9;1.8888888889;55.555555556;0;0;0;0;0;0;0;;;;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";18-39;10;10;3.9;20;0;0;0;10;1;0;0;;;20;20;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";40-59;19;19;9.4736842105;63.157894737;5.2631578947;15.789473684;8;5.2631578947;4;0;0;49.333333333;54;20;20;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";60-69;49;49;14.653061224;67.346938776;12.244897959;14.285714286;69;12.244897959;32;2.0408163265;7;47.571428571;38;34.25;34.5;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";70-79;67;67;12.134328358;59.701492537;4.4776119403;5.9701492537;27;1.4925373134;2;10.447761194;26;53.75;48.5;27;27;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";80-89;95;95;15.536842105;43.157894737;6.3157894737;2.1052631579;16;1.0526315789;1;4.2105263158;22;61.5;61.5;32;32;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";>90;61;61;13.344262295;26.229508197;11.475409836;0;0;1.6393442623;2;0;0;;;30;30;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";0-17;16;16;1.75;50;0;0;0;6.25;2;0;0;;;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";18-39;4;4;5.75;50;0;25;14;25;2;0;0;53;53;16;16;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";40-59;22;22;30.772727273;68.181818182;13.636363636;13.636363636;62;18.181818182;16;0;0;45;49;14.25;13;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";60-69;37;37;16.837837838;64.864864865;13.513513514;24.324324324;80;18.918918919;23;0;0;42.444444444;35;37.714285714;29;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";70-79;57;57;14.842105263;59.649122807;12.280701754;10.526315789;98;12.280701754;30;1.7543859649;2;36.833333333;31;30.875;31.5;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";80-89;78;78;14.525641026;46.153846154;10.256410256;1.2820512821;4;1.2820512821;1;5.1282051282;20;49;49;30;30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";>90;34;34;13.117647059;44.117647059;2.9411764706;0;0;0;0;0;0;;;;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";0-17;;;;;;;;;;;;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";18-39;3;3;3.6666666667;0;0;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";40-59;9;9;7.7777777778;66.666666667;0;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";60-69;14;14;7.0714285714;42.857142857;0;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";70-79;12;12;4.9166666667;50;8.3333333333;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";80-89;7;7;7.8571428571;42.857142857;0;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:07";="590785374";>90;2;2;6.5;50;0;0;0;0;0;0;0;;;;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";0-17;37;37;1.9459459459;56.756756757;0;0;0;0;0;0;0;;;;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";18-39;15;15;6.4666666667;60;6.6666666667;6.6666666667;16;13.333333333;5;0;0;37;37;25;25;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";40-59;33;33;12.878787879;57.575757576;12.121212121;18.181818182;67;9.0909090909;47;15.151515152;20;47.833333333;43.5;19.75;20;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";60-69;42;42;20.619047619;57.142857143;9.5238095238;11.904761905;69;4.7619047619;17;9.5238095238;36;43;48;29.5;29.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";70-79;93;93;13.88172043;63.440860215;12.903225806;8.6021505376;156;4.3010752688;39;8.6021505376;31;61.625;60.5;31.75;30.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";80-89;66;66;9.6818181818;43.939393939;15.151515152;3.0303030303;17;1.5151515152;4;7.5757575758;27;59.5;59.5;39;39;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:48";="020000063";>90;35;35;6.8285714286;42.857142857;2.8571428571;0;0;0;0;8.5714285714;6;;;;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";0-17;;;;;;;;;;;;;;;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";18-39;1;1;1;0;0;0;0;0;0;0;0;;;;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";40-59;7;7;6.2857142857;14.285714286;0;0;0;14.285714286;8;0;0;;;24;24;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";60-69;8;8;10.5;12.5;0;0;0;25;21;0;0;;;23.666666667;26;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";70-79;4;4;6;50;0;0;0;50;6;0;0;;;30;30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";80-89;2;2;14;0;0;0;0;50;11;0;0;;;18;18;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";>90;;;;;;;;;;;;;;;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";0-17;12;12;2.1666666667;91.666666667;0;0;0;0;0;0;0;;;;;2023.7;X620103432;04SEP23;15:53:55
