"champ";"statut";"annee";"periode";"date du resultat";"ipe";mode;ponder;pct_ponder;ponder_cn;dms;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";8;41;87.234042553;41;5.9268292683;67.341463415;68;51.219512195;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";9;1;2.1276595745;1;3;70;70;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";62;12;3.738317757;12;29.75;76;75.5;66.666666667;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";63;2;0.6230529595;2;5.5;68;68;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";64;1;0.3115264798;1;1;23;23;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";71;28;8.722741433;28;9.75;77.428571429;79;71.428571429;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";72;13;4.0498442368;13;26.846153846;75.692307692;75;38.461538462;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";73;3;0.9345794393;3;20;68.333333333;71;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";8;230;71.651090343;230;8.5565217391;61.018308517;73.5;53.913043478;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";9;32;9.968847352;32;19.0625;73.5625;75.5;46.875;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:18";="590000188";71;2;9.0909090909;2;6;78.5;78.5;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:18";="590000188";72;2;9.0909090909;2;21;70.5;70.5;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:18";="590000188";8;18;81.818181818;18;7.0555555556;58.5;62.5;16.666666667;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";62;20;10;20;19.05;84.55;86;35;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";64;3;1.5;3;3;76.666666667;85;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";71;17;8.5;17;7.3529411765;60.898630137;72;70.588235294;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";72;14;7;14;16.785714286;83.5;88.5;42.857142857;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";74;1;0.5;1;1;48;48;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";76;1;0.5;1;26;55;55;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";8;115;57.5;115;6.2260869565;67.308921977;75;61.739130435;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";87;16;8;16;10.3125;85.1875;88.5;37.5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";9;13;6.5;13;11.846153846;74.692307692;73;61.538461538;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";62;15;8.1967213115;15;22.866666667;77.133333333;78;53.333333333;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";71;16;8.7431693989;16;11.5;74.4375;74;37.5;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";72;13;7.1038251366;13;15.076923077;80.615384615;84;38.461538462;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";73;1;0.5464480874;1;28;77;77;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";74;3;1.6393442623;3;4;50;52;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";8;108;59.016393443;108;8.4074074074;60.385819381;70.5;47.222222222;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";87;13;7.1038251366;13;18.153846154;85.769230769;88;23.076923077;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";9;14;7.650273224;14;16.214285714;76.285714286;78;57.142857143;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";71;67;14.470842333;67;4.0447761194;76.776119403;80;49.253731343;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";72;58;12.52699784;58;20.931034483;78.810344828;78.5;37.931034483;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";73;3;0.6479481641;3;4;91.333333333;91;33.333333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";74;6;1.2958963283;6;1;47.333333333;45.5;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";8;279;60.259179266;279;8.4838709677;63.071998822;70;45.878136201;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";87;21;4.535637149;21;11.047619048;86;85;33.333333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";9;29;6.2634989201;29;13.586206897;81.448275862;85;41.379310345;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";62;26;12.871287129;26;20.692307692;83.423076923;84.5;30.769230769;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";71;4;1.9801980198;4;41.75;65.25;69.5;50;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";72;2;0.9900990099;2;20;83.5;83.5;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";76;1;0.495049505;1;29;92;92;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";8;143;70.792079208;143;8.972027972;67.065025386;77;39.86013986;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";87;11;5.4455445545;11;12.454545455;83.545454545;88;27.272727273;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";9;15;7.4257425743;15;11.066666667;89.8;90;33.333333333;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";01;1;0.2358490566;1;1;24;24;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";71;42;9.9056603774;42;15.261904762;69.929484671;73;52.380952381;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";72;52;12.264150943;52;34.75;75.75;81;38.461538462;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";73;8;1.8867924528;8;78.375;72.625;78;50;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";74;3;0.7075471698;3;10.666666667;53.666666667;58;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";76;11;2.5943396226;11;38.636363636;71.363636364;72;63.636363636;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";8;254;59.905660377;254;10.55511811;56.530848884;66;52.755905512;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";87;15;3.5377358491;15;18.933333333;82.4;84;33.333333333;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";9;38;8.9622641509;38;18.657894737;71.315789474;73;65.789473684;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";62;26;9.9236641221;26;20.538461538;81.115384615;83.5;42.307692308;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";63;1;0.3816793893;1;19;93;93;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";71;6;2.2900763359;6;4.3333333333;73.666666667;78.5;66.666666667;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";72;28;10.687022901;28;18.928571429;80.928571429;86.5;35.714285714;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";73;2;0.7633587786;2;33;92;92;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";74;1;0.3816793893;1;3;68;68;100;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";8;159;60.687022901;159;7.8742138365;58.503334195;70;57.232704403;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";87;13;4.9618320611;13;10.384615385;90.384615385;92;38.461538462;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";9;26;9.9236641221;26;12.615384615;83.461538462;84;65.384615385;2023.7;X590781902;07SEP23;20:00:41
