"champ";"statut";"annee";"periode";"date du resultat";"ipe";code_aff;mnt_tot;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9291594;41.35;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9294291;65.63;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9294581;194.73;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9295787;0.51;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9296769;169.72;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9298107;2277.69;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9298923;22.54;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9299101;3.47;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9300815;47.87;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9304032;104.71;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9304090;211.96;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9304109;245.35;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9304807;7.96;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9304894;32.65;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9306255;21.02;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9306545;9.45;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9306864;154.48;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9308515;34.06;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9309466;32.16;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9309489;33.23;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9309495;14.72;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9310156;14.17;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9310162;18.13;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9310179;19.81;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9311397;3.43;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9313700;109.92;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9313781;1.71;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9313930;9.12;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9314208;24.52;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9317626;1.23;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9318927;21.75;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9318956;248.84;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9319364;467.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9319743;95.48;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9320976;17.47;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9322840;72.55;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9323325;442.52;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9323584;70.08;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9323710;0.2;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9326418;2611.15;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9328676;3.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9329753;18.38;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9330785;0.61;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9330791;19.13;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9331715;369.4;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9331721;200.65;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9333861;35.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9336227;95.77;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9337215;91.36;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9337221;0.71;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9341211;32.77;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9342452;18.86;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9343948;5.72;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9345491;0.36;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9346131;8.68;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9346160;28.95;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9347840;27.81;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9348555;627.85;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9349460;10.72;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9349738;0.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9353289;50.82;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9354981;32.35;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9355182;16.34;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9356796;50.14;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9356951;190.09;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9359085;5.43;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9360444;8.68;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9360510;44.54;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9361461;50.97;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9361739;44.06;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9362928;0.82;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9365542;12.24;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9366091;26;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9367096;11.84;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9371258;19.84;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9372571;10.82;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9373613;4.62;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9374009;22.65;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9374392;118.33;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9374877;5.19;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9374908;140.57;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9375836;1.87;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9375842;0.44;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9375859;23.33;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9378237;2.58;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9380398;5.42;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9380441;493.07;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9382138;16.39;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9383876;22.56;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9384166;2.94;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9384172;128.65;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9385875;65.34;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9388773;77.52;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9389809;1.39;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9392467;14.15;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9392585;26.14;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9392680;4.03;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9393478;5.97;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9393596;78.98;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9393604;220.05;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9394897;13.62;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9395193;10.29;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9395572;1.13;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9396436;34.31;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9397329;12.19;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9397967;5.12;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9397973;39.98;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9398257;13.15;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9399469;28.08;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9401373;172.98;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9402154;5.31;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9402160;1.43;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9402177;22.36;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9402183;3.89;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9402208;15.17;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9405201;127.73;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9406086;4.64;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9407051;4.49;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9407068;187.61;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9408085;0.78;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9408091;159.61;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9408234;128.4;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9408240;82.7;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9408257;231.64;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9410047;60.03;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9410225;121.29;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9411733;67.88;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412106;172.35;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412402;1.37;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412419;0.31;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412566;47.21;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412589;15.78;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9412626;24.72;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9413175;330.8;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9413790;3.87;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9414111;11.25;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9414387;1.56;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9416759;19.6;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9417718;473.57;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9417842;37.98;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9417859;86.79;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9417931;6.64;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9418043;86.28;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9418066;159.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9420235;255.82;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9423251;1.26;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9423268;3.59;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9424724;0.52;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9424747;21.83;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9424776;0.31;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9425907;50.48;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9426054;88.48;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9428691;35.04;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9429928;11.9;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9432764;178.36;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9433870;21.75;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9438554;800.46;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9438560;4802.78;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9438577;471.7;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9438985;71.18;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9439252;336.21;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9439269;19.83;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9439571;2;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9439588;31.86;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9441266;5.36;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9441450;5.78;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9441467;121.7;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9445608;321.61;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9450124;185.31;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9450408;13.83;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9452330;0.46;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9456569;149.07;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9456919;54.67;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/28 12:45:50";="600100713";9456925;223.57;2023.7;X600100713;28AUG23;12:45:49
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";2243971;2.58;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";2664980;30.96;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";2673826;107.19;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";2770802;42.49;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";2809974;0.01;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3000373;437.51;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3000376;26.52;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3001621;0.2;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3001668;11.03;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3001851;385.94;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3001897;476.73;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3002001;20.82;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3003792;410.28;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3005981;1338.9;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3006642;136.3;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3007060;225.87;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3007514;6.12;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3009186;10.79;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3012387;1046.53;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3012389;828.99;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3016634;7.59;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3018139;27.57;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3024001;13.66;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3039095;17.6;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3227626;6.92;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3234017;5.22;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3311775;4.9;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3330057;18.62;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3352082;3.06;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3379626;1.48;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3430706;16.98;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3442477;0.01;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3487474;7.66;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3523158;3.98;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3552740;0.1;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3595583;204.54;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3615759;2.76;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3768902;10.82;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3934594;290.24;2023.7;X620100651;29AUG23;16:15:35
"mco";"dgf";"2023";"7";"2023/08/29 16:15:37";="620100651";3973074;2532.08;2023.7;X620100651;29AUG23;16:15:35
