"champ";"statut";"annee";"periode";"date du resultat";"ipe";tum1;eff;nbchir;chirurg0;nbmutrf;nbdom;nbdc;nb0j;nbj;agem;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";UHCD;915;13;2;289;606;20;238;3125;53.127796991;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";ZAUM;2160;542;360;236;1884;40;435;9930;43.562401065;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";tot;5601;560;363;570;2786;72;675;16737;48.698284874;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";SC;148;5;1;45;91;12;2;1304;65.351351351;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";UHCD;913;13;2;288;605;20;237;3124;53.166391094;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";ZAUM;1295;484;338;188;1070;37;334;7434;60.779757762;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:34";="590781662";tot;2356;502;341;521;1766;69;573;11862;58.116596507;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";HP;1333;0;0;0;1333;0;1309;24;52.995498875;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";SC;32;1;0;12;19;1;8;150;60.21875;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";UHCD;2221;5;3;576;1549;96;913;7030;64.173576015;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";ZAUM;796;49;34;56;737;3;145;4151;27.639447236;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";tot;4382;55;37;644;3638;100;2375;11355;54.10783029;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";HP;1311;0;0;0;1311;0;1309;2;52.902364607;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";SC;32;1;0;12;19;1;8;150;60.21875;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";UHCD;2221;5;3;576;1549;96;913;7030;64.173576015;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";ZAUM;199;2;2;41;156;2;12;2340;54.095477387;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:20";="590781621";tot;3763;8;5;629;3035;99;2242;9522;59.680178668;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";CA;5344;1814;1814;0;5344;0;5061;283;43.846174432;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";HP;2204;0;0;1;2203;0;518;1686;65.414246824;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";SC;5;0;0;1;4;0;0;33;62.6;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";ZAUM;2388;860;581;38;2316;34;15;8611;43.08994057;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";tot;9941;2674;2395;40;9867;34;5594;10613;48.455762423;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";CA;5040;1803;1803;0;5040;0;5039;1;43.27261035;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";HP;518;0;0;1;517;0;518;0;62.511583012;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";SC;5;0;0;1;4;0;0;33;62.6;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";ZAUM;1656;775;551;26;1597;33;10;5503;55.219376613;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:11";="590052056";tot;7219;2578;2354;28;7158;33;5567;5537;47.407015353;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";HP;250;0;0;0;250;0;250;0;54.772;1;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";ZAUM;617;0;0;232;344;41;8;8373;76.907617504;1;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";tot;867;0;0;232;594;41;258;8373;70.524798155;1;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";HP;250;0;0;0;250;0;250;0;54.772;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";ZAUM;617;0;0;232;344;41;8;8373;76.907617504;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:42";="590781795";tot;867;0;0;232;594;41;258;8373;70.524798155;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";HP;2571;0;0;0;2571;0;2570;1;39.641773629;1;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";ZAUM;664;0;0;107;539;18;6;8290;55.667168675;1;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";tot;3235;0;0;107;3110;18;2576;8291;42.931066461;1;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";HP;2571;0;0;0;2571;0;2570;1;39.641773629;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";ZAUM;664;0;0;107;539;18;6;8290;55.667168675;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:40";="620100677";tot;3235;0;0;107;3110;18;2576;8291;42.931066461;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";CA;3324;1866;1866;3;3321;0;3315;9;57.270156438;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";HP;12848;0;0;0;12848;0;1117;11733;61.654205761;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";REA;242;13;4;37;134;71;3;2545;62.252066116;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";SC;237;14;6;22;207;8;3;1615;32.588613375;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";SI;684;60;12;128;533;23;16;5352;69.096491228;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";UHCD;3203;45;6;447;2609;147;705;9688;61.376897515;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";ZAUM;13186;3045;1597;675;12318;193;2158;50634;46.725167623;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";tot;33724;5043;3491;1312;31970;442;7317;81576;55.309512513;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";CA;3283;1840;1840;3;3280;0;3283;0;57.500456899;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";HP;977;0;0;0;977;0;976;3;33.782557732;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";REA;242;13;4;37;134;71;3;2545;62.252066116;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";SC;236;14;6;22;206;8;3;1614;32.713988855;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";SI;684;60;12;128;533;23;16;5352;69.096491228;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";UHCD;3203;45;6;447;2609;147;705;9688;61.376897515;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";ZAUM;10098;2797;1463;624;9284;190;1671;41774;54.275685949;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:10";="590781415";tot;18723;4769;3331;1261;17023;439;6657;60976;55.359351585;2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";CA;3661;2224;2224;46;3615;0;3558;103;54.875443868;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";HP;28096;104;104;3;28093;0;3287;24809;66.214610572;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";REA;103;8;5;13;54;36;6;1123;58.54368932;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";SC;314;15;6;23;284;7;10;1410;17.257665125;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";SI;698;43;13;113;553;32;33;4305;66.595988539;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";UHCD;3949;71;24;647;3138;164;1525;10489;57.657446137;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";ZAUM;10020;2680;896;605;9155;260;298;51816;52.293442977;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";tot;46841;5145;3272;1450;44892;499;8717;94055;61.289621462;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";CA;3554;2220;2220;46;3508;0;3554;0;54.454417558;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";HP;3043;104;104;0;3043;0;3043;0;48.305620355;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";REA;103;8;5;13;54;36;6;1123;58.54368932;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";SC;314;15;6;23;284;7;10;1410;17.257665125;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";SI;698;43;13;113;553;32;33;4305;66.595988539;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";UHCD;3948;71;24;646;3138;164;1525;10488;57.664704862;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";ZAUM;8671;2550;833;571;7845;255;264;46073;57.521254757;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";tot;20331;5011;3205;1412;18425;494;8435;63399;55.328560542;2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";UHCD;715;0;0;172;507;36;232;2121;63.767832168;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";ZAUM;787;0;0;200;541;46;50;6248;69.368487929;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";tot;1502;0;0;372;1048;82;282;8369;66.702396804;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";UHCD;712;0;0;171;505;36;232;2118;63.681179775;2;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";ZAUM;612;0;0;197;369;46;50;6073;69.696078431;2;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";tot;1324;0;0;368;874;82;282;8191;66.461480363;2;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";CA;20535;6157;6140;298;20236;1;16970;3928;45.565596059;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";HP;53830;1649;1622;624;53197;9;22193;34829;52.058079087;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";REA;611;146;61;253;300;58;18;7705;27.425473623;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";SC;1161;231;50;144;1001;16;68;9617;30.44555591;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";SI;5234;953;474;2620;2159;455;1012;34934;54.228339466;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";UHCD;12004;1827;917;5761;6114;129;4033;27190;43.704296513;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";ZAUM;39618;11393;3747;4246;34837;535;2987;204724;45.603160802;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";tot;132993;22356;13011;13946;117844;1203;47281;322927;48.162261893;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";CA;17175;6157;6140;290;16884;1;16931;607;45.225241052;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";HP;21316;1556;1532;137;21170;9;20627;3785;47.864113136;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";REA;606;145;60;250;298;58;17;7673;27.651372124;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";SC;1106;228;50;142;948;16;68;9538;29.547070772;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";SI;5216;949;472;2604;2157;455;1008;34875;54.308882049;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";UHCD;11980;1826;916;5741;6110;129;4019;27178;43.757526014;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";ZAUM;32566;10620;3543;3848;28244;474;2908;165627;51.399191274;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";tot;89965;21481;12713;13012;75811;1142;45578;249283;48.105453186;2;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";CA;2482;1325;1324;4;2478;0;2458;24;51.989524577;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";HP;593;0;0;2;591;0;119;481;65.266441821;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";REA;58;7;4;22;26;10;1;1145;62.551724138;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";SC;63;2;1;22;38;3;0;851;66.079365079;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";SI;73;19;1;20;52;1;0;466;72.561643836;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";UHCD;2794;121;26;331;2372;91;884;12024;61.372226199;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";ZAUM;3157;485;304;291;2785;81;335;16310;45.987419997;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";tot;9220;1959;1660;692;8342;186;3797;31301;53.957189255;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";CA;2427;1320;1319;4;2423;0;2426;1;52.274412855;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";HP;116;0;0;1;115;0;115;8;67.172413793;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";REA;58;7;4;22;26;10;1;1145;62.551724138;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";SC;63;2;1;22;38;3;0;851;66.079365079;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";SI;73;19;1;20;52;1;0;466;72.561643836;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";UHCD;2788;121;26;329;2368;91;884;12018;61.336083214;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";ZAUM;2144;413;279;275;1791;78;79;13448;58.134185238;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:44";="020004404";tot;7669;1882;1630;673;6813;183;3505;27937;57.816494087;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";CA;3347;1280;1279;10;3337;0;3242;171;54.483119211;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";HP;7023;5;4;15;2707;1;805;6343;61.638529221;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";REA;38;2;1;15;10;13;3;560;64;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";SC;97;3;1;20;76;1;7;552;18.666346561;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";SI;38;0;0;1;35;2;0;319;62.5;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";UHCD;4736;437;97;916;3544;276;666;32393;64.293998172;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";ZAUM;3194;988;422;287;2865;42;166;13693;41.498681603;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";tot;18473;2715;1804;1264;12574;335;4889;54031;56.011960423;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";CA;3310;1280;1279;10;3300;0;3242;134;54.467371601;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";HP;660;1;0;0;659;1;645;140;57.219265255;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";REA;38;2;1;15;10;13;3;560;64;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";SC;96;3;1;20;75;1;7;551;18.787871005;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";SI;38;0;0;1;35;2;0;319;62.5;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";UHCD;4731;436;96;915;3540;276;665;32384;64.318616644;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";ZAUM;2445;928;387;263;2142;40;101;11224;49.055938594;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";tot;11318;2650;1764;1224;9761;333;4663;45312;57.33305318;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";ZAUM;138;0;0;83;55;0;1;1573;41.65942029;1;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";tot;138;0;0;83;55;0;1;1573;41.65942029;1;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";ZAUM;138;0;0;83;55;0;1;1573;41.65942029;2;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";tot;138;0;0;83;55;0;1;1573;41.65942029;2;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";CA;420;275;275;3;417;0;420;0;55.638095238;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";HP;450;0;0;0;450;0;275;175;61.164444444;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";SC;22;3;2;11;10;1;1;402;66.909090909;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";UHCD;864;11;4;206;624;34;157;2409;63.894675926;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";ZAUM;1347;270;160;219;1091;37;65;7359;58.461024499;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";tot;3103;559;441;439;2592;72;918;10345;60.043828553;1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";CA;419;274;274;3;416;0;419;0;55.682577566;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";HP;180;0;0;0;180;0;180;0;71.611111111;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";SC;22;3;2;11;10;1;1;402;66.909090909;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";UHCD;864;11;4;206;624;34;157;2409;63.894675926;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";ZAUM;1067;248;145;208;822;37;47;6472;69.332708529;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";tot;2552;536;425;428;2052;72;804;9283;65.390282132;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";CA;1837;1268;1264;3;1834;0;1731;183;51.439303212;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";HP;21252;205;205;8;21239;5;1674;19896;66.106662258;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";REA;135;9;4;46;56;33;10;2148;61.481481481;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";SC;57;1;0;16;41;0;1;473;48.157894737;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";SI;356;23;6;74;264;18;8;2588;67.396067416;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";UHCD;1977;84;27;395;1379;203;128;11235;58.049563127;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";ZAUM;9294;1751;624;866;8047;381;171;54419;44.446214232;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";tot;34908;3341;2130;1408;32860;640;3723;90942;59.07751483;1;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";CA;1837;1268;1264;3;1834;0;1731;183;51.439303212;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";HP;1467;171;171;8;1454;5;1415;370;60.357034671;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";REA;135;9;4;46;56;33;10;2148;61.481481481;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";SC;56;1;0;16;40;0;1;460;48.428571429;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";SI;356;23;6;74;264;18;8;2588;67.396067416;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";UHCD;1975;83;27;393;1379;203;127;11216;58.077967748;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";ZAUM;6725;1479;516;839;5513;373;128;43237;54.992827418;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";tot;12551;3034;1988;1379;10540;632;3420;60202;55.97749347;2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";ZAUM;400;0;0;123;197;80;6;5880;80.8725;1;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";tot;400;0;0;123;197;80;6;5880;80.8725;1;2023.7;X020000048;31AUG23;14:59:10
