"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;eff;nbj;nb0j;mnt_ghs_am;mnt_exinf_am;mnt_ghs50_am;mnt_exh_am;mnt_9615_am;mnt_rdth_am;mnt_rea_am;mnt_rep_am;mnt_si_am;mnt_sc_am;mnt_suppdia_am;mnt_nn1_am;mnt_nn2_am;mnt_nn3_am;mnt_caisson_am;mnt_ant_am;mnt_rap_am;mnt_fjs_ame;mnt_tjp20_ame;mnt_sdc_am;mnt_ctc_am;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C201;3591;1;4;0;2425.9428648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1471.816;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C20J;3590;1;0;1;2425.9428648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C211;3451;2;2;0;5301.445344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;364.954;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C22J;3595;1;0;1;1604.7143736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C271;3611;1;2;0;1870.4601864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C311;3651;1;2;0;1088.1850824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09C332;3672;1;11;0;4159.2082272;0;0;0;0;0;0;0;0;0;1204.2995328;0;0;0;0;0;0;20;4362.588;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09K02J;3514;4;0;4;2750.2791264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1193.76;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M03T;3524;1;0;1;692.348748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M061;5573;1;1;0;253.2852192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M064;3538;1;12;0;7007.0793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4569.41;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M06T;3539;1;0;1;439.3624296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269.834;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M06T;3575;8;0;8;2035.622784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2195.242;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";09M10T;3567;1;0;1;866.6291552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290.564;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10C021;3717;1;2;0;4464.5643984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M021;3911;1;4;0;1610.255088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1212.376;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M022;3912;1;5;0;2494.9492152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1516.47;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M072;3922;1;4;0;2759.2757712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1882.818;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M07T;3925;3;1;2;1991.3856768;0;0;0;0;0;0;0;388.2589464;0;0;0;0;0;0;0;0;0;554.296;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M082;3927;3;17;0;8551.984428;0;0;0;0;0;0;0;388.2589464;931.8262824;0;0;0;0;0;0;0;40;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M083;3928;1;10;0;3908.3044728;0;0;0;0;0;0;0;388.2589464;2795.4788472;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M13T;3982;1;1;0;544.1384616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;291.96;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M161;3957;1;7;0;1099.8277992;0;0;231.6355392;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2124.658;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M16T;3961;1;0;1;546.3417024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";10M16T;5605;1;1;0;294.1469856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11C091;84;1;5;0;1630.0525176;0;0;308.6121792;0;0;0;0;0;0;903.2246496;0;0;0;0;0;0;20;1208.376;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11C093;86;2;70;0;17597.754232;0;0;1667.5730304;0;0;0;0;0;0;7611.782464;0;0;0;0;0;0;40;21114.902;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11C09J;88;1;0;1;1522.336468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290.564;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11K06Z;4281;1;0;1;466.109592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M031;5629;1;1;0;288.1572408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M032;4289;1;5;0;2387.1498456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1824.564;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M041;5630;1;1;0;296.9935176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;300.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M062;4299;2;18;0;6511.8548976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;6019.374;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M063;4300;2;32;0;9580.1179272;0;0;68.5653384;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1771.76;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M06T;5631;1;1;0;355.1028624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";11M162;4332;1;15;0;3040.227164;0;0;120.9009672;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4435.4;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";12M061;4773;1;2;0;1214.4748824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;912.282;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";12M06T;5660;1;1;0;302.9832624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13C07J;4943;1;0;1;2156.0194656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13C08J;4948;1;0;1;856.9045296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290.564;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13C091;4949;1;4;0;1508.5737576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1471.816;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13C16J;4982;1;0;1;1101.1187616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277.148;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13C181;4990;1;2;0;2286.7128672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;714.224;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";13K04Z;5207;1;0;1;718.9814624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290.564;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14C05Z;5313;1;1;0;765.6289056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;298.174;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14C07B;5323;1;17;0;3677.3663696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321.5614872;0;20;5905.844;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14C08A;5326;12;63;0;31911.254873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;22130.434;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14C08D;5329;2;18;0;13118.214658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344.18982;0;40;2814.072;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14C10Z;5333;1;13;0;2067.7565936;0;0;1390.0927744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14M02A;5475;1;6;0;1278.493788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1809.044;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14M03A;5477;3;5;0;2617.2637624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;1490.788;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14M03B;5478;1;3;0;1954.7977176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;902.522;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14M03C;5479;2;16;0;4896.4851664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;5350.22;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14M03T;5481;12;0;12;5181.2556936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3277.134;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z13A;5490;5;30;0;11654.031043;0;0;116.6474448;0;0;0;0;0;0;0;0;0;0;0;0;0;100;8915.908;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z13B;5491;1;6;0;2831.2890216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1809.044;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z13C;5492;1;9;0;2939.0322624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2715.566;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z14A;5495;17;65;0;32935.083602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;19435.916;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z14B;5496;3;24;0;6278.5595304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1286.2459488;0;60;7046.208;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z15Z;5500;1;3;0;722.698288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1073.336;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";14Z16Z;5502;1;2;0;1059.5754312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;600.348;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";15C02B;5932;1;82;0;20662.622978;0;0;0;0;0;0;0;0;0;0;16410.264998;0;22856.529384;0;0;0;0;11749.464;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";15C04B;5934;1;91;0;14794.765877;0;0;7452.180684;0;0;0;4395.48642;0;0;0;293.0404464;439.5366144;72965.074572;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";15M05B;5904;3;22;0;3947.01582;0;0;251.2221648;0;0;0;0;0;0;0;6061.7139392;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";15M06C;5909;1;6;0;2790.2386008;0;0;0;0;0;0;0;0;0;0;1622.2982496;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";15M13B;5929;1;70;0;4566.398616;0;0;0;0;0;0;0;0;0;0;14065.941427;8351.1956736;2637.291852;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";16C031;6108;1;2;0;1489.4659104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;733.908;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";16M11T;5740;1;1;0;425.135568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;300.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";17K092;6405;1;3;0;2876.1038592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;908.282;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";18M021;5765;1;0;1;435.9099472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";18M101;6790;1;16;0;1436.09544;0;0;1278.1971072;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";18M11T;5772;2;1;1;598.6777256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;291.96;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";18M11T;6804;1;1;0;574.9673904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";19M07T;7078;2;0;2;1170.7986576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554.296;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";19M16T;5787;4;3;1;1080.9363168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204.108;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";19M171;7114;1;1;0;557.47926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;300.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";19M22T;5793;2;1;1;584.380992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;608.188;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";20Z031;7263;1;2;0;617.1521928;0;0;0;0;0;0;0;776.5178928;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";20Z032;7264;1;3;0;1791.831756;0;0;0;0;0;2326.8113856;0;0;0;0;0;0;0;1038.0299904;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";20Z033;7265;1;4;0;2808.6210048;0;0;0;0;0;0;0;388.2589464;931.8262824;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21C04J;7419;1;0;1;1843.9994664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M02T;5845;1;0;1;318.7474368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M02T;7614;1;1;0;552.9098496;0;0;0;0;0;0;0;358.2411088;0;0;0;0;0;0;0;0;20;495.876;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M10T;7616;2;2;0;1046.4974208;0;0;0;0;0;0;0;776.5178928;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M121;7592;1;1;0;553.4941152;0;0;0;0;0;0;0;388.2589464;0;0;0;0;0;259.5074976;0;0;20;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M152;7605;1;8;0;6575.9219136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2428.752;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M154;7607;1;66;0;23256.390955;0;0;0;0;0;0;0;0;20810.786974;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";21M15T;5855;1;0;1;424.5582432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22C02J;7810;1;0;1;1963.746252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277.148;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22K02J;7852;10;0;10;8223.430488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2814.064;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22M021;7853;1;4;0;2661.5635488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1471.816;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22M02T;7862;1;0;1;576.0097824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.44;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22Z024;7860;1;17;0;73150.668405;0;0;0;0;0;12881.540261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";22Z03Z;5862;1;0;1;379.2222096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23K02Z;7959;1;1;0;465.7808376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23K03J;7960;2;0;2;1212.118224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640.26;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M091;7970;2;3;0;1589.968536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;904.282;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M16T;7996;1;1;0;490.6619328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;300.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M20T;5877;1;1;0;329.6043504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;300.094;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M20T;7917;2;0;2;589.589244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546.982;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M20T;7989;11;3;8;6531.8042672;0;0;0;0;0;0;0;0;0;301.0748832;0;0;0;0;0;0;60;3100.548;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M20Z;7990;3;6;0;6554.962744;0;0;0;0;0;0;0;0;0;301.0748832;0;0;0;0;0;0;60;1796.296;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";23M21T;7997;3;0;3;1302.6480456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;824.13;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";27Z03Z;8977;1;17;0;17533.602746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5165.598;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";28Z04Z;9605;84;84;0;24753.156984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";28Z04Z;D11;168;168;0;39520.039123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";28Z07Z;9606;77;77;0;26975.836938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5478.996;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";28Z15Z;9614;4;4;0;1038.0299904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:30";="590780193";28Z17Z;9616;26;26;0;8129.1422112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4781.036;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:24";="020004404";03M10T;880;1;0;1;1296.5672616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238.284;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:24";="020004404";04M03T;1238;1;1;0;513.46664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;206.102;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:24";="020004404";04M08T;5191;1;0;1;331.9457232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214.87;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:24";="020004404";04M18T;1240;1;1;0;723.499328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;206.102;0;0;2023.7;X020004404;31AUG23;12:24:34
