"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C18;09C181;3421;;8;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C18;09C181;3425;***;3;18.75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C18;09C182;3422;;2;12.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C18;09C182;3426;***;2;12.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C18;09C183;3423;;1;6.25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C19;09C191;3431;;15;83.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C19;09C191;3435;***;1;5.5555555556;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C19;09C192;3432;;2;11.111111111;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C201;3441;;3;6.3829787234;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C201;3446;***;1;2.1276595745;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C201;3586;***;3;6.3829787234;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C201;3591;***;7;14.893617021;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C202;3442;;1;2.1276595745;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C202;3587;***;1;2.1276595745;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C20J;3440;;9;19.14893617;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C20J;3445;***;2;4.2553191489;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C20J;3585;***;7;14.893617021;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C20;09C20J;3590;***;13;27.659574468;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C22;09C221;3461;;13;14.285714286;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C22;09C221;3596;***;5;5.4945054945;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C22;09C222;3462;;2;2.1978021978;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C22;09C22J;3460;;58;63.736263736;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";09C22;09C22J;3595;***;13;14.285714286;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C031;4116;;41;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C031;4149;***;6;7.3170731707;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C032;4117;;23;28.048780488;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C033;4118;;6;7.3170731707;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C033;4151;***;2;2.4390243902;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11C03;11C034;4119;;4;4.8780487805;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";13C12;13C12J;4968;;31;64.583333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";13C12;13C12J;4987;***;17;35.416666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";13C16;13C16J;4982;;783;97.267080745;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";13C16;13C16J;4989;***;22;2.7329192547;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17K04;17K041;6470;;6;1.5625;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17K04;17K041;6523;***;378;98.4375;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C021;5777;;1;1.3513513514;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C021;7001;;53;71.621621622;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C021;7005;***;10;13.513513514;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C022;7002;;4;5.4054054054;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C022;7005;***;1;1.3513513514;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C023;7003;;2;2.7027027027;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C024;7004;;1;1.3513513514;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19C02;19C024;7005;***;2;2.7027027027;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z02;20Z021;7258;;41;80.392156863;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z02;20Z021;7285;***;3;5.8823529412;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z02;20Z022;7259;;5;9.8039215686;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z02;20Z022;7286;***;2;3.9215686275;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z041;7267;;133;54.508196721;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z041;7281;***;17;6.9672131148;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z042;7268;;79;32.37704918;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z042;7282;***;12;4.9180327869;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z043;7283;***;1;0.4098360656;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z04;20Z044;7270;;2;0.8196721311;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";23Z02;23Z02Z;7992;;9;6.2937062937;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";23Z02;23Z02Z;7993;***;25;17.482517483;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";23Z02;23Z02Z;7994;***;109;76.223776224;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C03;27C031;8940;***;1;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C03;27C032;8940;***;2;40;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C03;27C033;8940;***;1;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C03;27C034;8940;***;1;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C05;27C052;8919;;1;12.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C05;27C053;8920;;3;37.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";27C05;27C054;8921;;4;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";28Z04;28Z04Z;9605;;6247;64.910640067;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";28Z04;28Z04Z;9617;***;499;5.184954281;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";28Z04;28Z04Z;D11;;2878;29.904405653;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";28Z19;28Z19Z;9626;;1;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";04M03;04M031;1134;;3;17.647058824;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";04M03;04M032;1135;;6;35.294117647;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";04M03;04M033;1136;;8;47.058823529;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";06C19;06C19J;1995;;11;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";08C61;08C613;2950;;1;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";08C62;08C623;2954;;1;50;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";08C62;08C62J;2956;;1;50;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";09C22;09C221;3461;;1;33.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";09C22;09C22J;3460;;2;66.666666667;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";11C03;11C031;4116;;3;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";13C12;13C12J;4968;;53;88.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";13C12;13C12J;4987;***;7;11.666666667;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";20Z04;20Z041;7267;;27;77.142857143;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";20Z04;20Z042;7268;;5;14.285714286;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";20Z04;20Z043;7269;;3;8.5714285714;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:48";="020004404";23Z02;23Z02Z;7993;***;9;100;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C02;02C021;410;;29;15.50802139;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C02;02C021;470;***;15;8.0213903743;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C02;02C022;411;;1;0.5347593583;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C02;02C02J;414;;77;41.176470588;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C02;02C02J;474;***;65;34.759358289;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C09;02C09J;444;***;3;60;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C09;02C09J;464;;2;40;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";02C11;02C11J;454;***;12;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";04M03;04M031;1134;;6;14.634146341;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";04M03;04M032;1135;;12;29.268292683;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";04M03;04M033;1136;;20;48.780487805;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";04M03;04M034;1137;;3;7.3170731707;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";06C19;06C191;1991;;19;63.333333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";06C19;06C19J;1995;;11;36.666666667;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C61;08C611;2948;;3;12.5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C61;08C612;2949;;5;20.833333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C61;08C613;2950;;10;41.666666667;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C61;08C614;2951;;6;25;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C62;08C621;2952;;3;7.8947368421;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C62;08C623;2954;;20;52.631578947;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C62;08C624;2955;;9;23.684210526;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";08C62;08C62J;2956;;6;15.789473684;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";09C20;09C20J;3440;;1;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";09C22;09C22J;3460;;2;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";11C03;11C033;4118;;1;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";13C12;13C12J;4968;;18;94.736842105;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";13C12;13C12J;4987;***;1;5.2631578947;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";20Z04;20Z041;7267;;8;22.222222222;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";20Z04;20Z042;7268;;21;58.333333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";20Z04;20Z043;7269;;5;13.888888889;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";20Z04;20Z044;7270;;2;5.5555555556;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";23Z02;23Z02Z;5879;;2;3.2258064516;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";23Z02;23Z02Z;7993;***;60;96.774193548;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:23";="590781605";28Z04;28Z04Z;9605;;4740;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z02;20Z021;7258;;2;3.2786885246;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z02;20Z021;7285;***;10;16.393442623;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z02;20Z022;7259;;7;11.475409836;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z02;20Z022;7286;***;39;63.93442623;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z02;20Z023;7287;***;3;4.9180327869;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z04;20Z041;7267;;1;3.8461538462;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z04;20Z041;7281;***;4;15.384615385;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z04;20Z042;7268;;2;7.6923076923;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z04;20Z042;7282;***;18;69.230769231;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:02";="590781811";20Z04;20Z043;7283;***;1;3.8461538462;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";04M03;04M031;1134;;1;9.0909090909;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";04M03;04M032;1135;;5;45.454545455;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";04M03;04M033;1136;;4;36.363636364;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";04M03;04M034;1137;;1;9.0909090909;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";06C19;06C191;1991;;1;50;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";06C19;06C19J;1995;;1;50;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";08C62;08C621;2952;;1;50;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";08C62;08C624;2955;;1;50;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";13C12;13C12J;4968;;6;100;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";20Z04;20Z043;7269;;1;100;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:33";="800000093";23Z02;23Z02Z;7993;***;13;100;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";02C09;02C092;461;;1;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";02C09;02C09J;464;;2;66.666666667;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";02C11;02C11J;454;***;4;100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";04M03;04M031;1134;;12;23.529411765;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";04M03;04M032;1135;;15;29.411764706;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";04M03;04M033;1136;;19;37.254901961;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";04M03;04M034;1137;;5;9.8039215686;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";05C08;05C082;1455;;1;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";05C08;05C084;1457;***;1;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";06C19;06C191;1991;;1;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";06C19;06C19J;1995;;1;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C61;08C612;2949;;2;14.285714286;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C61;08C613;2950;;6;42.857142857;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C61;08C614;2951;;6;42.857142857;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C62;08C622;2953;;2;22.222222222;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C62;08C623;2954;;3;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C62;08C624;2955;;3;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";08C62;08C62J;2956;;1;11.111111111;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C19;09C191;3431;;3;20;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C19;09C191;3435;***;7;46.666666667;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C19;09C192;3432;;2;13.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C19;09C192;3436;***;3;20;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C201;3441;;7;7.8651685393;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C201;3446;***;21;23.595505618;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C201;3586;***;23;25.842696629;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C201;3591;***;4;4.4943820225;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C202;3442;;1;1.1235955056;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C202;3447;***;2;2.2471910112;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C202;3587;***;2;2.2471910112;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C202;3592;***;1;1.1235955056;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C203;3588;***;1;1.1235955056;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C204;3449;***;1;1.1235955056;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C20J;3440;;5;5.6179775281;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C20J;3445;***;4;4.4943820225;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C20J;3585;***;11;12.359550562;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C20;09C20J;3590;***;6;6.7415730337;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C22;09C221;3461;;3;17.647058824;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C22;09C221;3596;***;1;5.8823529412;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C22;09C22J;3460;;11;64.705882353;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";09C22;09C22J;3595;***;2;11.764705882;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:03";="600100713";11C03;11C031;4116;;4;50;2023.7;X600100713;31AUG23;14:51:48
