"champ";"statut";"annee";"periode";"date du resultat";"ipe";acte_ccam;nb_act1;nb_act4;aff_code;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLCA00707;19;19;JLCA007-07;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLCA00907;3;3;JLCA009-07;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLDA00207;28;28;JLDA002-07;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLDC01537;1;1;JLDC015-37;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLDC01538;3;3;JLDC015-38;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLDC01547;1;1;JLDC015-47;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JLDC01548;10;10;JLDC015-48;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00211;24;24;JQGA002-11;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00212;69;69;JQGA002-12;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00221;2;2;JQGA002-21;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00222;2;2;JQGA002-22;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00311;131;131;JQGA003-11;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00312;83;83;JQGA003-12;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00322;3;3;JQGA003-22;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00411;23;23;JQGA004-11;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00412;26;26;JQGA004-12;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";JQGA00422;2;2;JQGA004-22;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MCKA00201;1;1;MCKA002-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MCKA00202;1;1;MCKA002-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MEKA00501;1;1;MEKA005-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MEKA00601;5;5;MEKA006-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MEKA00602;1;1;MEKA006-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MEKA00801;1;1;MEKA008-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MEKA00802;6;6;MEKA008-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MJJA00301;3;3;MJJA003-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MJJA00302;4;4;MJJA003-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";MJJA00401;2;2;MJJA004-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEEP00201;3;3;NEEP002-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEEP00202;12;11;NEEP002-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEGA00102;1;1;NEGA001-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00201;1;1;NEKA002-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00301;1;1;NEKA003-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00302;1;1;NEKA003-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00501;4;4;NEKA005-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00502;1;1;NEKA005-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00601;4;4;NEKA006-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00602;2;2;NEKA006-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA00902;4;4;NEKA009-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA01101;14;14;NEKA011-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA01102;20;20;NEKA011-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA01201;1;1;NEKA012-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA01401;1;1;NEKA014-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA01802;1;1;NEKA018-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA02001;38;38;NEKA020-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NEKA02002;46;46;NEKA020-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NELA00302;1;1;NELA003-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFGA00202;1;1;NFGA002-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00101;1;1;NFKA001-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00202;1;1;NFKA002-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00601;3;3;NFKA006-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00602;1;1;NFKA006-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00701;9;9;NFKA007-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00702;14;14;NFKA007-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00801;8;8;NFKA008-01;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00802;6;6;NFKA008-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:25";="590782421";NFKA00902;1;1;NFKA009-02;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";AHQP002P1;1;0;AHQP002-P1;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";GDFE00830;1;1;GDFE008-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HFCA00101;3;3;HFCA001-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HFCC00331;1;1;HFCC003-31;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HFFC01830;36;36;HFFC018-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HFFC01840;2;2;HFFC018-40;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HHFA00230;1;1;HHFA002-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HHFA00240;2;2;HHFA002-40;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HHFA00830;3;3;HHFA008-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HHFA02330;1;1;HHFA023-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HHFC04030;1;1;HHFC040-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HJDA00107;1;1;HJDA001-07;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";HJDC00137;1;1;HJDC001-37;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JAFC01930;1;1;JAFC019-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JGFE02301;3;3;JGFE023-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JGFE02302;3;3;JGFE023-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JGFE02303;2;2;JGFE023-03;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JGFE36502;1;1;JGFE365-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JGFE36503;26;26;JGFE365-03;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKDC00137;6;6;JKDC001-37;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKDC00138;2;2;JKDC001-38;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFA01830;13;13;JKFA018-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFA01840;1;1;JKFA018-40;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFC00230;3;3;JKFC002-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFC00530;7;7;JKFC005-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFC00540;1;1;JKFC005-40;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JKFC00630;1;1;JKFC006-30;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JLCA00707;6;6;JLCA007-07;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JLDA00207;6;6;JLDA002-07;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JLDA00208;1;1;JLDA002-08;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JLDC01537;1;1;JLDC015-37;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00211;6;6;JQGA002-11;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00212;27;27;JQGA002-12;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00311;27;27;JQGA003-11;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00312;23;23;JQGA003-12;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00322;1;1;JQGA003-22;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00411;10;10;JQGA004-11;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";JQGA00412;16;16;JQGA004-12;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MCKA00201;1;1;MCKA002-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MCKA00202;1;1;MCKA002-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MEKA00202;1;1;MEKA002-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MEKA00502;1;1;MEKA005-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MEKA00602;2;2;MEKA006-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MEKA00801;6;6;MEKA008-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MEKA00802;5;5;MEKA008-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";MFKA00301;1;1;MFKA003-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEEP00201;1;1;NEEP002-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEEP00202;2;2;NEEP002-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA00401;1;1;NEKA004-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA00501;3;3;NEKA005-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA00602;2;2;NEKA006-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA00702;3;3;NEKA007-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA00901;1;1;NEKA009-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01102;3;3;NEKA011-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01201;40;40;NEKA012-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01202;22;22;NEKA012-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01401;2;2;NEKA014-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01402;1;1;NEKA014-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01502;1;1;NEKA015-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA01801;2;2;NEKA018-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA02001;18;18;NEKA020-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NEKA02002;13;13;NEKA020-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00201;1;1;NFKA002-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00202;1;1;NFKA002-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00601;7;7;NFKA006-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00602;4;4;NFKA006-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00701;10;10;NFKA007-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00702;14;14;NFKA007-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00801;24;24;NFKA008-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFKA00802;21;21;NFKA008-02;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:18";="590782165";NFLA00101;1;1;NFLA001-01;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HDFA00230;1;1;HDFA002-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HFCC00331;5;5;HFCC003-31;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HFFC01830;11;11;HFFC018-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HHFA00230;6;6;HHFA002-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HHFA00830;4;4;HHFA008-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HHFA01030;10;10;HHFA010-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HHFA02330;3;3;HHFA023-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HHFC04030;5;5;HHFC040-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HJFA00430;13;13;HJFA004-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";HJFC03130;3;3;HJFC031-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JGFE02302;24;24;JGFE023-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKDC00137;2;2;JKDC001-37;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFA00207;1;1;JKFA002-07;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFA02107;4;4;JKFA021-07;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFA02108;1;1;JKFA021-08;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFA02507;3;3;JKFA025-07;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFC00230;1;1;JKFC002-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFC00330;25;25;JKFC003-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFC00430;2;2;JKFC004-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFC00530;5;5;JKFC005-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JKFC00630;1;1;JKFC006-30;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JLDA00207;6;6;JLDA002-07;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JLDC01537;4;4;JLDC015-37;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JLDC01538;6;6;JLDC015-38;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00211;9;9;JQGA002-11;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00212;33;33;JQGA002-12;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00311;52;51;JQGA003-11;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00312;26;26;JQGA003-12;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00322;1;1;JQGA003-22;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00411;9;9;JQGA004-11;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00412;8;8;JQGA004-12;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00421;2;2;JQGA004-21;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";JQGA00422;1;1;JQGA004-22;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MEKA00601;2;2;MEKA006-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MEKA00602;6;6;MEKA006-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MEKA00702;1;1;MEKA007-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MEKA00801;2;2;MEKA008-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MJJA00302;2;2;MJJA003-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";MJJA00401;3;3;MJJA004-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NBMA81101;1;1;NBMA811-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEEA00202;2;2;NEEA002-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEEP00201;3;3;NEEP002-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEEP00202;8;8;NEEP002-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA00101;1;1;NEKA001-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA00201;1;1;NEKA002-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA00202;1;1;NEKA002-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA00502;2;2;NEKA005-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA00801;1;1;NEKA008-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01002;1;1;NEKA010-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01101;10;10;NEKA011-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01102;8;8;NEKA011-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01401;18;18;NEKA014-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01402;17;17;NEKA014-02;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01501;1;1;NEKA015-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA01801;6;6;NEKA018-01;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:18";="620101360";NEKA02001;6;6;NEKA020-01;2023.7;X620101360;30AUG23;14:38:44
