"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo_;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";23M20;23M20T;5877;UHCD;98;7.6146076146;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";23M20;23M20T;7917;Intermédiaire;241;18.725718726;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";23M20;23M20T;7989;Plein;938;72.882672883;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";23M20;23M20T;9999;Erreur;10;0.777000777;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";23M21;23M21T;7997;Plein;47;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:58";="620100057";26M02;26M021;8852;Plein;1;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M04;01M04T;333;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M07;01M07T;217;Plein;8;26.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M07;01M07T;5007;Intermédiaire;22;73.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M08;01M08T;222;Plein;4;36.363636364;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M08;01M08T;5008;Intermédiaire;7;63.636363636;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M11;01M11T;237;Plein;4;57.142857143;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M11;01M11T;5011;Intermédiaire;1;14.285714286;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M11;01M11T;5094;UHCD;2;28.571428571;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M12;01M12T;242;Plein;5;62.5;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M12;01M12T;5012;Intermédiaire;3;37.5;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M13;01M131;243;Plein;4;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M13;01M131;5096;UHCD;2;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M15;01M15T;334;Plein;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M15;01M15T;5097;UHCD;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M16;01M16T;335;Plein;5;83.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M16;01M16T;5098;UHCD;1;16.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M19;01M191;264;Plein;10;76.923076923;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M19;01M191;5101;UHCD;3;23.076923077;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M20;01M201;268;Plein;19;24.050632911;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M20;01M201;5102;UHCD;60;75.949367089;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M21;01M21T;337;Plein;105;99.056603774;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M21;01M21T;5103;UHCD;1;0.9433962264;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M22;01M22T;280;Plein;8;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M22;01M22T;5017;Intermédiaire;1;8.3333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M22;01M22T;5104;UHCD;3;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M23;01M231;281;Plein;21;80.769230769;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M23;01M231;5105;UHCD;5;19.230769231;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M24;01M24T;289;Plein;20;86.956521739;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M24;01M24T;5106;UHCD;3;13.043478261;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M25;01M25T;294;Plein;2;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M25;01M25T;5107;UHCD;4;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M27;01M27T;304;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M28;01M28T;309;Plein;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M28;01M28T;354;Intermédiaire;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M28;01M28T;5110;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M30;01M30T;318;Plein;9;75;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M30;01M30T;5112;UHCD;3;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M31;01M31T;323;Plein;1;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M31;01M31T;5113;UHCD;3;75;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M32;01M32Z;324;Plein;17;80.952380952;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M32;01M32Z;358;Intermédiaire;4;19.047619048;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M33;01M331;325;Plein;1;11.111111111;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M33;01M331;359;Intermédiaire;8;88.888888889;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M34;01M34T;338;Plein;9;25.714285714;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M34;01M34T;360;Intermédiaire;5;14.285714286;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M34;01M34T;5116;UHCD;21;60;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M35;01M35T;339;Plein;4;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";01M38;01M381;340;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";02M05;02M05T;523;Plein;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";02M05;02M05T;540;Intermédiaire;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";02M09;02M09Z;534;Plein;2;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";02M09;02M09Z;543;Intermédiaire;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";02M10;02M10T;5140;UHCD;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M02;03M02T;874;Plein;4;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M03;03M03T;5168;UHCD;43;55.844155844;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M03;03M03T;875;Plein;34;44.155844156;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M04;03M04T;876;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M05;03M05T;5170;UHCD;2;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M05;03M05T;877;Plein;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M06;03M06T;5171;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M06;03M06T;878;Plein;2;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M08;03M08T;5173;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M08;03M08T;879;Plein;2;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M09;03M09T;5174;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M09;03M09T;855;Plein;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M09;03M09T;890;Intermédiaire;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M10;03M10T;5175;UHCD;1;20;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M10;03M10T;880;Plein;4;80;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M11;03M11T;881;Plein;3;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M12;03M121;5177;UHCD;1;20;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M12;03M121;864;Plein;4;80;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M14;03M14Z;872;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";03M15;03M15T;882;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M02;04M02T;1237;Plein;34;91.891891892;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M02;04M02T;5185;UHCD;3;8.1081081081;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M03;04M03T;5186;UHCD;11;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M04;04M041;1138;Plein;26;96.296296296;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M04;04M041;5187;UHCD;1;3.7037037037;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M05;04M05T;1239;Plein;4;8.6956521739;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M05;04M05T;5188;UHCD;42;91.304347826;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M06;04M06T;1150;Plein;4;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M07;04M07T;1155;Plein;3;10;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M07;04M07T;5190;UHCD;27;90;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M09;04M09T;1165;Plein;4;80;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M09;04M09T;5192;UHCD;1;20;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M10;04M10T;1170;Plein;4;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M10;04M10T;5193;UHCD;8;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M11;04M111;1171;Plein;25;46.296296296;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M11;04M111;5028;Intermédiaire;4;7.4074074074;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M11;04M111;5194;UHCD;25;46.296296296;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M12;04M12T;1179;Plein;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M12;04M12T;5029;Intermédiaire;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M12;04M12T;5195;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M13;04M13T;5196;UHCD;2;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M14;04M14T;5197;UHCD;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M15;04M15T;1194;Plein;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M15;04M15T;5198;UHCD;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M16;04M16T;1199;Plein;2;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M16;04M16T;5199;UHCD;4;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M17;04M17T;1204;Plein;2;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M18;04M18T;1240;Plein;32;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M20;04M20T;5250;UHCD;7;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M22;04M22Z;1223;Plein;15;48.387096774;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M22;04M22Z;1253;Intermédiaire;16;51.612903226;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M25;04M25T;1231;Plein;7;43.75;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M25;04M25T;5255;UHCD;9;56.25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";04M27;04M271;1241;Plein;3;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M04;05M04T;1733;Plein;2;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M04;05M04T;5293;UHCD;2;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M05;05M05T;1813;Plein;9;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M05;05M05T;1864;Intermédiaire;2;7.4074074074;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M05;05M05T;5294;UHCD;16;59.259259259;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M06;05M06T;1742;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M07;05M07T;1747;Plein;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M07;05M07T;5296;UHCD;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M08;05M08T;1752;Plein;27;81.818181818;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M08;05M08T;5297;UHCD;6;18.181818182;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M09;05M09T;1757;Plein;9;12.328767123;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M09;05M09T;5298;UHCD;64;87.671232877;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M12;05M12T;1771;Plein;5;45.454545455;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M12;05M12T;5040;Intermédiaire;1;9.0909090909;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M12;05M12T;5335;UHCD;5;45.454545455;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M13;05M13T;1815;Plein;9;64.285714286;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M13;05M13T;5336;UHCD;5;35.714285714;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M14;05M141;1776;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M15;05M15T;1784;Plein;2;66.666666667;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M15;05M15T;5338;UHCD;1;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M16;05M16T;5043;Intermédiaire;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M17;05M17T;1794;Plein;16;94.117647059;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M17;05M17T;5340;UHCD;1;5.8823529412;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M20;05M20Z;1803;Plein;6;54.545454545;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M20;05M20Z;1868;Intermédiaire;5;45.454545455;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";05M23;05M23T;1806;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M02;06M02T;2128;Plein;53;27.461139896;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M02;06M02T;5371;UHCD;140;72.538860104;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M03;06M03T;2133;Plein;17;68;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M03;06M03T;5372;UHCD;8;32;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M04;06M04T;2199;Plein;4;40;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M04;06M04T;5373;UHCD;6;60;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M05;06M05T;2142;Plein;4;80;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M05;06M05T;5374;UHCD;1;20;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M06;06M06T;2147;Plein;4;57.142857143;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M06;06M06T;5375;UHCD;3;42.857142857;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M08;06M08T;2157;Plein;9;45;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M08;06M08T;5377;UHCD;11;55;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M09;06M09T;2162;Plein;13;81.25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M09;06M09T;5053;Intermédiaire;1;6.25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M09;06M09T;5378;UHCD;2;12.5;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M11;06M11T;5380;UHCD;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M12;06M12T;2200;Plein;13;39.393939394;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M12;06M12T;2206;Intermédiaire;2;6.0606060606;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M12;06M12T;5381;UHCD;18;54.545454545;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M13;06M13T;2180;Plein;2;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M14;06M141;2181;Plein;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M14;06M141;5383;UHCD;1;50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M16;06M16Z;2186;Plein;10;90.909090909;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M16;06M16Z;5059;Intermédiaire;1;9.0909090909;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M18;06M18T;2201;Plein;11;20.37037037;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M18;06M18T;5387;UHCD;43;79.62962963;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M19;06M191;2190;Plein;3;75;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M19;06M191;5388;UHCD;1;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M20;06M20T;2198;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";06M21;06M211;2202;Plein;4;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";07M02;07M02T;2518;Plein;12;75;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";07M02;07M02T;5409;UHCD;4;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";07M04;07M04T;2523;Plein;3;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";07M06;07M06T;2528;Plein;5;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:09";="600101984";07M07;07M07T;2533;Plein;1;100;2023.7;X600101984;01SEP23;12:20:52
