"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;COL1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 12:52:15";="590782421";nb_ok;284664;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 14:31:06";="020000063";nb;281073;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:06";="020000063";pb_taux;2641;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:06";="020000063";pb_br;43;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:06";="020000063";pb_remb;226;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:06";="020000063";nb_ok;278206;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 15:42:14";="020004495";nb;21552;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:14";="020004495";pb_taux;4;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:14";="020004495";pb_br;0;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:14";="020004495";pb_remb;222;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:14";="020004495";nb_ok;21326;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 17:55:40";="800000051";nb;8932;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:40";="800000051";pb_taux;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:40";="800000051";pb_br;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:40";="800000051";pb_remb;11;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:40";="800000051";nb_ok;8921;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 18:05:53";="800000036";nb;3669;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:53";="800000036";pb_taux;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:53";="800000036";pb_br;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:53";="800000036";pb_remb;7;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:53";="800000036";nb_ok;3662;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/29 09:15:22";="020000055";nb;1684;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:15:22";="020000055";pb_taux;0;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:15:22";="020000055";pb_br;0;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:15:22";="020000055";pb_remb;9;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:15:22";="020000055";nb_ok;1675;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:49:29";="590782652";nb;67815;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:29";="590782652";pb_taux;12;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:29";="590782652";pb_br;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:29";="590782652";pb_remb;450;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:29";="590782652";nb_ok;67353;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 11:59:16";="020000261";nb;145487;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:16";="020000261";pb_taux;1;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:16";="020000261";pb_br;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:16";="020000261";pb_remb;1603;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:16";="020000261";nb_ok;143883;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 13:08:32";="620000026";nb;90320;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:32";="620000026";pb_taux;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:32";="620000026";pb_br;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:32";="620000026";pb_remb;84;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:32";="620000026";nb_ok;90236;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:23:04";="590065223";nb;81134;2023.7;X590065223;29AUG23;13:22:52
"mco";"dgf";"2023";"7";"2023/08/29 13:23:04";="590065223";pb_taux;0;2023.7;X590065223;29AUG23;13:22:52
"mco";"dgf";"2023";"7";"2023/08/29 13:23:04";="590065223";pb_br;0;2023.7;X590065223;29AUG23;13:22:52
"mco";"dgf";"2023";"7";"2023/08/29 13:23:04";="590065223";pb_remb;70;2023.7;X590065223;29AUG23;13:22:52
"mco";"dgf";"2023";"7";"2023/08/29 13:23:04";="590065223";nb_ok;81064;2023.7;X590065223;29AUG23;13:22:52
"mco";"dgf";"2023";"7";"2023/08/29 14:03:34";="590000600";nb;3854;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:34";="590000600";pb_taux;1;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:34";="590000600";pb_br;1;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:34";="590000600";pb_remb;0;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:34";="590000600";nb_ok;3853;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:32:39";="620003350";nb;21228;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:39";="620003350";pb_taux;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:39";="620003350";pb_br;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:39";="620003350";pb_remb;2;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:39";="620003350";nb_ok;21226;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";nb;28792;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";pb_taux;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";pb_br;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";pb_remb;158;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";nb_ok;28634;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 15:41:10";="590001749";nb;33177;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:10";="590001749";pb_taux;11;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:10";="590001749";pb_br;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:10";="590001749";pb_remb;1151;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:10";="590001749";nb_ok;32015;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:58:08";="620025346";nb;76214;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:08";="620025346";pb_taux;5;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:08";="620025346";pb_br;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:08";="620025346";pb_remb;439;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:08";="620025346";nb_ok;75770;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 16:28:00";="620100651";nb;141126;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:00";="620100651";pb_taux;7;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:00";="620100651";pb_br;821;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:00";="620100651";pb_remb;934;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:00";="620100651";nb_ok;140185;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/30 08:07:07";="600100713";nb;210942;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:07";="600100713";pb_taux;24;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:07";="600100713";pb_br;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:07";="600100713";pb_remb;1699;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:07";="600100713";nb_ok;209219;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 09:18:59";="590780284";nb;109386;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:59";="590780284";pb_taux;156;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:59";="590780284";pb_br;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:59";="590780284";pb_remb;900;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:59";="590780284";nb_ok;108330;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 10:38:09";="590780052";nb;16527;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:09";="590780052";pb_taux;1;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:09";="590780052";pb_br;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:09";="590780052";pb_remb;181;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:09";="590780052";nb_ok;16345;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:39:19";="590797353";nb;247273;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:19";="590797353";pb_taux;9658;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:19";="590797353";pb_br;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:19";="590797353";pb_remb;3036;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:19";="590797353";nb_ok;234579;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 14:08:13";="620101360";nb;126156;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:13";="620101360";pb_taux;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:13";="620101360";pb_br;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:13";="620101360";pb_remb;301;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:13";="620101360";nb_ok;125855;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:17:36";="590782165";nb;106925;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:36";="590782165";pb_taux;187;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:36";="590782165";pb_br;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:36";="590782165";pb_remb;435;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:36";="590782165";nb_ok;106303;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 15:22:49";="590052056";nb;31247;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:22:49";="590052056";pb_taux;1;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:22:49";="590052056";pb_br;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:22:49";="590052056";pb_remb;197;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:22:49";="590052056";nb_ok;31049;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:54:13";="620100685";nb;258595;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:13";="620100685";pb_taux;20;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:13";="620100685";pb_br;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:13";="620100685";pb_remb;567;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:13";="620100685";nb_ok;258008;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 16:30:14";="620103440";nb;485318;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:14";="620103440";pb_taux;1236;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:14";="620103440";pb_br;188;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:14";="620103440";pb_remb;614;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:14";="620103440";nb_ok;483468;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 17:55:17";="600100721";nb;198655;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:17";="600100721";pb_taux;19;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:17";="600100721";pb_br;12;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:17";="600100721";pb_remb;1293;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:17";="600100721";nb_ok;197343;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 21:29:26";="590000188";nb;171509;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:26";="590000188";pb_taux;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:26";="590000188";pb_br;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:26";="590000188";pb_remb;49;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:26";="590000188";nb_ok;171460;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/31 09:35:16";="590783239";nb;174357;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:16";="590783239";pb_taux;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:16";="590783239";pb_br;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:16";="590783239";pb_remb;851;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:16";="590783239";nb_ok;173506;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:29";="590782215";nb;457393;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:29";="590782215";pb_taux;23085;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:29";="590782215";pb_br;0;2023.7;X590782215;31AUG23;9:47:03
