"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;nombre;nb_nonval;nombre_02;nb_nonvalhp;nb_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8124569;8124569;1;1;0;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8128024;8128024;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8131842;8131842;18;1;0;0;17;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132008;8132008;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132037;8132037;12;0;0;0;12;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132095;8132095;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132103;8132103;21;2;0;0;19;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132155;8132155;17;1;0;0;16;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132273;8132273;1;1;0;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132327;8132327;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132356;8132356;10;0;0;0;10;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132362;8132362;10;2;0;0;8;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8132379;8132379;6;0;0;0;6;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8133640;8133640;4;0;0;0;4;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8133663;8133663;4;0;0;0;4;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8134131;8134131;9;0;0;0;9;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8134645;8134645;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8135685;8135685;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8135751;8135751;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8145650;8145650;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8145880;8145880;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8145927;8145927;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8146230;8146230;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8146743;8146743;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8146750;8146750;19;1;0;0;18;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8146803;8146803;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8146915;8146915;6;0;0;0;6;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147122;8147122;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147197;8147197;15;1;0;0;14;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147317;8147317;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147330;8147330;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147346;8147346;14;1;0;0;13;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147369;8147369;16;1;0;0;15;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147429;8147429;21;1;0;0;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147470;8147470;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147518;8147518;18;1;0;0;17;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147560;8147560;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8147599;8147599;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8149776;8149776;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8149782;8149782;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8179330;8179330;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8179346;8179346;2;0;0;0;2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8179352;8179352;3;0;0;0;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8184070;8184070;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8184407;8184407;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8185186;8185186;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8410134;8410134;21;0;0;0;21;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8416800;8416800;1;0;0;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8416817;8416817;4;0;0;0;4;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:23";="020004404";8427531;8427531;28;0;0;0;28;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3101820;3101820;3;1;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3103031;3103031;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3107164;3107164;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3107750;3107750;5;0;0;0;5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3108169;3108169;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3110918;3110918;22;0;0;0;22;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3117286;3117286;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3118222;3118222;5;0;0;0;5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3118297;3118297;18;0;0;0;18;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3119138;3119138;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3128108;3128108;23;0;0;0;23;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3130720;3130720;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3135982;3135982;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3138058;3138058;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3140612;3140612;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3144047;3144047;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3145466;3145466;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3148418;3148418;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3149375;3149375;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3153081;3153081;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3154382;3154382;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3155588;3155588;17;0;0;0;17;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3163814;3163814;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3163903;3163903;4;0;0;0;4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3165977;3165977;5;1;0;0;4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3172055;3172055;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3175740;3175740;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3176691;3176691;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3177667;3177667;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3178879;3178879;12;0;0;0;12;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3180468;3180468;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3181410;3181410;15;0;0;0;15;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3184147;3184147;4;0;0;0;4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3193583;3193583;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3360578;3360578;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3378851;3378851;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3383384;3383384;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3399818;3399818;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3412370;3412370;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3428900;3428900;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3438530;3438530;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3486374;3486374;9;0;0;0;9;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";3492736;3492736;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";5102722;5102722;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";5227777;5227777;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";5243374;5243374;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8111124;8111124;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8111609;8111609;13;0;0;0;13;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8113264;8113264;4;0;0;0;4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8125267;8125267;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8125280;8125280;35;0;0;0;35;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8125333;8125333;22;0;0;0;22;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8125379;8125379;10;0;0;0;10;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8125391;8125391;25;0;0;0;25;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8129408;8129408;15;0;0;0;15;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8129615;8129615;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8130736;8130736;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8130759;8130759;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8131210;8131210;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8131262;8131262;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8131397;8131397;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8131546;8131546;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8133640;8133640;25;0;0;0;25;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8134131;8134131;21;0;0;0;21;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8135018;8135018;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8136437;8136437;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8138146;8138146;9;0;0;0;9;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140628;8140628;60;0;0;0;60;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140640;8140640;60;0;0;0;60;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140657;8140657;34;0;0;0;34;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140663;8140663;9;0;0;0;9;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140692;8140692;78;0;0;0;78;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140717;8140717;73;0;0;0;73;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140723;8140723;18;0;0;0;18;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140746;8140746;18;0;0;0;18;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140769;8140769;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140775;8140775;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140781;8140781;21;0;0;0;21;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140806;8140806;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140829;8140829;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8140893;8140893;21;0;0;0;21;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8141183;8141183;17;0;0;0;17;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8141243;8141243;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144247;8144247;5;0;0;0;5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144253;8144253;17;0;0;0;17;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144260;8144260;9;0;0;0;9;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144276;8144276;15;0;0;0;15;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144299;8144299;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8144313;8144313;9;0;0;0;9;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8147719;8147719;17;0;0;0;17;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150160;8150160;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150176;8150176;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150182;8150182;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150199;8150199;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150207;8150207;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8150213;8150213;24;0;0;0;24;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8152382;8152382;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8152399;8152399;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8152407;8152407;8;0;0;0;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154582;8154582;59;0;0;0;59;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154642;8154642;4;0;0;0;4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154694;8154694;74;0;0;0;74;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154702;8154702;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154719;8154719;42;0;0;0;42;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154748;8154748;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154760;8154760;46;0;0;0;46;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154814;8154814;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8154955;8154955;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155162;8155162;5;0;0;0;5;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155222;8155222;2;0;0;0;2;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155239;8155239;13;0;0;0;13;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155251;8155251;29;0;0;0;29;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155268;8155268;21;0;0;0;21;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155274;8155274;14;0;0;0;14;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155280;8155280;41;0;0;0;41;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155297;8155297;33;0;0;0;33;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8155305;8155305;20;0;0;0;20;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8178447;8178447;193;0;0;0;193;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8179174;8179174;6;0;0;0;6;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8179330;8179330;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8179346;8179346;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8179352;8179352;7;0;0;0;7;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8183715;8183715;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8184554;8184554;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8184620;8184620;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8410134;8410134;3;0;0;0;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8416817;8416817;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8427531;8427531;20;0;0;0;20;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8428039;8428039;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:38";="590781605";8428045;8428045;1;0;0;0;1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:34:35";="800000093";3118647;3118647;26;0;0;0;26;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:35";="800000093";3128002;3128002;5;0;0;0;5;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:35";="800000093";3136970;3136970;15;0;0;0;15;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:35";="800000093";3145986;3145986;2;0;0;0;2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:35";="800000093";3150697;3150697;2;0;0;0;2;2023.7;X800000093;31AUG23;14:33:22
