"champ";"statut";"annee";"periode";"date du resultat";"ipe";date_fin;finessg;um;typ_um;mode_hospit;dateeffet;nblits_g;nbsupth;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0017;40;C;01/01/1982;7;1484;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0002;53;C;01/01/1982;20;4240;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0003;53;P;01/01/1982;1;212;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0013;53;P;01/01/1982;5;1060;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0016;53;C;01/01/1982;2;424;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0034;53;M;01/01/1982;8;1696;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0035;53;C;01/01/1982;1;212;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0037;53;M;01/01/1982;25;5300;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0054;53;M;01/01/1982;2;424;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0055;53;C;01/01/1982;5;1060;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0057;53;M;01/01/1982;17;3604;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0033;70;C;01/01/1982;10;2120;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0044;70;P;01/01/1982;4;848;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0020;71;C;01/01/2002;35;7420;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0028;71;C;01/01/2002;35;7420;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0042;71;C;01/01/2023;32;6784;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";;620000034;0015;73;C;01/01/1982;10;2120;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0024;01A;C;01/03/2017;15;3180;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0050;02A;C;01/01/2001;8;1696;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0038;03A;C;04/06/2018;6;1272;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0012;04;C;01/01/2019;8;1696;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0033;04;C;25/01/2019;6;1272;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0031;05;C;10/01/2019;6;1272;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0030;06;C;20/01/2019;6;1272;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0009;14A;C;31/01/2011;4;848;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0021;18;C;04/01/2010;4;848;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0047;07A;C;12/12/2019;10;2120;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0044;07B;C;23/11/2015;6;1272;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0004;08;C;01/01/2012;12;2544;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0041;17;C;01/04/2017;8;1696;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0025;21;P;01/01/2005;28;5936;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0010;27;P;01/03/2015;2;424;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0022;27;C;27/08/2014;15;3180;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0048;27;C;01/01/2012;15;3180;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0002;28;C;01/01/2011;22;4664;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0026;28;P;01/01/2005;5;1060;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0036;28;C;01/01/2011;6;1272;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0007;29;C;01/01/2011;24;5088;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0011;29;C;01/01/2012;10;2120;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0013;29;M;01/11/2016;6;1272;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0018;29;C;01/01/2011;26;5512;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0019;29;C;01/01/2011;4;848;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0029;29;C;01/01/2011;10;2120;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0034;29;M;01/01/2012;5;1060;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0035;29;C;01/01/2011;22;4664;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0045;29;C;01/01/2011;10;2120;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0049;29;C;01/01/2014;20;4240;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0008;40;P;01/01/2012;2;424;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0017;40;P;01/01/2014;8;1696;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0037;40;C;01/01/2017;15;3180;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0043;40;P;01/01/2010;10;2120;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0001;53;C;01/01/2011;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0006;53;C;01/01/2011;16;3392;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0015;53;P;01/01/2005;16;3392;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0023;53;P;01/01/2012;7;1484;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0028;53;C;01/01/2011;2;424;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0032;53;C;01/01/2011;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0040;53;C;01/01/2001;13;2756;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0042;53;C;01/01/2011;13;2756;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0005;70;C;15/02/2020;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0039;70;C;01/01/2012;8;1696;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0016;71;P;01/01/2012;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0020;71;C;01/01/2012;39;8268;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0003;73;P;01/01/2012;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0014;73;C;01/01/2012;1;212;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000053;0027;73;C;10/01/2019;3;636;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";;600000467;0046;73;M;01/01/2005;2;424;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0019;01A;C;01/01/2005;8;1696;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0012;02A;C;01/01/2005;6;1272;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0033;03A;C;01/01/2022;4;848;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0031;04;C;01/01/2005;6;1272;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0024;07A;C;01/01/2005;8;1696;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0007;27;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0011;27;C;01/01/2005;26;5512;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0013;27;P;01/01/2017;1;212;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0020;28;P;01/01/2005;1;212;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0034;28;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0002;29;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0003;29;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0006;29;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0009;29;P;01/01/2005;25;5300;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0010;29;C;01/06/2021;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0015;29;P;01/01/2022;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0016;29;C;01/01/2017;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0017;29;C;01/06/2021;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0022;29;C;17/09/2018;14;2968;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0023;29;C;01/06/2021;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0026;29;P;01/01/2020;1;212;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0027;29;C;01/01/2017;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0029;29;C;01/01/2017;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0030;29;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0032;29;P;01/03/2023;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0036;29;C;17/09/2018;28;5936;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0004;53;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0005;53;C;01/01/2012;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0008;53;C;01/01/2016;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0018;53;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0035;53;P;01/03/2006;14;2968;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0037;53;C;01/01/2017;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0021;61;P;01/02/2023;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0001;70;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0014;71;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0025;71;C;01/01/2005;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";;800000143;0028;71;P;01/01/2022;0;0;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0025;01A;C;18/05/2000;10;2120;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0011;02A;C;01/01/2005;8;1696;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0022;03A;C;13/03/2015;8;1696;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0019;04;C;16/10/2001;12;2544;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0021;14A;C;05/12/2008;4;848;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0001;07A;C;13/06/2000;11;2332;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0016;08;C;26/03/2010;10;2120;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0007;21;P;27/01/2006;23;4876;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0023;23;P;16/11/2006;12;2544;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0004;27;C;17/10/2022;6;1272;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0020;27;C;01/01/2008;35;7420;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0026;27;C;04/08/2020;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0014;28;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0002;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0003;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0005;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0008;29;P;14/09/2015;13;2756;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0009;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0015;29;P;17/11/2008;5;1060;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0017;29;C;01/01/2010;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0018;29;P;01/01/2008;1;212;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0024;29;C;01/01/2011;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0027;29;C;01/05/1971;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0028;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0029;29;C;01/01/2010;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0034;29;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0006;53;C;01/01/2010;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0010;53;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0013;53;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0030;53;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0031;53;P;14/09/2015;16;3392;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0012;70;C;01/01/2006;5;1060;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0032;71;P;01/01/2008;2;424;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";;590001004;0033;71;C;01/01/2008;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";01/01/2022;590785374;0001;29;P;23/02/2009;13;;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";01/01/2023;590785374;0001;29;P;01/01/2022;26;26;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0001;29;P;01/01/2023;20;4240;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0002;29;C;23/02/2009;54;11448;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";01/01/2023;590785374;0003;29;C;23/02/2009;20;20;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0003;29;C;01/01/2023;5;1060;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0005;29;C;23/02/2009;29;6148;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0006;29;P;23/02/2009;4;848;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:35";="590785374";;590785374;0004;43;P;01/01/2022;26;5512;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0051;01A;C;01/01/2005;10;2120;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0005;02A;C;01/01/2005;12;2544;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0058;03A;C;01/01/2009;5;1060;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0055;04;C;12/01/2001;9;1908;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0048;05;C;12/01/2001;6;1272;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0004;18;C;04/12/2007;6;1272;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0065;07A;C;01/01/2005;10;2120;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0031;17;C;17/11/2016;15;3180;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0034;21;P;01/01/2012;30;6360;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0039;27;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0042;27;P;01/01/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0053;27;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0022;28;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0046;28;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0003;29;P;01/01/2012;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0006;29;M;01/03/2023;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0009;29;M;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0012;29;P;01/01/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0013;29;P;01/02/2019;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0015;29;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0020;29;P;04/12/2007;0;0;2;2023.7;X020000063;01SEP23;16:55:02
