"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;nb_cont;mnt_br_cont;mnt_am_cont;nb_rh;mnt_br_rh;mnt_am_rh;nb_re;mnt_br_re;mnt_am_re;nb_pl;mnt_br_pl;mnt_am_pl;nb_inter;mnt_br_inter;mnt_am_inter;nb_uhcd;mnt_br_uhcd;mnt_am_uhcd;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";04M22Z;0;0;0;0;0;0;0;0;0;139;104908.9208;97403.447363;7;2642.40897;2401.8631991;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";04M23T;0;0;0;0;0;0;0;0;0;2;1582.174156;1413.9890432;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";05M05T;0;0;0;0;0;0;0;0;0;0;0;0;1;355.902072;282.728606;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";05M12T;0;0;0;0;0;0;0;0;0;1;857.307282;851.30613103;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";05M13T;0;0;0;0;0;0;0;0;0;1;717.255903;569.78808934;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";05M17T;19;12175.662569;10955.494177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";05M20Z;0;0;0;0;0;0;0;0;0;7;5844.908024;5469.1761827;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";06M02T;2;1363.703129;1083.3257657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";06M09T;0;0;0;0;0;0;0;0;0;0;0;0;5;1630.7421;1619.3269053;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";06M13T;0;0;0;0;0;0;0;0;0;0;0;0;1;304.59546;302.46329178;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";07M13Z;0;0;0;0;0;0;0;0;0;0;0;0;1;355.902072;282.728606;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";07M14T;79;40973.365328;38909.594128;65;33541.238974;33103.514241;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";08M14T;1;757.748823;752.44458124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";08M19T;0;0;0;0;0;0;0;0;0;1;779.979837;774.51997814;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";09M05T;2;1406.246946;1117.1225739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";09M07T;1;578.230724;459.34648715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";09M12Z;0;0;0;0;0;0;0;0;0;4;2632.007127;2356.6152253;1;381.084483;302.7335133;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";10M07T;0;0;0;0;0;0;0;0;0;0;0;0;1;436.020546;432.96840218;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";10M09T;1;760.394895;604.05770459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";10M13T;1;728.301249;723.20314026;0;0;0;0;0;0;120;85374.766656;82211.845004;4;1473.97311;1246.6076169;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";10M14T;1;868.082007;689.60434636;0;0;0;0;0;0;1;868.082007;689.60434636;2;872.041092;692.74944348;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";10M16T;1;637.798061;633.33347457;0;0;0;0;0;0;1;682.927128;678.1466381;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M02T;1;806.901615;641.00264296;0;0;0;0;0;0;25;19745.954495;17577.424196;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M06T;2;1539.89927;1529.1199751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M08T;0;0;0;0;0;0;0;0;0;1;832.680771;661.48160448;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M12T;3;2232.107973;2216.4832172;0;0;0;5;3825.464283;3798.686033;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M18Z;2;1447.682028;1150.038603;0;0;0;0;0;0;35;24951.76873;22630.283671;4;1524.337932;1210.9340532;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";11M19T;3;1621.174791;1395.1830251;0;0;0;7;3897.449758;3655.5240674;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";12M05T;1;1451.671182;1153.207587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";13M04T;0;0;0;0;0;0;0;0;0;0;0;0;2;843.22923;669.86130031;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";14M03T;8;4293.266004;3947.113548;0;0;0;0;0;0;2;1109.987112;1102.2172022;1;270.029643;214.5115484;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";14Z04T;1;570.629436;453.30802396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";14Z06T;1;490.034493;389.28340124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";14Z16T;9;3978.945135;3951.0925191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";17M14Z;11;8180.173981;8122.9127631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";18M12Z;0;0;0;0;0;0;0;0;0;3;1835.08251;1700.7544703;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";19M16T;0;0;0;0;0;0;0;0;0;1;648.838905;515.43762613;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";19M171;1;650.804948;516.99945069;0;0;0;0;0;0;5;3438.201248;2731.3070714;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";19M18T;0;0;0;0;0;0;0;0;0;1;702.832806;558.33038109;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";19M21Z;0;0;0;0;0;0;0;0;0;1;775.98066;616.4390363;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";20Z051;1;1071.799482;851.4375085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";21M121;1;691.867644;549.61965639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";21M16T;4;2778.926247;2488.3226805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";23M06T;0;0;0;0;0;0;0;0;0;5;3052.468852;2424.881256;1;252.187418;200.33768486;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";23M08J;0;0;0;0;0;0;0;0;0;2;1456.863096;1446.6650543;0;0;0;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:36";="590781605";23M20T;4;3010.375874;2391.4425943;0;0;0;0;0;0;40;30053.190598;25991.873964;2;736.986555;661.14549762;0;0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";01M11T;1;735.267234;584.09629069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";04M08T;0;0;0;0;0;0;0;0;0;1;719.754466;571.77294779;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";04M17T;1;623.580945;619.21587838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";04M22Z;0;0;0;0;0;0;0;0;0;159;118651.88334;113102.12549;10;3710.115186;3532.7776231;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";05M17T;53;34369.424089;33605.199355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";05M20Z;0;0;0;0;0;0;0;0;0;1;842.944323;837.04371274;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";06M09T;1;791.085321;628.438179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";06M12T;1;659.606375;654.98913038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";08M15T;1;663.312117;526.93514574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";08M221;1;904.495566;718.53127763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";08M37T;1;749.930883;595.74509346;0;0;0;0;0;0;0;0;0;1;381.084483;302.7335133;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";09M05T;1;703.123473;558.56128695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";09M06T;1;549.203037;545.35861574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";09M07T;1;619.140756;491.84541657;0;0;0;0;0;0;1;619.140756;614.80677071;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";11M19T;2;1157.25558;1034.2393118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";14Z04T;4;2244.810207;1783.2772284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";14Z15Z;1;967.289661;768.4149067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";14Z16T;3;1316.206152;1306.9927089;1;428.626491;425.62610556;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:33";="800000093";21M16T;1;730.957344;725.84064259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M07T;0;0;0;0;0;0;0;0;0;6;4285.441821;3981.4410192;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M08T;0;0;0;0;0;0;0;0;0;1;676.321971;671.5877172;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M10T;0;0;0;0;0;0;0;0;0;1;961.30593;954.57678849;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M131;1;1041.159171;827.09684544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M17T;1;517.427352;411.04428843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M201;3;2315.343069;1839.308534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M21T;2;942.141954;841.99226429;20;9296.900356;8402.1945442;0;0;0;2;911.012158;723.70805832;37;9794.832316;8986.108468;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M22T;3;2811.481569;2419.5610383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M24T;2;1665.802554;1323.3135489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M32Z;0;0;0;0;0;0;0;0;0;10;8555.681796;7820.7418247;1;326.14842;323.86538106;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M34T;1;681.104286;541.0692448;0;0;0;0;0;0;4;2868.984864;2559.2265814;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";01M35T;1;727.679823;578.06885139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";02M04T;0;0;0;0;0;0;0;0;0;0;0;0;1;436.020546;346.37472174;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";02M08T;0;0;0;0;0;0;0;0;0;1;640.239171;635.7574968;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";02M09Z;0;0;0;0;0;0;0;0;0;3;2170.350351;2155.1578985;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";03M03T;1;694.581784;551.77576921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";03M14Z;0;0;0;0;0;0;0;0;0;1;941.700942;935.10903541;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";04M09T;0;0;0;0;0;0;0;0;0;2;2181.50595;2166.2354084;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";04M111;0;0;0;0;0;0;0;0;0;1;1000.034802;794.42764671;1;436.020546;346.37472174;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";04M22Z;0;0;0;0;0;0;0;0;0;0;0;0;5;1880.240004;1715.7115673;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M05T;3;2568.342953;2040.2916419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M08T;1;963.841749;957.09485676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M13T;0;0;0;0;0;0;0;0;0;0;0;0;1;803.703458;798.07753379;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M15T;1;1065.885912;1058.4247106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M17T;13;8482.007051;8038.5536213;0;0;0;0;0;0;2;1274.771848;1265.8484451;2;609.19092;604.92658356;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";05M20Z;0;0;0;0;0;0;0;0;0;2;1685.888646;1674.0874255;1;381.084483;302.7335133;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M02T;1;658.55501;523.15609994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M05T;1;1488.345339;1477.9269216;3;4465.036017;4433.7807649;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M09T;1;738.809205;733.63754057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M12T;3;2118.842154;1823.4755577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M16Z;0;0;0;0;0;0;0;0;0;1;945.619935;939.00059546;18;5827.56564;5721.9996043;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";06M18T;1;710.560539;564.46929218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";07M06T;0;0;0;0;0;0;0;0;0;1;867.736593;861.66243685;7;2994.520098;2886.9647769;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";07M09T;0;0;0;0;0;0;0;0;0;0;0;0;1;381.084483;378.41689162;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";07M13Z;0;0;0;0;0;0;0;0;0;0;0;0;6;2236.142076;2220.4890815;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";07M14T;5;2641.86234;2623.3693036;29;14903.859948;14799.532928;0;0;0;0;0;0;1;252.187418;250.42210607;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M05T;0;0;0;0;0;0;0;0;0;1;927.2038;920.7133734;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M06T;0;0;0;0;0;0;0;0;0;1;1052.136001;835.81683919;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M19T;0;0;0;0;0;0;0;0;0;0;0;0;1;304.59546;241.97063342;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M201;0;0;0;0;0;0;0;0;0;0;0;0;1;326.14842;259.09230485;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M29T;0;0;0;0;0;0;0;0;0;0;0;0;2;736.986555;661.14549762;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M30T;0;0;0;0;0;0;0;0;0;1;844.928877;839.01437486;3;1143.253449;983.88391821;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M33T;0;0;0;0;0;0;0;0;0;0;0;0;1;381.084483;302.7335133;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M35Z;0;0;0;0;0;0;0;0;0;0;0;0;1;355.902072;353.4107575;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M36T;1;673.184003;534.77737198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";08M37T;2;1499.861766;1340.4264603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";09M02T;1;702.622223;558.16309395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";09M07T;0;0;0;0;0;0;0;0;0;1;578.230724;459.34648715;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";09M12Z;0;0;0;0;0;0;0;0;0;1;624.841239;496.37388026;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";09M13Z;0;0;0;0;0;0;0;0;0;2;1466.324808;1456.0605343;10;3196.82532;3049.1818082;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";09M15Z;1;963.871818;765.69977222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M02T;0;0;0;0;0;0;0;0;0;1;635.555149;504.88501037;1;355.902072;348.42766582;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M03T;1;640.681805;636.19703237;0;0;0;0;0;0;1;686.014212;681.21211252;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M07T;1;829.744032;659.14865902;0;0;0;0;0;0;2;1659.488064;1318.297318;1;436.020546;432.96840218;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M08T;1;731.608839;726.48757713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M09T;0;0;0;0;0;0;0;0;0;3;2230.941789;1772.2601572;1;381.084483;302.7335133;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M12T;0;0;0;0;0;0;0;0;0;3;2787.692794;2214.5431556;1;503.836164;400.24744868;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M13T;3;2136.775575;1986.7357729;1;680.173077;675.41186546;0;0;0;47;33075.082575;31724.664992;11;4091.199669;3769.8302117;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M14T;6;5093.77317;4046.4934062;0;0;0;0;0;0;8;6772.577748;5380.135763;5;2180.10273;1905.0609696;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M15T;1;693.621669;688.76631732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:03";="600100713";10M16T;1;682.927128;678.1466381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600100713;31AUG23;14:51:48
