"champ";"statut";"annee";"periode";"date du resultat";"ipe";niveau;eff;effmars;mnt_ghs;nbj;nbXinf;nbjXinf;mnt_exinf;nbxinfmars;nbjXinfmars;mnt_exinfmars;ghs50;mnt_ghs50;nbXsup;nbjXsup;mnt_exh;nbXsupmars;nbjXsupmars;mnt_exhmars;nbsuppdia;nb_9615;mnt_9615;mnt_rdth;nb_rdth;nb_ant;nb_sej_ant;mnt_ant;nb_rap;nbrea;mnt_rea;nbrep;mnt_rep;nbsi;mnt_si;nbsc;mnt_sc;mnt_suppdia;nbnn1;mnt_nn1;nbnn2;mnt_nn2;nbnn3;mnt_nn3;mnt_po;nb_po;nbcaisson;mnt_caisson;mnt_rap;nbsdc;mnt_sdc;nb_supp_inno;mnt_supp_inno;nb_ctc;mnt_ctc;px_moy;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 14:40:13";="620101360";T;3825;2649;1982650.4725;1433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1789.102814;0;0;19;9071.060789;3;1164.782853;0;3;1042.258162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521.75625546;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:13";="620101360";Z;3215;2311;2629510.0755;4862;0;0;0;0;0;0;0;0;54;516;225216.08086;32;330;147419.31637;0;0;0;0;0;0;0;0;0;5;4847.52372;0;0;13;6084.074097;13;4957.344852;0;17;6085.500706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;894.77468111;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";1;511;380;767592.59089;811;1;2;-1047.399852;0;0;0;0;0;4;8;1508.170833;4;8;1508.170833;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;12662.532198;1104.163534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1529.9805433;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";2;331;246;1233519.6645;2158;0;0;0;0;0;0;0;0;12;44;7409.440499;9;40;6915.559287;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;42674.798913;2609.53795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3885.8412139;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";3;526;354;2995805.7112;5650;0;0;0;0;0;0;0;0;11;41;5788.4073;8;24;3906.16356;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527;200591.39902;15781.56409;0;0;0;0;0;0;0;0;2;627.3377;0;0;0;0;0;0;0;6119.0007971;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";4;184;130;1507567.587;2689;3;8;-2387.358945;2;4;-1314.125553;0;0;3;42;13575.371706;3;42;13575.371706;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389;147671.7362;7150.528476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9095.5318719;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";A;441;334;790188.97321;1462;1;2;-1883.542206;1;2;-1883.542206;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2553.138234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1793.330089;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";B;167;118;413739.93708;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;2066.330127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489.8578875;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";C;35;26;150546.93346;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1290.711825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4338.2184368;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";D;1;1;4724.691855;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4724.691855;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";E;11;7;7581.937742;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;776.521902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759.85996764;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";J;265;203;394023.78839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1486.8822203;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";T;471;340;271310.41477;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3046.055934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;582.49781467;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:40";="590781662";Z;2542;1806;1095302.3737;2793;2;4;-2598.643164;2;4;-2598.643164;0;0;11;80;31840.853608;7;64;25646.311158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2149.470684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443.2313355;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";1;427;321;590275.69943;1592;0;0;0;0;0;0;0;0;37;70;18190.665279;30;55;14369.704479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;17739.940398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1466.5253047;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";2;243;159;1023848.8197;2404;0;0;0;0;0;0;0;0;17;96;19220.990434;14;83;17418.119745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;96815.386404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4690.8855826;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";3;267;193;1520202.9505;3282;2;3;-1292.155137;2;3;-1292.155137;0;0;13;77;11454.070676;9;45;7406.305413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;113146.52739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6155.4733835;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";4;71;57;525665.58405;1019;3;9;-4638.534147;3;9;-4638.534147;0;0;2;38;11844.399606;2;38;11844.399606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;54234.524862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8269.0982305;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";A;377;275;722908.84625;1502;0;0;0;0;0;0;0;0;11;23;2430.432713;8;14;1472.539068;0;0;0;0;0;16;9;6827.225568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1942.0862189;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";B;39;27;78199.470125;191;0;0;0;0;0;0;0;0;1;4;418.703608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2015.8506085;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";C;7;5;22682.787083;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3240.3981547;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";E;21;13;11635.668656;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1493.01213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625.17527552;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";J;47;38;37016.981018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787.59534081;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";T;2614;1959;1159171.8386;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3106.087608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444.63577895;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:29";="590781621";Z;131;93;247727.35466;730;0;0;0;0;0;0;0;0;11;111;31096.125665;8;99;27903.360459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2128.4235139;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";1;641;455;1781651.0861;1455;0;0;0;0;0;0;0;0;13;29;5389.7694886;8;21;4042.8314731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;8001.4689671;0;4;1399.0176224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2802.5605961;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";2;137;96;737567.1157;740;1;1;-1418.007978;0;0;0;0;0;1;5;344.22844773;1;5;344.22844773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;14298.122197;0;11;3920.1671773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5508.8439821;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";3;149;112;1116840.9037;1386;0;0;0;0;0;0;0;0;3;13;1952.4152097;2;11;1737.7198126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;52378.730631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7860.2150976;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";4;36;29;403611.70141;590;2;6;-4239.334234;2;6;-4239.334234;0;0;1;13;5989.7407662;1;13;5989.7407662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;15487.520469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11690.267456;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";A;557;388;1109266.3163;2264;4;13;-5874.000045;4;13;-5874.000045;0;0;9;25;3123.1919725;7;19;2418.2584786;0;0;0;0;0;2;2;837.16748549;0;0;0;0;0;0;0;0;0;0;295;100839.12632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2169.1055692;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";B;108;74;213625.22273;512;0;0;0;0;0;0;0;0;3;12;1260.4316105;2;5;545.2559109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;37602.580974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2337.8540307;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";C;12;7;53087.681517;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1255.7512282;0;0;0;0;0;0;0;0;0;0;45;16037.047543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5865.040024;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";D;3;1;15147.89294;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;16181.444659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10443.112533;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";J;3472;2477;3711793.1401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1069.0648445;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";T;1100;798;720667.4894;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655.15226309;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:08";="590052056";Z;3600;2561;2558847.177;3261;1;1;-993.4062444;1;1;-993.4062444;0;0;23;232;83513.530048;14;146;52161.190224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;733.7131391;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";1;72;56;298321.64835;1071;0;0;0;0;0;0;0;0;25;99;25866.913688;21;79;21547.716021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4502.6189172;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";2;148;97;587660.27334;1507;0;0;0;0;0;0;0;0;13;90;14338.482503;9;50;8687.866239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4067.5591611;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";3;243;161;1307756.9936;3715;1;2;-667.5318;1;2;-667.5318;0;0;39;333;49325.408687;25;208;30388.002021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5581.9541994;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";4;72;51;488379.61499;1197;1;1;-259.615746;1;1;-259.615746;0;0;4;34;11004.472077;3;23;7622.200833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6932.2843239;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";E;1;0;862.329573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;862.329573;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";T;270;172;142744.79861;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528.68443931;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:33";="590781795";Z;57;41;168859.24866;790;0;0;0;0;0;0;0;0;21;318;95517.01674;16;234;70258.062732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4638.1800948;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";1;165;114;576216.10161;1416;9;12;-6692.024517;8;11;-6168.324591;0;0;4;24;4641.563466;3;22;4132.102026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3479.7917609;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";2;194;148;989730.43115;2119;11;16;-5122.842396;7;10;-3283.13388;0;0;6;65;10572.544828;4;50;9492.442518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5129.794503;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";3;206;144;1653594.232;3274;2;3;-2943.213858;2;3;-2943.213858;0;0;7;45;10331.81344;4;39;9232.666404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8063.023454;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";4;44;29;339238.67738;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7709.9699403;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";T;1615;1125;772792.7929;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478.50946928;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:33";="620100677";Z;1007;718;913326.77734;740;0;0;0;0;0;0;0;0;19;164;52484.300101;13;112;36520.20372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;959.09739568;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";1;4486;3163;9059344.2861;10969;5;8;-4448.997393;4;7;-3925.297467;2;-2183.194826;124;347;62916.760373;105;295;52854.526452;77;0;0;0;0;0;0;0;0;57;54662.143712;0;0;696;330093.21248;99;37267.216506;24753.45188;196;71086.865468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2147.4569203;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";2;2238;1559;9659565.6988;14559;4;6;-4203.535947;4;6;-4203.535947;0;0;69;291;44854.662402;53;206;33206.259138;200;0;0;0;0;0;0;0;0;129;124091.7186;0;0;1103;525068.43527;289;108965.70444;45070.196333;96;34740.027228;0;0;0;0;17534.977902;4;0;0;0;0;0;0;0;0;0;4716.5718879;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";3;1838;1218;11468889.225;18753;8;15;-12400.36493;6;11;-10021.36625;0;0;53;469;92111.040908;37;352;73556.09079;223;0;0;0;0;0;0;0;0;555;523983.90556;0;0;975;461408.58967;443;167917.44746;49667.267462;178;62256.0367;0;0;0;0;8767.488951;2;0;0;0;0;0;0;0;0;0;6976.3877241;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";4;736;533;7619654.049;11778;46;156;-91028.70254;36;124;-75780.92617;1;-6338.059085;18;306;102405.13669;13;151;54779.513763;136;0;0;0;0;0;0;0;0;1396;1317900.7409;0;0;1132;537416.79641;326;122400.86868;37646.404821;9;3296.705022;0;0;0;0;0;0;12;3635.439936;0;0;0;0;0;0;0;13107.322527;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";A;1696;1186;3327120.5743;5790;5;9;-3626.842596;5;9;-3626.842596;0;0;19;30;3569.688817;16;25;2974.92663;0;0;0;0;0;23;18;9697.459413;0;0;0;0;0;0;0;1;388.260951;0;443;158589.31891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2061.1665447;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";B;355;251;854617.65079;1924;0;0;0;0;0;0;0;0;9;48;4764.95716;7;42;4286.145513;0;0;0;0;0;90;19;38183.931846;0;3;2908.514232;0;0;0;0;0;0;0;1244;444377.51351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3788.3170917;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";C;48;32;167878.65024;447;0;0;0;0;0;0;0;0;3;47;4808.441077;2;43;4424.102085;0;0;0;0;0;27;10;11390.123097;0;0;0;0;0;0;0;0;0;0;273;97366.129026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5863.4029883;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";D;5;3;24766.189652;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;4160.94567;0;0;0;0;0;0;0;0;0;0;5;1831.50279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6151.7276224;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";E;105;65;60900.335606;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;22593.533823;0;0;8;3657.455682;2;776.521902;0;0;0;0;0;0;0;18907.447338;5;0;0;0;0;0;0;0;0;0;1017.4789938;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";J;3364;2366;4619423.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;969.504744;0;0;0;0;0;0;2258.061624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1374.1531348;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";T;3954;2806;2648061.074;1817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;17;15657.093941;0;0;53;25084.27615;23;8569.811829;4925.932574;11;3972.662626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;684.4387585;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="590781415";Z;13929;10074;7105140.0774;14321;6;10;-9594.381228;2;2;-1670.723847;0;0;3;31;9183.609309;2;17;5275.054785;13;0;0;0;0;0;0;0;0;0;0;0;0;132;62111.566712;4;1553.043804;4618.926794;38;13494.594864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;515.93850511;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";1;4832;3593;9868434.4715;11826;3;6;-3508.35069;3;6;-3508.35069;1;-631.489871;139;424;77968.061584;106;316;57159.906102;47;0;0;0;0;0;0;0;0;52;49514.806644;1;1013.91638;863;410616.95539;226;85825.961358;16180.045921;49;17750.47505;6;3254.042004;0;0;9683.029863;3;0;0;0;0;0;0;0;0;0;2180.4846699;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";2;2058;1452;9220210.676;13387;3;3;-4709.449636;2;2;-3829.046598;0;0;76;481;73620.214933;52;371;57830.524986;161;6;8067.57423;0;0;0;0;0;0;51;47945.675204;0;0;865;411137.33519;252;94960.2393;54197.531386;36;12705.350236;23;11659.577772;0;0;0;0;0;0;0;0;0;0;0;0;0;4824.9731412;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";3;1733;1216;11232603.136;19675;6;8;-6096.000034;5;7;-5525.359164;0;0;79;851;128694.14402;55;506;80006.071704;324;0;0;0;0;0;0;0;0;235;220937.90784;0;0;624;293161.22557;479;182315.06341;86484.587731;0;0;0;0;0;0;8767.488951;2;0;0;0;0;0;0;0;0;0;7009.1561184;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";4;619;425;6325641.9271;11899;24;84;-44534.395;15;48;-28276.96778;0;0;36;469;158737.33227;28;345;122541.5889;250;6;8543.26465;0;0;0;0;0;0;1100;1045693.1441;0;0;187;88204.012525;266;100846.13017;72441.203568;0;0;66;36261.770688;0;0;0;0;0;0;0;0;0;0;0;0;0;12587.77769;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";A;704;516;1568872.7684;2820;2;2;-1466.725728;2;2;-1466.725728;0;0;13;21;2560.090038;8;16;2013.470355;0;0;0;0;0;5;3;2094.615543;0;0;0;0;0;0;0;1;388.260951;0;27;9125.427654;31;15715.083084;0;0;0;0;0;0;0;0;0;0;0;0;0;2268.8771591;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";B;403;307;863811.67403;2198;0;0;0;0;0;0;0;0;8;39;3520.133343;5;31;2763.030387;0;0;0;0;0;5;4;2094.615543;0;0;0;0;0;0;0;2;776.521902;0;295;106047.81993;453;242515.2173;0;0;0;0;0;0;0;0;0;0;0;0;0;3024.2332061;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";C;47;40;173346.7601;383;0;0;0;0;0;0;0;0;2;5;573.840057;1;2;205.77219;0;0;0;0;0;15;2;6085.848717;0;0;0;0;0;0;0;0;0;0;109;39473.612726;17;9340.153056;0;0;0;0;0;0;0;0;0;0;0;0;0;4868.5152055;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";D;4;3;19980.80887;128;0;0;0;0;0;0;0;0;1;43;10299.344133;1;43;10299.344133;0;0;0;0;0;7;1;3011.660925;0;0;0;0;0;0;0;0;0;0;75;27104.359022;31;16479.769956;0;0;0;0;0;0;0;0;0;0;0;0;0;19218.985727;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";E;57;29;34657.269176;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;4847.52372;0;0;8;3657.455682;0;0;376.343604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;763.83495056;2023.7;X620103440;31AUG23;10:37:57
