"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;indication;qte;mnt_fact;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/18 15:14:38";="020000022";9407803;9407803;CRIFA01;448;2844.8;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:38";="020000022";9407803;9407803;NXXXX02;336;1800.96;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:38";="020000022";9417894;9417894;CDEXA01;24;490.08;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:38";="020000022";9425511;9425511;NETHO01;410;352.6;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9000788;9000788;;240;26097.6;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9000909;9000909;;870;7769.1;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002094;9002094;;14;5374.6;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002095;9002095;;7;2687.3;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002096;9002096;;6;2303.4;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002097;9002097;;2;767.8;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002098;9002098;;2;767.8;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9002156;9002156;;1080;42800.4;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9025697;9025697;;240;310.2;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9262440;9262440;;336;3430.56;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9293564;9293564;;200;262;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9299319;9299319;;2;114.36;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9400391;9400391;;6;490.08;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9407803;9407803;;3948;21161.28;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9408866;9408866;;330;17483.4;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9417894;9417894;;20;408.4;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9422990;9422990;;5;4740.24;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9425511;9425511;;1150;989;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9428722;9428722;;2;1188.32;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9436578;9436578;;28;66149.72;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9436584;9436584;;12;56699.76;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:52";="590781605";9441935;9441935;;112;4284;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9000909;9000909;;120;1045.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002094;9002094;;2;767.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002095;9002095;CSEMA01;1;383.9;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002096;9002096;;3;1151.7;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002097;9002097;;6;2303.4;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002097;9002097;CSEMA01;7;2687.3;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002098;9002098;;4;1535.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9002098;9002098;CSEMA01;5;1919.5;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9400391;9400391;;3;245.04;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9407648;9407648;;11;1669.82;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9407803;9407803;;728;3902.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9417894;9417894;;26;530.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9417894;9417894;CDEXA01;66;1347.72;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9422808;9422808;;448;19729.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9422814;9422814;;28;123.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9422820;9422820;;7;154.14;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9425511;9425511;;200;172;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:42";="020000253";9425511;9425511;CETHO01;1400;1204;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/25 11:33:10";="600100648";9400391;9400391;CCLQB01;2;163.36;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:10";="600100648";9407803;9407803;CRIFA01;112;600.32;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:10";="600100648";9417894;9417894;;41;837.22;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9000788;9000788;;180;19639.2;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9000909;9000909;;840;7787.2;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9293564;9293564;;1900;2819;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9400391;9400391;;22;2038.96;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9407803;9407803;;4060;23367.6;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9415346;9415346;;10;1512.12;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9417894;9417894;;279;7083.18;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9422808;9422808;;224;9908.96;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9425511;9425511;;360;382.8;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9436555;9436555;;12;99290.64;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";9441935;9441935;;672;25175.6;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9000909;9000909;;120;1071.6;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9000909;9000909;CCICL02;600;5358;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9000999;9000999;CTUCA01;252;18620.28;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9001858;9001858;;480;15100.8;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9407803;9407803;;336;1800.96;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9407803;9407803;CRIFA01;504;2701.44;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9417894;9417894;;40;816.8;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9422990;9422990;;1;1128.21;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9422990;9422990;CCHL001;4;3792.2;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9425511;9425511;;200;172;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:41";="020000287";9425511;9425511;NXXXX00;800;688;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/28 12:09:46";="590782645";9407803;9407803;;168;900.48;2023.7;X590782645;28AUG23;12:09:43
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000323;9000323;;80;2115.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000788;9000788;;60;6524.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000788;9000788;CACAL02;690;75030.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000893;9000893;RIVAC01;56;10025.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000909;9000909;;480;4084.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000909;9000909;NCICL02;180;1531.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000909;9000909;NCICL04;180;1531.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000909;9000909;NCICL07;120;1021.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000999;9000999;;120;8866.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9000999;9000999;CTUCA01;251;18546.39;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9001237;9001237;;180;1278;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9001237;9001237;CCITR01;2160;15336;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9001238;9001238;;120;284.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9001238;9001238;CCITR01;120;284.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002094;9002094;;4;1535.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002094;9002094;CSEMA01;19;7294.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002095;9002095;;2;767.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002095;9002095;CSEMA01;13;4990.7;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002096;9002096;;2;767.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002096;9002096;CSEMA01;10;3839;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002097;9002097;;1;383.9;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002097;9002097;CSEMA01;11;4222.9;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002098;9002098;CSEMA01;5;1919.5;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002286;9002286;;180;13687.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9002286;9002286;CASCI01;600;45624;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9293564;9293564;;150;196.5;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9293564;9293564;CSULT01;750;982.5;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9293564;9293564;NSULT02;200;262;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9385929;9385929;RIVAC01;28;5615.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9400391;9400391;;8;653.44;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9400391;9400391;CCLOB01;17;1388.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9400391;9400391;NXXXX02;4;326.72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9403159;9403159;;100;127;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9403159;9403159;NXXXX01;300;381;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9407648;9407648;;1;151.98;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9407648;9407648;CCAPT03;22;3343.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9407803;9407803;;1120;6003.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9407803;9407803;CRIFA01;7812;41872.32;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9407803;9407803;VRIFA01;56;300.16;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9415346;9415346;;1;137.27;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9415346;9415346;CCAPT03;2;274.54;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9417894;9417894;;200;4084;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9417894;9417894;CDEXA01;178;3634.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9417894;9417894;CDEXA02;6;122.52;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9417894;9417894;I999999;6;122.52;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9417894;9417894;NXXXX02;12;245.04;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9421944;9421944;;60;3567;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9421944;9421944;CACID01;30;3566.7;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422808;9422808;;553;24354.12;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422808;9422808;CVENE01;570;25102.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422808;9422808;CVENE02;414;18232.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422814;9422814;;16;70.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422814;9422814;CVENE01;14;61.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422814;9422814;CVENE02;56;246.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422820;9422820;;65;1431.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422820;9422820;CVENE01;35;770.7;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422820;9422820;CVENE02;28;616.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422990;9422990;;4;3792.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9422990;9422990;CCHLO01;3;3024.31;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9425511;9425511;CETH001;60;51.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9425511;9425511;CETHO01;360;309.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9436555;9436555;;20;165374.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9436561;9436561;;24;283499.04;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9436578;9436578;;28;66149.72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9436584;9436584;;12;56699.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:13";="590782421";9453973;9453973;;112;674.24;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9000052;9000052;;200;108;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9000501;9000501;;176;4356.88;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9000909;9000909;;2160;19967.4;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9000997;9000997;;672;58454.88;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9000999;9000999;;336;24893.04;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001237;9001237;;480;3496;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001239;9001239;;90;7254.4;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001245;9001245;;3;277.22;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001458;9001458;;1200;640;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001488;9001488;;480;33577.6;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9001858;9001858;;480;13184;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9002285;9002285;;60;4585;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9002289;9002289;;1;185.36;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9002400;9002400;;3;114.02;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9002612;9002612;;19;1894.67;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9239607;9239607;;10;14432.08;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9262434;9262434;;28;307.88;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9262440;9262440;;28;307.88;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9262457;9262457;;140;1182.4;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9288528;9288528;;1530;4058.5;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9291111;9291111;;180;8337;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9293564;9293564;;700;1071;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9299319;9299319;;6;475.08;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9300471;9300471;;120;109.6;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9319772;9319772;;100;306;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9319789;9319789;;100;306;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9319795;9319795;;100;284;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9319803;9319803;;100;306;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9400072;9400072;;5;670.75;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9400391;9400391;;10;926.8;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9407803;9407803;;1022;6027.92;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9417894;9417894;;798;20673.16;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9422808;9422808;;576;25719.04;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9422814;9422814;;28;167.2;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9422820;9422820;;14;352.28;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9422984;9422984;;12;455.56;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9422990;9422990;;9;9385.09;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9425511;9425511;;500;540;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:04";="020000063";9428426;9428426;;6;539;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 15:42:13";="020004495";9293564;9293564;CSULT01;750;982.5;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:13";="020004495";9407648;9407648;;12;1823.76;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:13";="020004495";9407803;9407803;;728;3902.08;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:13";="020004495";9417894;9417894;;8;163.36;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:13";="020004495";9425511;9425511;NETH001;360;309.6;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9000788;9000788;;60;6524.4;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9000909;9000909;;240;2143.2;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9002286;9002286;;300;22812;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9246139;9246139;;560;739.2;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9246145;9246145;;150;271.5;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9268081;9268081;;8;4116.64;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9400391;9400391;;10;816.8;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:28";="590782652";9407803;9407803;;1512;8104.32;2023.7;X590782652;29AUG23;9:49:22
