"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;PU;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE2;68.64;596;40717.165632;39678.741274;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE3;43.41;75.5;3258.7735065;2948.0030529;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE3;45.74;72;3277.801584;2968.2314344;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE4;21.7;105;2265.51255;2187.837834;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE4;22.87;119;2708.738809;2599.4787562;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE5;142.69;13;1844.396671;1674.1446706;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE5;150.36;7;1047.573156;897.919848;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE6;293.96;52;15198.790256;13620.454345;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE6;309.75;104;32062.5942;28733.01711;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE7;111;29;3200.6517;2957.84364;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:41";="590782215";SE7;116.96;36;4190.770368;4027.7959648;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE1;81.41;230;18617.57149;16933.89546;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE1;85.78;605;51652.98457;46564.525264;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE2;65.14;400;25907.4808;24702.782943;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE2;68.64;1022.5;69854.53332;66749.145771;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE3;43.41;48;2071.803024;1881.8877468;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE3;45.74;135;6145.87797;5727.0477676;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE4;21.7;17;366.79727;353.851484;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE4;22.87;33;751.162863;701.0853388;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE5;142.69;20;2837.53334;2638.9060062;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE5;150.36;33;4938.559164;4549.4605632;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE6;293.96;28;8183.963984;7599.395128;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE6;309.75;72;22197.1806;20285.756715;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE7;111;1;110.3673;110.3673;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:15";="590781415";SE7;116.96;2;232.820576;209.5385184;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 11:54:14";="590781621";SE3;45.74;1;45.525022;36.4200176;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE1;81.41;52;4209.190076;3820.6494536;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE1;85.78;128;10928.234752;10040.315678;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE2;65.14;96;6217.795392;5868.0444012;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE2;68.64;148;10110.974016;9687.4061856;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE3;43.41;1;43.162563;34.5300504;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE3;45.74;4;182.100088;172.9950836;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE4;21.7;78;1682.95218;1501.711176;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE4;22.87;179;4074.489469;3692.0792842;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:16";="020004404";SE7;116.96;2;232.820576;186.2564608;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE1;81.41;4;323.783852;291.4054668;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE1;85.78;16;1366.029344;1212.3510428;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE2;65.14;4;259.074808;259.074808;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE2;68.64;5;341.58696;327.9234816;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE3;43.41;4;172.650252;164.0177394;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE3;45.74;5;227.62511;200.3100968;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE4;21.7;37;798.32347;699.072444;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SE4;22.87;74;1684.425814;1502.325726;0;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE1;81.41;36;2914.054668;2914.054668;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE1;85.78;50;4268.8417;4268.8417;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE2;68.64;1;68.317392;68.317392;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE3;43.41;14;604.275882;604.275882;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE3;45.74;13;591.825286;591.825286;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE4;21.7;92;1985.02052;1985.02052;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SE4;22.87;92;2094.151012;2094.151012;0;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:29";="800000085";SE1;81.52;6;485.675778;453.2973928;0;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:29";="800000085";SE1;85.78;12;1024.522008;939.145174;0;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE1;81.41;65;5270.349337;4768.4843664;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE1;85.78;177;15111.699618;13745.670274;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE2;65.14;40;2590.74808;2448.2569356;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE2;68.64;118;8061.452256;7555.9035552;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE3;43.41;3;129.487689;129.487689;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE3;45.74;13;591.825286;564.5102728;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE4;21.7;4;86.30524;81.989978;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE4;22.87;17;386.962687;359.6476738;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SE6;309.75;4;1233.1767;1109.85903;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE1;81.41;307;24850.410641;22211.572247;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE1;85.78;221;18868.280314;16887.537765;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE2;65.14;221.5;14346.267493;13581.996809;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE2;68.64;70;4782.21744;4508.947872;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE3;43.41;43.5;1877.5714905;1657.4424192;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE3;45.74;48;2185.201056;1993.9959636;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE4;21.7;59;1273.00229;1169.436002;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE4;22.87;49;1115.363039;1042.5230038;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE6;293.96;1;292.284428;292.284428;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE7;111;14.5;1600.32585;1467.88509;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:22";="620100057";SE7;116.96;3;349.230864;325.9488064;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE1;81.41;236;19103.247268;17273.868504;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE1;85.78;506;43200.678004;39375.795841;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE2;65.14;165;10686.83583;10388.899801;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE2;68.64;387;26438.830704;25775.427837;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE3;43.41;20;863.25126;820.088697;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE3;45.74;53.5;2435.588677;2299.013611;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE4;21.7;27;582.56037;552.353536;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:20";="800000028";SE4;22.87;46;1047.075506;1006.1029862;0;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE1;81.41;224;18131.895712;16755.814341;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE1;85.78;554;47298.766036;43739.807098;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE2;65.14;265;17163.70603;16671.463895;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE2;68.64;777;53082.613584;50937.447475;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE3;43.41;37;1597.014831;1441.6296042;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE3;45.74;60.5;2754.263831;2572.163743;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE4;21.7;210;4531.0251;4164.22783;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE4;22.87;379;8626.991669;8030.6138808;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE5;142.69;6;851.260002;794.5093352;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE7;111;1;110.3673;110.3673;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:47";="600101984";SE7;116.96;4;465.641152;465.641152;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE1;81.41;556.5;45046.428409;42238.623413;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE1;85.78;1257;107318.68034;100866.70177;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE2;65.14;941;60947.348582;59276.31607;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE2;68.64;2149;146814.07541;143029.29189;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE3;43.41;85.5;3690.3991365;3422.7912459;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE3;45.74;159.5;7261.241009;6778.6757758;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE4;21.7;30;647.2893;630.028252;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE4;22.87;65;1479.563215;1402.1706776;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE5;142.69;49;6951.956683;6327.6993482;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE5;150.36;146.5;21924.209622;20008.64728;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE6;293.96;94;27474.736232;25370.28835;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE6;309.75;258;79539.89715;72880.74297;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE7;111;7;772.5711;728.42418;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:21";="800000044";SE7;116.96;48;5587.693824;5424.7194208;0;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE1;81.52;92;7447.028596;6815.6500846;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE1;85.98;260;22197.97684;20473.364793;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE2;65.22;11;712.455722;673.5945008;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE2;68.8;46;3142.600032;3005.965248;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE3;43.47;24;1035.901512;923.6788482;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE3;45.85;42;1912.050924;1711.7408272;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE4;21.73;29;625.71299;595.506156;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE4;22.92;71;1616.138281;1488.6682194;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE5;142.88;1;141.876667;141.876667;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE5;150.71;3;448.959924;419.0292624;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE6;294.34;2;584.568856;526.1119704;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:03";="620103432";SE6;310.46;4;1233.1767;1109.85903;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE1;81.41;72;5828.109336;4930.6290658;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE1;85.78;219;18697.526646;16077.712882;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE2;65.14;6;388.612212;375.6584716;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE2;68.64;22;1502.982624;1352.6843616;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE3;43.41;1;43.162563;43.162563;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE3;45.74;17;773.925374;682.87533;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE4;21.7;10;215.7631;198.502052;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE4;22.87;27.5;625.9690525;546.300264;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE5;142.69;6;851.260002;709.383335;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE5;150.36;82.5;12346.39791;11388.616739;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE6;293.96;19;5553.404132;5261.119704;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:02";="590781803";SE6;309.75;125;38536.771875;36132.07731;0;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE1;81.41;530;42901.36039;40928.318731;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE1;85.78;1169;99805.518946;93821.857922;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE2;65.14;1057;68460.518014;66332.471064;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE2;68.64;2831.5;193440.69545;187091.83724;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE3;43.41;95.5;4122.0247665;3716.2966743;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE3;45.74;265;12064.13083;11235.57543;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE4;21.7;105;2265.51255;2153.315738;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE4;22.87;249;5667.865239;5376.5050982;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE5;142.69;1;141.876667;113.5013336;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE5;150.36;1;149.653308;149.653308;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE6;293.96;18;5261.119704;4676.550848;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE6;309.75;38;11715.17865;10297.025445;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:21";="590780193";SE7;116.96;3;349.230864;302.6667488;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE1;81.41;178;14408.381414;12902.786502;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE1;85.78;372;31760.182248;28754.917691;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE2;65.14;96;6217.795392;5984.6280648;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE2;68.64;245;16737.76104;16129.736251;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE3;43.41;13;561.113319;526.5832686;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE3;45.74;49;2230.726078;2094.151012;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE4;21.7;19;409.94989;397.004104;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE4;22.87;56;1274.700616;1201.8605808;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:01";="590781902";SE7;116.96;5;582.05144;512.2052672;0;0;0;2023.7;X590781902;07SEP23;20:06:41
