"champ";"statut";"annee";"periode";"date du resultat";"ipe";modent;passage_urg;COUNT;PERCENT;count2;percent2;evol;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";62;7;0.0814995925;15;0.1884185404;-56.74544961;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";71;58;0.6752823379;47;0.5903780932;14.381333868;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";72;1;0.0116427989;1;0.012561236;-7.311677727;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";74;1;0.0116427989;1;0.012561236;-7.311677727;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";76;3;0.0349283968;2;0.0251224721;39.032483409;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";8;7183;83.630224706;4501;56.538123351;47.918289021;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";85;849;9.8847362906;2945;36.992840095;-73.27932577;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:20";="590782652";N;487;5.6700430784;449;5.6399949755;0.5327682557;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";62;7;0.5388760585;6;0.5366726297;0.4105722351;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";63;;0;1;0.0894454383;-100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";64;;0;3;0.2683363148;-100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";71;19;1.4626635874;17;1.5205724508;-3.808359371;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";72;;0;1;0.0894454383;-100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";8;1230;94.688221709;975;87.209302326;8.5758275597;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";87;14;1.077752117;13;1.1627906977;-7.313317937;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:36";="590780052";8U;29;2.2324865281;102;9.1234347048;-75.53019668;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:19:18";="600100648";62;2;0.0580214679;2;0.0564493367;2.7850304613;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:18";="600100648";71;26;0.7542790833;24;0.6773920406;11.350449666;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:18";="600100648";72;1;0.029010734;;0;;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:18";="600100648";8;2858;82.912677691;1479;41.744284505;98.620430736;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:18";="600100648";85;560;16.246011024;2038;57.521874118;-71.75681204;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";62;79;1.1061327359;144;2.2249690977;-50.2854787;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";71;183;2.5623074769;171;2.6421508035;-3.021906488;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";72;88;1.2321478577;76;1.174289246;4.9271175699;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";8;6783;94.973396808;6070;93.788627936;1.2632329718;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";87;9;0.1260151218;1;0.0154511743;715.56986838;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:09";="620000026";8U;;0;10;0.1545117429;-100;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";01;5;0.1445922499;3;0.0858369099;68.449971082;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";62;75;2.1688837478;51;1.4592274678;48.632327425;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";71;354;10.23713129;379;10.844062947;-5.59690275;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";72;2;0.0578368999;4;0.1144492132;-49.46500868;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";73;11;0.3181029497;8;0.2288984263;38.971226142;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";74;5;0.1445922499;1;0.0286123033;405.34991324;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";7R;1;0.02891845;;0;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";8;2285;66.078658184;534;15.278969957;332.48110553;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";85;666;19.259687681;2462;70.443490701;-72.65937919;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:04";="620003350";87;54;1.5615962984;53;1.5164520744;2.9769634536;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:08";="590000600";62;14;1.4403292181;15;1.4464802314;-0.425240055;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:08";="590000600";64;2;0.2057613169;2;0.1928640309;6.6872427984;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:08";="590000600";71;518;53.29218107;552;53.230472517;0.1159271187;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:08";="590000600";8;415;42.695473251;463;44.648023144;-4.373205699;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:08";="590000600";87;23;2.366255144;5;0.4821600771;390.76131687;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";01;5;0.0530841915;10;0.0960614793;-44.73935662;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";62;10;0.1061683831;14;0.1344860711;-21.05622374;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";66;1;0.0106168383;;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";71;104;1.1041511838;185;1.7771373679;-37.86911447;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";72;24;0.2548041193;17;0.1633045149;56.030051898;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";73;1;0.0106168383;;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";74;;0;2;0.0192122959;-100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";76;1;0.0106168383;;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";7R;2;0.0212336766;14;0.1344860711;-84.21124475;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";8;7934;84.233995116;6165;59.221902017;42.234531899;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";85;823;8.7376579255;3447;33.112391931;-73.61212097;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";87;9;0.0955515447;7;0.0672430355;42.098797264;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";8U;1;0.0106168383;;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:40";="620025346";N;504;5.350886506;549;5.2737752161;1.4621648952;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";62;21;0.6692160612;12;0.4039044093;65.686743149;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";71;174;5.5449330784;131;4.4092898014;25.755695999;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";72;1;0.0318674315;;0;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";74;2;0.063734863;22;0.740491417;-91.39289646;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";8;2788;88.84639898;2063;69.437899697;27.95087318;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:12";="590001749";85;152;4.8438495857;743;25.008414675;-80.63112097;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";62;20;1.8198362147;20;1.8639328984;-2.365787079;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";71;253;23.020928116;120;11.18359739;105.84546557;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";72;;0;1;0.0931966449;-100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";76;2;0.1819836215;1;0.0931966449;95.268425842;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";8;684;62.238398544;678;63.187325256;-1.501767496;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";87;79;7.1883530482;59;5.4986020503;30.730556284;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:23";="590781670";8U;61;5.550500455;194;18.080149115;-69.30058254;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:27";="020000261";62;1;0.0041507554;3;0.0126817721;-67.26990979;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:27";="020000261";63;;0;1;0.0042272574;-100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:27";="020000261";71;314;1.3033372074;197;0.832769699;56.506319683;2023.7;X020000261;29AUG23;14:50:19
