"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;mnt;mnt_am;mnt_br_fides;mnt_remb_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";CCAM;1938120.92;1621688.8107;1645776.79;1368500.1427;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";SE;88848.135417;80053.584956;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";NGAP;2895617.0365;2347460.6421;2653770.6665;2134900.0671;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";DMI;0;0;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";MED;0;0;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";INNOVATION;0;0;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:32";="590797353";URGENCE;2283931.18;2283931.1506;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";ATU;39418.060265;32400.635248;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";FFM;0;0;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";DIALYSE;0;0;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";FTN;1767852.1555;1767841.0601;1615045.7035;1615034.6081;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";CCAM;1152312.83;945051.68912;1044012.08;851696.86064;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";SE;41809.126095;38124.267771;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";NGAP;1540966.7175;1270435.2977;1485058.6275;1223935.7057;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";DMI;0;0;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";MED;0;0;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";INNOVATION;0;0;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";URGENCE;1235549.88;1235549.8486;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";ATU;28245.634575;23096.917057;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";FFM;0;0;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";DIALYSE;0;0;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";FTN;1220119.91;1220101.2651;1171825.72;1171825.6811;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";CCAM;1039701.34;839288.49457;948411.92;761244.25457;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";SE;57024.956814;50199.366917;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";NGAP;1083195.501;877751.52375;1058624.211;857586.35175;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";DMI;0;0;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";MED;0;0;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";INNOVATION;0;0;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:47";="590782165";URGENCE;1203805.54;1203805.5361;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";ATU;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";FFM;41.772462;33.4179696;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";DIALYSE;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";FTN;389899.47;389899.29324;389792.49;389792.31324;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";CCAM;158932.63;137882.5475;71540.73;56318.5175;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";SE;64138.029124;57521.688571;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";NGAP;576383.99;454282.202;579779.99;457690.202;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";DMI;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";MED;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";INNOVATION;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:02";="590052056";URGENCE;0;0;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";ATU;104956.44552;86983.417133;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";FFM;0;0;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";DIALYSE;0;0;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";FTN;1652003.7915;1652002.7046;1578373.7175;1578372.6306;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";CCAM;3108058.86;2774343.19;2603300.82;2314892.8504;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";SE;383114.4888;363206.89259;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";NGAP;4262027.0805;3720622.2728;4158450.8105;3629658.4508;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";DMI;71136.975644;71134.28308;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";MED;0;0;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";INNOVATION;0;0;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:24";="620100685";URGENCE;1609330.76;1609330.7404;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";ATU;34762.206298;29456.541918;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";FFM;0;0;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";DIALYSE;0;0;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";FTN;6185147.1;6185127.0554;6080265.175;6080245.1304;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";CCAM;3921432.8;3509866.821;3615183.99;3222791.696;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";SE;293998.91989;280073.09099;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";NGAP;3957403.7535;3433624.1062;3882537.6335;3368480.3362;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";DMI;0;0;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";MED;0;0;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";INNOVATION;0;0;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:25";="620103440";URGENCE;1899633.38;1899633.3318;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";ATU;86032.143825;76198.925931;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";FFM;0;0;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";DIALYSE;0;0;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";FTN;513002.24;512860.80213;513002.24;512860.80213;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";CCAM;2289068.22;1958819.6606;2065686.66;1760321.9386;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";SE;141181.55622;127386.48833;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";NGAP;2633150.2335;2207194.2668;2505814.8335;2091565.695;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";DMI;19885.66;19885.66;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";MED;0;0;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";INNOVATION;0;0;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:29";="600100721";URGENCE;3165842.68;3165842.6741;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";ATU;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";FFM;20.886231;20.886231;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";DIALYSE;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";FTN;2617003.038;2617002.2425;2615936.1745;2615935.379;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";CCAM;1694041.18;1637631.2335;1650756.3;1594634.6455;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";SE;30756.925728;30525.784197;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";NGAP;1286383.665;1250651.5666;1283727.465;1248014.6066;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";DMI;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";MED;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";INNOVATION;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:34";="590000188";URGENCE;0;0;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";ATU;3240.706959;2708.9897334;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";FFM;0;0;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";DIALYSE;0;0;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";FTN;375721.383;375720.98108;181055.24;181054.84738;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";CCAM;1810265.85;1590156.0492;1693570.39;1476760.9872;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";SE;100015.16788;97081.736273;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";NGAP;1895039.33;1656065.459;1886887.43;1649157.995;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";DMI;0;0;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";MED;0;0;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";INNOVATION;0;0;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:26";="590783239";URGENCE;2183025.08;2183025.0408;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";ATU;52560.001449;43009.148288;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";FFM;0;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";DIALYSE;0;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";FTN;3789501.348;3789499.3046;3518660.6405;3518658.6622;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";CCAM;6944942.06;6187736.1511;6375267.84;5669702.6267;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";SE;226127.11238;211285.3675;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";NGAP;4180093.091;3472184.2675;4147411.631;3444940.0935;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";DMI;0;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";MED;0;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";INNOVATION;0;0;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:43";="590782215";URGENCE;3606627.45;3606627.2461;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";ATU;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";FFM;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";DIALYSE;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";FTN;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";CCAM;19077.48;16545.858;19077.48;16545.858;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";SE;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";NGAP;24812.66;21793.33;24812.66;21793.33;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";DMI;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";MED;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";INNOVATION;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:51";="020000071";URGENCE;0;0;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";ATU;46165.931583;37373.721376;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";FFM;0;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";DIALYSE;0;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";FTN;1407777.934;1407773.7708;1163378.344;1163374.2101;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";CCAM;2266820.51;1911598.551;2003189.92;1670515.8587;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";SE;213868.63627;199007.64601;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";NGAP;3376702.049;2736907.192;3272716.809;2650136.528;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";DMI;0;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";MED;0;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";INNOVATION;0;0;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:16";="590781415";URGENCE;2489982.46;2489982.3776;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";ATU;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";FFM;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";DIALYSE;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";FTN;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";CCAM;73650.95;57072.43;73650.95;57072.43;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";SE;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";NGAP;58507.7;45794.708;58507.7;45794.708;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";DMI;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";MED;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";INNOVATION;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:08";="620100677";URGENCE;0;0;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";ATU;113.981756;91.1854048;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";FFM;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";DIALYSE;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";FTN;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";CCAM;89839.01;70521.172;89665.53;70382.388;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";SE;45.525022;36.4200176;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";NGAP;244180.415;192716.2455;244070.415;192628.2455;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";DMI;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";MED;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";INNOVATION;0;0;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:15";="590781621";URGENCE;304860.32;304860.30431;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";ATU;20639.204217;17105.696648;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";FFM;0;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";DIALYSE;0;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";FTN;1183973.014;1183971.752;1124758.3215;1124757.0595;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";CCAM;1271902.6;1062647.575;1211701.06;1008435.393;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";SE;37681.719112;35003.987774;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";NGAP;1012966.534;837300.37982;980017.284;809273.79182;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";DMI;0;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";MED;0;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";INNOVATION;0;0;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:17";="020004404";URGENCE;1118856.74;1118856.7263;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";ATU;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";FFM;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";DIALYSE;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";FTN;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";CCAM;3663.77;3086.747;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";SE;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";NGAP;4820;4109;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";DMI;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";MED;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";INNOVATION;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:53";="800000135";URGENCE;0;0;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";ATU;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";FFM;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";DIALYSE;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";FTN;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";CCAM;151030.31;113544.7135;151030.31;113544.7135;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";SE;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";NGAP;112645.78;83999.7145;112645.78;83999.7145;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";DMI;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";MED;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";INNOVATION;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:55";="590781795";URGENCE;0;0;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";ATU;0;0;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";FFM;0;0;0;0;2023.7;X590781811;31AUG23;14:29:25
