"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;dstot0;dstot1;dstot2;dstots2;duree;pct0;pct1;pct2;pcts2;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:07:40";="800000028";12C051;2;0;1;0;3;66.666666667;0;33.333333333;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:40";="800000028";19C021;1;0;0;1;2;50;0;0;50;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";05C201;1;0;0;0;1;100;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";06C091;1;30;15;3;49;2.0408163265;61.224489796;30.612244898;6.1224489796;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";06C151;1;2;1;0;4;25;50;25;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";07C131;4;7;14;9;34;11.764705882;20.588235294;41.176470588;26.470588235;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";08C331;1;1;0;1;3;33.333333333;33.333333333;0;33.333333333;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";08C531;2;0;0;1;3;66.666666667;0;0;33.333333333;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";09C331;1;0;1;0;2;50;0;50;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";10C051;2;0;0;0;2;100;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";12C051;1;1;0;0;2;50;50;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";13C031;9;6;8;6;29;31.034482759;20.689655172;27.586206897;20.689655172;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:26";="590783239";25C021;1;0;0;0;1;100;0;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";03C261;3;4;0;0;7;42.857142857;57.142857143;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";05C111;1;0;1;4;6;16.666666667;0;16.666666667;66.666666667;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";08C241;3;35;9;11;58;5.1724137931;60.344827586;15.517241379;18.965517241;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";08C311;2;6;2;1;11;18.181818182;54.545454545;18.181818182;9.0909090909;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";08C331;4;1;3;0;8;50;12.5;37.5;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";08C481;4;38;10;5;57;7.0175438596;66.666666667;17.543859649;8.7719298246;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";08C531;1;2;1;6;10;10;20;10;60;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";09C211;1;53;8;1;63;1.5873015873;84.126984127;12.698412698;1.5873015873;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";09C331;1;1;0;0;2;50;50;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";10C101;2;8;14;9;33;6.0606060606;24.242424242;42.424242424;27.272727273;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";12C051;1;0;0;0;1;100;0;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";13C051;1;0;0;3;4;25;0;0;75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:18";="020000063";13C181;1;0;0;1;2;50;0;0;50;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";06C151;8;7;0;1;16;50;43.75;0;6.25;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";09C191;1;13;48;73;135;0.7407407407;9.6296296296;35.555555556;54.074074074;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";09C211;114;41;20;15;190;60;21.578947368;10.526315789;7.8947368421;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";09C331;3;0;0;0;3;100;0;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";12C111;4;0;0;2;6;66.666666667;0;0;33.333333333;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";13C031;2;2;2;2;8;25;25;25;25;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";13C051;42;4;1;0;47;89.361702128;8.5106382979;2.1276595745;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";13C141;23;21;5;7;56;41.071428571;37.5;8.9285714286;12.5;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:51";="590000188";17C071;3;3;0;1;7;42.857142857;42.857142857;0;14.285714286;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";06C041;1;0;0;14;15;6.6666666667;0;0;93.333333333;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";06C131;1;1;1;1;4;25;25;25;25;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";06C151;3;0;2;0;5;60;0;40;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";09C171;1;0;1;0;2;50;0;50;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";13C031;3;1;11;28;43;6.976744186;2.3255813953;25.581395349;65.11627907;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";13C051;2;0;0;0;2;100;0;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";13C151;1;1;1;1;4;25;25;25;25;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:08";="620103432";13C181;1;0;0;0;1;100;0;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";06C091;1;12;28;2;43;2.3255813953;27.906976744;65.11627907;4.6511627907;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";06C151;2;0;0;0;2;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";07C071;1;0;1;0;2;50;0;50;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";07C101;1;0;0;0;1;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";07C131;1;3;4;1;9;11.111111111;33.333333333;44.444444444;11.111111111;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";08C271;1;0;3;5;9;11.111111111;0;33.333333333;55.555555556;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";08C311;3;1;2;1;7;42.857142857;14.285714286;28.571428571;14.285714286;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";08C331;4;0;0;0;4;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";09C211;1;0;0;0;1;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";09C271;4;0;0;0;4;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:35";="590782637";12C051;1;0;0;0;1;100;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";07C131;4;0;0;0;4;100;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";08C241;2;1;2;2;7;28.571428571;14.285714286;28.571428571;28.571428571;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";08C311;4;1;3;1;9;44.444444444;11.111111111;33.333333333;11.111111111;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";08C331;1;0;0;1;2;50;0;0;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";09C271;2;0;0;1;3;66.666666667;0;0;33.333333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";11C061;1;0;0;0;1;100;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:21";="590781803";13C051;1;0;0;0;1;100;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";06C151;3;1;1;1;6;50;16.666666667;16.666666667;16.666666667;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";07C071;1;0;0;0;1;100;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";07C131;2;6;5;3;16;12.5;37.5;31.25;18.75;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";08C241;4;1;7;15;27;14.814814815;3.7037037037;25.925925926;55.555555556;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";08C251;1;2;3;4;10;10;20;30;40;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";08C311;1;2;2;0;5;20;40;40;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";08C331;3;0;1;0;4;75;0;25;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";10C051;1;0;0;0;1;100;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";12C051;2;0;0;0;2;100;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:46";="590780227";13C051;3;1;0;0;4;75;25;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";01C091;3;5;0;10;18;16.666666667;27.777777778;0;55.555555556;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";03C181;1;6;13;1;21;4.7619047619;28.571428571;61.904761905;4.7619047619;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";03C261;1;1;1;1;4;25;25;25;25;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";04C031;2;1;0;2;5;40;20;0;40;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C041;4;3;1;30;38;10.526315789;7.8947368421;2.6315789474;78.947368421;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C071;3;4;4;10;21;14.285714286;19.047619048;19.047619048;47.619047619;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C081;1;2;7;13;23;4.347826087;8.6956521739;30.434782609;56.52173913;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C091;1;26;35;4;66;1.5151515152;39.393939394;53.03030303;6.0606060606;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C151;7;2;6;3;18;38.888888889;11.111111111;33.333333333;16.666666667;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";06C221;1;2;12;8;23;4.347826087;8.6956521739;52.173913043;34.782608696;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";07C121;2;2;1;3;8;25;25;12.5;37.5;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";07C131;2;5;16;7;30;6.6666666667;16.666666667;53.333333333;23.333333333;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C041;2;0;3;2;7;28.571428571;0;42.857142857;28.571428571;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C251;1;9;15;4;29;3.4482758621;31.034482759;51.724137931;13.793103448;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C311;4;13;8;5;30;13.333333333;43.333333333;26.666666667;16.666666667;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C331;14;9;5;2;30;46.666666667;30;16.666666667;6.6666666667;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C481;1;39;179;46;265;0.3773584906;14.716981132;67.547169811;17.358490566;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";08C501;1;6;6;3;16;6.25;37.5;37.5;18.75;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";09C091;7;2;0;3;12;58.333333333;16.666666667;0;25;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";09C211;3;56;71;28;158;1.8987341772;35.443037975;44.936708861;17.721518987;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";09C271;5;0;2;3;10;50;0;20;30;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";10C101;1;5;21;37;64;1.5625;7.8125;32.8125;57.8125;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";10C111;1;7;5;4;17;5.8823529412;41.176470588;29.411764706;23.529411765;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";10C131;1;27;41;14;83;1.2048192771;32.530120482;49.397590361;16.86746988;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";11C031;1;1;3;10;15;6.6666666667;6.6666666667;20;66.666666667;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";11C061;3;4;0;0;7;42.857142857;57.142857143;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";12C051;4;0;1;1;6;66.666666667;0;16.666666667;16.666666667;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";12C101;2;2;2;0;6;33.333333333;33.333333333;33.333333333;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";13C031;1;16;25;22;64;1.5625;25;39.0625;34.375;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";13C051;3;3;1;2;9;33.333333333;33.333333333;11.111111111;22.222222222;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";17C071;1;2;4;13;20;5;10;20;65;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";22C031;1;0;1;0;2;50;0;50;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:29";="800000044";25C021;1;0;0;0;1;100;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";04C031;1;0;0;0;1;100;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";06C081;1;2;3;6;12;8.3333333333;16.666666667;25;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";06C091;2;11;28;7;48;4.1666666667;22.916666667;58.333333333;14.583333333;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";06C221;1;3;3;0;7;14.285714286;42.857142857;42.857142857;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";08C331;3;5;1;0;9;33.333333333;55.555555556;11.111111111;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";09C091;1;0;0;0;1;100;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";09C271;1;0;0;0;1;100;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";13C031;1;21;17;7;46;2.1739130435;45.652173913;36.956521739;15.217391304;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";17C071;1;1;0;0;2;50;50;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:53";="590781902";25C021;1;0;0;0;1;100;0;0;0;2023.7;X590781902;07SEP23;20:00:41
