"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";K;1;0;70;0;6;539;0;0;77;539;616;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";M;20;3;18;1;1;1031;0;0;39;1035;1074;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";Z;0;0;11;0;0;1671;0;0;11;1671;1682;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";K;0;1;2;2;0;2;0;0;2;5;7;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";M;49;4;3;0;0;121;0;0;52;125;177;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";Z;8;1;0;0;0;33;0;0;8;34;42;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";C;16;0;530;0;8;3356;0;0;554;3356;3910;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";K;5;0;205;0;1;1465;0;0;211;1465;1676;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";M;42;3;377;11;15;8581;0;0;434;8595;9029;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";Z;3;0;17;2;2;6248;0;0;22;6250;6272;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";C;14;73;69;221;216;2536;0;0;299;2830;3129;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";K;4;5;22;30;183;1522;0;0;209;1557;1766;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";M;58;67;291;143;466;10310;0;1;815;10521;11336;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";Z;3;4;1;204;15;13825;0;0;19;14033;14052;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:29";="600101984";C;32;0;482;2;20;3132;0;0;534;3134;3668;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:29";="600101984";K;26;0;287;0;34;2141;0;0;347;2141;2488;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:29";="600101984";M;110;0;532;7;42;8868;0;0;684;8875;9559;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:29";="600101984";Z;3;0;2;0;10;16706;0;0;15;16706;16721;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:57";="800000028";C;1;0;0;0;324;1902;0;0;325;1902;2227;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:57";="800000028";K;0;0;0;0;114;719;0;0;114;719;833;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:57";="800000028";M;10;2;0;3;542;7945;0;0;552;7950;8502;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:57";="800000028";Z;2;0;0;1;2;4191;0;0;4;4192;4196;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";C;1;0;491;2717;0;1;0;0;492;2718;3210;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";K;2;0;169;1379;0;0;0;0;171;1379;1550;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";M;98;7;654;10154;0;8;0;0;752;10169;10921;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";Z;1;0;18;11856;0;2;0;0;19;11858;11877;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";K;0;0;60;4;4;695;0;0;64;699;763;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";M;1;1;316;57;27;1633;0;0;344;1691;2035;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";Z;0;0;22;0;0;1851;0;0;22;1851;1873;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";C;42;0;894;7;14;5368;0;0;950;5375;6325;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";K;24;4;496;18;0;3278;0;0;520;3300;3820;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";M;184;1;518;47;0;9518;0;0;702;9566;10268;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";Z;3;0;0;12;0;24665;0;0;3;24677;24680;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";C;4;67;194;1751;0;23;0;0;198;1841;2039;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";K;4;36;155;1000;0;64;0;0;159;1100;1259;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";M;50;331;284;2302;0;555;0;0;334;3188;3522;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";Z;34;73;25;50;0;42312;0;0;59;42435;42494;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:24";="620103432";C;12;21;74;1036;0;636;0;0;86;1693;1779;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:24";="620103432";K;0;3;94;1213;0;94;0;0;94;1310;1404;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:24";="620103432";M;46;48;88;577;0;5480;0;0;134;6105;6239;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:24";="620103432";Z;0;47;2;621;0;1844;0;0;2;2512;2514;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";C;22;0;287;8;0;2415;0;0;309;2423;2732;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";K;2;0;51;3;0;564;0;0;53;567;620;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";M;74;5;229;15;0;6864;0;0;303;6884;7187;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";Z;0;0;0;5;0;2243;0;0;0;2248;2248;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";C;42;5;76;5;24;1567;0;0;142;1577;1719;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";K;8;0;36;1;5;548;0;0;49;549;598;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";M;85;10;135;22;232;8741;0;0;452;8773;9225;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";Z;0;0;0;0;0;1747;0;0;0;1747;1747;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:03";="590780227";C;5;0;293;8;0;2596;0;0;298;2604;2902;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:03";="590780227";K;1;2;139;1;0;1549;0;0;140;1552;1692;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:03";="590780227";M;74;8;232;15;0;6578;0;0;306;6601;6907;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:03";="590780227";Z;0;1;0;26;0;2812;0;0;0;2839;2839;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";C;44;138;1547;5558;614;5917;0;0;2205;11613;13818;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";K;13;24;642;2145;66;2384;0;0;721;4553;5274;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";M;111;257;959;3264;277;16660;0;0;1347;20181;21528;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";Z;1;5;5;36;4;38893;0;0;10;38934;38944;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";C;5;11;354;2462;0;330;0;0;359;2803;3162;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";K;0;5;189;1346;0;27;0;0;189;1378;1567;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";M;30;55;527;7086;0;2460;0;0;557;9601;10158;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";Z;1;5;90;3112;0;815;0;0;91;3932;4023;2023.7;X590781902;07SEP23;20:00:41
