"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;effh;sdstoth;dmsh;dms;nbjth;delta;diff;signe;absdiff;x;periode;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11M19Z;13;83;6.3846153846;3.1418454275;40.843990557;-42.15600944;-3.242769957;-;3.2427699571;1;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";06C043;12;198;16.5;13.385576004;160.62691205;-37.37308795;-3.114423996;-;3.1144239962;2;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11M044;14;216;15.428571429;13.022840038;182.31976053;-33.68023947;-2.405731391;-;2.4057313908;3;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";08C481;11;65;5.9090909091;3.6603378128;40.263715941;-24.73628406;-2.248753096;-;2.2487530962;4;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11C131;15;60;4;1.9476425053;29.214637579;-30.78536242;-2.052357495;-;2.0523574947;5;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";04M253;24;228;9.5;7.8272980501;187.8551532;-40.1448468;-1.67270195;-;1.6727019499;6;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11M043;10;104;10.4;8.9729171584;89.729171584;-14.27082842;-1.427082842;-;1.4270828416;7;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";08C472;10;100;10;8.6361771243;86.361771243;-13.63822876;-1.363822876;-;1.3638228757;8;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";01M34Z;11;118;10.727272727;9.4065644144;103.47220856;-14.52779144;-1.320708313;-;1.3207083128;9;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";06C044;16;307;19.1875;26.155659249;418.49054798;111.49054798;6.9681592486;+;6.9681592486;0;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11K023;10;122;12.2;15.55393586;155.5393586;33.539358601;3.3539358601;+;3.3539358601;1;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";01M304;17;343;20.176470588;23.370096225;397.29163583;54.291635825;3.1936256368;+;3.1936256368;2;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";05K063;11;99;9;11.901770132;130.91947145;31.919471454;2.9017701321;+;2.9017701321;3;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";23Z02Z;81;1100;13.580246914;16.437407068;1331.4299725;231.42997251;2.8571601545;+;2.8571601545;4;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11M044;45;499;11.088888889;13.940818703;627.33684165;128.33684165;2.8519298145;+;2.8519298145;5;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";04M133;10;97;9.7;12.516815489;125.16815489;28.168154886;2.8168154886;+;2.8168154886;6;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";04M103;16;137;8.5625;11.352230279;181.63568446;44.635684465;2.7897302791;+;2.7897302791;7;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";23M062;27;115;4.2592592593;6.6978616684;180.84226505;65.842265048;2.4386024092;+;2.4386024092;8;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";20Z043;26;322;12.384615385;14.732936647;383.05635282;61.056352818;2.3483212622;+;2.3483212622;9;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";15M08B;10;200;20;13.581853096;135.81853096;-64.18146904;-6.418146904;-;6.4181469035;0;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";12C111;16;118;7.375;3.0512281836;48.819650937;-69.18034906;-4.323771816;-;4.3237718164;1;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";18M043;10;137;13.7;9.9128660586;99.128660586;-37.87133941;-3.787133941;-;3.7871339414;2;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11C022;10;101;10.1;6.9402228977;69.402228977;-31.59777102;-3.159777102;-;3.1597771023;3;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";08C493;12;185;15.416666667;12.32812392;147.93748703;-37.06251297;-3.088542747;-;3.0885427472;4;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";04M132;10;99;9.9;6.8944899073;68.944899073;-30.05510093;-3.005510093;-;3.0055100927;5;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";01M263;12;212;17.666666667;14.670485316;176.04582379;-35.95417621;-2.996181351;-;2.9961813511;6;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";01M192;12;125;10.416666667;7.5237006237;90.284407484;-34.71559252;-2.892966043;-;2.892966043;7;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";11M19Z;35;213;6.0857142857;3.3845713195;118.45999618;-94.54000382;-2.701142966;-;2.7011429663;8;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:13";="620103440";04M072;24;236;9.8333333333;7.4127618625;177.9062847;-58.0937153;-2.420571471;-;2.4205714709;9;1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z051;23;11;0.4782608696;0.7126972791;16.392037418;5.3920374183;0.2344364095;+;0.2344364095;0;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z041;26;236;9.0769230769;9.1125407166;236.92605863;0.9260586319;0.0356176397;+;0.0356176397;1;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";04M133;18;232;12.888888889;12.372875126;222.71175227;-9.288247726;-0.516013763;-;0.5160137625;0;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";23M20T;12;5;0.4166666667;0.2768325139;3.321990167;-1.678009833;-0.139834153;-;0.1398341528;1;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";04M073;21;236;11.238095238;12.277255247;257.82236019;21.822360191;1.0391600091;+;1.0391600091;0;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";11M044;12;155;12.916666667;13.940818703;167.28982444;12.28982444;1.0241520367;+;1.0241520367;1;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";23Z02Z;23;356;15.47826087;16.437407068;378.06036257;22.060362566;0.9591461985;+;0.9591461985;2;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z042;30;331;11.033333333;11.582899796;347.48699389;16.486993893;0.5495664631;+;0.5495664631;3;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";04M053;20;227;11.35;11.587128312;231.74256623;4.7425662327;0.2371283116;+;0.2371283116;4;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z051;53;26;0.4905660377;0.6766962683;35.864902219;9.8649022193;0.1861302306;+;0.1861302306;5;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";21M11T;19;11;0.5789473684;0.6308436325;11.986029017;0.9860290167;0.051896264;+;0.051896264;6;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";01M201;17;10;0.5882352941;0.6395634981;10.872579468;0.8725794681;0.051328204;+;0.051328204;7;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";06M12T;16;8;0.5;0.5065292677;8.1044682828;0.1044682828;0.0065292677;+;0.0065292677;8;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";04M132;10;104;10.4;6.8944899073;68.944899073;-35.05510093;-3.505510093;-;3.5055100927;0;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";04M052;12;130;10.833333333;7.3540929311;88.249115174;-41.75088483;-3.479240402;-;3.4792404022;1;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z041;44;523;11.886363636;9.2859775507;408.58301223;-114.4169878;-2.600386086;-;2.6003860857;2;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";05M092;19;201;10.578947368;8.0701179821;153.33224166;-47.66775834;-2.508829386;-;2.5088293863;3;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";23M20T;23;18;0.7826086957;0.2574629223;5.9216472139;-12.07835279;-0.525145773;-;0.5251457733;4;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";20Z021;12;137;11.416666667;11.022382094;132.26858513;-4.731414868;-0.394284572;-;0.3942845723;5;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";05M093;29;366;12.620689655;12.34918876;358.12647404;-7.873525958;-0.271500895;-;0.2715008951;6;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";23M06T;26;7;0.2692307692;0.1639282471;4.2621344253;-2.737865575;-0.105302522;-;0.1053025221;7;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";05M13T;13;6;0.4615384615;0.3690682683;4.797887488;-1.202112512;-0.092470193;-;0.0924701932;8;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:17";="800000085";21M10T;23;18;0.7826086957;0.7472693563;17.187195196;-0.812804804;-0.035339339;-;0.0353393393;9;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";03C254;10;162;16.2;29.398734177;293.98734177;131.98734177;13.198734177;+;13.198734177;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05C104;10;147;14.7;26.408172851;264.08172851;117.08172851;11.708172851;+;11.708172851;1;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";08C613;25;258;10.32;17.040763226;426.01908066;168.01908066;6.7207632264;+;6.7207632264;2;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11M064;11;134;12.181818182;16.879254747;185.67180222;51.671802221;4.6974365656;+;4.6974365656;3;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17M154;22;440;20;24.57369403;540.62126866;100.62126866;4.5736940299;+;4.5736940299;4;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17M094;19;527;27.736842105;31.975277338;607.53026941;80.530269414;4.2384352323;+;4.2384352323;5;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11M063;20;154;7.7;11.698864275;233.97728551;79.977285505;3.9988642753;+;3.9988642753;6;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";20Z021;17;119;7;10.986899563;186.77729258;67.777292576;3.9868995633;+;3.9868995633;7;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";06C041;27;36;1.3333333333;4.9820879121;134.51637363;98.516373626;3.6487545788;+;3.6487545788;8;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";23Z02Z;37;457;12.351351351;15.896628806;588.17526583;131.17526583;3.5452774548;+;3.5452774548;9;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";04M254;12;277;23.083333333;13.166666667;158;-119;-9.916666667;-;9.9166666667;0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";06M022;10;138;13.8;4.0531075304;40.531075304;-97.4689247;-9.74689247;-;9.7468924696;1;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";06C044;13;416;32;25.303792981;328.94930876;-87.05069124;-6.696207019;-;6.6962070188;2;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";14C08C;19;318;16.736842105;10.615895458;201.70201371;-116.2979863;-6.120946647;-;6.1209466468;3;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";01M34Z;19;287;15.105263158;9.4065644144;178.72472387;-108.2752761;-5.698698743;-;5.6986987435;4;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05K213;12;204;17;11.667590028;140.01108033;-63.98891967;-5.332409972;-;5.3324099723;5;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";01M083;11;227;20.636363636;15.662753223;172.29028545;-54.70971455;-4.973610414;-;4.9736104135;6;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05C063;13;258;19.846153846;14.945838838;194.29590489;-63.70409511;-4.900315009;-;4.9003150086;7;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";11M043;10;138;13.8;8.9729171584;89.729171584;-48.27082842;-4.827082842;-;4.8270828416;8;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";08C522;16;188;11.75;6.965163381;111.4426141;-76.5573859;-4.784836619;-;4.784836619;9;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";15M12A;10;136;13.6;27.340924776;273.40924776;137.40924776;13.740924776;+;13.740924776;0;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17M054;12;113;9.4166666667;22.724829352;272.69795222;159.69795222;13.308162685;+;13.308162685;1;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";01M084;26;304;11.692307692;24.176843775;628.59793814;324.59793814;12.484536082;+;12.484536082;2;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";03C254;26;461;17.730769231;29.026485326;754.68861847;293.68861847;11.295716095;+;11.295716095;3;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05C124;11;195;17.727272727;28.838550247;317.22405272;122.22405272;11.11127752;+;11.11127752;4;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";03M074;13;171;13.153846154;23.454545455;304.90909091;133.90909091;10.300699301;+;10.300699301;5;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05M103;10;50;5;14.840707965;148.40707965;98.407079646;9.8407079646;+;9.8407079646;6;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";21M153;11;91;8.2727272727;16.115384615;177.26923077;86.269230769;7.8426573427;+;7.8426573427;7;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";08C614;20;411;20.55;28.305869074;566.11738149;155.11738149;7.7558690745;+;7.7558690745;8;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";17M094;41;993;24.219512195;31.899631676;1307.8848987;314.88489871;7.6801194808;+;7.6801194808;9;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";15C04B;18;985;54.722222222;26.541899441;477.75418994;-507.2458101;-28.18032278;-;28.180322781;0;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";15C02B;10;758;75.8;60.507109005;605.07109005;-152.92891;-15.292891;-;15.292890995;1;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";01M184;11;430;39.090909091;25.321794872;278.53974359;-151.4602564;-13.76911422;-;13.769114219;2;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";22C024;12;681;56.75;44.136363636;529.63636364;-151.3636364;-12.61363636;-;12.613636364;3;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";10M073;13;293;22.538461538;11.639408867;151.31231527;-141.6876847;-10.89905267;-;10.899052671;4;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";26C023;10;299;29.9;19.486848891;194.86848891;-104.1315111;-10.41315111;-;10.413151109;5;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";19M123;22;983;44.681818182;35.21741453;774.78311966;-208.2168803;-9.464403652;-;9.4644036519;6;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";04M204;10;249;24.9;17.385984123;173.85984123;-75.14015877;-7.514015877;-;7.5140158774;7;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05C023;11;282;25.636363636;18.388888889;202.27777778;-79.72222222;-7.247474747;-;7.2474747475;8;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:16";="590780193";05C024;10;381;38.1;31.272623139;312.72623139;-68.27376861;-6.827376861;-;6.8273768614;9;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M133;13;132;10.153846154;12.372875126;160.84737664;28.847376642;2.2190289725;+;2.2190289725;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M072;10;54;5.4;6.883472164;68.83472164;14.83472164;1.483472164;+;1.483472164;1;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";20Z041;10;78;7.8;9.1125407166;91.125407166;13.125407166;1.3125407166;+;1.3125407166;2;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M032;10;54;5.4;6.0662168675;60.662168675;6.6621686747;0.6662168675;+;0.6662168675;3;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";05M13T;37;9;0.2432432432;0.370134405;13.694972984;4.6949729842;0.1268911617;+;0.1268911617;4;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M12T;28;13;0.4642857143;0.5066675704;14.18669197;1.1866919701;0.0423818561;+;0.0423818561;5;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";14C08A;16;80;5;5.0198798019;80.31807683;0.3180768303;0.0198798019;+;0.0198798019;6;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";14Z08Z;32;0;0;0.0181384283;0.5804297071;0.5804297071;0.0181384283;+;0.0181384283;7;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";01M303;10;196;19.6;13.599006775;135.99006775;-60.00993225;-6.000993225;-;6.0009932254;0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M073;24;354;14.75;11.571388852;277.71333244;-76.28666756;-3.178611148;-;3.1786111482;1;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M052;21;205;9.7619047619;7.3127074917;153.56685733;-51.43314267;-2.44919727;-;2.4491972702;2;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M031;21;103;4.9047619048;2.9785104384;62.548719206;-40.45128079;-1.926251466;-;1.9262514664;3;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M053;21;258;12.285714286;11.391249408;239.21623756;-18.78376244;-0.894464878;-;0.894464878;4;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";14Z14A;36;150;4.1666666667;3.4170479702;123.01372693;-26.98627307;-0.749618696;-;0.7496186965;5;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";23M20Z;19;100;5.2631578947;4.6711616763;88.75207185;-11.24792815;-0.591996218;-;0.5919962184;6;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";14M03A;11;29;2.6363636364;2.1299341314;23.429275446;-5.570724554;-0.506429505;-;0.5064295049;7;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M03T;14;14;1;0.6383847415;8.9373863806;-5.062613619;-0.361615259;-;0.3616152585;8;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M18T;17;15;0.8823529412;0.6025965596;10.244141512;-4.755858488;-0.279756382;-;0.2797563816;9;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M083;14;93;6.6428571429;11.894271076;166.51979506;73.519795063;5.2514139331;+;5.2514139331;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M103;13;103;7.9230769231;11.352230279;147.57899363;44.578993628;3.429153356;+;3.429153356;1;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M174;10;122;12.2;15.4133829;154.133829;32.133828996;3.2133828996;+;3.2133828996;2;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";04M093;16;193;12.0625;14.817315524;237.07704838;44.077048379;2.7548155237;+;2.7548155237;3;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";09M053;18;154;8.5555555556;11.306101695;203.50983051;49.509830508;2.7505461394;+;2.7505461394;4;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";14C08B;12;63;5.25;7.4763939764;89.716727717;26.716727717;2.2263939764;+;2.2263939764;5;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";01M303;11;133;12.090909091;14.250264333;156.75290766;23.75290766;2.1593552418;+;2.1593552418;6;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";20Z041;17;124;7.2941176471;9.2859775507;157.86161836;33.861618362;1.9918599036;+;1.9918599036;7;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";01M304;10;215;21.5;23.370096225;233.70096225;18.70096225;1.870096225;+;1.870096225;8;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";16M113;12;118;9.8333333333;11.37517175;136.50206101;18.502061006;1.5418384171;+;1.5418384171;9;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";05M094;18;574;31.888888889;18.190425743;327.42766338;-246.5723366;-13.69846315;-;13.698463146;0;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";10M13Z;15;107;7.1333333333;3.1918842403;47.878263605;-59.1217364;-3.941449093;-;3.941449093;1;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M042;12;99;8.25;6.4374913471;77.249896165;-21.75010383;-1.812508653;-;1.8125086529;2;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";06M032;12;95;7.9166666667;6.260777009;75.129324109;-19.87067589;-1.655889658;-;1.6558896576;3;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";23M20Z;41;255;6.2195121951;4.596530832;188.45776411;-66.54223589;-1.622981363;-;1.6229813631;4;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";11M062;10;84;8.4;6.8184678926;68.184678926;-15.81532107;-1.581532107;-;1.5815321074;5;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:47";="020004404";16M112;18;153;8.5;7.0099133831;126.1784409;-26.8215591;-1.490086617;-;1.4900866169;6;1;2023.7;X020004404;31AUG23;12:24:34
