"champ";"statut";"annee";"periode";"date du resultat";"ipe";modesh;COUNT;PERCENT;count2;percent2;evol;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";71;477;1.018338635;459;0.9806225565;3.846136136;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";72;131;0.2796695203;168;0.3589206743;-22.08040931;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";73;3;0.0064046455;4;0.0085457303;-25.05443949;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";74;372;0.7941760424;353;0.7541607025;5.305943384;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";8;44888;95.830575778;44786;95.682269746;0.1549984465;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";87;4;0.0085395273;9;0.0192278933;-55.58781599;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:09";="620103440";9;499;1.0653060353;539;1.1515371632;-7.488349546;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";62;159;10.585885486;56;3.9772727273;166.15940651;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";63;3;0.1997336884;3;0.2130681818;-6.258322237;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";71;130;8.655126498;178;12.642045455;-31.53697691;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";72;16;1.0652463382;64;4.5454545455;-76.56458056;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";73;3;0.1997336884;7;0.4971590909;-59.82499524;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";74;30;1.9973368842;6;0.4261363636;368.70838881;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";76;31;2.0639147803;21;1.4914772727;38.380571936;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";8;1043;69.440745672;982;69.744318182;-0.435264861;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";87;5;0.3328894807;12;0.8522727273;-60.9409676;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:15";="800000085";9;82;5.4593874834;79;5.6107954545;-2.698511689;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";01;1128;0.848164941;818;0.6146771067;37.985445012;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";02;3;0.0022557578;2;0.001502878;50.095869707;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";03;1;0.0007519193;;0;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";62;324;0.2436218448;587;0.4410946963;-44.76881115;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";63;31;0.0233094975;26;0.0195374141;19.306973357;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";64;304;0.2285834593;582;0.4373375013;-47.73293884;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";66;94;0.0706804118;155;0.1164730459;-39.31607848;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";71;8977;6.7499793222;9969;7.4910954478;-9.893294388;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";72;1780;1.3384163076;1534;1.1527074347;16.110668439;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";73;124;0.09323799;111;0.0834097296;11.783110172;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";74;1061;0.7977863497;1126;0.8461203204;-5.712422878;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";76;119;0.0894783936;26;0.0195374141;357.98483321;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";8;117837;88.603911484;116893;87.837959693;0.8720054449;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";87;7;0.0052634349;8;0.006011512;-12.444076;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:46";="590780193";9;1203;0.9045588866;1241;0.9325358061;-3.000090648;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";71;287;3.1127982646;291;3.2681940701;-4.754791243;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";72;359;3.8937093275;342;3.8409703504;1.3730638962;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";73;1;0.010845987;;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";74;45;0.4880694143;124;1.3926325247;-64.95346722;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";8;8342;90.477223427;7952;89.308176101;1.3090036968;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:43";="020004404";9;186;2.0173535792;195;2.1900269542;-7.884531954;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";01;;0;2;0.0140203295;-100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";62;178;1.255909123;181;1.2688398177;-1.019095915;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";63;24;0.1693360615;18;0.1261829653;34.198828759;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";64;184;1.2982431384;294;2.0609884332;-37.00871303;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";71;343;2.420094546;351;2.4605678233;-1.644875504;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";72;434;3.0621604459;434;3.0424114967;0.6491215692;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";74;15;0.1058350385;32;0.2243252716;-52.82072426;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";76;86;0.6067875538;84;0.5888538381;3.0455292256;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";8;12250;86.43194807;12169;85.306694707;1.31906806;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";87;324;2.2860368306;349;2.4465474939;-6.560700893;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:18";="590781605";9;335;2.3636491921;351;2.4605678233;-3.938872576;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";62;78;56.52173913;18;23.684210526;138.647343;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";71;2;1.4492753623;1;1.3157894737;10.144927536;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";72;;0;1;1.3157894737;-100;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";74;3;2.1739130435;1;1.3157894737;65.217391304;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";8;52;37.68115942;50;65.789473684;-42.72463768;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:00";="590781811";87;3;2.1739130435;5;6.5789473684;-66.95652174;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";62;90;2.9004189494;71;2.1308523409;36.115435766;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";63;1;0.0322268772;1;0.0300120048;7.3799548824;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";64;27;0.8701256848;24;0.7202881152;20.802449243;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";66;51;1.643570738;45;1.3505402161;21.6972822;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";71;203;6.5420560748;201;6.0324129652;8.4484121449;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";72;54;1.7402513696;76;2.2809123649;-23.70371627;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";73;1;0.0322268772;;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";74;5;0.1611343861;15;0.450180072;-64.20668171;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";76;7;0.2255881405;7;0.2100840336;7.3799548824;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";8;2587;83.370931357;2815;84.483793517;-1.317249279;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";87;5;0.1611343861;6;0.1800720288;-10.51670426;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:30";="800000093";9;72;2.3203351595;71;2.1308523409;8.8923486131;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";01;;0;1;0.0028487594;-100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";62;234;0.6703334479;194;0.5526593169;21.292345476;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";63;13;0.0372407471;10;0.0284875937;30.726194569;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";66;54;0.1546923341;76;0.2165057118;-28.55046046;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";71;366;1.0484702647;361;1.0284021309;1.9513897552;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";72;626;1.7932852068;566;1.6123978008;11.218534656;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";73;7;0.02005271;7;0.0199413156;0.5586112066;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";74;108;0.3093846683;91;0.2592371022;19.344285828;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";8;32851;94.107367939;33193;94.558869612;-0.477482097;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";87;9;0.0257820557;5;0.0142437968;81.005500172;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:59";="600100713";9;640;1.8333906268;599;1.7064068598;7.4415879336;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";62;73;18.25;46;11.917098446;53.141304348;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";71;28;7;29;7.5129533679;-6.827586207;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";72;22;5.5;8;2.0725388601;165.375;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";8;197;49.25;210;54.404145078;-9.473809524;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";9;80;20;93;24.093264249;-16.98924731;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";01;367;0.5314604301;371;0.5604652919;-5.175139704;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";02;1;0.0014481211;14;0.0211496337;-93.1529733;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";04;;0;3;0.0045320644;-100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";62;;0;217;0.3278193217;-100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";63;1;0.0014481211;;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";64;102;0.1477083484;26;0.0392778911;276.05977398;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";66;1;0.0014481211;;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";71;1553;2.2489320107;1773;2.678450034;-16.0360663;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";72;1117;1.6175512273;819;1.237253569;30.737244799;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";74;128;0.1853594961;124;0.1873253267;-1.049420635;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";76;184;0.2664542756;157;0.2371780346;12.343571795;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";8;64642;93.609441749;61729;93.253266863;0.3819436018;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";87;114;0.1650858012;71;0.1072588564;53.913445192;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:21";="590782215";9;845;1.2236622982;891;1.3460231135;-9.090543404;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";01;486;1.2093162138;461;1.210100798;-0.064836267;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";71;1064;2.6475564845;1029;2.7010709786;-1.981232425;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";72;537;1.3362197671;449;1.178601428;13.373336854;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";73;48;0.1194386384;38;0.099748005;19.740378118;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";74;118;0.2936199861;82;0.2152456951;36.411548648;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";76;74;0.1841345675;73;0.1916211676;-3.906979661;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";8;37009;92.089678511;35172;92.324653507;-0.25450948;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";87;187;0.4653130288;143;0.3753674927;23.961994013;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:01";="620100685";9;665;1.6547228028;649;1.7035909282;-2.868536369;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";62;130;3.8529934795;142;4.2991220103;-10.37720097;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";63;1;0.0296384114;4;0.1211020285;-75.5260818;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";66;30;0.8891523414;40;1.2110202846;-26.57824541;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";71;140;4.1493775934;199;6.0248259158;-31.12867241;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";72;21;0.622406639;7;0.2119285498;193.68701838;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";74;28;0.8298755187;34;1.0293672419;-19.38003417;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";76;1;0.0296384114;4;0.1211020285;-75.5260818;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";8;2892;85.714285714;2723;82.440205873;3.9714600493;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";87;71;2.1043272081;79;2.3917650621;-12.01781306;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";9;60;1.7783046829;71;2.1495610051;-17.27126243;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";62;63;27.876106195;57;23.949579832;16.394969725;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";71;9;3.982300885;8;3.3613445378;18.473451327;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";72;2;0.8849557522;3;1.2605042017;-29.79351032;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";8;93;41.150442478;112;47.058823529;-12.55530973;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";87;25;11.061946903;25;10.504201681;5.3097345133;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:27";="020000071";9;34;15.044247788;33;13.865546218;8.5009385894;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";62;228;1.0915880691;236;1.1091267976;-1.581309597;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";63;5;0.0239383348;1;0.0046996898;409.35988893;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";66;56;0.2681093503;74;0.3477770467;-22.90769249;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";71;659;3.1550725332;597;2.8057148228;12.45164717;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";72;359;1.7187724422;386;1.8140802707;-5.253782319;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";73;13;0.0622396706;8;0.0375975186;65.541963901;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";74;67;0.320773687;99;0.4652692922;-31.05633827;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";8;18963;90.78852875;19303;90.718112605;0.0776208227;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";9;537;2.5709771628;574;2.697621957;-4.694682804;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";62;268;0.8849849751;123;0.4909983633;80.241939922;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";63;2;0.0066043655;1;0.0039918566;65.445959779;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";64;266;0.8783806096;303;1.2095325536;-27.3785061;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";71;339;1.1194399498;529;2.111692148;-46.98848737;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";72;392;1.2944556352;601;2.3991058241;-46.04424606;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";73;152;0.5019317769;16;0.0638697058;685.86830895;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";74;52;0.1717135026;46;0.1836254042;-6.487066212;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";76;105;0.346729188;63;0.2514869666;37.87163315;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";8;28214;93.167783905;22847;91.201948026;2.1554757565;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";87;134;0.4424924875;45;0.1796335476;146.33065123;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";9;359;1.1854836047;477;1.9041156042;-37.74098579;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";01;35;0.1079047971;44;0.1411885509;-23.57397504;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";71;1025;3.1600690591;503;1.6140418432;95.786067906;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";72;741;2.2844987051;732;2.3488640739;-2.740276438;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";73;38;0.1171537798;71;0.2278269798;-48.57774096;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";74;42;0.1294857566;47;0.150815043;-14.14267835;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";76;8;0.0246639536;17;0.0545501219;-54.78662053;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";8;30131;92.89369836;29322;94.089333847;-1.27074498;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";9;416;1.2825255889;428;1.3733795405;-6.615356423;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";62;;0;1;0.0070412618;-100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";64;149;0.9455514659;135;0.9505703422;-0.527985785;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";66;43;0.2728772687;47;0.3309393043;-17.54461766;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";71;469;2.9762660236;414;2.9150823828;2.0988648968;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";72;432;2.7414646529;478;3.3657231376;-18.54752929;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";73;12;0.0761517959;10;0.0704126179;8.1507805559;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";74;9;0.0571138469;7;0.0492888326;15.87583631;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";76;3;0.019037949;2;0.0140825236;35.188475695;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";8;13833;87.783982739;12289;86.530066188;1.4491108193;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";87;473;3.0016499556;431;3.0347838333;-1.091803552;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";9;335;2.1259043026;388;2.7320095761;-22.18532756;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";62;183;0.6641503956;200;0.6951202558;-4.455324091;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";63;1;0.0036292371;;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";64;193;0.7004427669;188;0.6534130405;7.1975494155;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";71;372;1.350076214;434;1.5084109551;-10.49679072;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";72;415;1.5061334108;426;1.4806061449;1.7241091416;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";73;6;0.0217754228;13;0.0451828166;-51.80596423;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";74;53;0.1923495681;35;0.1216460448;58.122336399;2023.7;X590783239;01SEP23;14:02:13
