"champ";"statut";"annee";"periode";"date du resultat";"ipe";mode;ponder;pct_ponder;ponder_cn;dms;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:13:39";="800000085";85;11;24.444444444;11;12.727272727;76.727272727;81;81.818181818;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";01;1;0.1057082452;1;0;86;86;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";62;1;0.1057082452;1;1;61;61;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";63;1;0.1057082452;1;146;0.0136986301;0.0136986301;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";71;308;32.558139535;308;16.564935065;64.190571073;71;51.623376623;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";72;12;1.2684989429;12;12.333333333;66;74;75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";7R;4;0.422832981;4;31.5;72.75;74.5;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";8;502;53.065539112;502;9.8725099602;57.671020029;63;50.597609562;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";85;115;12.156448203;115;8.6869565217;63.514877904;72;49.565217391;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:20";="590780193";N;2;0.2114164905;2;122;0;0;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:26";="020004404";71;7;3.3816425121;7;21.714285714;79.142857143;76;71.428571429;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:26";="020004404";72;9;4.347826087;9;16;83.777777778;86;55.555555556;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:26";="020004404";8;101;48.792270531;101;18.287128713;77.97029703;81;46.534653465;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:26";="020004404";85;90;43.47826087;90;21.066666667;78.433333333;80;43.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:52";="590781605";71;5;3.2258064516;5;18.4;54.6;53;60;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:52";="590781605";72;2;1.2903225806;2;34;83;83;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:52";="590781605";8;95;61.290322581;95;12.178947368;74.842105263;79;52.631578947;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:52";="590781605";85;52;33.548387097;52;13.153846154;69.538461538;72.5;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:52";="590781605";87;1;0.6451612903;1;1;78;78;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:20";="590781811";8;2;100;2;19.5;38;38;100;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:55";="800000093";66;2;4.8780487805;2;16;82;82;50;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:55";="800000093";71;3;7.3170731707;3;23.333333333;70;70;66.666666667;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:55";="800000093";8;22;53.658536585;22;6.5454545455;79.727272727;84;54.545454545;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:55";="800000093";85;14;34.146341463;14;13.571428571;80.642857143;79;64.285714286;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";71;11;4.641350211;11;20.090909091;70.636363636;70;63.636363636;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";8;162;68.35443038;162;14.888888889;65.583696939;74.5;53.086419753;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";85;63;26.582278481;63;15.793650794;69.849793433;76;50.793650794;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";87;1;0.4219409283;1;28;59;59;100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:42";="020000048";71;16;100;16;15.375;82;83.5;43.75;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";01;4;0.4678362573;4;0.25;73.5;70.5;25;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";71;34;3.9766081871;34;15.470588235;66.5;72.5;55.882352941;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";74;1;0.1169590643;1;21;67;67;100;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";7R;1;0.1169590643;1;74;63;63;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";8;576;67.368421053;576;8.7430555556;64.598939307;71;43.402777778;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";85;237;27.719298246;237;11.658227848;64.489590197;73;45.569620253;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:00";="590782215";N;2;0.2339181287;2;44;0;0;50;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";71;25;5.8004640371;25;24.88;68.56;70;40;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";72;1;0.2320185615;1;6;69;69;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";74;1;0.2320185615;1;35;75;75;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";7R;1;0.2320185615;1;5;53;53;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";8;293;67.981438515;293;12.170648464;66.212548506;73;53.583617747;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";85;109;25.290023202;109;16.880733945;70.386024884;75;33.027522936;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";87;1;0.2320185615;1;8;69;69;100;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:54";="800000069";71;1;2.2222222222;1;18;96;96;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:54";="800000069";8;25;55.555555556;25;7.48;79.76;81;48;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:54";="800000069";85;18;40;18;12.388888889;83;85;50;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:54";="800000069";87;1;2.2222222222;1;1;97;97;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:49";="020000071";62;2;20;2;25.5;87;87;50;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:49";="020000071";71;4;40;4;14.75;91.5;91.5;50;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:49";="020000071";8;4;40;4;18.75;84;84;75;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";62;3;0.8333333333;3;6.3333333333;80.333333333;84;66.666666667;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";66;1;0.2777777778;1;13;77;77;100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";71;25;6.9444444444;25;33.72;69.44;70;76;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";72;3;0.8333333333;3;40.666666667;77.333333333;82;33.333333333;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";8;241;66.944444444;241;15.605809129;72.436184846;78;51.452282158;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";85;81;22.5;81;20.543209877;73.419753086;80;54.320987654;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:52";="600100721";8U;6;1.6666666667;6;21.333333333;81.833333333;92;50;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:47";="620100057";71;4;1.6666666667;4;30;67.75;71;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:47";="620100057";73;1;0.4166666667;1;6;67;67;100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:47";="620100057";7R;1;0.4166666667;1;1;0.4109589041;0.4109589041;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:47";="620100057";8;170;70.833333333;170;9.8235294118;67.717727639;77.5;51.764705882;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:47";="620100057";85;64;26.666666667;64;11.09375;71.050856164;77.5;45.3125;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:36";="600101984";71;54;19.78021978;54;17.555555556;77.537037037;82.5;48.148148148;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:36";="600101984";72;3;1.0989010989;3;18.333333333;87.666666667;87;33.333333333;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:36";="600101984";73;1;0.3663003663;1;13;93;93;100;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:36";="600101984";8;160;58.608058608;160;10.65;52.583938356;68.5;60.625;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:36";="600101984";85;55;20.146520147;55;10.963636364;68.527272727;76;54.545454545;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:02";="800000028";71;5;1.6129032258;5;23.2;70.8;73;40;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:02";="800000028";72;1;0.3225806452;1;12;89;89;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:02";="800000028";8;216;69.677419355;216;12.25;74.43723998;78;48.611111111;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:02";="800000028";85;88;28.387096774;88;14.579545455;78.035429639;83;47.727272727;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";62;1;0.4032258065;1;18;86;86;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";71;5;2.0161290323;5;20.2;41.450410959;59;80;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";7R;1;0.4032258065;1;56;76;76;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";8;161;64.919354839;161;13.925465839;70.944677955;77;59.627329193;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";85;77;31.048387097;77;17.272727273;74.032165095;80;42.857142857;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";87;2;0.8064516129;2;6;86;86;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:52";="590783239";8U;1;0.4032258065;1;17;65;65;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";71;8;17.021276596;8;6.625;75.5;74.5;50;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";8;39;82.978723404;39;6.5128205128;65.102564103;67;46.153846154;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";62;1;0.3115264798;1;9;90;90;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";71;23;7.1651090343;23;18.826086957;68.652173913;73;52.173913043;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";8;194;60.436137072;194;10.077319588;61.947450925;73.5;57.216494845;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:50";="020000063";85;103;32.087227414;103;11.961165049;69.217528927;76;50.485436893;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:18";="590000188";71;3;13.636363636;3;12.333333333;68.666666667;71;33.333333333;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:18";="590000188";8;19;86.363636364;19;7.5789473684;60.263157895;63;15.789473684;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";62;1;0.5;1;0;95;95;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";64;2;1;2;4;72.5;72.5;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";71;1;0.5;1;14;0.1424657534;0.1424657534;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";72;1;0.5;1;1;37;37;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";73;1;0.5;1;2;73;73;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";74;2;1;2;1;55.5;55.5;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";8;116;58;116;8.775862069;71.159211148;80;59.482758621;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";85;61;30.5;61;10.426229508;70.527734112;76;50.819672131;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:29";="620103432";87;15;7.5;15;8.7333333333;85.666666667;90;46.666666667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";61;1;0.5464480874;1;7;65;65;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";62;1;0.5464480874;1;20;81;81;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";71;10;5.4644808743;10;10.2;44.862191781;48.5;40;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";8;101;55.191256831;101;12.188118812;65.958849858;74;42.574257426;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";85;69;37.704918033;69;11.115942029;72.278300576;75;46.376811594;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:57";="590782637";87;1;0.5464480874;1;7;84;84;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";71;7;1.5118790497;7;13.142857143;60.169080235;71;28.571428571;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";72;3;0.6479481641;3;9;71.666666667;83;66.666666667;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";7R;1;0.2159827214;1;12;38;38;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";8;307;66.306695464;307;9.4397394137;68.954736513;74;44.299674267;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";85;144;31.101511879;144;10.090277778;70.276388889;74;45.833333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:46";="590781803";87;1;0.2159827214;1;14;75;75;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";62;3;1.4851485149;3;8;87;89;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";71;5;2.4752475248;5;15.2;79.2;78;60;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";7R;1;0.495049505;1;22;71;71;100;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";8;125;61.881188119;125;10.768;70.280175342;81;35.2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";85;62;30.693069307;62;13.64516129;73.165753425;81.5;40.322580645;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:08";="590780227";87;6;2.9702970297;6;7.6666666667;82.666666667;82.5;33.333333333;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";01;1;0.2358490566;1;1;24;24;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";66;1;0.2358490566;1;37;68;68;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";71;67;15.801886792;67;20.970149254;66.61398487;73;58.208955224;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";72;7;1.6509433962;7;57.857142857;60.857142857;69;28.571428571;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";73;1;0.2358490566;1;19;83;83;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";74;4;0.9433962264;4;5.5;53.75;55.5;25;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";76;2;0.4716981132;2;18;81;81;50;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";7R;1;0.2358490566;1;4;65;65;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";8;206;48.58490566;206;13.898058252;60.16369198;69;54.368932039;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";85;129;30.424528302;129;18.294573643;65.426484018;73;47.286821705;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";87;4;0.9433962264;4;10;78.5;83;25;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:05";="800000044";8U;1;0.2358490566;1;15;78;78;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";71;5;1.9083969466;5;11.6;51.840547945;62;40;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";72;2;0.7633587786;2;6;74;74;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";76;1;0.3816793893;1;15;73;73;100;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";8;176;67.175572519;176;10.414772727;64.605603985;74;55.681818182;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";85;71;27.099236641;71;12.774647887;75.271001351;79;49.295774648;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:16";="590781902";87;7;2.6717557252;7;9.7142857143;87.714285714;88;42.857142857;2023.7;X590781902;07SEP23;20:00:41
