"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893011119;9301111;9301111;I999999;21804.501;21804.498;27;-0.0031;21804.4979;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893071779;9307177;9307177;I000360;32322.971;32685.6984;25.95;181.3637;32504.3347;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893071779;9307177;9307177;I999999;2445.046;2445.046;2;0;2445.046;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126523;9312652;9312652;I000280;10107.9;10107.9;18;0;10107.9;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126523;9312652;9312652;I000474;3369.3;3369.3;6;0;3369.3;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126691;9312669;9312669;I000278;6738.6;6738.6;6;0;6738.6;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126691;9312669;9312669;I000280;20215.8;20215.8;18;0;20215.8;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126691;9312669;9312669;I000474;6738.6;6738.6;6;0;6738.6;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126752;9312675;9312675;I000280;2526.975;2526.975;9;0;2526.975;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893126752;9312675;9312675;I000474;1684.65;1684.65;6;0;1684.65;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893287941;9328794;9328794;I999999;530.92;816.8;4;142.94;673.86;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318799;9331879;9331879;I000310;20159.924;20159.775;75;-0.149;20159.775;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318799;9331879;9331879;I999999;3494.387;3494.361;13;-0.026;3494.361;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318850;9331885;9331885;I000310;103756.237;103755.449;193;-0.788;103755.449;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318850;9331885;9331885;I999999;13977.529;13977.418;26;-0.111;13977.418;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318911;9331891;9331891;I000310;26880.404;26879.5;250;-0.904;26879.5;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893318911;9331891;9331891;I999999;3655.732;3655.612;34;-0.12;3655.612;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893326206;9332620;9332620;I000076;1271.145;1384.528;2;56.6915;1327.8365;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893326206;9332620;9332620;I000077;78175.428;85148.472;123;3486.522;81661.95;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893326206;9332620;9332620;I000078;2542.29;2769.056;4;113.383;2655.673;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893385166;9338516;9338516;I000236;47575.54;47575.54;10;0;47575.54;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893413982;9341398;9341398;I000474;842.328;842.328;6;0;842.328;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000069;4211.625;4211.625;15;0;4211.625;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000072;842.325;842.325;3;0;842.325;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000073;2807.75;2807.75;10;0;2807.75;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000075;280.775;280.775;1;0;280.775;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000418;15442.625;15442.625;55;0;15442.625;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I000475;1403.875;1403.875;5;0;1403.875;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475676;9347567;9347567;I999999;5896.275;5896.275;21;0;5896.275;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000069;9546.35;9546.35;17;0;9546.35;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000072;7300.15;7300.15;13;0;7300.15;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000073;12915.65;12915.65;23;0;12915.65;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000075;2246.2;2246.2;4;0;2246.2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000418;61208.95;61208.95;109;0;61208.95;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I000475;6177.05;6177.05;11;0;6177.05;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893475966;9347596;9347596;I999999;12915.65;12915.65;23;0;12915.65;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I000069;67386;67386;60;-2.27374E-12;67386;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I000072;24708.2;24708.2;22;-4.54747E-13;24708.2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I000073;64016.7;64016.7;57;0;64016.7;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I000418;226866.2;226866.2;202;0;226866.2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I000475;16846.5;16846.5;15;0;16846.5;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476048;9347604;9347604;I999999;110063.8;110063.8;98;0;110063.8;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476109;9347610;9347610;I000069;1123.104;1123.104;8;0;1123.104;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476109;9347610;9347610;I000073;421.164;421.164;3;0;421.164;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476109;9347610;9347610;I000418;3930.864;3930.864;28;0;3930.864;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476109;9347610;9347610;I000475;842.328;842.328;6;0;842.328;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893476109;9347610;9347610;I999999;421.164;421.164;3;0;421.164;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893689547;9368954;9368954;I000154;13940.418;13940.37125;45.151;-0.04675;13940.37125;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893689837;9368983;9368983;I000423;122.214;122.214;1;0;122.214;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893690086;9369008;9369008;I000423;244.427;244.427;1;0;244.427;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893913444;9391344;9391344;I000005;50080.05;50080.05;18;0;50080.05;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893913444;9391344;9391344;I000006;50080.05;50080.05;18;0;50080.05;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893913444;9391344;9391344;I000540;50080.05;50080.05;18;0;50080.05;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893913444;9391344;9391344;I999999;83466.751;83466.75;30;-0.001;83466.75;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893949924;9394992;9394992;I000386;3454.948;3454.945;13;-0.003;3454.945;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893949924;9394992;9394992;I999999;1063.061;1063.06;4;-0.001;1063.06;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893950005;9395000;9395000;I000386;8238.727;8238.7305;15.5;0.00175;8238.72875;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893950005;9395000;9395000;I999999;1328.827;1328.8275;2.5;0.00025;1328.82725;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400893951064;9395106;9395106;I000271;160378.575;160378.577;61;0.001;160378.576;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000372;9400037;9400037;I000164;27024.48;28446.816;24;711.168;27735.648;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000372;9400037;9400037;I000166;15764.28;16593.976;14;414.848;16179.128;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000433;9400043;9400043;I000204;24673.166;24673.124;14;-0.042;24673.124;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000433;9400043;9400043;I000506;19386.055;19386.026;11;-0.029;19386.026;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000662;9400066;9400066;I000204;39477.032;39476.976;14;-0.056;39476.976;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894000662;9400066;9400066;I000506;5639.576;5639.568;2;-0.008;5639.568;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894020592;9402059;9402059;I000103;130040.4;130040.4;112;0;130040.4;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894020592;9402059;9402059;I000104;53409.45;53409.45;46;0;53409.45;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000284;7216.428;15386.238;114;4084.905;11301.333;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000285;189.906;404.901;3;107.4975;297.4035;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000287;63998.322;136451.637;1011;36226.6575;100224.9795;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000288;50958.11;108648.435;805;28845.1625;79803.2725;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000289;3608.214;7693.119;57;2042.4525;5650.6665;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000290;32157.416;68563.236;508;18202.91;50360.326;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000291;126.604;269.934;2;71.665;198.269;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000292;27219.86;58035.81;430;15407.975;42627.835;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I000293;11964.078;25508.763;189;6772.3425;18736.4205;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894023036;9402303;9402303;I999999;2152.268;4588.878;34;1218.305;3370.573;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894036913;9403691;9403691;I000229;42175.05;45594.45;30;1709.7;43884.75;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894036913;9403691;9403691;I000231;29522.535;31916.115;21;1196.79;30719.325;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894036913;9403691;9403691;I999999;2811.67;3039.63;2;113.98;2925.65;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894062295;9406229;9406229;I000008;24708.2;29110.752;44;2201.276;26909.476;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894062356;9406235;9406235;I000008;842.325;992.412;1;75.0435;917.3685;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894062417;9406241;9406241;I000008;61770.5;72776.88;55;5503.19;67273.69;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894062707;9406270;9406270;I000008;4492.4;5292.864;16;400.232;4892.632;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894067610;9406761;9406761;I000150;73834.897;73835;25;0.0515;73834.9485;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894067610;9406761;9406761;I000400;153576.591;153576.8;52;0.1045;153576.6955;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894067610;9406761;9406761;I000442;126996.027;126996.2;43;0.0865;126996.1135;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894067610;9406761;9406761;I999999;59067.919;59068;20;0.0405;59067.9595;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894094692;9409469;9409469;I000267;1240.589;1240.59;3;0.0005;1240.5895;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894138389;9413838;9413838;I000427;30026.974;30026.972896;31.154;-0.002276;30026.971724;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894138389;9413838;9413838;I000428;73449.741;73449.171744;76.206;-0.571412;73449.169588;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894138389;9413838;9413838;I000586;33346.382;33346.382752;34.598;-0.00014;33346.38186;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894153177;9415317;9415317;I000224;34.367;65.586;1.7;15.6095;49.9765;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894153177;9415317;9415317;I999999;687.335;1311.72;34;312.1925;999.5275;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894170037;9417003;9417003;I000084;8302.793;8302.918;26;0.0625;8302.8555;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894178712;9417871;9417871;I000535;31218.096;31218.096;21;0;31218.096;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894178712;9417871;9417871;I000536;41980.906;41980.90624;28.24;0.00012;41980.90612;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894187356;9418735;9418735;I000507;23600.415;23600.415;201;0;23600.415;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894187875;9418787;9418787;I000287;697.67;1079.736;8;191.033;888.703;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894187875;9418787;9418787;I000289;5319.731;8232.987;61;1456.628;6776.359;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000211;15882.267;15882.258;6;-0.009;15882.258;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000420;47646.799;47646.774;18;-0.025;47646.774;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000426;26140.458;26140.446;10;-0.012;26140.446;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000502;136656.353;136656.284;52;-0.069;136656.284;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000525;21176.356;21176.344;8;-0.012;21176.344;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000526;37058.623;37058.602;14;-0.021;37058.602;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000627;4964.102;4964.102;2;0;4964.102;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I000628;4964.102;4964.102;2;0;4964.102;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894197232;9419723;9419723;I999999;231289.98;231289.864;88;-0.116;231289.864;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894199472;9419947;9419947;I000370;219.767;2858.52;35;1319.3765;1539.1435;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894199472;9419947;9419947;I000512;414.418;5390.352;66;2487.967;2902.385;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894199472;9419947;9419947;I999999;37.674;490.032;6;226.179;263.853;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894207320;9420732;9420732;I000427;4754.764;4754.7664;29.6;0.0012;4754.7652;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894207320;9420732;9420732;I000428;18296.188;18296.2126;113.9;0.012;18296.2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894207320;9420732;9420732;I000586;6216.534;6216.5358;38.7;0.0008;6216.5348;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894207498;9420749;9420749;I999999;48124.208;48124.214232;99.861;0.0021;48124.2101;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894250203;9425020;9425020;I000335;104146.167;104146.182;51;0.0075;104146.1745;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894250203;9425020;9425020;I000534;16336.654;16336.656;8;0.001;16336.655;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000228;3122.618;11504.0136;22.8;4190.6978;7313.3158;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000229;725.872;2674.1786;5.3;974.1533;1700.0253;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000231;23656.566;87152.99426;172.73;31748.21413;55404.78013;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000232;3922.446;14450.65568;28.64;5264.10484;9186.55084;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000233;9551.371;35188.15388;69.74;12818.39144;22369.76244;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000234;1613.35;5943.74036;11.78;2165.19518;3778.54518;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000600;5086.582;18739.43268;37.14;6826.42534;11913.00734;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I000602;1627.046;5994.19656;11.88;2183.57528;3810.62128;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894274674;9427467;9427467;I999999;44338.404;163346.90188;323.74;59504.24894;103842.65294;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894307365;9430736;9430736;I000595;50541.368;50541.368;76;0;50541.368;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894307365;9430736;9430736;I999999;63841.728;63841.728;96;0;63841.728;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894312628;9431262;9431262;I000569;186971.548;186971.436;54;-0.112;186971.436;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894312628;9431262;9431262;I999999;103873.08;103873.02;30;-0.06;103873.02;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894351368;9435136;9435136;I000456;1545360.075;1545360.075;279;0;1545360.075;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894351368;9435136;9435136;I999999;27694.625;27694.625;5;0;27694.625;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000161;3190.038;16414.11732;83.16;6612.03966;9802.07766;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000162;912.306;4628.5848;23.9;1858.1394;2770.4454;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000163;193.122;1211.47665;4.85;509.177325;702.299325;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000164;918.299;4268.13732;24.41;1674.91916;2593.21816;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000166;595.375;3049.9206;15.3;1227.2728;1822.6478;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I000167;285.91;1328.8752;7.6;521.4826;807.3926;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894356042;9435604;9435604;I999999;4723.658;23545.08195;123.45;9410.711975;14134.369975;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894386087;9438608;9438608;I999999;2130.827;2130.86;5;0.0165;2130.8435;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894389798;9438979;9438979;I000267;45901.775;45901.7745;18.5;-0.0005;45901.7745;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:29";="590782215";3400894389798;9438979;9438979;I999999;66991.785;66991.779;27;-0.006;66991.779;2023.7;X590782215;31AUG23;15:42:07
