"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;nb22a;dep22a;dep22_vala;nb22b;dep22b;dep22_valb;nbt22a;nbt22b;valo;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894121299;9412129;9412129;I000500;39.517;83902.521;83997.089866;39.517;83902.521;83997.089866;39.517;39.517;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894121299;9412129;9412129;I000587;11.077;23518.695;23447.549906;11.077;23518.695;23447.549906;11.077;11.077;7.275958E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894138389;9413838;9413838;I000427;57.277;54989.194;55097.070624;57.277;54989.194;55097.070624;57.277;57.277;7.275958E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894138389;9413838;9413838;I000428;473.475;454563.093;455454.8307;470.208;451426.586;452312.1707;475.865;472.598;3142.660004;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894138389;9413838;9413838;I000586;271.305;260468.341;260979.30566;271.305;260468.341;260979.30566;271.305;271.305;2.910383E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894138389;9413838;9413838;I999999;109.682;105300.997;105507.57048;107.751;103447.126;103650.06291;109.682;107.751;1857.507572;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894153177;9415317;9415317;I000224;45.268;923.354;1471.697854;45.268;923.354;1471.697854;45.268;45.268;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894153177;9415317;9415317;I000225;0;0;0;0;0;0;8.848;7.27;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894153177;9415317;9415317;I999999;199.201;4063.186;6549.968633;195.201;3981.596;6432.013633;199.201;195.201;117.955;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894153818;9415381;9415381;I999999;63;41518.404;41599.854;63;41518.404;41599.854;63;63;7.275958E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894154068;9415406;9415406;I999999;36;47449.623;47542.6995;36;47449.623;47542.6995;36;36;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894154129;9415412;9415412;I999999;20;3294.374;3301.207;20;3294.374;3301.207;20;20;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894154297;9415429;9415429;I999999;20;39537.581;39617.0305;20;39537.581;39617.0305;20;20;7.275958E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894154358;9415435;9415435;I999999;44;14493.07;14524.223;44;14493.07;14524.223;44;44;1.818989E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894169956;9416995;9416995;I000084;251;9774.285;9793.9415;251;9774.285;9793.9415;251;251;1.818989E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894169956;9416995;9416995;I000085;49;1908.127;1911.9645;49;1908.127;1911.9645;49;49;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894169956;9416995;9416995;I999999;224;8722.866;8740.409;224;8722.866;8740.409;224;224;1.818989E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894170037;9417003;9417003;I000084;514;163810.546;163976.424;507;161579.663;161743.282;514;507;2233.142;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894170037;9417003;9417003;I000085;40;12747.903;12760.8115;40;12747.903;12760.8115;40;40;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894170037;9417003;9417003;I999999;98;31232.361;31263.9875;98;31232.361;31263.9875;98;98;-7.27596E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894178712;9417871;9417871;I000535;72.34;107118.652;107328.77992;72.34;107118.652;107328.77992;72.34;72.34;-2.91038E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894178712;9417871;9417871;I999999;44.485;65871.9;66001.11668;44.485;65871.9;66001.11668;44.485;44.485;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894179832;9417983;9417983;I000370;2406;14926.286;105714.559;2324;14417.576;102111.652;2406;2324;3602.907;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894179832;9417983;9417983;I000371;0;0;0;0;0;0;1304;1304;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894179832;9417983;9417983;I000512;106;657.601;4657.4165;106;657.601;4657.4165;136;136;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894179832;9417983;9417983;I000513;0;0;0;0;0;0;28;28;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894179832;9417983;9417983;I999999;397;2462.904;17443.344;397;2462.904;17443.344;455;455;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894182443;9418244;9418244;I999999;7;24653.337;24442.74;7;24653.337;24442.74;7;7;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894182672;9418267;9418267;I999999;8;6956.352;6969.996;8;6956.352;6969.996;8;8;-9.09495E-13;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000210;844;2225374.8;2229739.546;836;2204281.2;2208604.574;844;836;21134.972;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000211;740.598;1952734.747;1956564.7494;740.598;1952734.747;1956564.7494;740.598;740.598;-2.32831E-10;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000392;152;400778.4;401564.468;152;400778.4;401564.468;152;152;1.164153E-10;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000420;2;5273.4;5283.743;2;5273.4;5283.743;2;2;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000426;62;163475.4;163796.033;62;163475.4;163796.033;62;62;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000476;656;1729675.2;1733067.704;656;1729675.2;1733067.704;674;674;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000477;148;390231.6;390996.982;146;384958.2;385713.239;148;146;5283.743;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000501;182;479879.4;480820.613;182;479879.4;480820.613;182;182;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000525;118;311130.6;311740.837;118;311130.6;311740.837;118;118;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I000526;32;84374.4;84539.888;32;84374.4;84539.888;32;32;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894197232;9419723;9419723;I999999;980.403;2585028.59;2590098.7442;980.403;2585028.59;2590098.7442;986.403;986.403;-1.862645E-9;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894204138;9420413;9420413;I999999;51;44813.528;44901.436;51;44813.528;44901.436;51;51;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894204367;9420436;9420436;I999999;86;151137.69;151433.229;86;151137.69;151433.229;86;86;2.910383E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894204428;9420442;9420442;I999999;1;221.55;220.536;1;221.55;220.536;1;1;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894204596;9420459;9420459;I999999;16;42210.43;42276.671;16;42210.43;42276.671;16;16;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894204657;9420465;9420465;I999999;27;11863.36;11886.152;27;11863.36;11886.152;27;27;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894237426;9423742;9423742;I999999;4;2746.904;3358.276;4;2746.904;3358.276;4;4;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894237594;9423759;9423759;I999999;21;16970.422;22378.979;21;16970.422;22378.979;21;21;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894237716;9423771;9423771;I999999;8;903.817;1113.5165;8;903.817;1113.5165;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894237945;9423794;9423794;I999999;4;816.876;1070.046;4;816.876;1070.046;4;4;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894250203;9425020;9425020;I000335;197;400718.145;401504.1495;194;394615.838;395389.873;202;199;6114.2765;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894250203;9425020;9425020;I000425;0;0;0;0;0;0;;3;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894250203;9425020;9425020;I000534;42;85432.295;85599.8695;39;79329.988;79485.593;46;43;6114.2765;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894250203;9425020;9425020;I999999;10;20341.022;20380.921;10;20341.022;20380.921;10;10;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258476;9425847;9425847;I000051;1428;54460.872;88096.128;1426;54384.596;87991.072;1458;1456;105.056;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258476;9425847;9425847;I000052;262;9992.124;15970.623;256;9763.297;15655.4555;262;256;315.1675;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258476;9425847;9425847;I000053;804;30662.842;55809.431;759;28946.638;51605.4215;829;784;4204.0095;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258476;9425847;9425847;I999999;1319;50303.86;90835.7525;1280;48816.484;87437.645;1333;1294;3398.1075;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258537;9425853;9425853;I000051;1976;85408.604;161079.43;1881;81302.42;150769.937;1996;1901;10309.493;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258537;9425853;9425853;I000052;103;4451.968;6713.593;95;4106.184;6200.229;113;105;513.364;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258537;9425853;9425853;I000053;741;32028.232;55040.639;734;31725.671;54591.4455;741;734;449.1935;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894258537;9425853;9425853;I999999;1794;77542.053;146383.4885;1758;75986.025;142616.9025;1841;1805;3766.586;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894264330;9426433;9426433;I000528;86;840989.055;1264783.0155;86;840989.055;1264783.0155;86;86;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894264330;9426433;9426433;I999999;6;58673.655;88240.6755;6;58673.655;88240.6755;6;6;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894269762;9426976;9426976;I000460;11;783097.7;784633.85;11;783097.7;784633.85;11;11;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894269762;9426976;9426976;I000461;41;2918818.7;2924544.35;41;2918818.7;2924544.35;41;41;4.656613E-10;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894269762;9426976;9426976;I000462;89;6335972.3;6348401.15;89;6335972.3;6348401.15;92;92;9.313226E-10;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894269762;9426976;9426976;I999999;1;71190.7;71330.35;1;71190.7;71330.35;1;1;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000228;72;1499.646;4534.0555;72;1499.646;4534.0555;72;72;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000229;5;104.142;304.3535;3;62.485;182.612;5;3;121.7415;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000230;23;479.055;1443.274;23;479.055;1443.274;23;23;-2.27374E-13;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000231;432;8997.863;28199.0075;424;8831.236;27712.042;445;437;486.9655;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000232;27;562.367;1643.509;27;562.367;1643.509;27;27;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000233;7;145.799;426.095;7;145.799;426.095;7;7;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I000503;12;249.942;730.449;12;249.942;730.449;12;12;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274506;9427450;9427450;I999999;841;17516.676;53981.686;827;17225.077;53129.4955;878;848;852.1905;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000228;23;2394.554;7432.222;23;2394.554;7432.222;23;23;-9.09495E-13;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000229;3;312.333;913.0095;2;208.222;608.673;3;2;304.3365;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000230;7;728.777;2238.476;7;728.777;2238.476;7;7;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000231;200;20822.211;64975.8845;197;20509.877;64062.8745;206;203;913.01;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000232;22;2290.448;6803.5265;20;2082.225;6194.853;22;20;608.6735;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000233;11;1145.224;3347.703;11;1145.224;3347.703;11;11;-4.54747E-13;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000234;194;20197.631;62068.7035;186;19364.739;59634.0095;194;186;2434.694;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I000503;7;728.778;2130.356;7;728.778;2130.356;7;7;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894274674;9427467;9427467;I999999;1232;128265.125;390512.1065;1213;126287.008;384729.709;1260;1233;5782.3975;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894281658;9428165;9428165;I999999;6;515.04;560.259;6;515.04;560.259;6;6;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894293194;9429319;9429319;I999999;1168;501687.303;520364.9075;1145;491862.807;510145.306;1198;1175;10219.6015;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894293316;9429331;9429331;I000469;8;21601.352;21643.696;8;21601.352;21643.696;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894293316;9429331;9429331;I999999;3;8100.504;8116.3845;3;8100.504;8116.3845;3;3;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894307365;9430736;9430736;I000457;425.689;342983.48;329944.84752;425.689;342983.48;329944.84752;425.689;425.689;-5.82077E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894307365;9430736;9430736;I999999;132.311;106604.792;102678.17498;132.311;106604.792;102678.17498;132.311;132.311;-1.45519E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894312628;9431262;9431262;I000454;8;27827.016;28007.042;8;27827.016;28007.042;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894312628;9431262;9431262;I000569;1012;3520117.524;3517147.204;1011;3516639.147;3513684.77;1038;1037;3462.434;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894312628;9431262;9431262;I000590;22;76524.294;76173.548;22;76524.294;76173.548;22;22;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894312628;9431262;9431262;I999999;29;100871.417;101702.001;29;100871.417;101702.001;29;29;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894335511;9433551;9433551;I999999;449;231991.178;333611.7455;449;231991.178;333611.7455;450;450;-1.16415E-10;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894351368;9435136;9435136;I000455;0;0;0;0;0;0;2;2;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894351368;9435136;9435136;I000456;912;5031758.449;5041629.0245;904;4987620.217;4997404.2085;920;912;44224.816;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894351368;9435136;9435136;I999999;14;77241.906;77393.428;17;93793.743;93977.734;14;17;-16584.306;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894357742;9435774;9435774;I999999;50;6086.95;6098.825;50;6086.95;6098.825;50;50;-3.63798E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894357803;9435780;9435780;I999999;42;10225.745;10245.8395;42;10225.745;10245.8395;42;42;1.818989E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894357971;9435797;9435797;I999999;14;6817.174;6830.572;14;6817.174;6830.572;14;14;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894358053;9435805;9435805;I999999;44;2678.234;2683.471;44;2678.234;2683.471;44;44;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894365556;9436555;9436555;I999999;8;65891.28;66020.528;8;65891.28;66020.528;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894365785;9436578;9436578;I999999;2;4706.52;4715.752;2;4706.52;4715.752;2;2;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894365846;9436584;9436584;I999999;6;28239.12;28294.512;6;28239.12;28294.512;6;6;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894386087;9438608;9438608;I999999;2;849;850.672;2;849;850.672;4;4;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894386667;9438666;9438666;I000045;0;0;0;0;0;0;47.01;47.01;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894386667;9438666;9438666;I000046;6.09;210.571;593.310695;6.09;210.571;593.310695;6.09;6.09;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894386667;9438666;9438666;I999999;111;3838.081;10814.081;111;3838.081;10814.081;130.87;130.87;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894387268;9438726;9438726;I999999;109;28876.619;40800.45;105;27849.607;39319.526;110;106;1480.924;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000264;1498.671;3703936.153;3711202.0844;1491.921;3687253.66;3694486.8655;1520.671;1513.921;16715.218875;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000265;35;86501.835;86671.515;35;86501.835;86671.515;35;35;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000266;46;113688.126;113911.134;46;113688.126;113911.134;49;49;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000397;66.603;164608.013;164930.92237;65.548;162000.601;162318.3955;67.091;66.036;2612.5268675;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000419;14;34600.727;34668.6025;14;34600.727;34668.6025;14;14;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000471;1228.729;3036779.764;3042736.949;1226.729;3031836.803;3037784.2915;1258.729;1256.729;4952.6575;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000493;0.975;2409.693;2414.4202875;0.975;2409.693;2414.4202875;0.975;0.975;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I000580;58.334;144171.348;144454.16356;58.334;144171.348;144454.16356;59.834;59.834;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I001003;0;0;0;0;0;0;5.321;5.321;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894389798;9438979;9438979;I999999;338.979;837780.057;839423.47764;337.979;835308.576;836947.14864;340.979;339.979;2476.329;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894393351;9439335;9439335;I999999;56;8884.6;8902.028;56;8884.6;8902.028;56;56;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894399384;9439938;9439938;I000478;8;2421834.4;2426585.144;8;2421834.4;2426585.144;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894399384;9439938;9439938;I000479;1;302729.3;303323.143;1;302729.3;303323.143;1;1;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894403159;9440315;9440315;I999999;4;4972.528;4982.284;4;4972.528;4982.284;4;4;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894404569;9440456;9440456;I000470;23;7648932.21;7663936.605;23;7648932.21;7663936.605;24;24;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894404569;9440456;9440456;I999999;1;332562.27;333214.635;1;332562.27;333214.635;1;1;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894405450;9440545;9440545;I000499;287.38;581732.331;577698.74788;287.38;581732.331;577698.74788;287.38;287.38;1.164153E-10;2023.7;X590780193;05SEP23;14:08:27
