"champ";"statut";"annee";"periode";"date du resultat";"ipe";code1;COUNT;PERCENT;pcum;scum;count_atu;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CBJD0010;57;0.0637519713;93.193078997;83323;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0310;57;0.0637519713;93.256830968;83380;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MZQH0010;57;0.0637519713;93.320582939;83437;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BEPP0020;55;0.06151506;93.382097999;83492;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBQK0400;55;0.06151506;93.443613059;83547;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HEQH0020;54;0.0603966044;93.504009663;83601;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NZQK0020;53;0.0592781487;93.563287812;83654;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HFAD0010;52;0.0581596931;93.621447505;83706;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";PDFA0010;51;0.0570412375;93.678488743;83757;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";AAQP1290;50;0.0559227818;93.734411525;83807;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBQK0610;50;0.0559227818;93.790334306;83857;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LAQK0020;50;0.0559227818;93.846257088;83907;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LDQK0040;49;0.0548043262;93.901061414;83956;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JQQM0080;48;0.0536858705;93.954747285;84004;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LHQK0040;48;0.0536858705;94.008433155;84052;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0350;47;0.0525674149;94.06100057;84099;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JSLD0010;47;0.0525674149;94.113567985;84146;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";KCNL0030;47;0.0525674149;94.1661354;84193;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";YYYY0320;47;0.0525674149;94.218702815;84240;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JQQJ0370;46;0.0514489593;94.270151774;84286;20;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NZHB0020;46;0.0514489593;94.321600734;84332;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BZQM0010;45;0.0503305036;94.371931237;84377;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EZQM0010;45;0.0503305036;94.422261741;84422;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAFA0060;44;0.049212048;94.471473789;84466;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HFKD0010;44;0.049212048;94.520685837;84510;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";AHQB0130;43;0.0480935924;94.568779429;84553;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0380;43;0.0480935924;94.616873022;84596;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LHQK0070;43;0.0480935924;94.664966614;84639;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD3190;42;0.0469751367;94.711941751;84681;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD4890;42;0.0469751367;94.758916888;84723;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EGSP0010;41;0.0458566811;94.804773569;84764;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LAQJ0010;41;0.0458566811;94.85063025;84805;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LAQK0270;41;0.0458566811;94.896486931;84846;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MZLH0020;40;0.0447382255;94.941225156;84886;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BLQP0020;39;0.0436197698;94.984844926;84925;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CAGD0010;39;0.0436197698;95.028464696;84964;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MZQK0020;39;0.0436197698;95.072084466;85003;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BLQP0010;38;0.0425013142;95.11458578;85041;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";DAQM0030;38;0.0425013142;95.157087094;85079;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HAHD0030;38;0.0425013142;95.199588408;85117;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LDQK0010;38;0.0425013142;95.242089723;85155;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NZQH0020;37;0.0413828585;95.283472581;85192;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0010;36;0.0402644029;95.323736984;85228;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0040;36;0.0402644029;95.364001387;85264;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBQK1910;36;0.0402644029;95.40426579;85300;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";YYYY7550;36;0.0402644029;95.444530193;85336;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EBQF0060;35;0.0391459473;95.48367614;85371;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0060;35;0.0391459473;95.522822087;85406;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD0350;34;0.0380274916;95.560849579;85440;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZNP0040;34;0.0380274916;95.598877071;85474;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZCQN0020;34;0.0380274916;95.636904562;85508;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CERP0010;33;0.036909036;95.673813598;85541;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0240;33;0.036909036;95.710722634;85574;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HCFA0070;33;0.036909036;95.74763167;85607;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LBLD0060;33;0.036909036;95.784540706;85640;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NFQK0040;33;0.036909036;95.821449742;85673;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LBQK0050;32;0.0357905804;95.857240323;85705;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QANP0070;32;0.0357905804;95.893030903;85737;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBMD0200;31;0.0346721247;95.927703028;85768;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MGQK0010;31;0.0346721247;95.962375152;85799;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZZJJ0030;31;0.0346721247;95.997047277;85830;2;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ACQJ0010;30;0.0335536691;96.030600946;85860;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAEA0010;30;0.0335536691;96.064154615;85890;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0030;30;0.0335536691;96.097708284;85920;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZLA0040;30;0.0335536691;96.131261953;85950;1;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0250;29;0.0324352135;96.163697167;85979;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD3500;29;0.0324352135;96.19613238;86008;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD3640;29;0.0324352135;96.228567594;86037;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";YYYY0710;29;0.0324352135;96.261002807;86066;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";DZQJ0110;28;0.0313167578;96.292319565;86094;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0160;28;0.0313167578;96.323636323;86122;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LBFA0310;28;0.0313167578;96.354953081;86150;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BGNP0080;27;0.0301983022;96.385151383;86177;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JCGE0030;27;0.0301983022;96.415349685;86204;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MZMP0010;27;0.0301983022;96.445547987;86231;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZZQK0240;27;0.0301983022;96.47574629;86258;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0350;26;0.0290798465;96.504826136;86284;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD3710;26;0.0290798465;96.533905983;86310;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD6340;26;0.0290798465;96.562985829;86336;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBMD0420;26;0.0290798465;96.592065676;86362;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QELJ0010;26;0.0290798465;96.621145522;86388;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAMA0170;25;0.0279613909;96.649106913;86413;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EJQM0030;25;0.0279613909;96.677068304;86438;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD0310;25;0.0279613909;96.705029695;86463;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HCHA0020;25;0.0279613909;96.732991086;86488;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZFA0070;25;0.0279613909;96.760952477;86513;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BDGA0050;24;0.0268429353;96.787795412;86537;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HZHE0020;24;0.0268429353;96.814638347;86561;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NEQM0010;24;0.0268429353;96.841481283;86585;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZCQJ0060;24;0.0268429353;96.868324218;86609;23;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CDQP0060;23;0.0257244796;96.894048698;86632;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CERP0030;22;0.024606024;96.918654722;86654;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";GAFA0070;22;0.024606024;96.943260746;86676;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";GAND0010;22;0.024606024;96.96786677;86698;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HEQD0020;22;0.024606024;96.992472794;86720;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";KCQL0030;22;0.024606024;97.017078818;86742;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QAMA0020;22;0.024606024;97.041684842;86764;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZEMP0030;22;0.024606024;97.066290866;86786;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";DGQM0010;21;0.0234875684;97.089778434;86807;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD0320;21;0.0234875684;97.113266002;86828;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD0380;21;0.0234875684;97.136753571;86849;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LHQN0020;21;0.0234875684;97.160241139;86870;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NAQK0230;21;0.0234875684;97.183728707;86891;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAFA0050;20;0.0223691127;97.20609782;86911;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0330;20;0.0223691127;97.228466933;86931;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LAQK0090;20;0.0223691127;97.250836046;86951;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QEQJ0010;20;0.0223691127;97.273205158;86971;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ACQH0020;19;0.0212506571;97.294455815;86990;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EBGA0010;19;0.0212506571;97.315706473;87009;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";EDQM0010;19;0.0212506571;97.33695713;87028;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD1060;19;0.0212506571;97.358207787;87047;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD2240;19;0.0212506571;97.379458444;87066;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";KDQL0010;19;0.0212506571;97.400709101;87085;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LBLD0170;19;0.0212506571;97.421959758;87104;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";PAGB0040;19;0.0212506571;97.443210415;87123;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZCQM0080;19;0.0212506571;97.464461072;87142;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ACQH0030;18;0.0201322015;97.484593274;87160;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";FDHB0010;18;0.0201322015;97.504725475;87178;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JBQH0020;18;0.0201322015;97.524857677;87196;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LHQJ0010;18;0.0201322015;97.544989878;87214;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";MZQK0030;18;0.0201322015;97.565122079;87232;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZFA0010;18;0.0201322015;97.585254281;87250;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZZHJ0010;18;0.0201322015;97.605386482;87268;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";AAQM0020;17;0.0190137458;97.624400228;87285;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";GAHA0010;17;0.0190137458;97.643413974;87302;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HAPA0010;17;0.0190137458;97.66242772;87319;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0370;17;0.0190137458;97.681441466;87336;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD4970;17;0.0190137458;97.700455211;87353;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JAQL0020;17;0.0190137458;97.719468957;87370;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";PCPB0020;17;0.0190137458;97.738482703;87387;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZDMP0010;17;0.0190137458;97.757496449;87404;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZZHJ0070;17;0.0190137458;97.776510195;87421;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BABA0010;16;0.0178952902;97.794405485;87437;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";GEQE0040;16;0.0178952902;97.812300775;87453;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0210;16;0.0178952902;97.830196065;87469;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD4760;16;0.0178952902;97.848091355;87485;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBMD0170;16;0.0178952902;97.865986646;87501;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBMD0470;16;0.0178952902;97.883881936;87517;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBQK3310;16;0.0178952902;97.901777226;87533;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LJQK0150;16;0.0178952902;97.919672516;87549;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";NEQK0120;16;0.0178952902;97.937567806;87565;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZFA0110;16;0.0178952902;97.955463097;87581;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAFA0130;15;0.0167768345;97.972239931;87596;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BAMA0090;15;0.0167768345;97.989016766;87611;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";CAHA0010;15;0.0167768345;98.0057936;87626;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";GABD0010;15;0.0167768345;98.022570435;87641;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0210;15;0.0167768345;98.039347269;87656;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD1310;15;0.0167768345;98.056124104;87671;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBQK4430;15;0.0167768345;98.072900938;87686;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZJA0090;15;0.0167768345;98.089677773;87701;1;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";YYYY4650;15;0.0167768345;98.106454607;87716;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";BGQP0070;14;0.0156583789;98.122112986;87730;1;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";FDHB0060;14;0.0156583789;98.137771365;87744;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBBD0050;14;0.0156583789;98.153429744;87758;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD0100;14;0.0156583789;98.169088123;87772;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";JAQL0030;14;0.0156583789;98.184746502;87786;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";LCQJ0010;14;0.0156583789;98.200404881;87800;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";QZFA0200;14;0.0156583789;98.21606326;87814;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";YYYY6140;14;0.0156583789;98.231721639;87828;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";ZCQM0030;14;0.0156583789;98.247380018;87842;10;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";AHRP0010;13;0.0145399233;98.261919941;87855;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBFD2970;13;0.0145399233;98.276459864;87868;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBGD0180;13;0.0145399233;98.290999787;87881;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD2310;13;0.0145399233;98.305539711;87894;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:10";="620103440";HBLD4740;13;0.0145399233;98.320079634;87907;0;2023.7;X620103440;30AUG23;16:29:46
