"champ";"statut";"annee";"periode";"date du resultat";"ipe";eff;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:08:49";="800000028";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:49";="800000028";2;Nombre de séjours/séances en AME valorisés;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";20;Nombre de séjours/séance en AME;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";20;Nombre de séjours/séances en AME valorisés;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:43";="590785374";2;Nombre de séjours/séance en AME;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:43";="590785374";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:43";="590785374";2;Nombre de séjours/séances en AME valorisés;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";32;Nombre de séjours/séance en AME;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";32;Nombre de séjours/séances en AME valorisés;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:28:08";="590000188";80;Nombre de séjours/séance en AME;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:08";="590000188";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:08";="590000188";80;Nombre de séjours/séances en AME valorisés;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:17";="620103432";7;Nombre de séjours/séance en AME;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:17";="620103432";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:17";="620103432";7;Nombre de séjours/séances en AME valorisés;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";31;Nombre de séjours/séance en AME;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";31;Nombre de séjours/séances en AME valorisés;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:43";="590781803";43;Nombre de séjours/séance en AME;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:43";="590781803";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:43";="590781803";43;Nombre de séjours/séances en AME valorisés;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:53";="590780227";25;Nombre de séjours/séance en AME;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:53";="590780227";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:53";="590780227";25;Nombre de séjours/séances en AME valorisés;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:21";="800000044";134;Nombre de séjours/séance en AME;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:21";="800000044";;Nombre de séjours/séances en AME non valorisés (CM90, ghs 9999, PIE);2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:21";="800000044";134;Nombre de séjours/séances en AME valorisés;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:02:04";="590781902";159;Nombre de sÃ©jours/sÃ©ance en AME;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:04";="590781902";;Nombre de sÃ©jours/sÃ©ances en AME non valorisÃ©s (CM90, ghs 9999, PIE);2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:04";="590781902";159;Nombre de sÃ©jours/sÃ©ances en AME valorisÃ©s;2023.7;X590781902;07SEP23;20:00:41
