"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;COL1;COL2;COL3;COL4;COL5;COL6;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 16:13:19";="620100651";nbjJT0;2696;2568;4.984423676;1846;1857;-0.592353258;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:19";="620100651";nbrsah0;11951;11349;5.3044321086;8537;8390;1.7520858164;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:19";="620100651";nbjh0;60977;57069;6.8478508472;43968;41697;5.4464349953;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:19";="620100651";nbuhcd;1097;1872;-41.39957265;783;1365;-42.63736264;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:19";="620100651";nbabott;0;0;;0;0;;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";per;1;2;3;1;2;3;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbrsa;22138;20805;6.4071136746;16030;15228;5.2666141319;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";cmd90;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";hper;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";typsejb;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";ghs9999;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbrsaseance;22119;20782;6.4334520258;16014;15215;5.251396648;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbseances;22119;20782;6.4334520258;16014;15215;5.251396648;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbrsa0;19;23;-17.39130435;16;13;23.076923077;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbjJT0;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbrsah0;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbjh0;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbuhcd;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:53";="620027839";nbabott;0;0;;0;0;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";per;1;2;3;1;2;3;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbrsa;16951;14497;16.927640201;12118;10653;13.751994743;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";cmd90;417;0;;410;0;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";hper;0;0;;0;0;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";typsejb;26;44;-40.90909091;13;33;-60.60606061;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";ghs9999;55;0;;55;0;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbrsaseance;1034;930;11.182795699;718;679;5.7437407953;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbseances;1034;930;11.182795699;718;679;5.7437407953;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbrsa0;7236;5428;33.308769344;5125;4045;26.699629172;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbjJT0;3403;2589;31.440710699;2416;1911;26.425954997;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbrsah0;8264;8139;1.5358152107;5865;5929;-1.07944004;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbjh0;46226;44056;4.9255493009;31986;31628;1.1319084356;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbuhcd;2121;1456;45.673076923;1572;1151;36.576889661;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:19";="590780284";nbabott;0;0;;0;0;;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";per;1;2;3;1;2;3;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbrsa;5616;5881;-4.506036388;3941;4220;-6.611374408;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";cmd90;0;0;;0;0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";hper;0;0;;0;0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";typsejb;0;0;;0;0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";ghs9999;117;143;-18.18181818;83;97;-14.43298969;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbrsaseance;1079;1095;-1.461187215;782;807;-3.097893432;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbseances;1079;1095;-1.461187215;782;807;-3.097893432;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbrsa0;1257;1489;-15.5809268;855;1026;-16.66666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbjJT0;782;889;-12.0359955;511;625;-18.24;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbrsah0;3280;3297;-0.515620261;2304;2387;-3.477167993;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbjh0;17442;17298;0.8324661811;12103;12376;-2.205882353;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbuhcd;281;514;-45.3307393;177;370;-52.16216216;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:23";="020000287";nbabott;0;0;;0;0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";per;1;2;3;1;2;3;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbrsa;31332;28737;9.0301701639;22722;21018;8.1073365687;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";cmd90;908;0;;905;0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";hper;0;0;;0;0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";typsejb;0;1;-100;0;0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";ghs9999;83;9;822.22222222;81;7;1057.1428571;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbrsaseance;6157;5880;4.7108843537;4482;4303;4.1598884499;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbseances;6157;5880;4.7108843537;4482;4303;4.1598884499;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbrsa0;13066;11771;11.001614136;9316;8599;8.338178858;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbjJT0;6626;6194;6.9744914433;4689;4492;4.3855743544;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbrsah0;11201;11086;1.0373443983;8019;8116;-1.195170034;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbjh0;55892;56215;-0.574579739;39210;41187;-4.800058271;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbuhcd;4562;2901;57.25611858;3365;2297;46.49542882;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:21";="590797353";nbabott;0;0;;0;0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";per;1;2;3;1;2;3;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbrsa;43565;41808;4.2025449675;31226;30707;1.6901683655;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";cmd90;24;0;;24;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";hper;0;0;;0;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";typsejb;53;41;29.268292683;40;32;25;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";ghs9999;602;618;-2.588996764;434;442;-1.809954751;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbrsaseance;15149;13606;11.340585036;11016;9982;10.358645562;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbseances;15149;13606;11.340585036;11016;9982;10.358645562;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbrsa0;11300;10969;3.0175950406;7920;8106;-2.294596595;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbjJT0;5627;5029;11.891032014;3923;3803;3.1554036287;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbrsah0;17092;17233;-0.818197644;12266;12619;-2.797369047;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbjh0;96043;95007;1.0904459671;68002;68592;-0.860158619;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbuhcd;2616;2921;-10.44162958;1870;2218;-15.68981064;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:28:59";="590782421";nbabott;1;0;;1;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";per;1;2;3;1;2;3;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbrsa;535;508;5.3149606299;375;366;2.4590163934;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";cmd90;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";hper;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";typsejb;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";ghs9999;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbrsaseance;38;41;-7.317073171;25;33;-24.24242424;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbseances;38;41;-7.317073171;25;33;-24.24242424;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbrsa0;138;107;28.971962617;92;70;31.428571429;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbjJT0;135;103;31.067961165;90;68;32.352941176;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbrsah0;359;360;-0.277777778;258;263;-1.901140684;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbjh0;3493;3474;0.546919977;2430;2571;-5.484247375;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbuhcd;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:21";="800000051";nbabott;0;0;;0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";per;1;2;3;1;2;3;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbrsa;190;171;11.111111111;135;127;6.2992125984;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";cmd90;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";hper;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";typsejb;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";ghs9999;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbrsaseance;0;1;-100;0;1;-100;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbseances;0;1;-100;0;1;-100;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbrsa0;0;2;-100;0;2;-100;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbjJT0;0;2;-100;0;2;-100;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbrsah0;190;168;13.095238095;135;124;8.8709677419;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbjh0;3567;3404;4.7884841363;2708;2458;10.170870627;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbuhcd;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:41:53";="800000135";nbabott;0;0;;0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";per;1;2;3;1;2;3;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbrsa;11891;10615;12.020725389;8640;7689;12.368318377;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";cmd90;291;0;;276;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";hper;0;0;;0;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";typsejb;0;0;;0;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";ghs9999;159;186;-14.51612903;105;127;-17.32283465;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbrsaseance;1581;916;72.598253275;1168;674;73.293768546;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbseances;1581;916;72.598253275;1168;674;73.293768546;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbrsa0;4375;4125;6.0606060606;3094;2999;3.1677225742;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbjJT0;2403;2354;2.0815632965;1703;1708;-0.292740047;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbrsah0;5644;5574;1.2558306423;4102;4016;2.1414342629;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbjh0;33611;33044;1.7158939596;23758;24025;-1.111342352;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbuhcd;1887;1583;19.204042956;1376;1239;11.057304278;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:10:57";="590782165";nbabott;0;0;;0;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";per;1;2;3;1;2;3;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbrsa;15734;15317;2.7224652347;11195;11138;0.5117615371;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";cmd90;61;0;;61;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";hper;0;0;;0;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";typsejb;0;0;;0;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";ghs9999;129;141;-8.510638298;95;99;-4.04040404;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbrsaseance;2316;2032;13.976377953;1704;1477;15.368991198;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbseances;2316;2032;13.976377953;1704;1477;15.368991198;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbrsa0;4660;4054;14.948199309;3275;2926;11.927546138;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbjJT0;2288;1984;15.322580645;1622;1424;13.904494382;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbrsah0;8697;9231;-5.784855379;6155;6735;-8.61172977;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbjh0;44856;45198;-0.756670649;31870;32844;-2.96553404;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbuhcd;1950;2099;-7.09861839;1369;1612;-15.07444169;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:38:51";="620101360";nbabott;0;0;;0;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";per;1;2;3;1;2;3;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbrsa;3428;2950;16.203389831;2471;2141;15.413358244;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";cmd90;0;0;;0;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";hper;0;0;;0;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";typsejb;1;0;;1;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";ghs9999;64;55;16.363636364;43;40;7.5;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbrsaseance;250;198;26.262626263;170;144;18.055555556;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbseances;2423;2263;7.0702607159;1732;1672;3.5885167464;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbrsa0;675;510;32.352941176;489;356;37.359550562;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbjJT0;359;221;62.443438914;269;151;78.145695364;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbrsah0;2503;2242;11.641391615;1812;1641;10.42047532;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbjh0;14314;13689;4.5657096939;10362;9811;5.6161451432;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbuhcd;322;266;21.052631579;227;213;6.5727699531;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:30";="590781662";nbabott;0;0;;0;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";per;1;2;3;1;2;3;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbrsa;4382;4111;6.5920700559;3246;2949;10.07121058;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";cmd90;0;0;;0;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";hper;0;0;;0;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";typsejb;0;0;;0;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";ghs9999;121;117;3.4188034188;92;79;16.455696203;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbrsaseance;25;0;;25;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbseances;25;0;;25;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbrsa0;2375;2091;13.582018173;1789;1520;17.697368421;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbjJT0;365;354;3.1073446328;290;261;11.111111111;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbrsah0;1982;2020;-1.881188119;1432;1429;0.2099370189;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbjh0;11330;10946;3.508130824;8212;7742;6.0707827435;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbuhcd;1621;1640;-1.158536585;1218;1294;-5.873261206;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:18";="590781621";nbabott;0;0;;0;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";per;1;2;3;1;2;3;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbrsa;9945;9451;5.22696011;7110;6844;3.886616014;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";cmd90;4;0;;4;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";hper;0;0;;0;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";typsejb;0;0;;0;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";ghs9999;3;0;;3;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbrsaseance;1972;1805;9.2520775623;1409;1345;4.7583643123;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbseances;1972;1805;9.2520775623;1409;1345;4.7583643123;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbrsa0;5594;5328;4.9924924925;3998;3820;4.6596858639;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbjJT0;3808;3666;3.873431533;2740;2659;3.0462579917;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbrsah0;2375;2318;2.4590163934;1699;1679;1.1911852293;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbjh0;8641;8949;-3.441725332;6187;6583;-6.015494455;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbuhcd;0;0;;0;0;;2023.7;X590052056;30AUG23;15:19:03
