"champ";"statut";"annee";"periode";"date du resultat";"ipe";finessgeo;sej_hpr;mnt_ghs;mnt_po;mnt_ivg;mnt_ghs_ame;mnt_ghs_su;mnt_rac_det;mnt_dmi;mnt_dmi_ame;mnt_dmi_su;mnt_med;mnt_med_ame;mnt_med_su;mnt_med_apac;mnt_med_apac_ame;mnt_med_apac_su;mnt_trans;mnt_trans_ame;mnt_trans_su;rs_geo;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/08 14:41:56";="800000036";800000184;1;1154919.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2708.4861953;0;0;CH ALBERT;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:56";="800000036";;1;1154919.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2708.4861953;0;0;sous total EG HPROX;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:56";="800000036";;;1154919.836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2708.4861953;0;0;Total;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;0;5814459.4334;0;0;6659.334619;0;0;16117.885;0;0;445579.8795;0;0;44359.429;0;0;15098.131398;0;0;CENTRE MÉDICO-CHIRURGICAL;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";;0;5814459.4334;0;0;6659.334619;0;0;16117.885;0;0;445579.8795;0;0;44359.429;0;0;15098.131398;0;0;sous total EG non HPROX;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";;;5814459.4334;0;0;6659.334619;0;0;16117.885;0;0;445579.8795;0;0;44359.429;0;0;15098.131398;0;0;Total;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/18 15:15:49";="020000022";020000089;1;2090250.0948;0;0;0;0;0;0;0;0;0;0;0;1379.64;0;0;14012.948598;0;0;CH GUISE;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:49";="020000022";;1;2090250.0948;0;0;0;0;0;0;0;0;0;0;0;1379.64;0;0;14012.948598;0;0;sous total EG HPROX;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:49";="020000022";;;2090250.0948;0;0;0;0;0;0;0;0;0;0;0;1379.64;0;0;14012.948598;0;0;Total;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/22 19:10:32";="590782439";590000691;1;1925433.6277;0;0;1322.5731128;0;0;796.5;0;0;0;0;0;0;0;0;2044.2889085;0;0;CH WATTRELOS;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:32";="590782439";;1;1925433.6277;0;0;1322.5731128;0;0;796.5;0;0;0;0;0;0;0;0;2044.2889085;0;0;sous total EG HPROX;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:32";="590782439";;;1925433.6277;0;0;1322.5731128;0;0;796.5;0;0;0;0;0;0;0;0;2044.2889085;0;0;Total;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:27";="590049565";590049565;0;1853808.0239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2184.0222542;0;0;MAISON MEDICALE JEAN XXIII;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:27";="590049565";;0;1853808.0239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2184.0222542;0;0;sous total EG non HPROX;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:27";="590049565";;;1853808.0239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2184.0222542;0;0;Total;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:39:29";="020000253";020000394;0;24808723.266;9159.8465527;71947.67;34014.641647;9684.6912184;11020.68;859212.46;565.7;0;582740.612;0;0;0;0;0;65132.174259;220.5743744;0;CH LAON;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:29";="020000253";;0;24808723.266;9159.8465527;71947.67;34014.641647;9684.6912184;11020.68;859212.46;565.7;0;582740.612;0;0;0;0;0;65132.174259;220.5743744;0;sous total EG non HPROX;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:29";="020000253";;;24808723.266;9159.8465527;71947.67;34014.641647;9684.6912184;11020.68;859212.46;565.7;0;582740.612;0;0;0;0;0;65132.174259;220.5743744;0;Total;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:34";="620003376";620003376;0;17803941.401;0;0;8910.9450744;0;847.61;942479.45;0;0;710527.655;0;0;0;0;0;28414.789488;0;0;POLYCLINIQUE MÉDICO-CHIRURGICALE D'HENIN-BEAUMONT;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:34";="620003376";;0;17803941.401;0;0;8910.9450744;0;847.61;942479.45;0;0;710527.655;0;0;0;0;0;28414.789488;0;0;sous total EG non HPROX;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:34";="620003376";;;17803941.401;0;0;8910.9450744;0;847.61;942479.45;0;0;710527.655;0;0;0;0;0;28414.789488;0;0;Total;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:13";="620101337";620000323;0;37800474.765;38396.466571;93630.654;39117.309818;182097.25486;3629.99;214439.63;0;2401.53;3342505.7285;0;1009.629;440020.743;0;0;109201.16328;0;1500.9385888;CH CALAIS;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:13";="620101337";;0;37800474.765;38396.466571;93630.654;39117.309818;182097.25486;3629.99;214439.63;0;2401.53;3342505.7285;0;1009.629;440020.743;0;0;109201.16328;0;1500.9385888;sous total EG non HPROX;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:13";="620101337";;;37800474.765;38396.466571;93630.654;39117.309818;182097.25486;3629.99;214439.63;0;2401.53;3342505.7285;0;1009.629;440020.743;0;0;109201.16328;0;1500.9385888;Total;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:37";="800000077";800000275;1;1457034.1534;0;0;0;0;1071.79;0;0;0;0;0;0;0;0;0;3928.7388115;0;0;CH HAM;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:37";="800000077";;1;1457034.1534;0;0;0;0;1071.79;0;0;0;0;0;0;0;0;0;3928.7388115;0;0;sous total EG HPROX;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:37";="800000077";;;1457034.1534;0;0;0;0;1071.79;0;0;0;0;0;0;0;0;0;3928.7388115;0;0;Total;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:42";="590782645";590000766;1;1612411.625;0;0;3130.6886112;0;0;0;0;0;0;0;0;0;0;0;20072.995408;253.5051288;0;CH BAILLEUL;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:42";="590782645";;1;1612411.625;0;0;3130.6886112;0;0;0;0;0;0;0;0;0;0;0;20072.995408;253.5051288;0;sous total EG HPROX;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:42";="590782645";;;1612411.625;0;0;3130.6886112;0;0;0;0;0;0;0;0;0;0;0;20072.995408;253.5051288;0;Total;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:52:00";="600100572";600000152;1;1133331.4178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10911.85674;0;0;CH CHAUMONT-EN-VEXIN;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:52:00";="600100572";;1;1133331.4178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10911.85674;0;0;sous total EG HPROX;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:52:00";="600100572";;;1133331.4178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10911.85674;0;0;Total;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:45:14";="020004495";020001087;1;3803969.3385;0;0;4098.9135896;0;214.21;0;0;0;1467.6875;0;0;0;0;0;61025.448838;259.0727472;0;CH HIRSON;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:14";="020004495";;1;3803969.3385;0;0;4098.9135896;0;214.21;0;0;0;1467.6875;0;0;0;0;0;61025.448838;259.0727472;0;sous total EG HPROX;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:14";="020004495";;;3803969.3385;0;0;4098.9135896;0;214.21;0;0;0;1467.6875;0;0;0;0;0;61025.448838;259.0727472;0;Total;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:25:08";="020000055";020000105;1;1237311.7936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2962.36282;0;0;CH LE NOUVION-EN-THIÉRACHE;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:08";="020000055";;1;1237311.7936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2962.36282;0;0;sous total EG HPROX;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:08";="020000055";;;1237311.7936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2962.36282;0;0;Total;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:29:52";="590782652";590000774;0;12475824.551;0;0;376.8567816;2703.9407928;214.56;202100.635;0;0;1157799.7805;0;0;257515.848;0;0;79627.074361;0;0;CH HAZEBROUCK;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:52";="590782652";;0;12475824.551;0;0;376.8567816;2703.9407928;214.56;202100.635;0;0;1157799.7805;0;0;257515.848;0;0;79627.074361;0;0;sous total EG non HPROX;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:52";="590782652";;;12475824.551;0;0;376.8567816;2703.9407928;214.56;202100.635;0;0;1157799.7805;0;0;257515.848;0;0;79627.074361;0;0;Total;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:49:19";="590780052";590000014;1;1584892.0876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5906.6051834;0;0;CH SOMAIN;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:19";="590780052";590047718;1;384095.91003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HDJ ALCOOLOGIE;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:19";="590780052";;1;1968987.9977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5906.6051834;0;0;sous total EG HPROX;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:19";="590780052";;;1968987.9977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5906.6051834;0;0;Total;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:25";="600100648";600000186;0;5811270.6314;0;11882.22;15608.380102;0;0;33729.875;0;0;65693.3205;1010.76;0;0;0;0;35961.250455;0;0;CH CLERMONT;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:25";="600100648";;0;5811270.6314;0;11882.22;15608.380102;0;0;33729.875;0;0;65693.3205;1010.76;0;0;0;0;35961.250455;0;0;sous total EG non HPROX;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:25";="600100648";;;5811270.6314;0;11882.22;15608.380102;0;0;33729.875;0;0;65693.3205;1010.76;0;0;0;0;35961.250455;0;0;Total;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:06:07";="620000026";620000026;0;19161583.115;0;0;2918.9273823;0;0;2846104.3255;2441.6895;0;210375.97647;0;0;0;0;0;75736.18517;67.71451391;0;ÉTABLISSEMENT HOPALE CTRE CALOT/HELIO;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:07";="620000026";;0;19161583.115;0;0;2918.9273823;0;0;2846104.3255;2441.6895;0;210375.97647;0;0;0;0;0;75736.18517;67.71451391;0;sous total EG non HPROX;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:07";="620000026";;;19161583.115;0;0;2918.9273823;0;0;2846104.3255;2441.6895;0;210375.97647;0;0;0;0;0;75736.18517;67.71451391;0;Total;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:47";="590065223";590065223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SHAB LABORATOIRE VALENCIENNES;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:47";="590065223";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;sous total EG non HPROX;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:47";="590065223";;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Total;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:22:06";="620003350";620003350;1;7501863.7444;0;0;2763.1968366;0;0;0;0;0;106477.78;0;0;0;0;0;9969.261738;0;0;HÔPITAL DE RIAUMONT;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:06";="620003350";;1;7501863.7444;0;0;2763.1968366;0;0;0;0;0;106477.78;0;0;0;0;0;9969.261738;0;0;sous total EG HPROX;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:06";="620003350";;;7501863.7444;0;0;2763.1968366;0;0;0;0;0;106477.78;0;0;0;0;0;9969.261738;0;0;Total;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:54";="590000600";590000600;1;3366990.3332;0;0;0;0;1410.52;0;0;0;0;0;0;0;0;0;2308.768439;0;0;CH SAINT- AMAND LES EAUX;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:54";="590000600";;1;3366990.3332;0;0;0;0;1410.52;0;0;0;0;0;0;0;0;0;2308.768439;0;0;sous total EG HPROX;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:54";="590000600";;;3366990.3332;0;0;0;0;1410.52;0;0;0;0;0;0;0;0;0;2308.768439;0;0;Total;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:39";="620025346";620025346;0;16773569.623;0;0;2519.0274276;0;0;690796.5;0;0;78611.198;0;0;0;0;0;31307.305072;120.13865371;0;POLYCLINIQUE DE DIVION;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:39";="620025346";;0;16773569.623;0;0;2519.0274276;0;0;690796.5;0;0;78611.198;0;0;0;0;0;31307.305072;120.13865371;0;sous total EG non HPROX;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:39";="620025346";;;16773569.623;0;0;2519.0274276;0;0;690796.5;0;0;78611.198;0;0;0;0;0;31307.305072;120.13865371;0;Total;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:08";="590001749";590001749;1;6146457.6085;0;0;1240.5798226;683.15207179;0;0;0;0;276580.3365;0;0;0;0;0;23959.636794;0;135.42902782;POLYCLINIQUE DE GRANDE SYNTHE;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:08";="590001749";;1;6146457.6085;0;0;1240.5798226;683.15207179;0;0;0;0;276580.3365;0;0;0;0;0;23959.636794;0;135.42902782;sous total EG HPROX;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:08";="590001749";;;6146457.6085;0;0;1240.5798226;683.15207179;0;0;0;0;276580.3365;0;0;0;0;0;23959.636794;0;135.42902782;Total;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:17";="590781670";590000477;1;3553704.8438;0;0;0;0;0;0;0;0;0;0;0;427.725;0;0;6004.4706569;0;0;CH LE QUESNOY;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:17";="590781670";;1;3553704.8438;0;0;0;0;0;0;0;0;0;0;0;427.725;0;0;6004.4706569;0;0;sous total EG HPROX;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:17";="590781670";;;3553704.8438;0;0;0;0;0;0;0;0;0;0;0;427.725;0;0;6004.4706569;0;0;Total;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:15";="020000261";020000519;0;33911808.611;0;59355.374;120038.93138;33487.154061;1922.28;880401.329;0;0;2683803.3731;0;421.1735;605098.397;0;0;55874.186928;123.48336;0;CH SOISSONS;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:15";="020000261";;0;33911808.611;0;59355.374;120038.93138;33487.154061;1922.28;880401.329;0;0;2683803.3731;0;421.1735;605098.397;0;0;55874.186928;123.48336;0;sous total EG non HPROX;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:15";="020000261";;;33911808.611;0;59355.374;120038.93138;33487.154061;1922.28;880401.329;0;0;2683803.3731;0;421.1735;605098.397;0;0;55874.186928;123.48336;0;Total;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:55";="620100651";620000224;0;44642041.528;0;82954.12;51779.86905;2235.8868792;13237.75;719379.29;0;0;4052256.9247;0;0;705413.576;0;0;183455.69198;0;0;CH BETHUNE;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:55";="620100651";;0;44642041.528;0;82954.12;51779.86905;2235.8868792;13237.75;719379.29;0;0;4052256.9247;0;0;705413.576;0;0;183455.69198;0;0;sous total EG non HPROX;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:55";="620100651";;;44642041.528;0;82954.12;51779.86905;2235.8868792;13237.75;719379.29;0;0;4052256.9247;0;0;705413.576;0;0;183455.69198;0;0;Total;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:41:11";="620027839";620026690;0;10627289.032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66613.110649;0;0;CENTRE J.CURIE GCS PUBLIC PRIVÉ LITTORAL;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:11";="620027839";;0;10627289.032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66613.110649;0;0;sous total EG non HPROX;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:11";="620027839";;;10627289.032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66613.110649;0;0;Total;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:40";="590780284";590780284;0;45624947.448;0;0;102198.11924;30968.075005;1268.1;2527995.4445;5446.3645;900;632967.234;3359.4735;0;6912.914;0;0;99924.419009;387.69081457;1040.5879702;GCS GHICL HÔPITAL ST PHILIBERT;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:40";="590780284";;0;45624947.448;0;0;102198.11924;30968.075005;1268.1;2527995.4445;5446.3645;900;632967.234;3359.4735;0;6912.914;0;0;99924.419009;387.69081457;1040.5879702;sous total EG non HPROX;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:40";="590780284";;;45624947.448;0;0;102198.11924;30968.075005;1268.1;2527995.4445;5446.3645;900;632967.234;3359.4735;0;6912.914;0;0;99924.419009;387.69081457;1040.5879702;Total;2023.7;X590780284;30AUG23;8:35:11
