"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois_e;semaine_e;ponder;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee_e;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";6;;3;4;42.666666667;44;0;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";7;;1;5;90;90;0;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";99;;33;12.515151515;68.917061021;73;57.575757576;3.0303030303;0;9.0909090909;9999;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";12;;4;9.5;84.5;87.5;75;0;0;0;2022;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";1;;15;7.7333333333;80.466666667;85;60;0;0;13.333333333;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";2;;8;6.125;78.5;80;50;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";3;;6;4;79;75.5;66.666666667;0;0;16.666666667;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";4;;4;3.5;75;73;50;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";5;;12;7.8333333333;80.583333333;82.5;50;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";6;;14;7.6428571429;76.928571429;76;71.428571429;0;0;7.1428571429;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";7;;5;2.8;78;73;80;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";99;;68;6.7058823529;79.132352941;79.5;61.764705882;0;0;5.8823529412;9999;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";1;;4;12.25;83;83;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";2;;5;13.6;77.6;78;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";3;;3;16.666666667;88.333333333;85;33.333333333;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";4;;5;17.2;78.8;82;20;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";5;;2;10.5;93;93;50;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";6;;1;18;62;62;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";99;;20;14.6;81.35;84;15;0;0;0;9999;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";12;;2;13;80;80;100;0;0;0;2022;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";1;;3;11.666666667;69;73;33.333333333;66.666666667;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";2;;2;5.5;77.5;77.5;100;0;50;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";3;;1;15;83;83;0;0;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";4;;2;21;47.5;47.5;100;50;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";5;;2;7.5;70.5;70.5;50;0;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";99;;12;12;70.083333333;75;66.666666667;25;8.3333333333;0;9999;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";1;;3;6;56;54;66.666666667;33.333333333;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";3;;4;3;53.25;59.5;0;0;0;25;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";4;;3;2;58.333333333;69;33.333333333;0;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";5;;2;1;51;51;0;0;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:52";="620100057";99;;12;3.1666666667;54.833333333;53.5;25;8.3333333333;0;8.3333333333;9999;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";8;;1;182;67;67;100;100;0;0;2022;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";12;;9;29.666666667;82.222222222;84;55.555555556;11.111111111;11.111111111;0;2022;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";1;;18;10.833333333;75.777777778;80.5;27.777777778;11.111111111;5.5555555556;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";2;;9;8.1111111111;74;73;22.222222222;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";3;;1;7;92;92;0;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";4;;6;6;70;66;0;0;0;16.666666667;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";5;;7;12.142857143;69.714285714;69;14.285714286;14.285714286;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";6;;9;8.5555555556;67.555555556;70;44.444444444;0;11.111111111;11.111111111;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";7;;4;5.75;83.75;85.5;75;0;0;25;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";99;;64;14.765625;74.6875;79.5;32.8125;7.8125;4.6875;4.6875;9999;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:07";="800000028";1;;1;4;59;59;100;0;100;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:07";="800000028";99;;1;4;59;59;100;0;100;0;9999;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";12;;3;5.6666666667;78;82;0;0;0;0;2022;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";1;;13;3.1538461538;62.923076923;65;46.153846154;0;0;7.6923076923;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";2;;5;4;63.2;68;20;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";3;;13;5.5384615385;63.923076923;66;46.153846154;7.6923076923;0;15.384615385;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";4;;4;4.5;73.75;75.5;50;25;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";5;;8;4.625;75.5;74.5;62.5;12.5;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";6;;7;5.8571428571;75.285714286;76;57.142857143;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";7;;4;4.75;81;82;25;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";99;;57;4.649122807;69.280701754;71;43.859649123;5.2631578947;0;5.2631578947;9999;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:12";="590785374";99;;;;;0;;;;;9999;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";12;;9;13.222222222;51.465753425;53;66.666666667;0;0;0;2022;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";1;;148;3.027027027;67.589041096;72;35.135135135;1.3513513514;0.6756756757;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";2;;144;2.3333333333;68.534722222;70.5;40.277777778;0.6944444444;1.3888888889;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";3;;143;2.3846153846;67.832167832;71;47.552447552;0.6993006993;2.0979020979;1.3986013986;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";4;;125;3.024;68.656;71;44;1.6;0.8;1.6;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";5;;117;2.6495726496;68.478632479;72;40.170940171;3.4188034188;0;3.4188034188;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";6;;111;2.3603603604;68.155991608;70;42.342342342;0;1.8018018018;0.9009009009;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";7;;90;1.5;69.344444444;72;34.444444444;0;0;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:56";="020000063";99;;887;2.6257046223;68.134932279;71;41.037204059;1.1273957159;1.0146561443;1.0146561443;9999;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:22";="590000188";99;;;;;0;;;;;9999;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";1;;5;5;85.4;90;20;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";2;;7;3.8571428571;69;74;57.142857143;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";3;;4;7.75;81.5;81;0;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";4;;6;4;77;75;50;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";5;;4;5;75;78;25;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";6;;2;2;74;74;100;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:33";="620103432";99;;28;4.6785714286;76.642857143;76.5;39.285714286;0;0;0;9999;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";12;;1;16;94;94;100;0;0;0;2022;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";1;;2;3.5;70;70;50;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";2;;2;2;57.5;57.5;50;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";3;;1;0;63;63;100;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";4;;2;8.5;84.5;84.5;0;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";5;;1;0;84;84;100;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";99;;9;4.8888888889;73.888888889;84;55.555555556;0;0;0;9999;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";12;;21;21.761904762;77;77;80.952380952;14.285714286;9.5238095238;9.5238095238;2022;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";1;;93;9.7096774194;72.677419355;76;60.215053763;5.376344086;7.5268817204;7.5268817204;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";2;;83;6.421686747;72.301204819;76;56.626506024;3.6144578313;3.6144578313;7.2289156627;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";3;;82;5.9390243902;76.280487805;79.5;59.756097561;3.6585365854;4.8780487805;8.5365853659;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";4;;87;6.1149425287;74.310344828;76;45.977011494;2.2988505747;1.1494252874;3.4482758621;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";5;;96;6.3645833333;67.802083333;73;47.916666667;3.125;6.25;2.0833333333;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";6;;77;6.8311688312;74.12987013;78;46.753246753;2.5974025974;2.5974025974;3.8961038961;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";7;;53;3.1509433962;71.698113208;73;47.169811321;1.8867924528;5.6603773585;5.6603773585;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";99;;592;7.1216216216;72.827702703;76;53.378378378;3.7162162162;4.7297297297;5.5743243243;9999;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";12;;8;9.5;84.125;85.5;62.5;0;25;0;2022;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";1;;31;6.4838709677;70.129032258;70;48.387096774;0;9.6774193548;12.903225806;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";2;;9;11.666666667;78.777777778;85;22.222222222;0;22.222222222;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";3;;29;5.2413793103;72.931034483;72;55.172413793;0;6.8965517241;6.8965517241;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";4;;23;6.2173913043;77.434782609;85;56.52173913;0;4.347826087;8.6956521739;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";5;;21;7.3333333333;72.571428571;76;57.142857143;0;23.80952381;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";6;;10;4.1;80;79.5;40;0;0;10;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";7;;8;7.25;85.5;91;50;0;25;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";99;;139;6.690647482;75.251798561;76;51.079136691;0;12.230215827;6.4748201439;9999;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";10;;3;89.666666667;50.333333333;57;66.666666667;0;0;33.333333333;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";11;;5;59;72.6;74;60;20;60;0;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";12;;63;17.428571429;71.26984127;75;44.444444444;14.285714286;14.285714286;6.3492063492;2022;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";1;;832;3.5745192308;58.857412408;64;57.331730769;1.9230769231;4.9278846154;1.4423076923;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";2;;677;3.106351551;57.174132454;63;51.846381093;1.7725258493;2.3633677991;1.329394387;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";3;;768;3.6588541667;58.915817637;65;54.947916667;2.2135416667;3.125;0.78125;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";4;;604;3.2433774834;58.117268439;64;52.98013245;2.1523178808;4.4701986755;1.9867549669;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";5;;663;2.4524886878;55.70436166;62;53.092006033;2.5641025641;2.7149321267;0.9049773756;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";6;;471;2.5201698514;54.863095134;62;57.749469214;1.6985138004;1.2738853503;1.6985138004;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";7;;180;1.4444444444;53.59499239;63.5;61.666666667;0.5555555556;0.5555555556;2.2222222222;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";99;;4266;3.4179559306;57.536343436;64;54.80543835;2.2034692921;3.3989685888;1.4533520863;9999;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";12;;15;12.866666667;82;88;33.333333333;6.6666666667;0;0;2022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";1;;54;5.2777777778;65.962962963;69;42.592592593;3.7037037037;1.8518518519;1.8518518519;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";2;;40;6.175;67.65;66;37.5;2.5;0;5;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";3;;54;5.5925925926;70.833333333;76;42.592592593;0;3.7037037037;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";4;;27;5.7777777778;72.518518519;78;25.925925926;0;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";5;;36;9.1944444444;69.027777778;70;38.888888889;5.5555555556;2.7777777778;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";6;;30;6.8333333333;67.466666667;68.5;43.333333333;3.3333333333;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";7;;22;4.8636363636;70.454545455;75.5;31.818181818;0;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";99;;278;6.5683453237;69.568345324;73;38.489208633;2.5179856115;1.4388489209;1.0791366906;9999;2023.7;X590781902;07SEP23;20:00:41
