"champ";"statut";"annee";"periode";"date du resultat";"ipe";gdreg;gestion;comp;abs;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";08;08;0808;;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";10;10;1010;;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";90;80;9080;;1;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";91;10;9110;;3;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";91;23;9123;;27;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";99;23;9923;;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:42";="590000600";99;24;9924;;5;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;00;0100;***;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;10;0110;;3423;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;11;0111;;2314;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;12;0112;;736;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;13;0113;;3;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;18;0118;;142;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;23;0123;;111;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;29;0129;;215;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;34;0134;;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;70;0170;;4;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;89;0189;;637;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;90;0190;;40;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";01;XX;01XX;***;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";02;A1;02A1;;190;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";02;A2;02A2;;111;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";04;04;0404;;39;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";04;11;0411;;3;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";05;T1;05T1;;5;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";07;07;0707;;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";07;M1;07M1;;13;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";07;M2;07M2;;545;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";08;08;0808;;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";08;10;0810;;12;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";08;11;0811;;36;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";08;12;0812;;9;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";10;10;1010;;7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";10;11;1011;;7;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";15;A1;15A1;;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";90;70;9070;;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";91;10;9110;;29;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";91;11;9111;;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";91;12;9112;;23;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";91;23;9123;;323;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";91;29;9129;;13;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";93;23;9323;;12;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";99;23;9923;;101;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";99;24;9924;;31;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:22";="620025346";ZZ;XX;ZZXX;***;220;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;10;0110;;1226;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;11;0111;;1102;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;12;0112;;154;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;18;0118;;49;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;23;0123;;17;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;29;0129;;75;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;34;0134;;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;70;0170;;17;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;89;0189;;134;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";01;90;0190;;17;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";02;A1;02A1;;46;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";02;A2;02A2;;33;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";02;A4;02A4;;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";02;A5;02A5;;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";04;04;0404;;23;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";04;11;0411;;7;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";06;06;0606;;26;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";06;11;0611;;19;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";07;07;0707;;4;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";08;08;0808;;7;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";10;10;1010;;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";91;23;9123;;97;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";93;23;9323;;3;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";99;23;9923;;21;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";99;24;9924;;36;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";99;25;9925;;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:53";="590001749";ZZ;XX;ZZXX;***;6;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;10;0110;;146;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;11;0111;;617;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;12;0112;;53;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;13;0113;;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;18;0118;;11;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;23;0123;;25;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;29;0129;;27;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;89;0189;;52;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";01;90;0190;;5;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";02;89;0289;;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";02;A1;02A1;;24;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";02;A2;02A2;;43;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";04;04;0404;;21;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";07;07;0707;;6;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";08;08;0808;;4;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";90;10;9010;;3;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";90;89;9089;***;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";91;10;9110;;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";91;23;9123;;51;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";93;23;9323;;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";99;23;9923;;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:02";="590781670";99;24;9924;;4;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;09;0109;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;10;0110;;6513;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;11;0111;;8775;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;12;0112;;1195;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;18;0118;;1137;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;23;0123;;308;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;24;0124;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;29;0129;;712;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;34;0134;;5;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;65;0165;;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;70;0170;;5;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;89;0189;;1744;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";01;90;0190;;54;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";02;A1;02A1;;1535;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";02;A2;02A2;;294;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";04;04;0404;;142;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";05;10;0510;***;39;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";05;51;0551;;140;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";05;53;0553;;6;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";05;T1;05T1;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";06;11;0611;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";08;08;0808;;4;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";08;10;0810;;15;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";08;11;0811;;41;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";08;12;0812;;5;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";10;10;1010;;3;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";10;11;1011;;9;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";91;10;9110;;78;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";91;12;9112;;41;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";91;23;9123;;655;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";91;29;9129;;16;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";91;89;9189;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";93;23;9323;;7;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";93;29;9329;;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";99;12;9912;;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";99;23;9923;;53;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";99;24;9924;;53;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:27";="020000261";ZZ;XX;ZZXX;***;49;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;10;0110;;7766;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;11;0111;;9780;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;12;0112;;2978;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;13;0113;;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;18;0118;;1081;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;23;0123;;384;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;29;0129;;916;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;34;0134;;5;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;65;0165;;49;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;70;0170;;4;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;89;0189;;2101;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";01;90;0190;;61;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";02;A1;02A1;;477;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";02;A2;02A2;;389;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";04;04;0404;;266;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";04;11;0411;;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";05;T1;05T1;;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";06;11;0611;;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";07;M1;07M1;;34;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";07;M2;07M2;;1154;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";08;08;0808;;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";08;10;0810;;14;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";08;11;0811;;141;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";08;12;0812;;12;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";10;10;1010;;16;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";10;11;1011;;10;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";10;12;1012;;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";14;A1;14A1;***;13;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";90;70;9070;;96;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;10;9110;;54;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;11;9111;;16;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;12;9112;;47;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;23;9123;;904;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;29;9129;;13;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";91;89;9189;;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";93;23;9323;;39;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";99;12;9912;;5;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";99;23;9923;;301;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";99;24;9924;;194;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";99;29;9929;;4;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:31";="620100651";ZZ;XX;ZZXX;***;88;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";01;;01;***;19093;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";02;;02;***;966;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";03;;03;***;60;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";04;;04;***;192;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";05;;05;***;34;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";06;;06;***;116;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";07;;07;***;15;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";08;;08;***;123;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";10;;10;***;5;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";90;;90;***;11;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";91;;91;***;1159;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:50";="620027839";99;;99;***;363;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;00;0100;***;1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;10;0110;;5100;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;11;0111;;6576;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;12;0112;;953;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;13;0113;;1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;18;0118;;502;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;23;0123;;304;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;29;0129;;573;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;34;0134;;17;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;65;0165;;5;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;70;0170;;110;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;89;0189;;948;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;90;0190;;84;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;A1;01A1;***;2;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;A2;01A2;***;1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";01;M2;01M2;***;1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";02;10;0210;;1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";02;A1;02A1;;207;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";02;A2;02A2;;240;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";04;04;0404;;169;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:18";="590780284";04;11;0411;;4;2023.7;X590780284;30AUG23;8:35:11
