"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;valo;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 15:05:26";="590781621";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:26";="590781621";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:26";="590781621";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Séjours avec n° innovation rempli;----;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:06";="590052056";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Séjours avec n° innovation rempli;----;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:30";="590781795";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Séjours avec n° innovation rempli;----;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:32";="620100677";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Séjours avec n° innovation rempli;----;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Séjours valorisés avec n° innovation rempli;----;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:34";="590781415";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Séjours avec n° innovation rempli;----;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:39";="620103440";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Séjours avec n° innovation rempli;----;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:29";="800000085";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Séjours avec n° innovation rempli;----;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Séjours valorisés avec n° innovation rempli;----;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I10;I10;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590780193;31AUG23;11:45:29
