"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;nombre;nb_nonval;nombre_i0;nb_nonvalhp;nombre_et2;nombre_pbind;nb_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890004022;9000402;9000402;I000374;98.1;0;0;0;0;0;98.1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890004022;9000402;9000402;I999999;30.9;0;0;0;0;0;30.9;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I000465;215;0;0;0;0;0;215;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I000535;179;0;0;0;0;0;179;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I000536;73;0;0;0;0;0;73;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I000605;37;0;0;0;0;0;37;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I000613;44;0;0;0;0;0;44;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890006576;9000657;9000657;I999999;95;0;0;0;0;0;95;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890007139;9000713;9000713;I000203;27.255;0;0;0;0;0;27.255;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890008969;9000896;9000896;I000011;3.4;0;0;0;0;0;3.4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890008969;9000896;9000896;I000014;4.5;0;0;0;0;0;4.5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890008969;9000896;9000896;I999999;25.75;0;0;0;0;0;25.75;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890010818;9001081;9001081;I000573;32;0;0;0;0;0;32;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890012997;9001299;9001299;I000355;486;2;0;0;0;0;484;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890012997;9001299;9001299;I000356;236;2;0;0;0;0;234;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890018593;9001859;9001859;I000579;17.089;0;0;0;0;0;17.089;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890018609;9001860;9001860;I000579;17.334;0;0;0;0;0;17.334;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400890019668;9001966;9001966;I999999;8;0;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400891828306;9182830;9182830;I000342;44;0;0;0;0;0;44;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400891828306;9182830;9182830;I999999;8;0;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400891828535;9182853;9182853;I000342;7;0;0;0;0;0;7;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400891944600;9194460;9194460;I000048;12;0;0;0;0;0;12;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892182612;9218261;9218261;I000017;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892182612;9218261;9218261;I999999;91;8;0;0;0;0;83;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892259307;9225930;9225930;I000113;5;0;0;0;0;0;5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892554631;9255463;9255463;I000379;32;0;0;0;0;0;32;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892714561;9271456;9271456;I000227;5.9;0;0;0;0;0;5.9;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400892933405;9293340;9293340;I000356;3;0;0;0;0;0;3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893011119;9301111;9301111;I000105;33.64;0;0;0;0;0;33.64;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893011119;9301111;9301111;I000107;24.2;0;0;0;0;0;24.2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893011119;9301111;9301111;I000108;7.79;0;0;0;0;0;7.79;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893011119;9301111;9301111;I000109;225.6;0;0;0;0;0;225.6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893011119;9301111;9301111;I999999;42.21;0;0;0;0;0;42.21;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893071779;9307177;9307177;I000360;26.01;0;0;0;0;0;26.01;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893071779;9307177;9307177;I000402;22.455;0;0;0;0;0;22.455;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893126691;9312669;9312669;I000474;10;2;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893287880;9328788;9328788;I000205;16;0;0;0;0;0;16;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893287880;9328788;9328788;I999999;26;0;0;0;0;0;26;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893287941;9328794;9328794;I000205;33;0;0;0;0;0;33;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893287941;9328794;9328794;I999999;174;0;0;0;0;0;174;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893313367;9331336;9331336;I000042;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893313428;9331342;9331342;I000042;3;0;0;0;0;0;3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318799;9331879;9331879;I000313;8;0;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318799;9331879;9331879;I999999;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318850;9331885;9331885;I000313;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318850;9331885;9331885;I999999;12;0;0;0;0;0;12;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318911;9331891;9331891;I000313;12;0;0;0;0;0;12;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893318911;9331891;9331891;I999999;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893326206;9332620;9332620;I000077;167;0;0;0;0;0;167;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475676;9347567;9347567;I000070;23;0;0;0;0;0;23;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475676;9347567;9347567;I000072;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475676;9347567;9347567;I000418;13;0;0;0;0;0;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475676;9347567;9347567;I999999;16;0;0;0;0;0;16;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I000069;5;0;0;0;0;0;5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I000070;50;0;0;0;0;0;50;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I000072;34;0;0;0;0;0;34;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I000073;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I000418;60;0;0;0;0;0;60;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893475966;9347596;9347596;I999999;65;6;0;0;0;0;59;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000070;28;0;0;0;0;0;28;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000072;55;0;0;0;0;0;55;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000073;13;0;0;0;0;0;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000074;7;7;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000418;115;0;0;0;0;0;115;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I000475;10;0;0;0;0;0;10;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476048;9347604;9347604;I999999;180;10;0;0;0;0;170;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476109;9347610;9347610;I000070;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476109;9347610;9347610;I000418;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893476109;9347610;9347610;I999999;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606681;9360668;9360668;I000128;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606681;9360668;9360668;I999999;5;1;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606742;9360674;9360674;I000127;8;0;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606742;9360674;9360674;I000128;14;0;0;0;0;0;14;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606742;9360674;9360674;I999999;2;2;0;0;0;0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606803;9360680;9360680;I000127;13;0;0;0;0;0;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893606803;9360680;9360680;I999999;10;2;0;0;0;0;8;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893689547;9368954;9368954;I000154;15.7;0;0;0;0;0;15.7;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893740507;9374050;9374050;I000494;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893913444;9391344;9391344;I000006;28;0;0;0;0;0;28;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893913444;9391344;9391344;I000539;11.182;0;0;0;0;11.182;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893913444;9391344;9391344;I000540;15;0;0;0;0;0;15;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893913444;9391344;9391344;I999999;23.363;0;0;0;0;0;23.363;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893946213;9394621;9394621;I000379;3;0;0;0;0;0;3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893949405;9394940;9394940;I000113;3;0;0;0;0;0;3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400893951064;9395106;9395106;I000271;66;0;0;0;0;8;58;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000372;9400037;9400037;I000162;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000372;9400037;9400037;I000163;22;0;0;0;0;0;22;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000372;9400037;9400037;I000164;13;0;0;0;0;0;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000372;9400037;9400037;I000166;13;0;0;0;0;0;13;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000433;9400043;9400043;I000506;30;0;0;0;0;0;30;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894000662;9400066;9400066;I000506;16.001;0;0;0;0;0;16.001;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894020592;9402059;9402059;I000103;27;0;0;0;0;0;27;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894020592;9402059;9402059;I000104;17;0;0;0;0;0;17;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894020592;9402059;9402059;I000530;21;0;0;0;0;0;21;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I000287;216;0;0;0;0;0;216;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I000288;36;0;0;0;0;0;36;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I000289;40;0;0;0;0;0;40;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I000290;147;0;0;0;0;0;147;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I000291;20;0;0;0;0;0;20;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894023036;9402303;9402303;I999999;251;0;0;0;0;0;251;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894036913;9403691;9403691;I000228;17;0;0;0;0;0;17;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894036913;9403691;9403691;I000229;24;0;0;0;0;0;24;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894036913;9403691;9403691;I000231;32.983;0;0;0;0;0;32.983;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894036913;9403691;9403691;I999999;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894062295;9406229;9406229;I000008;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894062356;9406235;9406235;I000008;7;0;0;0;0;0;7;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894067610;9406761;9406761;I000150;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894067610;9406761;9406761;I000442;35.375;0;0;0;0;0;35.375;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894067610;9406761;9406761;I999999;37.7;0;0;0;0;0;37.7;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894073703;9407370;9407370;I000185;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894073932;9407393;9407393;I000185;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894074182;9407418;9407418;I000185;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894099086;9409908;9409908;I000544;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894099086;9409908;9409908;I999999;12;0;0;0;0;0;12;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894099147;9409914;9409914;I000544;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894099147;9409914;9409914;I999999;14;0;0;0;0;0;14;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894138389;9413838;9413838;I000427;14.068;0;0;0;0;0;14.068;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894138389;9413838;9413838;I000428;61.613;0;0;0;0;0;61.613;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894138389;9413838;9413838;I000586;187.304;0;0;0;0;0;187.304;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894138389;9413838;9413838;I999999;45.007;0;0;0;0;0;45.007;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894153177;9415317;9415317;I999999;2;0;0;0;0;0;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894153238;9415323;9415323;I999999;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894179832;9417983;9417983;I999999;87;12;0;0;0;0;75;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894187356;9418735;9418735;I999999;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000211;22;0;0;0;0;0;22;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000420;42;0;0;0;0;0;42;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000426;16;0;0;0;0;0;16;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000476;34;0;0;0;0;0;34;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000501;14;0;0;0;0;0;14;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000502;38;0;0;0;0;0;38;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000525;104;0;0;0;0;0;104;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000526;126;0;0;0;0;0;126;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000628;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000630;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I000632;4;0;0;0;0;0;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894197232;9419723;9419723;I999999;12;0;0;0;0;0;12;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894250203;9425020;9425020;I000335;18;0;0;0;0;0;18;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894250203;9425020;9425020;I000534;5;0;0;0;0;0;5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258476;9425847;9425847;I000051;6;0;0;0;0;0;6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258476;9425847;9425847;I000053;14;0;0;0;0;0;14;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258476;9425847;9425847;I999999;41;0;0;0;0;0;41;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258537;9425853;9425853;I000051;17;0;0;0;0;0;17;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258537;9425853;9425853;I000053;7;0;0;0;0;0;7;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894258537;9425853;9425853;I999999;60;0;0;0;0;0;60;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I000228;103;0;0;0;0;0;103;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I000229;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I000230;26;0;0;0;0;0;26;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I000231;230;0;0;0;0;0;230;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I000232;54;0;0;0;0;0;54;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274506;9427450;9427450;I999999;325.5;4;0;0;0;0;321.5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274674;9427467;9427467;I000228;34;0;0;0;0;0;34;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274674;9427467;9427467;I000229;1;0;0;0;0;0;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274674;9427467;9427467;I000230;11;0;0;0;0;0;11;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 17:00:01";="620100685";3400894274674;9427467;9427467;I000231;59;0;0;0;0;0;59;2023.7;X620100685;31AUG23;16:57:50
