"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3322537;3322537;568;568;1;0;568;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3324387;3324387;4296.83;5112;9;407.585;4704.415;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3338685;3338685;919.7;1022.4;3;51.35;971.05;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3338870;3338870;2188.06;2272;5;41.97;2230.03;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3348962;3348962;2045.7;2273.02;2;113.66;2159.36;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3349482;3349482;2505.64;2726.4;3;110.38;2616.02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3372989;3372989;908.79;908.8;1;0.005;908.795;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3381617;3381617;1304.12;1590.4;2;143.14;1447.26;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3397080;3397080;1338.3;1363.2;4;12.45;1350.75;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3401308;3401308;11498.69;11514.48;8;7.895;11506.585;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3407430;3407430;17691.16;19690.74;6;999.58;18690.74;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3408693;3408693;4700;4700;1;0;4700;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3412370;3412370;12541.74;12556.5;11;7.38;12549.12;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3422629;3422629;13182.12;13127.16;4;-97.83;13084.29;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3424427;3424427;3282;3281.79;1;-0.21;3281.79;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3428900;3428900;16408.9;16408.95;5;0.025;16408.925;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3429962;3429962;14028.75;14114;5;-74.835;13953.915;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3435388;3435388;6628.79;6563.58;2;-67.78;6561.01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3438530;3438530;5641.39;5645.6;2;2.005;5643.395;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3471355;3471355;8468.4;8468.4;3;0;8468.4;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";3478179;3478179;2823;2822.8;1;-0.2;2822.8;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5102722;5102722;13924;14880;32;478;14402;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5189700;5189700;35023.262;35385.6;76;181.169;35204.431;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5218318;5218318;1148;1148.4;1;0.2;1148.2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5227777;5227777;400;400;1;0;400;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5233157;5233157;1200;1200;3;0;1200;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5235021;5235021;35444.29;35550;79;52.855;35497.145;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5243374;5243374;2296;2296.8;2;0.4;2296.4;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";5344490;5344490;2280;2280;1;0;2280;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8110024;8110024;535.604;535.59;3;-0.014;535.59;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8110060;8110060;690;650;1;-40;650;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8112069;8112069;313.04;313.52;1;0.24;313.28;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8112098;8112098;4511.15;4389.28;14;-121.87;4389.28;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8113123;8113123;18506.54;18200;28;-341.495;18165.045;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8113241;8113241;878.1;878.11;1;0.005;878.105;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8113264;8113264;11404.854;11415.43;13;5.288;11410.142;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8115748;8115748;2718.96;2600;4;-119.465;2599.495;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8116676;8116676;833.27;834.24;8;0.485;833.755;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8119261;8119261;749.99;650;1;-99.99;650;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8119367;8119367;17968.26;16900;26;-1173.425;16794.835;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8120821;8120821;487.28;530.19;3;21.455;508.735;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8120838;8120838;1724.65;1563.85;5;-211.305;1513.345;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8120850;8120850;4198.695;4422.45;5;111.8775;4310.5725;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8120896;8120896;1372.02;1493.66;2;60.82;1432.84;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8120979;8120979;1227.47;318.6;10;-917.89;309.58;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8121140;8121140;44769.164;43524;36;-1282.1695;43486.9945;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8121683;8121683;3222.532;3507.34;31;142.404;3364.936;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8125267;8125267;787.75;787.74;2;-0.01;787.74;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8125280;8125280;2263.01;2265.62;14;1.305;2264.315;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8125391;8125391;678.293;678.84;6;0.2735;678.5665;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8128024;8128024;168.8;209;1;20.1;188.9;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8128969;8128969;9956.855;10182.6;90;112.8725;10069.7275;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8132327;8132327;3743.55;3938.7;10;97.575;3841.125;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8132356;8132356;969.702;1018.26;9;24.279;993.981;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8132385;8132385;643.78;678.32;8;17.27;661.05;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8133634;8133634;634.26;634.26;3;0;634.26;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8133640;8133640;196.53;196.56;3;0.015;196.545;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8133663;8133663;5086.354;5091.3;45;2.473;5088.827;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8134160;8134160;417.96;887.06;2;234.55;652.51;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8134208;8134208;695.79;504.56;2;-191.23;504.56;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8134504;8134504;16548.25;16926;14;188.875;16737.125;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8134645;8134645;9522;9804.27;7;141.135;9663.135;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135679;8135679;4000.87;4000.77;3;-0.1;4000.77;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135685;8135685;8566.54;8091.36;24;-562.41;8004.13;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135751;8135751;23172.64;23682.72;24;255.04;23427.68;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135780;8135780;2213.68;2246.04;18;13.245;2226.925;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135805;8135805;497.7;497.7;2;0;497.7;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8135811;8135811;3688.46;3739.05;15;4.775;3693.235;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8136390;8136390;38092.5;38835.16;52;371.33;38463.83;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8136561;8136561;1896.03;2195.28;3;149.625;2045.655;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8137276;8137276;63.72;63.72;2;0;63.72;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8137840;8137840;3202.822;3663.9;115;230.539;3433.361;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139602;8139602;1155.84;1187.48;4;15.82;1171.66;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139631;8139631;4860.7;4986.36;19;62.83;4923.53;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139648;8139648;431.68;439.02;9;3.67;435.35;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139654;8139654;3065.694;3143;20;38.653;3104.347;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139677;8139677;8836.73;9067.6;20;115.435;8952.165;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8139683;8139683;23153.13;23746.58;23;296.725;23449.855;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8140769;8140769;401.406;401.41;1;0.002;401.408;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8142053;8142053;878.1;878.11;1;0.005;878.105;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143130;8143130;5936.18;5942.63;19;3.225;5939.405;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143147;8143147;6230.681;6539.01;37;154.1645;6384.8455;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143220;8143220;6494.87;6500;10;2.565;6497.435;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143756;8143756;7225.229;7228.83;29;-120.0595;7105.1695;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143779;8143779;1353.9;1333.59;1;-20.31;1333.59;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143785;8143785;29356.38;29603.4;30;-275.7;29080.68;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143800;8143800;5538.1;5487.84;8;-56.37;5481.73;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8143816;8143816;4871.289;4741.64;38;-141.804;4729.485;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8145100;8145100;12425.14;12811.32;38;186.025;12611.165;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8145235;8145235;252.93;248.85;1;-4.08;248.85;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8146750;8146750;1588.99;1590.57;9;0.79;1589.78;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8146803;8146803;1879.5;1876.62;6;-3.625;1875.875;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8147429;8147429;6717.99;6721.47;9;1.74;6719.73;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8147642;8147642;3688.1;3691.98;6;1.94;3690.04;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8147719;8147719;1468.86;1470.82;13;0.98;1469.84;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149411;8149411;655.53;678.84;6;11.655;667.185;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149428;8149428;1301.771;1369.98;43;10.4545;1312.2255;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149457;8149457;2517.45;2624.4;10;53.475;2570.925;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149463;8149463;1515.56;1728.65;11;106.545;1622.105;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149470;8149470;4301.655;4533.8;10;116.0725;4417.7275;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8149486;8149486;9901.974;10324.6;10;-251.767;9650.207;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8150213;8150213;125.04;127.44;4;1.2;126.24;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8152382;8152382;567.63;567.63;1;0;567.63;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8152399;8152399;296.14;296.15;1;0.005;296.145;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8152407;8152407;355.78;355.79;1;0.005;355.785;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154168;8154168;1708.24;1702.89;3;-5.35;1702.89;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154174;8154174;1069.81;1067.37;3;-2.45;1067.36;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154211;8154211;890.43;888.45;3;-1.99;888.44;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154582;8154582;22302.99;22404.9;30;50.955;22353.945;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154642;8154642;12411.32;11691.27;19;-754.525;11656.795;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154694;8154694;13014.06;13136.34;42;61.14;13075.2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154702;8154702;2113.88;2120.76;12;3.44;2117.32;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154719;8154719;5299;5358.91;17;29.955;5328.955;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154748;8154748;740.63;747.54;9;3.455;744.085;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154760;8154760;13909.17;14045.72;26;68.275;13977.445;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8154837;8154837;2723.46;2869.5;10;73.02;2796.48;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155222;8155222;1208.99;1209;1;0.005;1208.995;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155239;8155239;1371.96;1371.96;2;0;1371.96;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155251;8155251;6060.28;6068.52;18;4.12;6064.4;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155268;8155268;15998.92;16003.08;12;2.08;16001;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155274;8155274;13808.775;14801.7;15;496.4625;14305.2375;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155280;8155280;8043.11;7976.64;32;-69.72;7973.39;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155297;8155297;3490.6;3483.9;14;-19.67;3470.93;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8155305;8155305;1746.13;1746.92;14;0.395;1746.525;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8171310;8171310;13037.61;12350;19;-968.485;12069.125;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8178447;8178447;8653.677;10845.09;243;1095.7065;9749.3835;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8410134;8410134;7489.87;7494.02;16;2.075;7491.945;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8416272;8416272;3766.84;3738.76;8;-29.2575;3737.5825;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8416817;8416817;8556.45;8345.37;3;-211.08;8345.37;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8427123;8427123;3769.12;3771.76;8;1.32;3770.44;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:46";="590783239";8427531;8427531;471.46;471.47;1;0.005;471.465;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3101486;3101486;6659.975;6660;14;0.0125;6659.9875;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3106041;3106041;2620.09;2701.1;5;40.505;2660.595;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3108169;3108169;3329.987;3330;7;0.0065;3329.9935;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3111993;3111993;1919.992;1920;4;0.004;1919.996;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3115092;3115092;3449.983;3450;7;0.0085;3449.9915;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3117286;3117286;2879.988;2880;6;0.006;2879.994;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3118222;3118222;10259.966;10260;22;0.017;10259.983;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3119300;3119300;17369.94;17370;37;0.03;17369.97;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3119339;3119339;348.35;348.35;1;0;348.35;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3119463;3119463;11204.985;11205;3;0.0075;11204.9925;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3123967;3123967;1349.997;1350;3;0.0015;1349.9985;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3126109;3126109;8999.991;9000;5;0.0045;8999.9955;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3127445;3127445;2382.094;2382.1;3;0.001;2382.095;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3128002;3128002;2578.24;2657.92;32;39.84;2618.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3129728;3129728;7837.441;9030;19;596.2795;8433.7205;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3131033;3131033;540.223;540.22;1;-0.003;540.22;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3135338;3135338;24809.915;24810;53;0.0425;24809.9575;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3137604;3137604;184.439;184.44;1;0.0005;184.4395;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3138549;3138549;18509.929;18510;39;0.0355;18509.9645;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3141853;3141853;509.997;510;1;0.0015;509.9985;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3143131;3143131;6644.8;6644.8;80;0;6644.8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3145986;3145986;644.56;664.48;8;9.96;654.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3146483;3146483;10199.968;10200;22;0.016;10199.984;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3148401;3148401;6952.151;8010;17;528.9245;7481.0755;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3148418;3148418;4619.986;4620;10;0.007;4619.993;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3148996;3148996;3851.636;3851.64;4;0.002;3851.638;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3150243;3150243;7193.51;7193.6;10;0.045;7193.555;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3150697;3150697;307.353;307.35;1;-0.003;307.35;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3150830;3150830;735.88;735.88;1;0;735.88;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3150898;3150898;6482.676;6482.64;12;-0.036;6482.64;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3152294;3152294;1456.265;1456.25;5;-0.015;1456.25;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3153081;3153081;7619.97;7620;16;0.015;7619.985;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3153856;3153856;3176.642;3660;8;241.679;3418.321;2023.7;X020000063;01SEP23;16:55:02
