"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois;semaine;ponder;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 10:33:02";="590797353";1;;1;1;0.1068493151;0.1068493151;100;0;0;0;2023;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:02";="590797353";99;;1;1;0.1068493151;0.1068493151;100;0;0;0;9999;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";1;;4;13.25;69.75;76.5;50;25;50;25;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";3;;1;0;69;69;0;0;0;0;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";4;;3;5.3333333333;60.666666667;68;33.333333333;0;0;33.333333333;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";5;;3;7.3333333333;54.333333333;67;0;0;0;0;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";99;;11;8.2727272727;63;69;27.272727273;9.0909090909;18.181818182;18.181818182;9999;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";1;;2;11.5;88;88;50;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";2;;1;0;46;46;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";4;;1;11;87;87;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";5;;1;2;86;86;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";6;;1;4;88;88;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";99;;6;6.6666666667;80.5;86.5;16.666666667;0;0;0;9999;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:19";="800000135";1;;1;11;97;97;0;0;0;0;2023;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:19";="800000135";99;;1;11;97;97;0;0;0;0;9999;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";1;;45;6.2;69.911111111;76;46.666666667;0;0;0;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";2;;31;9.3225806452;71.516129032;75;51.612903226;0;0;9.6774193548;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";3;;42;8.0238095238;75.928571429;79.5;42.857142857;0;0;7.1428571429;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";4;;23;5.1739130435;72.304347826;72;43.47826087;0;0;4.347826087;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";5;;19;7.2105263158;73.789473684;75;42.105263158;0;0;10.526315789;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";6;;25;5.48;75.28;76;64;0;0;0;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";7;;22;9.5909090909;72.863636364;76.5;40.909090909;0;0;4.5454545455;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";99;;207;7.2898550725;72.956521739;76;47.342995169;0;0;4.8309178744;9999;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";1;;13;7;71.769230769;80;30.769230769;0;0;7.6923076923;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";2;;11;7.7272727273;74.545454545;75;27.272727273;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";3;;3;5.6666666667;75.333333333;80;66.666666667;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";4;;3;16.666666667;56.666666667;56;66.666666667;33.333333333;0;33.333333333;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";5;;13;6.9230769231;78.538461538;82;15.384615385;0;7.6923076923;7.6923076923;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";6;;9;10.111111111;81.333333333;83;22.222222222;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";7;;7;9;85;89;42.857142857;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";99;;59;8.2542372881;76.220338983;80;30.508474576;1.6949152542;1.6949152542;5.0847457627;9999;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:09";="590781662";99;;;;;0;;;;;9999;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";1;;1;9;71;71;0;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";2;;1;1;82;82;0;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";3;;11;7.5454545455;79.363636364;84;45.454545455;0;0;9.0909090909;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";4;;9;14.777777778;82.777777778;85;33.333333333;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";5;;16;9.0625;77.625;84;37.5;0;0;18.75;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";6;;12;10;74.416666667;82;41.666666667;0;0;25;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";7;;8;5.75;79.125;82.5;50;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";99;;58;9.2586206897;78.25862069;83;39.655172414;0;0;12.068965517;9999;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:39";="590052056";99;;;;;0;;;;;9999;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:56";="590781795";5;;1;14;89;89;0;0;0;0;2023;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:56";="590781795";7;;2;6.5;72;72;0;0;0;0;2023;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:56";="590781795";99;;3;9;77.666666667;72;0;0;0;0;9999;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";3;;1;8;90;90;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";4;;1;15;87;87;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";5;;1;12;85;85;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";7;;3;18.666666667;87.666666667;90;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";99;;6;15.166666667;87.5;88.5;0;0;0;0;9999;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";1;;6;5.5;51.247488584;55.5;50;0;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";2;;10;7.2;64.5;75.5;50;10;10;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";3;;9;7.1111111111;68.111111111;75;44.444444444;0;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";4;;6;11.666666667;53.833333333;62.5;50;16.666666667;0;16.666666667;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";5;;8;9;67.875;76;50;12.5;12.5;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";6;;5;9.4;71.4;83;40;0;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";7;;7;9.1428571429;79;86;71.428571429;14.285714286;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";99;;51;8.2745098039;65.519312382;76;50.980392157;7.8431372549;3.9215686275;1.9607843137;9999;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";1;;30;5.2666666667;69.766666667;67.5;23.333333333;3.3333333333;3.3333333333;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";2;;10;3.9;58.8;62;40;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";3;;1;1;75;75;0;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";4;;13;6.5384615385;75.007165437;83;53.846153846;0;23.076923077;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";5;;6;5.3333333333;60.166666667;68.5;33.333333333;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";6;;17;3.4705882353;68;74;29.411764706;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";7;;5;2.4;59;57;40;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";99;;82;4.7073170732;67.59869696;72;32.926829268;1.2195121951;4.8780487805;0;9999;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:43";="800000085";99;;;;;0;;;;;9999;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";1;;270;5.4148148148;58.044444444;59.5;44.444444444;4.8148148148;10.37037037;2.962962963;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";2;;212;6.0094339623;59.811320755;61;49.056603774;7.5471698113;8.9622641509;6.6037735849;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";3;;203;6.039408867;61.064039409;62;51.231527094;4.4334975369;12.807881773;3.4482758621;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";4;;173;7.4855491329;61.838150289;64;56.069364162;9.2485549133;13.87283237;9.8265895954;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";5;;149;6.3288590604;60.88590604;64;61.073825503;5.3691275168;12.751677852;6.711409396;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";6;;152;6.9736842105;58.703947368;60;57.236842105;5.9210526316;14.473684211;5.9210526316;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";7;;103;5.067961165;58.815533981;61;54.368932039;2.9126213592;12.621359223;3.8834951456;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";99;;1262;6.1664025357;59.824881141;62;52.218700475;5.8637083994;11.965134707;5.4675118859;9999;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";1;;3;7.3333333333;73.666666667;74;33.333333333;66.666666667;0;33.333333333;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";2;;2;9.5;67;67;50;0;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";3;;2;14.5;68.5;68.5;50;100;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";4;;1;6;75;75;100;100;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";5;;1;0;36;36;0;0;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";6;;4;13.5;64;67.5;75;75;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";7;;2;33.5;80;80;50;100;0;50;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";99;;15;13.133333333;67.933333333;71;53.333333333;66.666666667;0;13.333333333;9999;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";1;;10;6.5;69.9;76.5;50;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";2;;7;1.4285714286;68.142857143;73;28.571428571;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";3;;7;5.4285714286;68.571428571;81;42.857142857;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";4;;7;13.714285714;82.714285714;86;85.714285714;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";5;;12;8.8333333333;68.666666667;81;25;0;16.666666667;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";6;;1;8;95;95;0;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";7;;7;12.142857143;83.857142857;86;57.142857143;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:58";="590781605";99;;51;8;73.352941176;81;45.098039216;0;3.9215686275;0;9999;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:23";="590781811";99;;;;;0;;;;;9999;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";1;;17;7.6470588235;75.294117647;75;82.352941176;0;0;17.647058824;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";2;;6;17.5;75.5;77.5;33.333333333;0;0;16.666666667;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";3;;8;13.125;78.25;80.5;37.5;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";4;;8;7.125;88.375;89;25;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";5;;9;8.1111111111;86.777777778;87;33.333333333;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";6;;6;8;79.5;80.5;0;0;0;16.666666667;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";7;;4;6.75;75.75;78.5;25;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";99;;58;9.3965517241;79.775862069;83.5;43.103448276;0;0;8.6206896552;9999;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";1;;29;9.0689655172;74.413793103;75;51.724137931;0;6.8965517241;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";2;;22;7.0454545455;72.545454545;76.5;40.909090909;9.0909090909;0;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";3;;24;7.625;72.75;75.5;41.666666667;0;12.5;4.1666666667;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";4;;6;11.166666667;77;74.5;50;16.666666667;16.666666667;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";5;;14;5.6428571429;64.5;71.5;21.428571429;7.1428571429;14.285714286;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";6;;11;5.6363636364;71.818181818;79;36.363636364;0;18.181818182;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";7;;15;9.4;77.333333333;81;60;13.333333333;6.6666666667;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";99;;121;7.8512396694;72.851239669;77;43.801652893;4.958677686;9.0909090909;0.826446281;9999;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";1;;7;9;85;87;42.857142857;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";2;;2;15;84;84;50;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";3;;4;18.25;80.75;79;50;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";4;;3;9;90.333333333;93;66.666666667;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";5;;4;14;82.75;82.5;0;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";6;;1;24;86;86;100;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";99;;21;13;84.476190476;83;42.857142857;0;0;0;9999;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";1;;30;9.0333333333;66.633333333;69.5;50;16.666666667;23.333333333;6.6666666667;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";2;;34;9.3235294118;77.764705882;83;38.235294118;2.9411764706;5.8823529412;8.8235294118;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";3;;30;10.7;76;76.5;50;6.6666666667;26.666666667;3.3333333333;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";4;;16;9.8125;71;74.5;56.25;6.25;18.75;6.25;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";5;;29;10.75862069;83.103448276;86;37.931034483;0;3.4482758621;3.4482758621;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";6;;40;9.1;68.275;73;52.5;12.5;7.5;7.5;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";7;;22;8.0454545455;79.909090909;86.5;27.272727273;0;13.636363636;0;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:31";="590782215";99;;201;9.5472636816;74.417910448;79;44.776119403;6.9651741294;13.432835821;5.4726368159;9999;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";1;;9;8.4444444444;70.111111111;71;88.888888889;0;0;11.111111111;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";2;;4;19.25;80;90;50;25;0;25;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";3;;4;17.75;79.75;83;50;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";4;;3;16.333333333;37.087671233;37;33.333333333;0;0;33.333333333;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";5;;4;12.5;71.5;72;75;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";6;;7;11.714285714;68.571428571;73;42.857142857;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";7;;2;4;63.5;63.5;0;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";99;;33;12.515151515;68.917061021;73;57.575757576;3.0303030303;0;9.0909090909;9999;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";1;;19;8.1052631579;81.315789474;85;63.157894737;0;0;10.526315789;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";2;;7;4.7142857143;78.142857143;79;57.142857143;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";3;;7;5.7142857143;79.285714286;77;57.142857143;0;0;14.285714286;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";4;;4;3.5;75;73;50;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";5;;6;6;79.833333333;79;66.666666667;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";6;;17;6.6470588235;78;82;58.823529412;0;0;0;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";7;;8;8.25;78.625;75;75;0;0;12.5;2023;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:58";="800000069";99;;68;6.7058823529;79.132352941;79.5;61.764705882;0;0;5.8823529412;9999;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";1;;3;13;79.333333333;82;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";2;;4;10.75;81.5;86;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";3;;3;15;84;85;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";4;;3;16;86.333333333;85;33.333333333;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";5;;5;17;80;82;20;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";6;;1;14;90;90;100;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";7;;1;18;62;62;0;0;0;0;2023;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:53";="020000071";99;;20;14.6;81.35;84;15;0;0;0;9999;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";1;;4;10.5;76.75;75.5;50;25;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";2;;3;10;71.666666667;74;100;33.333333333;33.333333333;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";3;;1;15;83;83;0;0;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";4;;1;11;19;19;100;100;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";5;;2;16;66;66;50;0;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";6;;1;14;85;85;100;0;0;0;2023;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:58";="600100721";99;;12;12;70.083333333;75;66.666666667;25;8.3333333333;0;9999;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";1;;1;0;49;49;0;0;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";2;;2;9;59.5;59.5;100;50;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
