"champ";"statut";"annee";"periode";"date du resultat";"ipe";code1;mnt_avb;mnt_am_avb;mnt_apb;mnt_am_apb;mnt;mnt_am;mnt_br_fides;mnt_remb_fides;cpt;mnt_am_mat2a;mnt_am_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:46:29";="590781670";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:29";="590781670";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:29";="590781670";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:29";="590781670";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";FTN;31997.6685;31997.6685;0;0;31997.6685;301198.5795;269200.911;269200.911;4;31997.6685;269200.911;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";CCAM;102802.56;86195.936;0;0;102802.56;710752.1575;768190.89;624556.2215;5;86195.936;624556.2215;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";SE;90193.36249;75529.651315;0;0;90193.36249;75529.651315;0;0;6;75529.651315;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";NGAP;-241;-245.6;0;0;-241;167412.132;205613.15;167657.732;7;-245.6;167657.732;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:19";="590001749";URGENCE;440817.51;440817.51;0;0;440817.51;440817.51;0;0;13;440817.51;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";CCAM;48722.05;44789.549;0;0;48722.05;387790.1695;408627.21;343000.6205;5;44789.549;343000.6205;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";SE;64380.086216;58892.367724;0;0;64380.086216;58892.367724;0;0;6;58892.367724;4.365575E-11;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";NGAP;-1458;-1458;0;0;-1458;777755.9414;960420.99;779213.9414;7;-1458;779213.9414;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:17";="620025346";URGENCE;826137.71;826137.69627;0;0;826137.71;826137.69627;0;0;13;826137.69627;6.9849193E-9;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";ATU;39728.183811;33179.933497;0;0;39728.183811;33179.933497;0;0;1;33179.933497;1.455192E-11;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";DIALYSE;0;0;42258.727181;42258.727181;42258.727181;42258.727181;0;0;3;42258.727181;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";FTN;105288.5515;105288.54461;0;0;105288.5515;2887329.0763;2782047.552;2782040.5317;4;105288.54461;2782040.5317;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";CCAM;155326.95;139978.92552;0;0;155326.95;2072508.2754;2088929.92;1932529.3499;5;139978.92552;1932529.3499;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";SE;165458.46444;153511.06833;0;0;165458.46444;153511.06833;0;0;6;153511.06833;2.619345E-10;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";NGAP;58534.71;50737.348416;0;0;58534.71;2026579.6059;2248200.2085;1975842.2575;7;50737.348416;1975842.2575;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:13";="620100651";URGENCE;1533187.98;1533187.9643;0;0;1533187.98;1533187.9643;0;0;13;1533187.9643;6.0535967E-9;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";ATU;132991.5107;118433.29102;0;0;132991.5107;118433.29102;0;0;1;118433.29102;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";CCAM;257352.99;226335.16612;0;0;257352.99;2742998.0994;2793867.7;2516662.9333;5;226335.16612;2516662.9333;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";SE;59719.656453;55786.469852;0;0;59719.656453;55786.469852;0;0;6;55786.469852;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";NGAP;176869;162258.65921;0;0;176869;2138168.412;2282894.471;1975909.7528;7;162258.65921;1975909.7528;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:17";="600100713";URGENCE;2501818.58;2501818.4996;0;0;2501818.58;2501818.4996;0;0;13;2501818.4996;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";FTN;74426.03;74426.03;0;0;74426.03;1091640.25;1017214.22;1017214.22;4;74426.03;1017214.22;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";CCAM;60760.9;54457.7;0;0;60760.9;1058358.2815;1156835.09;1003900.5815;5;54457.7;1003900.5815;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";SE;53442.181128;48076.288066;0;0;53442.181128;48076.288066;0;0;6;48076.288066;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";NGAP;1491.69;1339.206;0;0;1491.69;916349.4943;1106153.1635;915010.2883;7;1339.206;915010.2883;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:09";="590780284";URGENCE;838736.33;838736.32216;0;0;838736.33;838736.32216;0;0;13;838736.32216;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";FFM;1708.845201;1388.0986618;0;0;1708.845201;1388.0986618;0;0;2;1388.0986618;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";CCAM;4070.99;3337.48;0;0;4070.99;98321.774115;126243.16;94984.294115;5;3337.48;94984.294115;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";SE;361.887492;325.4555308;0;0;361.887492;325.4555308;0;0;6;325.4555308;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";NGAP;0;0;0;0;0;172197.3099;234829.774;172197.3099;7;0;172197.3099;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:38:16";="590780052";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590780052;30AUG23;10:38:03
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";ATU;119263.94727;103091.34224;0;0;119263.94727;103091.34224;0;0;1;103091.34224;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";FTN;73270.8;73270.8;0;0;73270.8;931036.04998;857765.63;857765.24998;4;73270.8;857765.24998;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";CCAM;292344.13;253188.668;0;0;292344.13;1621688.8107;1645776.79;1368500.1427;5;253188.668;1368500.1427;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";SE;88848.135417;80053.584956;0;0;88848.135417;80053.584956;0;0;6;80053.584956;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";NGAP;241846.37;212560.57507;0;0;241846.37;2347460.6421;2653770.6665;2134900.0671;7;212560.57507;2134900.0671;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 10:39:33";="590797353";URGENCE;2283931.18;2283931.1506;0;0;2283931.18;2283931.1506;0;0;13;2283931.1506;0;2023.7;X590797353;30AUG23;10:39:02
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";ATU;39418.060265;32400.635248;0;0;39418.060265;32400.635248;0;0;1;32400.635248;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";FTN;152806.452;152806.452;0;0;152806.452;1767841.0601;1615045.7035;1615034.6081;4;152806.452;1615034.6081;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";CCAM;108300.75;93354.828483;0;0;108300.75;945051.68912;1044012.08;851696.86064;5;93354.828483;851696.86064;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";SE;41809.126095;38124.267771;0;0;41809.126095;38124.267771;0;0;6;38124.267771;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";NGAP;55908.09;46499.592;0;0;55908.09;1270435.2977;1485058.6275;1223935.7057;7;46499.592;1223935.7057;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:08:23";="620101360";URGENCE;1235549.88;1235549.8486;0;0;1235549.88;1235549.8486;0;0;13;1235549.8486;0;2023.7;X620101360;30AUG23;14:08:01
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";ATU;28245.634575;23096.917057;0;0;28245.634575;23096.917057;0;0;1;23096.917057;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";FTN;48294.19;48275.584;0;0;48294.19;1220101.2651;1171825.72;1171825.6811;4;48275.584;1171825.6811;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";CCAM;91289.42;78044.24;0;0;91289.42;839288.49457;948411.92;761244.25457;5;78044.24;761244.25457;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";SE;57024.956814;50199.366917;0;0;57024.956814;50199.366917;0;0;6;50199.366917;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";NGAP;24571.29;20165.172;0;0;24571.29;877751.52375;1058624.211;857586.35175;7;20165.172;857586.35175;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 14:17:48";="590782165";URGENCE;1203805.54;1203805.5361;0;0;1203805.54;1203805.5361;0;0;13;1203805.5361;-4.65661E-10;2023.7;X590782165;30AUG23;14:17:25
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";FFM;41.772462;33.4179696;0;0;41.772462;33.4179696;0;0;2;33.4179696;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";FTN;106.98;106.98;0;0;106.98;389899.29324;389792.49;389792.31324;4;106.98;389792.31324;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";CCAM;87391.9;81564.03;0;0;87391.9;137882.5475;71540.73;56318.5175;5;81564.03;56318.5175;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";SE;64138.029124;57521.688571;0;0;64138.029124;57521.688571;0;0;6;57521.688571;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";NGAP;-3396;-3408;0;0;-3396;454282.202;579779.99;457690.202;7;-3408;457690.202;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:23:03";="590052056";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590052056;30AUG23;15:22:42
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";ATU;104956.44552;86983.417133;0;0;104956.44552;86983.417133;0;0;1;86983.417133;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";FTN;73630.074;73630.074;0;0;73630.074;1652002.7046;1578373.7175;1578372.6306;4;73630.074;1578372.6306;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";CCAM;504758.04;459450.33956;0;0;504758.04;2774343.19;2603300.82;2314892.8504;5;459450.33956;2314892.8504;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";SE;383114.4888;363206.89259;0;0;383114.4888;363206.89259;0;0;6;363206.89259;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";NGAP;103576.27;90963.821961;0;0;103576.27;3720622.2728;4158450.8105;3629658.4508;7;90963.821961;3629658.4508;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";DMI;71136.975644;71134.28308;0;0;71136.975644;71134.28308;0;0;8;71134.28308;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 15:54:25";="620100685";URGENCE;1609330.76;1609330.7404;0;0;1609330.76;1609330.7404;0;0;13;1609330.7404;0;2023.7;X620100685;30AUG23;15:53:57
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";ATU;34762.206298;29456.541918;0;0;34762.206298;29456.541918;0;0;1;29456.541918;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";FTN;104881.925;104881.925;0;0;104881.925;6185127.0554;6080265.175;6080245.1304;4;104881.925;6080245.1304;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";CCAM;306248.81;287075.125;0;0;306248.81;3509866.821;3615183.99;3222791.696;5;287075.125;3222791.696;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";SE;293998.91989;280073.09099;0;0;293998.91989;280073.09099;0;0;6;280073.09099;5.820766E-11;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";NGAP;74866.12;65143.77;0;0;74866.12;3433624.1062;3882537.6335;3368480.3362;7;65143.77;3368480.3362;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 16:30:27";="620103440";URGENCE;1899633.38;1899633.3318;0;0;1899633.38;1899633.3318;0;0;13;1899633.3318;0;2023.7;X620103440;30AUG23;16:29:46
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";ATU;86032.143825;76198.925931;0;0;86032.143825;76198.925931;0;0;1;76198.925931;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";FTN;0;0;0;0;0;512860.80213;513002.24;512860.80213;4;0;512860.80213;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";CCAM;223381.56;198497.722;0;0;223381.56;1958819.6606;2065686.66;1760321.9386;5;198497.722;1760321.9386;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";SE;141181.55622;127386.48833;0;0;141181.55622;127386.48833;0;0;6;127386.48833;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";NGAP;127335.4;115628.5718;0;0;127335.4;2207194.2668;2505814.8335;2091565.695;7;115628.5718;2091565.695;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";DMI;19885.66;19885.66;0;0;19885.66;19885.66;0;0;8;19885.66;0;2023.7;X600100721;30AUG23;17:55:00
