"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghpcp;mpcp;mpca;ikmin;ikmax;N;nbseq;nbj;pctj;nbsej;nbsejc;dms;pctcum;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0376;04;01;10;20;25;23;94;1.7850360805;20;6;4.1666666667;66.957842765;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0252;03;00;60;60;12;7;91;1.7280668439;7;6;14.333333333;68.685909609;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0879;08;00;40;40;10;10;83;1.5761488796;10;10;8.3;70.262058488;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0634;06;07;40;40;4;1;78;1.4812001519;1;;;71.74325864;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0382;04;02;30;30;8;6;77;1.4622104064;6;;;73.205469047;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0418;04;09;10;20;6;4;69;1.3102924421;2;;;74.515761489;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";1568;14;07;50;50;3;1;52;0.9874667679;1;;;75.503228257;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";1573;14;09;40;40;2;1;51;0.9684770224;1;;;76.471705279;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0205;02;14;40;40;5;3;50;0.9494872769;3;1;16;77.421192556;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0265;03;02;30;30;4;3;49;0.9304975313;3;1;3;78.351690087;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";0945;08;13;50;50;7;5;48;0.9115077858;5;3;5.3333333333;79.263197873;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";80%;;;10;60;316;190;4174;;;;;79.263197873;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/26 14:46:01";="800000036";Tous;;;10;70;457;306;5266;;173;98;15.948979592;100;2022.12;X800000036;26JAN23;14:45:52
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";1012;09;00;50;50;37;11;717;18.188736682;11;9;51.222222222;18.188736682;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0367;04;00;40;40;26;9;562;14.256722476;9;8;24.625;32.445459158;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0368;04;00;30;30;17;9;260;6.5956367326;9;7;34.428571429;39.04109589;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";1084;09;14;40;40;14;6;251;6.3673262303;6;5;47;45.408422121;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";1572;14;09;50;50;10;2;226;5.7331303907;2;2;113;51.141552511;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";1017;09;01;50;50;8;2;198;5.0228310502;2;1;136;56.164383562;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0375;04;01;30;30;10;6;174;4.4140030441;6;2;28.5;60.578386606;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0416;04;09;40;40;6;2;157;3.9827498732;2;1;133;64.561136479;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0205;02;14;40;40;5;1;125;3.1709791984;1;;;67.732115677;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0252;03;00;60;60;9;6;108;2.7397260274;6;6;18;70.471841705;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0366;04;00;50;50;5;2;101;2.5621511923;2;2;50.5;73.033992897;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";1569;14;07;40;40;5;1;97;2.4606798579;1;1;97;75.494672755;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";0646;06;09;40;40;4;1;95;2.4099441908;1;1;95;77.904616946;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";80%;;;30;60;156;58;3071;;;;;77.904616946;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 07:43:58";="800000077";Tous;;;10;60;236;118;3942;;109;88;30.022727273;100;2022.12;X800000077;27JAN23;7:43:50
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1011;09;00;60;60;52;23;960;9.3631132352;22;17;38.941176471;9.3631132352;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0368;04;00;30;30;46;20;883;8.6121135277;19;6;70.5;17.975226763;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1012;09;00;50;50;43;26;652;6.3591144055;23;11;26.909090909;24.334341168;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0679;06;14;30;30;25;5;603;5.8812055008;5;4;116.5;30.215546669;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0678;06;14;40;40;16;3;469;4.5742709451;3;1;56;34.789817614;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0375;04;01;30;30;32;19;453;4.4182190578;19;3;7.3333333333;39.208036672;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0677;06;14;50;50;18;7;328;3.1990636887;7;3;39.666666667;42.407100361;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0616;06;01;50;50;33;26;301;2.9357261289;9;3;7.3333333333;45.34282649;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1083;09;14;50;50;10;2;284;2.7699209987;2;;;48.112747489;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1085;09;14;30;30;13;5;268;2.6138691115;5;2;30;50.7266166;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1084;09;14;40;40;12;5;258;2.5163366819;5;2;18;53.242953282;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0178;02;09;50;50;17;9;230;2.2432458793;8;6;25.833333333;55.486199161;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";2122;14;00;40;40;10;3;201;1.9604018336;3;1;13;57.446600995;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0367;04;00;40;40;14;10;183;1.7848434605;10;4;16;59.231444455;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0411;04;07;10;20;40;36;181;1.7653369745;35;14;7.2142857143;60.99678143;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0369;04;00;20;20;11;8;173;1.6873110309;8;3;18.666666667;62.684092461;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0673;06;13;50;50;18;14;155;1.5117526578;4;;;64.195845119;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0409;04;07;40;40;14;8;139;1.3557007705;8;2;28.5;65.551545889;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";2123;14;00;30;30;11;8;137;1.3361942846;7;2;23.5;66.887740174;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0147;02;03;50;50;9;6;131;1.2776748269;6;4;28.75;68.165415;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0645;06;09;50;50;5;2;131;1.2776748269;2;;;69.443089827;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0817;07;14;30;30;4;1;122;1.1898956403;1;;;70.632985468;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0878;08;00;50;50;6;2;120;1.1703891544;2;2;60;71.803374622;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0374;04;01;40;40;7;5;107;1.043596996;5;2;22;72.846971618;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0410;04;07;30;30;22;17;105;1.0240905101;17;3;4;73.871062128;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1010;09;00;70;70;7;4;102;0.9948307812;4;3;28.333333333;74.865892909;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0366;04;00;50;50;4;3;95;0.9265580806;3;1;53;75.79245099;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";2143;14;09;30;30;5;2;95;0.9265580806;2;;;76.719009071;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";0674;06;13;40;40;6;5;87;0.8485321369;1;;;77.567541207;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1973;07;04;50;50;8;6;87;0.8485321369;1;;;78.416073344;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";1998;09;07;30;30;3;1;85;0.829025651;1;;;79.245098995;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";80%;;;10;70;521;291;8125;;;;;79.245098995;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:25";="800000069";Tous;;;10;80;770;473;10253;;273;154;24.863636364;100;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0368;04;00;30;30;169;116;1725;10.191421482;97;13;10.538461538;10.191421482;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0367;04;00;40;40;158;105;1651;9.7542242704;87;11;20.454545455;19.945645752;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1010;09;00;70;80;91;58;933;5.5122297058;39;15;29.866666667;25.457875458;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0374;04;01;40;40;66;48;661;3.9052345504;38;3;10;29.363110008;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1012;09;00;50;50;52;32;587;3.468037339;27;7;21.857142857;32.831147347;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0375;04;01;30;30;79;65;579;3.4207727756;58;11;13.090909091;36.251920123;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0876;08;00;70;80;28;12;538;3.1785418882;6;3;46;39.430462011;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1013;09;00;40;40;51;30;519;3.0662885502;26;4;29.5;42.496750561;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0373;04;01;50;50;38;25;510;3.0131159163;22;;;45.509866478;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0366;04;00;50;50;40;30;472;2.7886092402;25;2;35;48.298475718;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1011;09;00;60;60;40;32;412;2.4341250148;27;4;12;50.732600733;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1487;13;00;70;80;193;188;394;2.3277797471;187;182;1.9835164835;53.06038048;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0476;05;00;70;80;58;57;314;1.8551341132;56;50;5.94;54.915514593;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2122;14;00;40;40;20;13;285;1.6838000709;12;;;56.599314664;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0376;04;01;10;20;84;75;280;1.6542597188;63;9;6.3333333333;58.253574383;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0430;04;11;40;40;13;6;277;1.6365355075;5;1;16;59.89010989;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1985;09;00;30;30;20;13;271;1.601087085;11;2;20.5;61.491196975;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2127;14;01;30;30;13;6;218;1.2879593525;5;1;68;62.779156328;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0401;04;06;50;50;14;8;213;1.2584190004;7;2;36;64.037575328;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0251;03;00;70;80;19;15;200;1.1816140848;12;8;15.125;65.219189413;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2775;03;00;50;50;17;13;200;1.1816140848;11;3;4;66.400803498;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0402;04;06;40;40;18;13;199;1.1757060144;11;1;61;67.576509512;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0369;04;00;10;20;57;53;194;1.1461656623;44;7;4.5714285714;68.722675174;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0878;08;00;50;50;17;13;153;0.9039347749;12;4;8.75;69.626609949;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2126;14;01;40;40;17;10;153;0.9039347749;7;1;21;70.530544724;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0410;04;07;30;30;28;25;152;0.8980267045;24;1;4;71.428571429;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0877;08;00;60;60;12;9;143;0.8448540707;8;3;27.666666667;72.273425499;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1144;10;00;70;80;25;25;121;0.7148765213;24;19;5.7368421053;72.988302021;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2816;08;00;30;30;12;11;120;0.7089684509;11;5;9.4;73.697270471;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0879;08;00;40;40;17;14;116;0.6853361692;12;5;8.6;74.382606641;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";2774;03;00;40;40;18;14;106;0.626255465;14;7;5.5714285714;75.008862106;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0411;04;07;10;20;42;38;103;0.6085312537;35;2;4.5;75.617393359;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0409;04;07;40;40;18;17;96;0.5671747607;16;1;18;76.18456812;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1595;14;25;40;40;5;3;92;0.543542479;2;;;76.728110599;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0429;04;11;50;50;10;6;91;0.5376344086;4;;;77.265745008;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0646;06;09;40;40;4;1;91;0.5376344086;1;;;77.803379416;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1573;14;09;40;40;6;3;89;0.5258182678;3;;;78.329197684;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1976;07;04;10;20;28;26;87;0.5140021269;24;14;4.7857142857;78.843199811;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";0883;08;01;50;50;10;6;85;0.5021859861;6;3;18;79.345385797;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";1489;13;00;50;50;4;2;83;0.4903698452;1;;;79.835755642;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";80%;;;10;80;1611;1236;13513;;;;;79.835755642;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:25";="590782652";Tous;;;10;100;2076;1607;16926;;894;525;7.8476190476;100;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1013;09;00;40;40;41;8;1081;10.215460215;8;3;42;10.215460215;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0417;04;09;30;30;34;13;579;5.4715554716;11;3;57.666666667;15.687015687;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1577;14;11;40;40;27;10;503;4.7533547534;10;5;27.8;20.44037044;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0404;04;06;10;20;23;11;466;4.4037044037;10;5;12;24.844074844;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0403;04;06;30;30;26;15;354;3.3453033453;15;9;26.777777778;28.189378189;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0368;04;00;30;30;21;12;333;3.1468531469;11;2;22.5;31.336231336;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1010;09;00;70;80;18;9;318;3.0051030051;9;7;45.142857143;34.341334341;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";2147;14;11;30;30;21;11;306;2.8917028917;7;1;6;37.233037233;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0367;04;00;40;40;20;14;296;2.7972027972;7;1;3;40.03024003;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0375;04;01;30;30;24;13;288;2.7216027216;12;2;22.5;42.751842752;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1146;10;00;50;50;17;11;253;2.3908523909;10;4;35;45.142695143;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0416;04;09;40;40;13;4;249;2.3530523531;4;1;18;47.495747496;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0885;08;01;30;30;10;2;238;2.2491022491;2;;;49.744849745;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0680;06;14;20;20;12;4;237;2.2396522397;4;2;63;51.984501985;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0376;04;01;10;20;24;20;224;2.1168021168;14;3;22.666666667;54.101304101;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0431;04;11;30;30;9;4;217;2.0506520507;4;;;56.151956152;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1018;09;01;40;40;18;11;216;2.0412020412;2;;;58.193158193;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0369;04;00;10;20;16;8;213;2.0128520129;8;2;5;60.206010206;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0418;04;09;10;20;25;19;212;2.0034020034;15;8;11.625;62.209412209;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";2123;14;00;30;30;10;5;212;2.0034020034;4;;;64.212814213;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";2127;14;01;30;30;12;6;191;1.804951805;5;;;66.017766018;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1084;09;14;40;40;7;1;186;1.7577017577;1;;;67.775467775;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0679;06;14;30;30;8;3;160;1.512001512;3;1;3;69.287469287;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1012;09;00;50;50;15;9;150;1.4175014175;7;1;10;70.704970705;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";2126;14;01;40;40;8;4;143;1.3513513514;3;;;72.056322056;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";2149;14;12;30;30;16;11;139;1.3135513136;2;;;73.36987337;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0380;04;02;50;50;8;3;135;1.2757512758;2;;;74.645624646;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0374;04;01;40;40;8;5;122;1.1529011529;4;;;75.798525799;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1217;10;14;40;40;6;4;103;0.9733509734;4;3;33.333333333;76.771876772;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1019;09;01;30;30;10;7;92;0.8694008694;3;;;77.641277641;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";1144;10;00;70;70;9;6;91;0.85995086;6;4;22.25;78.501228501;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";0381;04;02;40;40;7;4;86;0.8127008127;4;1;13;79.313929314;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";80%;;;10;80;523;267;8393;;;;;79.313929314;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:11";="020000022";Tous;;;10;80;837;516;10582;;250;145;18.455172414;100;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1011;09;00;60;60;29;11;726;10.331578198;9;1;4;10.331578198;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1012;09;00;50;50;28;14;524;7.4569517575;14;7;29.428571429;17.788529956;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1013;09;00;40;40;18;9;346;4.9238650918;9;3;22.333333333;22.712395048;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0444;04;13;40;40;23;13;321;4.5680944927;12;8;30.5;27.28048954;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";2143;14;09;30;30;12;3;318;4.5254020208;3;;;31.805891561;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0368;04;00;30;30;19;12;267;3.7996299986;12;2;4;35.60552156;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0410;04;07;30;30;20;11;259;3.6857834069;11;1;4;39.291304967;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0367;04;00;40;40;18;13;222;3.1592429202;12;3;8.6666666667;42.450547887;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1985;09;00;30;30;10;3;207;2.9457805607;3;;;45.396328447;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0374;04;01;40;40;11;7;181;2.5757791376;7;1;76;47.972107585;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0411;04;07;10;20;38;35;172;2.4477017219;29;16;5.9375;50.419809307;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";2137;14;06;30;30;6;1;161;2.2911626583;1;1;161;52.710971965;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0673;06;13;50;50;8;3;122;1.7361605237;3;1;7;54.447132489;2022.12;X800000085;01FEB23;15:49:45
