"champ";"statut";"annee";"periode";"date du resultat";"ipe";codegeo;N;pct;nbj;pctj;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59126;21;1.8010291595;342;1.8227362362;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59130;21;1.8010291595;393;2.0945477802;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59133;11;0.9433962264;56;0.2984597346;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59134;2;0.1715265866;53;0.2824708202;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59136;9;0.7718696398;69;0.3677450301;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59139;2;0.1715265866;15;0.0799445718;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59150;30;2.5728987993;882;4.7007408197;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59152;1;0.0857632933;3;0.0159889144;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59155;19;1.6295025729;230;1.225816767;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59162;1;0.0857632933;63;0.3357672014;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59166;7;0.6003430532;317;1.6894952833;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59170;35;3.0017152659;632;3.3683312903;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59175;11;0.9433962264;67;0.3570857539;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59184;10;0.8576329331;39;0.2078558866;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59193;2;0.1715265866;5;0.0266481906;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59200;149;12.778730703;2474;13.185524703;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59211;1;0.0857632933;112;0.5969194692;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59223;9;0.7718696398;102;0.543623088;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59236;12;1.0291595197;66;0.3517561158;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59237;1;0.0857632933;11;0.0586260193;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59239;2;0.1715265866;40;0.2131855247;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59242;5;0.4288164666;134;0.7141715078;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59249;2;0.1715265866;22;0.1172520386;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59250;24;2.0583190395;377;2.0092735703;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59262;4;0.3430531732;71;0.3784043063;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59273;3;0.2572898799;156;0.8314235463;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59274;11;0.9433962264;98;0.5223045355;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59280;8;0.6861063465;535;2.8513563929;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59283;3;0.2572898799;15;0.0799445718;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59290;44;3.7735849057;666;3.5495389863;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59320;22;1.8867924528;343;1.8280658743;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59350;17;1.4579759863;135;0.7195011459;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59370;8;0.6861063465;208;1.1085647285;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59390;11;0.9433962264;98;0.5223045355;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59420;3;0.2572898799;29;0.1545595054;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59480;4;0.3430531732;26;0.1385705911;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59491;74;6.346483705;1036;5.5215050898;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59496;3;0.2572898799;90;0.4796674306;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59510;30;2.5728987993;392;2.0892181421;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59520;26;2.2298456261;286;1.5242765016;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59560;22;1.8867924528;274;1.4603208442;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59700;55;4.7169811321;678;3.6134946437;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59710;1;0.0857632933;2;0.0106592762;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59780;4;0.3430531732;93;0.4956563449;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59790;7;0.6003430532;147;0.7834568033;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59810;1;0.0857632933;1;0.0053296381;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59830;2;0.1715265866;25;0.1332409529;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59840;18;1.5437392796;300;1.5988914353;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59890;25;2.1440823328;268;1.4283430155;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59910;13;1.114922813;214;1.1405425572;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59930;5;0.4288164666;34;0.181207696;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59960;11;0.9433962264;127;0.6768640409;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";59C05;209;17.924528302;3311;17.646431807;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:13";="590048476";Total;1166;100;18763;100;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";59510;1;0.3937007874;4;0.0444790393;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";76260;1;0.3937007874;22;0.2446347159;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";76340;2;0.7874015748;114;1.2676526187;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80100;39;15.354330709;1848;20.549316135;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80120;19;7.4803149606;445;4.9482931169;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80130;13;5.1181102362;263;2.9244968309;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80132;11;4.3307086614;419;4.6591793617;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80135;3;1.1811023622;111;1.2342933393;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80140;15;5.905511811;942;10.474813744;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80150;16;6.2992125984;565;6.2826642945;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80210;13;5.1181102362;455;5.059490715;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80220;12;4.7244094488;470;5.2262871122;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80230;17;6.6929133858;448;4.9816523963;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80270;14;5.5118110236;471;5.237406872;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80350;7;2.7559055118;152;1.6902034916;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80390;9;3.5433070866;171;1.9014789281;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80410;2;0.7874015748;43;0.478149672;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80460;7;2.7559055118;202;2.2461914823;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80490;11;4.3307086614;246;2.735460914;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80510;8;3.1496062992;315;3.5027243412;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80520;1;0.3937007874;36;0.4003113533;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80550;6;2.3622047244;216;2.4018681196;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80580;3;1.1811023622;206;2.2906705215;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80620;1;0.3937007874;4;0.0444790393;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80690;2;0.7874015748;82;0.9118203047;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80870;5;1.968503937;238;2.6465028355;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80880;0;0;18;0.2001556766;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80999;1;0.3937007874;3;0.0333592794;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80C05;1;0.3937007874;6;0.0667185589;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80C06;5;1.968503937;295;3.2803291449;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";80C07;9;3.5433070866;183;2.0349160458;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:40";="800000028";Total;254;100;8993;100;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";31000;1;0.0377928949;11;0.0472955542;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";57000;1;0.0377928949;11;0.0472955542;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59100;138;5.2154195011;2229;9.5837991229;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59110;68;2.5699168556;491;2.1111015565;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59112;72;2.7210884354;442;1.9004213604;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59113;47;1.776266062;308;1.3242755181;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59115;32;1.2093726379;96;0.4127612004;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59117;2;0.0755857899;42;0.1805830252;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59118;38;1.4361300076;306;1.3156763264;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59120;78;2.947845805;584;2.5109639694;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59126;28;1.0582010582;202;0.8685183593;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59130;96;3.6281179138;632;2.7173445696;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59133;21;0.7936507937;93;0.3998624129;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59134;27;1.0204081633;215;0.9244131052;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59135;1;0.0377928949;17;0.0730931292;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59136;12;0.4535147392;151;0.6492389715;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59139;58;2.1919879063;578;2.4851663944;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59147;5;0.1889644747;51;0.2192793877;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59150;54;2.0408163265;711;3.0570126408;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59152;8;0.3023431595;80;0.343967667;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59155;27;1.0204081633;514;2.2099922607;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59162;4;0.1511715797;314;1.3500730931;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59166;7;0.2645502646;139;0.5976438215;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59169;2;0.0755857899;16;0.0687935334;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59170;12;0.4535147392;108;0.4643563505;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59175;14;0.5291005291;94;0.4041620088;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59184;47;1.776266062;192;0.8255224009;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59185;4;0.1511715797;115;0.4944535214;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59200;199;7.5207860922;1920;8.2552240089;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59211;3;0.1133786848;67;0.2880729211;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59221;2;0.0755857899;23;0.0988907043;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59223;19;0.7180650038;165;0.7094333133;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59236;1;0.0377928949;11;0.0472955542;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59239;4;0.1511715797;58;0.2493765586;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59242;15;0.566893424;121;0.5202510964;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59246;11;0.4157218443;11;0.0472955542;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59249;1;0.0377928949;21;0.0902915126;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59250;8;0.3023431595;308;1.3242755181;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59251;25;0.9448223734;39;0.1676842377;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59261;5;0.1889644747;83;0.3568664546;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59262;7;0.2645502646;13;0.0558947459;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59263;11;0.4157218443;87;0.3740648379;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59272;1;0.0377928949;6;0.025797575;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59273;15;0.566893424;42;0.1805830252;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59274;2;0.0755857899;27;0.1160890876;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59280;44;1.6628873772;420;1.805830252;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59283;1;0.0377928949;3;0.0128987875;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59290;52;1.9652305367;298;1.2812795597;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59310;4;0.1511715797;20;0.0859919168;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59320;124;4.686318972;896;3.8524378708;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59350;17;0.6424792139;196;0.8427207842;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59370;51;1.9274376417;547;2.3518789234;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59390;12;0.4535147392;256;1.1006965345;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59420;45;1.7006802721;208;0.8943159343;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59480;13;0.4913076342;211;0.9072147218;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59491;93;3.514739229;1061;4.5618711841;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59496;6;0.2267573696;8;0.0343967667;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59510;64;2.4187452759;507;2.1798950899;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59520;31;1.171579743;111;0.477255138;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59551;10;0.3779289494;120;0.5159515006;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59560;9;0.3401360544;118;0.5073523089;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59700;56;2.1164021164;436;1.8746237854;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59710;64;2.4187452759;303;1.3027775389;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59780;10;0.3779289494;200;0.8599191676;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59790;37;1.3983371126;338;1.4532633932;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59810;8;0.3023431595;172;0.7395304841;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59830;35;1.3227513228;275;1.1823888554;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59840;27;1.0204081633;101;0.4342591796;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59890;17;0.6424792139;180;0.7739272508;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59910;4;0.1511715797;39;0.1676842377;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59930;19;0.7180650038;28;0.1203886835;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59960;2;0.0755857899;21;0.0902915126;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59999;8;0.3023431595;11;0.0472955542;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";59C05;519;19.614512472;4291;18.449565741;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62110;1;0.0377928949;8;0.0343967667;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62127;12;0.4535147392;12;0.0515951501;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62138;1;0.0377928949;8;0.0343967667;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62149;2;0.0755857899;2;0.0085991917;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62220;11;0.4157218443;49;0.2106801961;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62410;1;0.0377928949;9;0.0386963625;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";62500;1;0.0377928949;9;0.0386963625;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";99134;1;0.0377928949;25;0.1074898959;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";99352;1;0.0377928949;17;0.0730931292;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:58";="590780193";Total;2646;100;23258;100;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60150;68;22.149837134;1119;14.669638175;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60170;16;5.2117263844;229;3.0020975354;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60190;16;5.2117263844;469;6.1484006293;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60200;51;16.61237785;1248;16.360776088;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60280;20;6.5146579805;629;8.2459360252;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60310;9;2.9315960912;100;1.3109596224;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60320;3;0.9771986971;140;1.8353434714;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60350;37;12.052117264;1236;16.203460933;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60400;36;11.726384365;1142;14.971158888;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60490;7;2.2801302932;105;1.3765076036;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:42";="600100721";60610;5;1.6286644951;123;1.6124803356;2022.12;X600100721;13FEB23;16:00:35
