"champ";"statut";"annee";"periode";"date du resultat";"ipe";dmpa;N;nbj;pctj;nbsej;nbj2;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";N41;3;71;1.6808712121;1;71;77.178030303;N41;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z96;6;68;1.6098484848;3;30;78.787878788;Z96;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";80%;150;2305;;65;1337;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Tot;178;2613;;79;1564;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R26;33;576;17.932752179;11;179;17.932752179;R26;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";L98;31;563;17.528019925;6;0;35.460772105;L98;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";J96;48;366;11.394769614;29;72;46.855541719;J96;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R52;46;348;10.834371108;19;88;57.689912827;R52;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";Z51;23;284;8.8418430884;14;19;66.531755915;Z51;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R53;32;253;7.8767123288;17;112;74.408468244;R53;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";80%;199;2212;;83;320;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";Tot;269;2787;;108;367;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z93;72;791;4.8438456828;19;563;4.8438456828;Z93;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R15;24;665;4.0722596448;4;665;8.9161053276;R15;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R32;24;665;4.0722596448;4;665;12.988364972;R32;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G81;25;650;3.9804041641;5;650;16.968769137;G81;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R26;28;556;3.404776485;9;556;20.373545622;R26;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z48;30;389;2.3821187998;14;389;22.755664421;Z48;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C78;29;372;2.2780159216;7;309;25.033680343;C78;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L02;30;367;2.247397428;15;364;27.281077771;L02;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z60;13;366;2.2412737293;2;366;29.5223515;Z60;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C79;42;362;2.2167789345;15;231;31.739130435;C79;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L97;16;348;2.1310471525;5;348;33.870177587;L97;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z99;41;340;2.0820575628;9;317;35.95223515;Z99;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I69;11;334;2.0453153705;1;334;37.997550521;I69;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R13;11;334;2.0453153705;1;334;40.042865891;R13;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R47;11;334;2.0453153705;1;334;42.088181261;R47;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E11;17;332;2.0330679731;6;332;44.121249235;E11;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K59;12;329;2.0146968769;2;329;46.135946111;K59;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L89;21;325;1.9902020821;11;223;48.126148194;L89;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C41;39;322;1.9718309859;2;279;50.097979179;C41;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G31;18;322;1.9718309859;5;322;52.069810165;G31;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L12;15;318;1.9473361911;5;316;54.017146356;L12;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C17;25;291;1.7819963258;12;291;55.799142682;C17;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K63;25;291;1.7819963258;12;291;57.581139008;K63;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R52;21;291;1.7819963258;8;291;59.363135334;R52;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";N41;13;288;1.7636252296;3;288;61.126760563;N41;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z46;17;253;1.5492957746;8;237;62.676056338;Z46;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";T66;14;248;1.5186772811;4;248;64.194733619;T66;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G82;8;233;1.4268218004;1;0;65.621555419;G82;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";F00;9;223;1.3655848132;1;223;66.987140233;F00;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G30;9;223;1.3655848132;1;223;68.352725046;G30;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";H54;9;223;1.3655848132;1;223;69.718309859;H54;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";J98;34;214;1.3104715248;22;48;71.028781384;J98;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";H90;12;208;1.2737293325;3;208;72.302510716;H90;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";D50;8;200;1.2247397428;2;200;73.527250459;D50;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";F33;8;200;1.2247397428;2;200;74.751990202;F33;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K28;8;200;1.2247397428;2;200;75.976729945;K28;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C15;16;187;1.1451316595;6;81;77.121861604;C15;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";J44;15;171;1.0471524801;9;125;78.169014085;J44;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C67;18;158;0.9675443968;3;0;79.136558481;C67;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";80%;352;4603;;120;3283;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Tot;467;5649;;179;3791;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";J96;28;397;19.537401575;18;42;19.537401575;J96;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";R26;19;349;17.17519685;9;22;36.712598425;R26;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";L98;11;232;11.417322835;3;48;48.12992126;L98;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";E46;13;215;10.580708661;7;22;58.710629921;E46;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";Z43;5;192;9.4488188976;2;0;68.159448819;Z43;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";N02;5;133;6.5452755906;1;0;74.704724409;N02;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";C79;5;97;4.7736220472;1;0;79.478346457;C79;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";80%;85;1467;;39;112;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:35";="800000077";Tot;111;1781;;53;122;;;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";Z59;18;562;11.621174524;4;0;11.621174524;Z59;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";R52;67;534;11.042183623;34;49;22.663358147;R52;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";C91;12;448;9.2638544251;3;0;31.927212572;C91;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";E43;16;351;7.2580645161;6;0;39.185277089;E43;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";C79;16;344;7.1133167907;5;0;46.298593879;C79;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";Z08;22;344;7.1133167907;11;0;53.41191067;Z08;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";L12;12;326;6.741108354;2;326;60.153019024;L12;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";T01;12;326;6.741108354;2;326;66.894127378;T01;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";J96;30;314;6.4929693962;16;16;73.387096774;J96;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";C78;16;211;4.3631100083;6;65;77.750206782;C78;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";80%;204;2775;;82;391;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:26";="800000085";Tot;288;3799;;121;443;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";R53;78;746;16.112311015;46;268;16.112311015;R53;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";J96;74;689;14.881209503;46;40;30.993520518;J96;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";R26;30;522;11.274298056;14;155;42.267818575;R26;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";E46;45;450;9.7192224622;24;151;51.987041037;E46;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";R13;15;315;6.8034557235;7;47;58.79049676;R13;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";C79;12;209;4.5140388769;5;2;63.304535637;C79;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";C14;8;195;4.211663067;2;0;67.516198704;C14;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";L98;14;188;4.060475162;7;6;71.576673866;L98;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";K42;6;164;3.5421166307;1;0;75.118790497;K42;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";N31;5;148;3.1965442765;1;148;78.315334773;N31;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";80%;260;3243;;129;468;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:23";="800000093";Tot;321;4054;;165;537;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";Z74;1295;29885;28.442130709;345;9719;28.442130709;Z74;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";R26;762;15354;14.612697839;196;7488;43.054828548;R26;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";L89;277;5390;5.1297669239;80;2540;48.184595472;L89;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";Z43;266;4994;4.7528860887;93;3117;52.93748156;Z43;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";C78;156;3344;3.1825492753;55;2241;56.120030836;C78;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";R06;205;3267;3.1092668906;86;1858;59.229297726;R06;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";R52;240;3265;3.1073634521;107;1026;62.336661178;R52;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";C79;134;3128;2.9769779106;42;1075;65.313639089;C79;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";E43;165;2545;2.4221255698;70;1612;67.735764659;E43;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";C77;120;2315;2.2032301352;45;1818;69.938994794;C77;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";R63;117;2298;2.1870509075;38;1535;72.126045702;R63;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";E44;98;1243;1.1829870661;48;507;73.309032768;E44;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";J96;59;1143;1.087815138;20;555;74.396847906;J96;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";R13;46;922;0.877485177;16;672;75.274333083;R13;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";G81;49;869;0.8270440551;15;644;76.101377138;G81;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";G20;37;825;0.7851684067;8;825;76.886545545;G20;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";Z99;53;767;0.7299686884;28;676;77.616514233;Z99;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";S72;31;697;0.6633483388;9;405;78.279862572;S72;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";Z90;33;648;0.616714094;11;648;78.896576666;Z90;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";G82;33;643;0.6119554976;11;433;79.508532163;G82;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";80%;3363;62443;;952;22619;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:15";="800000523";Tot;3840;69947;;1100;24037;;;2022.11;X800000523;22DEC22;10:53:02
