"champ";"statut";"annee";"periode";"date du resultat";"ipe";diagp1;N;nbj;pctj;nbsej;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";M86;20;314;3.0625182873;7;40.466205013;M86;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";T81;12;299;2.916219643;3;43.382424656;T81;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C34;36;298;2.9064664001;13;46.288891056;C34;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";F03;12;288;2.8089339705;3;49.097825027;F03;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";G81;15;265;2.5846093826;5;51.682434409;G81;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";J69;14;221;2.1554666927;5;53.837901102;J69;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";Z89;9;212;2.0676875061;3;55.905588608;Z89;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C15;17;192;1.872622647;5;57.778211255;C15;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C13;12;181;1.7653369745;2;59.54354823;C13;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C50;22;181;1.7653369745;11;61.308885204;C50;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C22;16;180;1.7555837316;7;63.064468936;C22;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";R13;16;173;1.6873110309;2;64.751779967;R13;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C67;21;165;1.6092850873;5;66.361065054;C67;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";L97;7;164;1.5995318443;2;67.960596898;L97;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";I26;11;157;1.5312591437;4;69.491856042;I26;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";L02;11;148;1.4434799571;6;70.935335999;L02;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C54;11;144;1.4044669853;2;72.339802984;C54;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";I74;9;142;1.3849604994;4;73.724763484;I74;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";R02;13;142;1.3849604994;4;75.109723983;R02;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";C01;12;120;1.1703891544;2;76.280113138;C01;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";J91;9;118;1.1508826685;3;77.430995806;J91;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";D48;13;110;1.0728567249;6;78.503852531;D48;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";S32;6;109;1.0631034819;3;79.566956013;S32;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";80%;536;8158;;155;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:26";="800000069";Tot;770;10253;;273;;;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";L89;82;954;5.6362991847;24;5.6362991847;L89;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C34;74;770;4.5492142266;20;10.185513411;C34;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";I50;99;649;3.8343377053;52;14.019851117;I50;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";J96;54;645;3.8107054236;11;17.83055654;J96;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C78;31;518;3.0603804797;4;20.89093702;C78;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";F03;58;491;2.9008625783;21;23.791799598;F03;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";G81;50;455;2.688172043;14;26.479971641;G81;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C67;49;441;2.6054590571;14;29.085430698;C67;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C22;45;414;2.4459411556;13;31.531371854;C22;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C18;152;373;2.2037102682;135;33.735082122;C18;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C20;41;363;2.144629564;21;35.879711686;C20;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";E86;41;357;2.1091811414;17;37.988892828;E86;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C50;38;350;2.0678246485;12;40.056717476;C50;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C25;73;344;2.0323762259;47;42.089093702;C25;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";S91;31;329;1.9437551696;8;44.032848872;S91;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";S81;28;325;1.9201228879;9;45.952971759;S81;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";U07;38;279;1.6483516484;16;47.601323408;U07;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C61;37;266;1.5715467328;8;49.172870141;C61;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";T81;25;254;1.5006498877;7;50.673520028;T81;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";R19;15;248;1.4652014652;3;52.138721494;R19;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";R26;40;245;1.4474772539;18;53.586198747;R26;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C83;20;239;1.4120288314;9;54.998227579;C83;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C82;20;235;1.3883965497;5;56.386624129;C82;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C02;16;233;1.3765804088;3;57.763204537;C02;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C92;35;221;1.3056835637;27;59.068888101;C92;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";S31;24;211;1.2466028595;4;60.315490961;S31;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";M86;18;209;1.2347867187;7;61.550277679;M86;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";K92;13;208;1.2288786482;1;62.779156328;K92;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";J91;13;205;1.211154437;4;63.990310765;J91;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";F00;29;204;1.2052463665;12;65.195557131;F00;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C56;21;192;1.1343495214;6;66.329906652;C56;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";T84;17;168;0.9925558313;6;67.322462484;T84;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";Z90;28;162;0.9571074087;20;68.279569892;Z90;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C71;19;156;0.9216589862;7;69.201228879;C71;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";D46;31;154;0.9098428453;29;70.111071724;D46;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";L02;15;154;0.9098428453;6;71.020914569;L02;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";L97;14;148;0.8743944228;6;71.895308992;L97;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";J90;10;142;0.8389460002;2;72.734254992;J90;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";I33;10;138;0.8153137185;4;73.549568711;I33;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";G31;17;135;0.7975895073;6;74.347158218;G31;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";E43;17;134;0.7916814368;6;75.138839655;E43;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";G12;12;112;0.6617038875;5;75.800543542;G12;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";I26;10;110;0.6498877467;3;76.450431289;I26;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";K70;16;108;0.6380716058;8;77.088502895;K70;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";E66;8;106;0.626255465;3;77.71475836;E66;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";F01;10;103;0.6085312537;4;78.323289614;F01;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C79;14;92;0.543542479;4;78.866832093;C79;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";L05;10;89;0.5258182678;3;79.39265036;L05;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";C15;31;85;0.5021859861;24;79.894836346;C15;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";80%;1599;13523;;688;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";Tot;2076;16926;;894;;;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";L89;37;822;7.7679077679;9;7.7679077679;L89;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C50;56;776;7.3332073332;12;15.101115101;C50;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";G12;29;678;6.4071064071;4;21.508221508;G12;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C79;33;526;4.9707049707;5;26.478926479;C79;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";G35;20;403;3.8083538084;6;30.287280287;G35;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C43;40;383;3.6193536194;3;33.906633907;C43;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";I63;22;359;3.3925533926;11;37.299187299;I63;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C34;22;356;3.3642033642;7;40.663390663;C34;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";G95;20;339;3.2035532036;4;43.866943867;G95;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";R54;23;322;3.0429030429;6;46.90984691;R54;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";D32;17;300;2.835002835;4;49.744849745;D32;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C78;42;288;2.7216027216;7;52.466452466;C78;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";S72;24;284;2.6838026838;4;55.15025515;S72;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C45;9;247;2.3341523342;1;57.484407484;C45;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";U07;11;242;2.2869022869;2;59.771309771;U07;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";S31;10;237;2.2396522397;1;62.010962011;S31;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C77;34;230;2.1735021735;1;64.184464184;C77;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";I70;14;212;2.0034020034;6;66.187866188;I70;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";L97;9;173;1.6348516349;4;67.822717823;L97;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";I67;7;158;1.4931014931;1;69.315819316;I67;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";I11;6;130;1.2285012285;1;70.544320544;I11;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";E43;7;127;1.2001512002;2;71.744471744;E43;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";G81;7;127;1.2001512002;1;72.944622945;G81;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";C25;19;124;1.1718011718;7;74.116424116;C25;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";J85;18;122;1.1529011529;3;75.269325269;J85;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";J86;5;115;1.0867510868;2;76.356076356;J86;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";K63;6;104;0.9828009828;2;77.338877339;K63;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";I50;12;99;0.9355509356;5;78.274428274;I50;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";G61;4;98;0.9261009261;1;79.200529201;G61;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";80%;563;8381;;121;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:12";="020000022";Tot;837;10582;;250;;;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";L89;28;508;7.2292585741;6;7.2292585741;L89;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C79;23;416;5.9200227693;7;13.149281343;C79;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";J86;15;365;5.1942507471;1;18.343532091;J86;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";Z74;15;362;5.1515582752;2;23.495090366;Z74;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";L97;17;356;5.0661733314;5;28.561263697;L97;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";R26;32;343;4.8811726199;14;33.442436317;R26;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";I83;10;303;4.3119396613;1;37.754375978;I83;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C61;16;249;3.5434751672;4;41.297851146;C61;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C55;15;240;3.4153977515;2;44.713248897;C55;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C34;25;237;3.3727052796;15;48.085954177;C34;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C09;12;231;3.2873203358;2;51.373274513;C09;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C50;18;211;3.0027038566;6;54.375978369;C50;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C78;18;195;2.7750106731;9;57.150989042;C78;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";G37;8;193;2.7465490252;2;59.897538067;G37;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";I89;9;182;2.5900099616;1;62.487548029;I89;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";S82;11;164;2.3338551302;3;64.821403159;S82;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";E43;9;156;2.2200085385;3;67.041411698;E43;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";S81;7;133;1.8926995873;1;68.934111285;S81;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C64;12;125;1.7788529956;4;70.712964281;C64;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";I77;5;110;1.5653906361;2;72.278354917;I77;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C19;9;101;1.4373132204;2;73.715668137;C19;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";E46;8;97;1.3803899246;7;75.096058062;E46;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";I74;7;94;1.3376974527;4;76.433755514;I74;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";C25;9;90;1.2807741568;4;77.714529671;C25;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";I50;9;89;1.2665433329;3;78.981073004;I50;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";80%;347;5550;;108;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:56";="800000085";Tot;495;7027;;193;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C34;128;1272;6.7792996856;60;6.7792996856;C34;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";L97;68;1149;6.1237541971;24;12.903053883;L97;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";L89;58;1022;5.4468901562;29;18.349944039;L89;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";U07;72;772;4.1144806268;45;22.464424666;U07;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";F01;105;657;3.5015722432;70;25.965996909;F01;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";S82;45;652;3.4749240527;23;29.440920961;S82;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C50;59;551;2.9366306028;27;32.377551564;C50;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";J96;41;541;2.8833342216;19;35.260885786;J96;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I64;52;515;2.7447636305;23;38.005649416;I64;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";A41;50;501;2.6701486969;29;40.675798113;A41;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I77;41;481;2.5635559346;18;43.239354048;I77;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";D46;86;369;1.9666364654;77;45.205990513;D46;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C93;63;344;1.8333955124;60;47.039386026;C93;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C39;28;289;1.540265416;13;48.579651442;C39;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C71;34;280;1.4922986729;10;50.071950115;C71;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";J69;28;273;1.4549912061;13;51.526941321;J69;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I50;48;261;1.3910355487;30;52.917976869;I50;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C18;32;240;1.2791131482;16;54.197090018;C18;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";L05;24;234;1.2471353195;13;55.444225337;L05;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";F03;51;230;1.225816767;30;56.670042104;F03;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C25;37;223;1.1885093002;17;57.858551404;C25;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I33;20;192;1.0232905186;14;58.881841923;I33;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";R53;17;184;0.9806534136;12;59.862495337;R53;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C20;21;176;0.9380163087;9;60.800511645;C20;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C67;20;176;0.9380163087;9;61.738527954;C67;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";G81;7;174;0.9273570325;2;62.665884986;G81;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I78;11;173;0.9220273943;4;63.587912381;I78;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C61;22;167;0.8900495656;10;64.477961946;C61;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";F00;26;158;0.8420828226;13;65.320044769;F00;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";J90;14;158;0.8420828226;6;66.162127592;J90;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";J44;14;155;0.8260939082;9;66.9882215;J44;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C15;21;153;0.815434632;13;67.803656132;C15;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";N10;22;152;0.8101049939;16;68.613761126;N10;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C64;17;149;0.7941160795;6;69.407877205;C64;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C56;14;141;0.7514789746;7;70.15935618;C56;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";T84;16;137;0.7301604221;8;70.889516602;T84;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";E11;14;131;0.6981825934;9;71.587699195;E11;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I60;8;130;0.6928529553;3;72.280552151;I60;2022.12;X590048476;02FEB23;14:56:04
