"champ";"statut";"annee";"periode";"date du resultat";"ipe";modent;modesh;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";61;87;3;3.2967032967;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";61;88;2;2.1978021978;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";61;9;5;5.4945054945;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";62;61;2;2.1978021978;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";62;71;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";62;9;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;61;6;6.5934065934;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;62;2;2.1978021978;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;71;8;8.7912087912;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;76;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;8;11;12.087912088;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";71;9;3;3.2967032967;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";72;71;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";72;87;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";8;71;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";8;8;2;2.1978021978;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";87;87;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";87;9;5;5.4945054945;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";88;71;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";88;9;1;1.0989010989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";89;61;2;2.1978021978;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";89;71;3;3.2967032967;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";89;8;7;7.6923076923;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";89;9;3;3.2967032967;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;62;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;71;45;28.125;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;72;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;8;26;16.25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;88;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";71;9;18;11.25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";72;71;2;1.25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";72;8;3;1.875;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";72;9;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;71;14;8.75;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;72;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;76;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;8;7;4.375;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;87;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;88;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";8;9;19;11.875;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";87;8;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";87;9;2;1.25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";88;88;1;0.625;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";89;71;4;2.5;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";89;9;10;6.25;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";61;;75;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";61;8;4;16;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";61;9;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";62;;2;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";71;;22;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";71;61;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";71;8;3;12;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";71;87;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";71;9;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";72;;2;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";72;9;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";73;61;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";8;;87;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";8;61;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";8;71;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";8;8;5;20;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";8;9;2;8;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";89;8;1;4;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";89;9;2;8;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";66;71;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;61;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;71;538;46.660884649;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;72;3;0.2601908066;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;73;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;76;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;8;196;16.999132697;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;87;3;0.2601908066;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;88;7;0.607111882;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";71;9;135;11.708586297;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";72;71;6;0.5203816132;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";72;72;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";72;9;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";74;71;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";74;8;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";76;71;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";76;8;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";76;9;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;71;31;2.6886383348;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;72;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;76;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;8;33;2.8620988725;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;88;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";8;9;6;0.5203816132;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";87;71;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";87;8;3;0.2601908066;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";87;9;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";88;71;5;0.4336513443;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";88;8;1;0.0867302689;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";88;88;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";88;9;5;0.4336513443;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";89;71;73;6.3313096271;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";89;8;25;2.1682567216;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";89;88;2;0.1734605377;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:11";="800000523";89;9;59;5.117085863;2022.11;X800000523;22DEC22;10:53:02
