"champ";"statut";"annee";"periode";"date du resultat";"ipe";nat_sej1;diagp1;N;nbj;nbsej;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;A52;1;10;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;T85;1;9;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;J15;1;8;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;L20;2;8;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;A46;1;7;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;C83;1;6;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;E84;1;6;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;J69;1;5;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;J96;1;4;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;C92;1;3;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;M89;1;3;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";07;Q79;1;3;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;L89;35;732;11;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;E11;10;261;3;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C34;22;218;12;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;J18;10;218;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C21;15;195;7;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C02;9;176;4;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C50;7;159;3;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;L98;5;150;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;S81;7;110;4;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;N10;4;103;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;A41;3;73;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;L97;4;73;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;Z43;4;70;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;L30;3;68;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;I69;4;67;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;M46;3;67;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;I70;2;56;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;T81;3;56;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;L02;4;53;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;N61;2;51;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C18;3;46;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;G20;3;46;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C64;3;34;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;N49;3;34;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C13;2;32;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;S80;2;30;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;D37;2;29;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C04;3;28;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C56;2;28;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;M86;2;23;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;G82;5;22;5;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C92;2;21;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;G35;1;20;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C53;1;18;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C01;1;16;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;J69;3;16;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C16;1;15;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;N18;1;15;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;N39;1;15;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C83;2;12;2;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;U07;1;12;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;T82;1;11;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;E10;1;10;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;J15;2;8;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C25;1;4;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;E84;1;3;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";08;C45;1;2;1;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C50;14;222;5;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;G12;8;199;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C20;7;161;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C18;11;148;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;G20;5;114;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C34;11;104;9;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;G31;4;78;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;R53;6;76;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C15;7;66;6;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C95;4;55;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C61;6;49;4;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C25;6;46;4;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C78;2;41;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C22;4;39;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C71;5;39;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;I50;2;39;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;E86;2;31;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C56;4;29;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;N10;2;29;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C45;3;28;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C01;2;24;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C68;2;23;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C67;3;22;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;F00;1;20;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;J18;3;17;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;K56;1;17;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C10;1;16;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;E14;1;13;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C85;1;12;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;J15;2;12;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;U07;3;11;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;F03;1;10;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;I64;2;10;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;S72;1;9;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C16;1;6;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C54;1;4;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;I25;1;4;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;K57;1;4;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;A41;1;3;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;L89;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;Z09;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;C79;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";04;R02;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";05;E86;4;86;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";05;K70;3;33;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";06;L97;3;48;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;T81;19;247;10;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;T87;6;161;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;I83;5;135;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;J18;6;135;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;S82;4;80;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;S30;4;73;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;C34;4;68;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;I33;4;67;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;L08;4;64;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;L89;5;62;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;R53;2;58;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;Z48;5;54;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;S81;3;51;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;E14;3;43;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;J15;3;39;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;C83;3;31;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;C50;2;30;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;K70;2;30;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;I38;2;29;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;L05;2;29;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;A41;5;28;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;I70;2;25;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;I77;1;22;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;N10;3;22;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;N39;1;18;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;T82;1;14;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;B20;1;11;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;J20;1;11;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;N32;1;11;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;L02;1;8;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;T85;2;7;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;C61;2;5;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;S52;1;4;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;J98;1;3;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;D50;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;G30;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;Z94;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;A04;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;D77;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";07;K81;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;T81;22;336;10;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;L97;15;272;6;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;L89;16;263;9;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z94;9;223;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;L02;10;196;5;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;E86;12;193;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;I70;7;165;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C67;10;155;4;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G11;8;155;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;I50;10;155;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G95;6;152;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;J18;7;132;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C34;11;124;4;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;T79;8;123;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z93;5;114;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;A41;5;95;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z40;4;95;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G82;5;89;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;T83;4;88;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;I33;5;85;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;L30;4;84;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;S81;3;73;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;T84;4;71;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C25;6;67;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C83;4;63;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z98;3;62;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;J84;3;59;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C64;3;57;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;M86;6;57;4;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;R02;4;57;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z48;2;48;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G12;3;46;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C41;3;45;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;E46;3;40;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;K26;2;37;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;M79;2;37;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C18;4;36;3;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z90;2;31;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G35;3;30;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;S68;3;28;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z96;2;28;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;G20;4;26;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;S75;2;21;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;J90;1;20;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;N10;2;19;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;D46;2;16;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;C44;1;14;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;J15;2;14;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;A09;2;10;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;D01;1;10;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;M46;2;10;2;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;M85;1;10;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Z89;2;10;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;K70;2;9;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;I83;2;8;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;S30;1;8;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;L05;1;3;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;Q90;1;3;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;M54;1;2;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:21";="800000028";08;R53;1;1;1;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:15";="800000036";04;G35;12;281;1;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:15";="800000036";04;C50;15;237;5;2022.11;X800000036;22DEC22;9:39:05
