"champ";"statut";"annee";"periode";"date du resultat";"ipe";nat_sej1;diagp1;N;nbj;nbsej;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;F03;12;288;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;J69;13;220;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C22;16;180;7;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C67;20;164;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C50;19;141;10;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C54;10;138;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C34;17;120;8;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C78;15;99;5;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;I61;4;90;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;I26;4;81;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;I69;3;51;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C91;4;50;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C18;8;46;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;G24;2;43;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C31;2;38;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C61;9;37;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;K70;4;37;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;B44;4;32;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C23;4;21;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C64;1;18;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;D63;3;17;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;G81;1;17;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;N18;3;15;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;G12;2;14;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C92;1;13;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C66;4;12;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C73;3;11;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;F02;1;10;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;J44;3;9;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C16;2;8;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;N30;3;8;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;U07;1;8;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C15;2;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;D38;1;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;A04;2;6;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;L98;3;5;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;Z03;2;5;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;S06;1;4;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C25;1;3;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;I63;1;3;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;J91;3;3;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;G20;1;2;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;I21;1;2;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;Q90;1;2;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;T81;1;2;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;C17;1;1;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;F00;1;1;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";04;M96;1;1;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";05;U07;4;36;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";06;S27;2;28;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L89;15;370;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;T81;11;297;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L98;11;222;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;Z89;9;212;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L97;7;164;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L02;9;106;5;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;J91;4;102;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;R02;7;90;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;K43;6;70;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;I74;5;67;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;S32;3;46;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;Z43;2;42;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L05;4;40;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;L08;2;38;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;M86;6;38;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;S82;2;38;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;S36;1;29;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;Z94;2;28;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;C34;3;26;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;M84;2;23;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;N39;2;22;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;I83;1;17;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;C60;2;16;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;C90;7;16;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;I73;2;16;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;T79;1;12;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;A40;1;10;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;Z45;1;9;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;C53;1;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;I89;1;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;J15;2;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;N45;1;5;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;A09;1;3;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";07;J69;1;1;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;K91;30;506;13;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C09;17;425;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;L98;19;406;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;F00;13;360;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C41;44;353;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;E43;15;344;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;M86;14;276;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;G81;14;248;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C15;15;185;4;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C13;12;181;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;R13;16;173;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C34;15;143;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;L89;8;139;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C01;12;120;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;D48;13;110;6;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;S42;6;98;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;Z93;8;92;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C60;7;89;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;I21;6;76;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;I74;4;75;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;N39;5;65;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;S32;3;63;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;T79;3;63;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;R02;6;52;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C50;3;40;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;J15;2;40;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;S82;2;40;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;J44;3;37;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;K81;2;37;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C79;3;35;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C20;3;34;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C10;3;32;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;M84;4;30;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;I26;3;28;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C90;11;25;5;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;E44;2;24;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;K50;4;23;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C32;3;22;3;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;H49;3;20;2;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;Z43;1;20;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;Z90;2;16;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;N10;3;14;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;J91;2;13;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;G82;1;9;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C82;1;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;K56;1;7;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C54;1;6;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;L12;2;5;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C78;1;4;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;K83;1;3;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/27 16:29:27";="800000069";08;C67;1;1;1;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C34;72;736;19;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;J96;43;497;7;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C22;45;414;13;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I50;51;376;18;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C67;39;348;12;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C50;32;333;10;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C25;39;279;14;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;F03;39;268;16;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;R19;15;248;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;R26;39;242;17;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;U07;25;241;7;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C02;16;233;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C83;18;215;7;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C61;28;207;6;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;F00;23;186;10;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;G81;23;167;8;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C20;16;165;6;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C56;15;159;5;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C71;19;156;7;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;G31;17;135;6;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C78;11;126;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C18;18;115;8;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;G12;12;112;5;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;F01;10;103;4;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;Q90;11;83;4;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C04;6;77;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C64;13;75;4;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C06;12;69;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C32;6;69;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;G20;13;67;5;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C49;11;65;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C79;10;65;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;D43;5;65;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C82;4;60;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C16;8;54;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;E86;4;54;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C92;5;53;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;D41;6;52;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I74;8;48;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;J69;5;48;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C80;9;44;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;H60;3;42;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C31;5;39;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C85;5;35;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;Q89;5;33;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C14;5;31;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C15;9;30;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I26;3;30;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;K70;4;28;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;E75;2;21;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C95;3;20;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;K42;1;18;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C19;2;17;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C90;2;17;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;L89;4;16;3;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I63;4;15;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;N18;3;14;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C73;4;13;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;D48;2;13;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I35;1;13;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C44;3;12;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;F41;2;12;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;G30;2;11;2;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I08;2;9;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I27;2;8;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C43;2;7;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;R54;1;6;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;F79;2;4;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;I25;1;4;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;R52;1;4;1;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:26";="590782652";04;C53;3;3;1;2022.12;X590782652;30JAN23;11:42:15
