"champ";"statut";"annee";"periode";"date du resultat";"ipe";diagp1;N;nbj;pctj;nbsej;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";L97;16;325;4.9907862408;5;29.606879607;L97;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";I83;10;303;4.6529484029;1;34.25982801;I83;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";R26;26;261;4.007985258;11;38.267813268;R26;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C61;16;249;3.8237100737;4;42.091523342;C61;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C55;15;240;3.6855036855;2;45.777027027;C55;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C09;12;231;3.5472972973;2;49.324324324;C09;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C34;22;227;3.4858722359;14;52.81019656;C34;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C50;17;201;3.0866093366;5;55.896805897;C50;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";G37;8;193;2.9637592138;2;58.860565111;G37;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";I89;9;182;2.7948402948;1;61.655405405;I89;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C78;15;175;2.6873464373;8;64.342751843;C78;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";S82;11;164;2.5184275184;3;66.861179361;S82;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";E43;9;156;2.3955773956;3;69.256756757;E43;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";S81;6;125;1.9195331695;1;71.176289926;S81;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C19;9;101;1.550982801;2;72.727272727;C19;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C64;10;96;1.4742014742;3;74.201474201;C64;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";I50;9;89;1.3667076167;3;75.568181818;I50;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C56;7;85;1.3052825553;4;76.873464373;C56;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";C91;9;82;1.2592137592;5;78.132678133;C91;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";E46;7;81;1.2438574939;6;79.376535627;E46;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";80%;321;5169;;98;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:25";="800000085";Tot;455;6512;;174;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";U07;55;394;7.1884692574;37;7.1884692574;U07;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C15;22;343;6.2579821201;6;13.446451377;C15;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";R13;12;305;5.5646779785;2;19.011129356;R13;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";I64;12;252;4.5977011494;5;23.608830505;I64;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";S98;17;245;4.4699872286;8;28.078817734;S98;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C71;13;203;3.7037037037;6;31.782521438;C71;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C76;8;200;3.6489691662;2;35.431490604;C76;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";I50;13;198;3.6124794745;6;39.043970078;I50;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C34;15;175;3.1928480204;8;42.236818099;C34;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";S78;7;169;3.0833789454;2;45.320197044;S78;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";G47;6;164;2.9921547163;1;48.312351761;G47;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C64;9;160;2.919175333;4;51.231527094;C64;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";J18;22;149;2.7184820288;17;53.950009122;J18;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";G30;15;139;2.5360335705;9;56.486042693;G30;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";G12;8;129;2.3535851122;3;58.839627805;G12;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";D46;7;124;2.2623608831;4;61.101988688;D46;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";I70;9;122;2.2258711914;6;63.32785988;I70;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C50;13;106;1.9339536581;6;65.261813538;C50;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";B99;5;88;1.6055464331;2;66.867359971;B99;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";K83;5;88;1.6055464331;1;68.472906404;K83;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";S88;4;86;1.5690567415;1;70.041963145;S88;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";A46;4;83;1.514322204;2;71.556285349;A46;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";R53;10;80;1.4595876665;5;73.015873016;R53;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";C41;5;76;1.3866082832;1;74.402481299;C41;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";N30;7;72;1.3136288998;4;75.716110199;N30;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";S32;4;70;1.2771392082;2;76.993249407;S32;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";G20;8;68;1.2406495165;4;78.233898924;G20;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";M19;3;67;1.2224046707;1;79.456303594;M19;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";80%;318;4355;;153;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:22";="800000093";Tot;438;5481;;231;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";L89;302;6503;7.3500158235;66;7.3500158235;L89;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C34;282;5018;5.6715945567;87;13.02161038;C34;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G35;138;3014;3.4065735341;28;16.428183914;G35;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G20;135;2979;3.3670147837;22;19.795198698;G20;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";F00;144;2842;3.2121705321;27;23.00736923;F00;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G81;133;2728;3.0833220308;31;26.090691261;G81;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C50;137;2432;2.7487680275;41;28.839459288;C50;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I63;127;2429;2.7453772775;37;31.584836566;I63;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G12;104;2153;2.4334282743;23;34.01826484;G12;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";E11;90;2004;2.2650210227;29;36.283285863;E11;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I50;100;1888;2.1339120213;22;38.417197884;I50;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C18;124;1884;2.1293910213;39;40.546588905;C18;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";T81;99;1796;2.0299290203;38;42.576517926;T81;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G82;81;1762;1.9915005199;19;44.568018446;G82;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C20;91;1715;1.9383787694;23;46.506397215;C20;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I70;78;1570;1.7744925177;19;48.280889733;I70;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";F01;83;1458;1.6479045165;22;49.928794249;F01;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";R26;73;1383;1.5631357656;18;51.491930015;R26;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C90;97;1374;1.5529635155;11;53.04489353;C90;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";U07;78;1362;1.5394005154;28;54.584294046;U07;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G31;68;1345;1.5201862652;16;56.104480311;G31;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I48;68;1242;1.403770514;19;57.508250825;I48;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";J96;56;1091;1.2331027623;20;58.741353587;J96;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";L97;45;1030;1.1641575116;7;59.905511099;L97;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C61;71;1024;1.1573760116;24;61.062887111;C61;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C25;69;855;0.9663637597;21;62.02925087;C25;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C22;69;840;0.9494100095;30;62.97866088;C22;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";S72;43;840;0.9494100095;11;63.928070889;S72;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";Z90;37;829;0.9369772594;8;64.865048149;Z90;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";F02;36;795;0.898548759;9;65.763596908;F02;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";Z89;39;780;0.8815950088;12;66.645191916;Z89;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C71;57;748;0.8454270085;14;67.490618925;C71;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";Z74;34;716;0.8092590081;9;68.299877933;Z74;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";K55;38;708;0.800217008;7;69.100094941;K55;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C21;32;631;0.7131877571;8;69.813282698;C21;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C15;44;624;0.7052760071;18;70.518558705;C15;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I83;30;597;0.6747592567;4;71.193317962;I83;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C91;36;498;0.5628645056;14;71.756182468;C91;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C19;27;486;0.5493015055;6;72.305483973;C19;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C16;35;439;0.496179755;13;72.801663728;C16;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C85;21;414;0.4679235047;8;73.269587233;C85;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";J44;17;408;0.4611420046;3;73.730729237;J44;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";G10;22;407;0.4600117546;6;74.190740992;G10;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";J91;17;397;0.4487092545;4;74.639450246;J91;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";J84;23;376;0.4249740042;7;75.064424251;J84;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C92;29;368;0.4159320042;16;75.480356255;C92;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";S82;19;364;0.4114110041;6;75.891767259;S82;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";L05;17;361;0.4080202541;6;76.299787513;L05;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C79;24;360;0.4068900041;9;76.706677517;C79;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";I74;19;356;0.402369004;3;77.109046521;I74;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";K57;16;349;0.3944572539;2;77.503503775;K57;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C78;26;348;0.3933270039;13;77.896830779;C78;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C10;21;344;0.3888060039;7;78.285636783;C10;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C44;15;343;0.3876757539;2;78.673312537;C44;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";E46;14;340;0.3842850038;2;79.057597541;E46;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";D45;18;337;0.3808942538;3;79.438491794;D45;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";C02;15;331;0.3741127537;3;79.812604548;C02;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";80%;3763;70615;;971;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:14";="800000523";Tot;4891;88476;;1384;;;2022.11;X800000523;22DEC22;10:53:02
