"champ";"statut";"annee";"periode";"date du resultat";"ipe";ght;nbj;pctj;valobr;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";06;396;8.25;59405.941698;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";07;546;11.375;92161.780589;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";08;347;7.2291666667;59669.001783;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";09;388;8.0833333333;76337.281525;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";10;618;12.875;135395.08416;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";11;304;6.3333333333;71450.094524;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";12;152;3.1666666667;38850.48144;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";13;540;11.25;140550.15372;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";14;236;4.9166666667;66784.868376;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";15;270;5.625;80102.597972;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";16;115;2.3958333333;36195.56104;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";17;181;3.7708333333;60605.547064;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";18;79;1.6458333333;28376.957389;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";19;41;0.8541666667;14926.545945;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";20;58;1.2083333333;22813.423319;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";21;109;2.2708333333;44117.951145;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";22;21;0.4375;8931.37537;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";23;163;3.3958333333;70832.601868;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";24;30;0.625;14241.597532;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";25;17;0.3541666667;7795.90858;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";27;35;0.7291666667;17762.744061;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";28;10;0.2083333333;5372.282444;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";30;9;0.1875;4680.26953;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";31;6;0.125;3636.45339;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:40";="800000036";90;4800;100;1178194.3474;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";04;58;0.6296135475;6712.141466;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";05;544;5.9053408597;72539.06705;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";06;779;8.4563612679;118122.8109;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";07;690;7.4902301346;117242.62051;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";08;1072;11.636995224;200960.66184;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";09;1456;15.805471125;299578.48777;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";10;1403;15.230134607;313082.06098;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";11;681;7.3925314807;163324.5377;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";12;485;5.2648719062;125032.32485;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";13;551;5.9813287017;152403.72486;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";14;183;1.9865392966;54104.581758;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";15;390;4.233608337;121177.89849;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";16;132;1.432913591;43832.894062;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";17;242;2.6270082501;82676.874201;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";18;60;0.6513243595;22102.69857;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";19;39;0.4233608337;14743.450572;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";20;96;1.0421189752;38948.847549;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";21;145;1.5740338689;60575.629015;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";22;16;0.1736864959;7052.584772;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";23;128;1.389491967;56425.839229;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";24;18;0.1953973079;8200.143828;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";25;28;0.3039513678;13746.460616;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";26;4;0.043421624;2043.55907;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";27;12;0.1302648719;6401.661348;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:51";="800000069";90;9212;100;2101031.561;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";05;13;0.3670242801;1741.11873;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";06;528;14.906832298;80026.084952;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";07;437;12.337662338;74256.760061;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";08;542;15.302089215;101488.27188;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";09;224;6.3241106719;44433.262399;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";10;610;17.221908526;135872.9613;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";11;315;8.8932806324;75424.893726;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";12;125;3.529079616;32131.133567;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";13;244;6.8887634105;67835.470119;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";14;93;2.6256352343;27376.47383;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";15;114;3.2185206098;35573.284676;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";16;61;1.7221908526;19461.16308;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";17;80;2.2586109543;27849.25186;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";18;10;0.2823263693;3667.17931;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";19;23;0.6493506494;8323.513989;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";20;7;0.1976284585;2686.320196;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";21;52;1.4680971203;21349.671972;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";22;8;0.2258610954;3510.410908;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";23;21;0.5928853755;9497.464113;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";24;8;0.2258610954;3799.162364;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";25;7;0.1976284585;3453.590154;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";27;8;0.2258610954;3990.364532;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";28;8;0.2258610954;4412.544312;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";31;4;0.1129305477;2424.30226;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:55";="800000077";90;3542;100;790584.65429;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";05;577;8.9554555331;77062.30647;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";06;558;8.6605618501;83855.575223;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";07;645;10.010864504;102214.97187;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";08;706;10.957628434;127179.76278;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";09;560;8.6916032904;113811.93832;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";10;433;6.7204718299;96540.202964;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";11;387;6.0065187025;90660.60015;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";12;464;7.2016141549;117666.5034;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";13;554;8.5984789694;150402.69954;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";14;194;3.0110197113;56944.212387;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";15;384;5.959956542;117182.1367;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";16;124;1.9245693;41051.198251;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";17;183;2.8402917895;61551.468136;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";18;90;1.3968648145;33303.48192;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";19;79;1.2261368928;29372.715717;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";20;117;1.8159242589;46685.637086;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";21;156;2.4212323452;64348.276986;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";22;16;0.2483315226;6854.10762;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";23;161;2.498835946;68817.464319;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";24;9;0.1396864815;4312.736478;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";25;4;0.0620828806;1730.201316;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";26;12;0.1862486419;6186.176652;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";28;12;0.1862486419;6618.816468;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";30;10;0.1552072016;5879.69362;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";31;8;0.1241657613;4848.60452;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:48";="800000085";90;6443;100;1515081.4889;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";06;236;4.3318649046;35715.666225;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";07;380;6.9750367107;64633.311879;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";08;589;10.811306902;110687.39203;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";09;454;8.3333333333;92804.245646;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";10;671;12.316446402;148678.27831;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";11;339;6.2224669604;79579.023821;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";12;393;7.2136563877;99690.455241;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";13;382;7.0117474302;103830.3002;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";14;329;6.0389133627;96028.715728;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";15;254;4.6622613803;78115.412696;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";16;376;6.9016152717;123718.32299;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";17;202;3.7077826725;66628.146779;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";18;182;3.3406754772;64933.270512;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";19;102;1.872246696;38159.865219;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";20;67;1.2298091043;26676.996373;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";21;207;3.7995594714;84265.58337;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";22;21;0.3854625551;9077.881878;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";23;95;1.7437591777;42806.858497;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";24;12;0.2202643172;5376.557934;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";25;22;0.4038179148;10550.338326;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";27;64;1.174743025;33477.57188;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";28;29;0.5323054332;15070.942121;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";30;35;0.6424375918;19925.275742;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";31;7;0.1284875184;4006.163959;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:55";="800000093";90;5448;100;1454436.5773;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";01;259;0.2949617347;15471.177225;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";02;86;0.0979409621;6652.83573;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";03;62;0.0706086006;5906.98707;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";04;84;0.0956632653;9488.34558;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";05;954;1.0864613703;123935.08371;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";06;2341;2.6660440962;345995.4886;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";07;8832;10.058309038;1458527.4857;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";08;11037;12.569469752;2013012.5835;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";09;11008;12.536443149;2200514.6389;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";10;8583;9.7747357872;1857836.986;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";11;7842;8.9308491254;1830471.0581;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";12;6650;7.5733418367;1677234.1345;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";13;6769;7.7088647959;1828194.5483;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";14;5158;5.8741800292;1476053.286;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";15;5724;6.5187682216;1744338.3376;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";16;3246;3.696701895;1044698.2009;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";17;2113;2.4063866618;718819.47745;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";18;1125;1.2812044461;402788.65864;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";19;1360;1.5488338192;508185.23532;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";20;593;0.6753370991;233922.51095;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";21;1033;1.1764303936;424119.49178;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";22;126;0.143494898;54266.462967;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";23;1395;1.5886935131;621878.8232;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";24;138;0.1571610787;63819.738924;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";25;598;0.6810313411;285803.40964;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";26;95;0.1081905977;47609.07324;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";27;289;0.3291271866;149557.92554;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";28;23;0.0261935131;12382.405695;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";30;109;0.1241344752;62305.704096;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";31;176;0.2004373178;103663.46823;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:47";="800000523";90;87808;100;21327453.563;2022.11;X800000523;22DEC22;10:53:02
