"champ";"statut";"annee";"periode";"date du resultat";"ipe";dmpp;N;nbj;pctj;nbsej;nbj2;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C78;42;510;4.4721150474;21;345;23.719747457;C78;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C34;37;485;4.2528937215;19;369;27.972641179;C34;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";R26;34;377;3.3058575938;15;143;31.278498772;R26;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";T01;11;373;3.2707821817;1;373;34.549280954;T01;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";J86;15;365;3.2006313574;1;0;37.749912311;J86;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";Z74;15;362;3.1743247983;2;0;40.92423711;Z74;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";I89;7;359;3.1480182392;1;0;44.072255349;I89;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";I70;17;356;3.1217116801;5;356;47.193967029;I70;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";L97;17;356;3.1217116801;5;356;50.315678709;L97;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";I64;18;331;2.9024903543;5;329;53.218169063;I64;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";G81;17;329;2.8849526482;4;329;56.103121712;G81;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";I83;10;303;2.6569624693;1;0;58.760084181;I83;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C61;16;249;2.1834444055;4;249;60.943528586;C61;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C55;15;240;2.1045247282;2;134;63.048053315;C55;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C50;20;236;2.069449316;7;186;65.117502631;C50;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";G37;8;225;1.9729919327;2;0;67.090494563;G37;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";S82;11;215;1.8853034023;3;113;68.975797966;S82;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";E46;12;179;1.5696246931;9;98;70.545422659;E46;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C64;13;141;1.2364082778;5;116;71.781830937;C64;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";S81;7;133;1.1662574535;1;0;72.94808839;S81;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C25;12;116;1.0171869519;6;36;73.965275342;C25;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C77;7;114;0.9996492459;1;114;74.964924588;C77;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";S53;8;113;0.9908803928;1;113;75.955804981;S53;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";C91;7;112;0.9821115398;4;0;76.937916521;C91;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";I77;5;110;0.9645738337;2;0;77.902490354;I77;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";U07;14;109;0.9558049807;7;44;78.858295335;U07;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";L08;7;108;0.9470361277;2;108;79.805331463;L08;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";80%;372;5807;;124;2540;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:57";="800000085";Tot;491;6976;;193;2710;;;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R53;300;2652;8.0669201521;176;2592;8.0669201521;R53;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R26;237;2103;6.3969581749;139;1922;14.463878327;R26;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R52;316;1673;5.088973384;209;999;19.552851711;R52;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R54;176;1342;4.0821292776;114;1342;23.634980989;R54;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";L97;83;1301;3.9574144487;35;694;27.592395437;L97;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";E43;116;1297;3.9452471483;59;863;31.537642586;E43;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";L89;86;1119;3.4038022814;45;646;34.941444867;L89;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C79;101;1014;3.0844106464;54;900;38.025855513;C79;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C34;99;950;2.8897338403;51;485;40.915589354;C34;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";J69;61;726;2.208365019;25;283;43.123954373;J69;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z51;84;724;2.2022813688;45;724;45.326235741;Z51;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C50;51;572;1.7399239544;21;333;47.066159696;C50;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";F01;74;520;1.5817490494;43;329;48.647908745;F01;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";U07;37;504;1.5330798479;17;52;50.180988593;U07;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z99;42;474;1.4418250951;25;474;51.622813688;Z99;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";S82;33;468;1.4235741445;20;202;53.046387833;S82;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";A41;48;404;1.2288973384;32;243;54.275285171;A41;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I70;23;379;1.152851711;12;140;55.428136882;I70;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z50;33;371;1.1285171103;16;370;56.556653992;Z50;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R45;60;370;1.1254752852;42;370;57.682129278;R45;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I50;46;359;1.0920152091;25;218;58.774144487;I50;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";M86;26;352;1.0707224335;14;194;59.84486692;M86;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I77;26;342;1.0403041825;12;216;60.885171103;I77;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C93;62;335;1.0190114068;59;9;61.90418251;C93;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";E14;26;334;1.0159695817;17;320;62.920152091;E14;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";M48;13;329;1.0007604563;1;329;63.920912548;M48;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";D46;75;323;0.9825095057;67;16;64.903422053;D46;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C39;21;319;0.9703422053;9;17;65.873764259;C39;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";F03;40;288;0.8760456274;32;288;66.749809886;F03;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z96;16;263;0.8;7;263;67.549809886;Z96;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";J90;27;252;0.766539924;15;188;68.31634981;J90;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";J96;25;242;0.736121673;12;126;69.052471483;J96;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";R13;19;237;0.7209125475;7;237;69.77338403;R13;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";L05;24;234;0.7117870722;13;0;70.485171103;L05;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";T81;18;231;0.702661597;12;97;71.1878327;T81;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";N10;30;225;0.6844106464;20;93;71.872243346;N10;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C20;23;219;0.6661596958;11;51;72.538403042;C20;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I64;29;219;0.6661596958;18;172;73.204562738;I64;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I66;11;214;0.6509505703;4;214;73.855513308;I66;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C25;29;202;0.6144486692;12;146;74.469961977;C25;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";T87;16;201;0.6114068441;9;163;75.081368821;T87;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";G30;21;197;0.5992395437;7;147;75.680608365;G30;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I87;12;197;0.5992395437;3;124;76.279847909;I87;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z93;17;196;0.5961977186;10;184;76.876045627;Z93;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";L02;9;189;0.574904943;5;159;77.45095057;L02;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Z98;27;185;0.5627376426;21;178;78.013688213;Z98;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C78;22;175;0.5323193916;9;175;78.546007605;C78;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";C71;20;171;0.5201520913;7;53;79.066159696;C71;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";I33;18;169;0.5140684411;13;33;79.580228137;I33;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";80%;1690;15607;;950;7958;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:16";="590048476";Tot;2073;18412;;1195;8070;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";E11;59;1092;4.1919385797;21;1092;4.1919385797;E11;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";L89;68;1072;4.1151631478;25;1047;8.3071017274;L89;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";R53;88;1067;4.0959692898;55;1027;12.403071017;R53;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C79;61;902;3.462571977;29;876;15.865642994;C79;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";T81;56;890;3.4165067179;27;890;19.282149712;T81;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z48;38;741;2.8445297505;13;741;22.126679463;Z48;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I77;30;589;2.2610364683;11;589;24.387715931;I77;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C78;52;581;2.2303262956;30;581;26.618042226;C78;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C34;43;564;2.1650671785;23;564;28.783109405;C34;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C50;32;514;1.9731285988;11;514;30.756238004;C50;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";R26;31;502;1.9270633397;11;502;32.683301344;R26;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z43;12;502;1.9270633397;3;502;34.610364683;Z43;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";E86;27;436;1.6737044146;10;419;36.284069098;E86;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";L97;22;430;1.650671785;8;430;37.934740883;L97;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I83;18;392;1.5047984645;4;392;39.439539347;I83;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z94;20;391;1.5009596929;8;389;40.94049904;Z94;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I70;20;375;1.4395393474;6;375;42.380038388;I70;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";E46;21;357;1.3704414587;8;357;43.750479846;E46;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";T84;20;348;1.3358925144;6;348;45.086372361;T84;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z93;19;334;1.2821497121;8;276;46.368522073;Z93;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C77;25;317;1.216890595;12;317;47.585412668;C77;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";J67;13;313;1.2015355086;3;313;48.786948177;J67;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I50;23;308;1.1823416507;10;308;49.969289827;I50;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z96;21;304;1.1669865643;10;304;51.136276392;Z96;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";A41;22;303;1.1631477927;10;303;52.299424184;A41;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";N18;19;284;1.0902111324;6;284;53.389635317;N18;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G12;13;276;1.0595009597;4;276;54.449136276;G12;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";J84;11;275;1.0556621881;2;275;55.504798464;J84;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z45;13;251;0.9635316699;4;251;56.468330134;Z45;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C18;20;248;0.9520153551;7;248;57.420345489;C18;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G40;17;242;0.9289827255;8;242;58.349328215;G40;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z51;19;240;0.9213051823;15;240;59.270633397;Z51;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C61;20;236;0.905950096;10;236;60.176583493;C61;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G11;9;236;0.905950096;2;236;61.082533589;G11;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";L02;14;233;0.8944337812;6;233;61.97696737;L02;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C67;17;230;0.8829174664;8;230;62.859884837;C67;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";J18;17;220;0.8445297505;6;210;63.704414587;J18;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";B25;8;216;0.8291746641;1;216;64.533589251;B25;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";F03;13;215;0.8253358925;6;215;65.358925144;F03;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";T83;6;207;0.7946257198;2;207;66.153550864;T83;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C64;11;205;0.7869481766;4;205;66.94049904;C64;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z85;9;205;0.7869481766;2;205;67.727447217;Z85;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I80;10;196;0.7523992322;4;196;68.479846449;I80;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";R52;13;191;0.7332053743;5;191;69.213051823;R52;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G31;11;190;0.7293666027;3;190;69.942418426;G31;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z90;13;188;0.7216890595;6;188;70.664107486;Z90;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";E14;15;176;0.6756238004;9;176;71.339731286;E14;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G95;7;165;0.6333973129;2;165;71.973128599;G95;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I10;7;165;0.6333973129;1;165;72.606525912;I10;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C20;7;161;0.6180422265;2;161;73.224568138;C20;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";T87;6;161;0.6180422265;1;161;73.842610365;T87;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";S81;9;157;0.6026871401;4;157;74.445297505;S81;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";S72;8;156;0.5988483685;3;156;75.044145873;S72;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";R32;6;152;0.5834932821;1;152;75.627639155;R32;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I42;9;149;0.5719769674;2;149;76.199616123;I42;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Z95;11;148;0.5681381958;6;148;76.767754319;Z95;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C95;9;144;0.5527831094;4;144;77.320537428;C95;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";G20;9;140;0.537428023;2;140;77.857965451;G20;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";C25;15;138;0.5297504798;9;138;78.387715931;C25;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";A46;5;135;0.5182341651;1;135;78.905950096;A46;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";I87;5;135;0.5182341651;1;135;79.424184261;I87;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";S42;6;134;0.5143953935;1;134;79.938579655;S42;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";80%;557;8475;;247;8302;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:44";="800000028";Tot;599;8932;;275;8631;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z35;435;5977;14.720587149;274;1724;14.720587149;Z35;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z51;1748;4796;11.811935079;1645;1757;26.532522227;Z51;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z45;434;4281;10.543555895;339;2619;37.076078122;Z45;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z97;301;3633;8.9476147083;150;2781;46.023692831;Z97;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z48;157;1940;4.777972071;90;1893;50.801664902;Z48;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";O24;144;1683;4.1450139152;81;1237;54.946678817;O24;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z74;68;1525;3.7558801074;34;1525;58.702558924;Z74;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";P92;147;1400;3.4480210822;87;1004;62.150580006;P92;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";O42;94;1325;3.2633056671;43;410;65.413885673;O42;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";F41;99;926;2.2806196586;57;926;67.694505332;F41;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z60;50;792;1.9505947836;32;577;69.645100116;Z60;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";P07;79;754;1.85700564;45;671;71.502105756;P07;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";R52;68;751;1.8496170234;44;751;73.351722779;R52;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";O26;62;680;1.6747530971;34;289;75.026475876;O26;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";O36;49;527;1.2979336502;28;480;76.324409526;O36;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Z43;18;512;1.2609905672;9;482;77.585400094;Z43;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";C79;29;467;1.1501613181;15;467;78.735561412;C79;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";R26;38;422;1.0393320691;25;422;79.774893481;R26;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";80%;3221;21506;;2519;9887;;;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:03";="590780193";Tot;3405;22719;;2656;10155;;;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";R52;102;1167;14.902311327;53;0;14.902311327;R52;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";L89;33;668;8.5302004853;12;172;23.432511812;L89;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";C78;48;538;6.8701315285;25;0;30.302643341;C78;2022.12;X600100721;13FEB23;16:00:35
