"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;annee;mois;COUNT;PERCENT;noligne;nonval;count1;evol;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;7;646;;3;;690;-6.376811594;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;8;35;5.9523809524;1;;37;-5.405405405;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;8;630;;3;;556;13.309352518;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;9;49;8.3333333333;1;;42;16.666666667;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;9;642;;3;;553;16.09403255;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;10;39;6.6326530612;1;;38;2.6315789474;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;10;590;;3;;640;-7.8125;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;11;48;8.1632653061;1;;35;37.142857143;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;11;558;;3;;558;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;12;46;7.8231292517;1;;53;-13.20754717;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;12;591;;3;;710;-16.76056338;2022.12;X600100721;13FEB23;16:00:35
